max_converge,theta,numgraphs,edgestotweak,numkeep,jeff,numperseed,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt,hit_orig,miss_orig,fa_orig,cr_orig,bestval_irts,bestval_noirt,bestval_orig
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,65,5,1,65,19,12,10,0:09:18.230577,0:01:33.083678,1yfcrk27ikxkt93z575yrnpntfwpzo42289057l5ep9i,1m9eva30sqzon3o1pnlaigy459v20cysb41eig2fj0iu,0,28,2,10,65,24,6,4,71,29,1,18,57,-77.0604624887,-78.3001376396,-88.2426479407
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,66,5,1,66,23,13,10,0:08:57.569762,0:01:28.734145,3ejjtk2mji81sgkmzn3lfjo6bgna7znggzgenow7myu,1ycz0hvnnvpot7ag0kdt7mi8o5wuvcinyib9ql989om,0,25,5,8,67,23,7,3,72,26,4,19,56,-71.0111981259,-70.0911337404,-85.7361608624
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,67,5,1,67,25,18,20,0:11:19.268490,0:01:32.648256,w4r42agqjn8v6csttlx45x7j98ugx8jpk3nhrta4nx8,w0nrud5mt2y4lxvcitkg4sj5tuyf64bmoyc66okmw5o,0,21,9,9,66,18,12,8,67,24,6,19,56,-109.950939091,-71.7357856003,-83.8683890489
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,68,5,1,68,22,11,14,0:12:45.777445,0:02:00.904636,tcqxxov85czodz19npqj98dwbvf9fgvoz3wjxloryf8,ekflrwmkz0bnmvje3s92vopqo83g73nmpnl3pvo11c4,0,25,5,6,69,20,10,4,71,26,4,18,57,-94.295229525,-73.8735679522,-84.631392912
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,69,5,1,69,21,19,14,0:11:43.486117,0:01:40.507808,1z2muoewb60i7jb482981piti12c129pixkhuuh6a1ok,2kwfxpudqanxsasy5955apczu4bvcpr4azw5io4g0phg,0,23,7,12,63,23,7,7,68,27,3,18,57,-69.6837177396,-75.6512358021,-83.6773790812
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,70,5,1,70,26,15,18,0:09:50.006448,0:01:20.228413,20uczusc4viz7ia0vcqel8dln7wl0pech7md0b8sx18q,20uczoyistd6e01tq5js962j6baayx7k8d94mr1uniqg,0,25,5,10,65,21,9,9,66,27,3,23,52,-73.2229031057,-78.6276655328,-90.9558442341
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,71,5,1,71,23,14,16,0:09:44.389576,0:01:02.042885,mtdrm7kpb4x4a8fqf7vd2dok46516f7rx5oxdzk5ctm,msvcl7t17s4bwzj9naluwqqujqyzys6zilsi1ssxgy2,0,24,6,8,67,22,8,8,67,24,6,17,58,-110.60562499,-72.2248247503,-81.862467659
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,72,5,1,72,24,17,18,0:10:36.142478,0:01:16.464828,44wrovj19f4kzxzzb3ul4iv7fkbtlkeosojn8j6kts4,q4fzj3gptcgdo0ijedh1qsu35xg3i4gwexkr3xx8sk,0,23,7,10,65,21,9,9,66,25,5,19,56,-102.364084542,-75.5146869134,-83.7510566886
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,73,5,1,73,18,10,21,0:12:44.451052,0:01:51.201285,3cjjfnvqmbg5vl8a1ipejb5yn6imksu8oei8ty13juq,515knm28yc73t5mofojkq45k6ynffjuo4coikotbfiq,0,29,1,9,66,19,11,10,65,30,0,18,57,-79.2376950057,-80.8163376799,-90.3674868237
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,74,5,1,74,29,16,13,0:11:09.359480,0:01:53.672618,1omwau1u2yre2zdp4bz4i1j9y3snzq0zb2p9fgn4ujwm,1o2flqerhopzpo3hlkh80ag4zrpfqysyboj91bwe0pqa,0,22,8,8,67,20,10,3,72,23,7,22,53,-120.322190347,-73.6041556921,-87.3240398283
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,75,5,1,75,28,16,19,0:10:58.647866,0:01:42.045029,2lr64q8uyir1l10fujc7fzpzfidvwcikauddbhnnv70k,vwkakbkokzo3yvbrmri38ojmhelq0ijbh1q5fr62o1s,0,22,8,8,67,16,14,5,70,22,8,20,55,-108.871255648,-71.1018773595,-83.594449303
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,76,5,1,76,24,11,17,0:10:53.620030,0:01:19.587870,lvci46prjyromezusj6ybfkrxvz9xvs0pfwsuy9txrq,7bh1rudjgsh1m5jwmimtf7dkz2l6az1u75myuzrd4q8,0,25,5,6,69,18,12,5,70,24,6,18,57,-93.7692621458,-65.8924915456,-82.7398281108
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,77,5,1,77,30,18,16,0:11:40.152129,0:02:07.326486,7eb4y1c27ylu73uid1udpkpbxsihmy6s6dfjaveazia,t8mfvzmtmxqfmo281p6ozzt0tzjab1k2ttopyp3cq2o,0,21,9,9,66,19,11,5,70,23,7,23,52,-119.64333007,-75.5370236319,-87.5335020015
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,78,5,1,78,27,16,17,0:14:18.193468,0:02:25.042501,kzqbq6u78pc13uj6myuxglncv5owgqfc9ys7rkgido,gyc0nu78xlcf3s9181nt65y3rih6xk8zte1ayuwwhe4,0,24,6,10,65,21,9,8,67,26,4,23,52,-134.19027505,-75.9615750685,-89.830197096
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,79,5,1,79,22,12,16,0:09:41.915035,0:01:28.507249,2mnv44xopc2ldac19htxnstyjhgku85825l31z8ly1qo,t7c1pppkq5om1fqathvz5hedi8gm6n5xtlt585icz0i,0,23,7,5,70,21,9,7,68,24,6,16,59,-88.9103350251,-70.116965031,-79.881168603
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,80,5,1,80,28,18,21,0:10:21.197159,0:01:22.611150,7a8334xmt1dwap2z8jn33laui6b6gevhaldmqffnbym,7bh0siyfggqny3p44z16oy4m128fpvn5wyv9gcdg09a,0,21,9,9,66,18,12,9,66,22,8,20,55,-98.7147702065,-71.1151138581,-85.3242862442
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,81,5,1,81,23,11,12,0:12:25.370033,0:01:12.725815,1md10yk76w5cj9fnay5rlqmhhjm5f9ht4ij581ah376c,1md1lo3p8ruqb9q77o6o4jlw8hlpq1d8gs25jz3u991w,0,26,4,7,68,25,5,7,68,27,3,20,55,-77.685537838,-79.18312875,-88.8391499906
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,82,5,1,82,24,16,19,0:10:36.808239,0:01:11.917991,4jzxvu7gdaqqli6wk6vz1yhbmtuas69qlgdcdsb0tj4,4jqqdcdx1a1oyrypyoq66n0w0b4jg3ef75b36fvoyo0,0,22,8,8,67,17,13,6,69,23,7,17,58,-103.824064682,-62.1480243593,-74.4890639273
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,83,5,1,83,22,12,15,0:11:38.940495,0:01:52.695557,1o3gfsrsoda8tfhxtw820vpj05b17xy9glxlwcdbhero,1o3gfsrlbw7ce1jeubhy6h63t8kd6d6cbbp908zgpu10,0,26,4,8,67,19,11,4,71,27,3,19,56,-84.6983505874,-72.380517201,-89.8435794633
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,84,5,1,84,22,10,13,0:15:18.889160,0:01:39.739840,2fbxg1ci3yhjr2razb30ihnpsn36kpw2cm38xlmztedm,2fbvv1zpr6vr4evxlm96wo7gfynr94w8q1zo2pvd3iiq,0,26,4,6,69,20,10,3,72,25,5,17,58,-80.7495546022,-70.5926832637,-85.5897905631
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,85,5,1,85,30,20,17,0:10:40.529098,0:01:32.299855,wlcizh9tbhmrk71q3td1yu9k2lo00teenxp2d56keme,v66s2ktwxv1e9fcmbr7cj4xvywb7cks18cdi36wsbie,0,20,10,10,65,19,11,6,69,22,8,22,53,-97.4866505494,-71.8768939072,-85.065729841
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,86,5,1,86,29,12,15,0:13:34.932518,0:01:54.488641,1rrot1rbwh1pl62o73fyafshzwl1b9sb1d1gbgmjjjeq,6dqnfsxboeysnpa6tv2539lbqbmxrrjspcni2twvcea,0,25,5,7,68,21,9,6,69,24,6,23,52,-83.2368439596,-76.5260017419,-90.5073579069
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,87,5,1,87,20,18,11,0:13:13.481844,0:01:05.226421,t523pmmuj291waejdtk95y0bmgjr4n0ezeern2doah2,t523p9ivencroqn4d9nx0wxeqnl4a9wyigusknrozra,0,21,9,9,66,23,7,4,71,27,3,17,58,-84.8507624858,-75.5014607773,-87.3897959642
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,88,5,1,88,24,10,18,0:13:35.422132,0:01:24.914664,v5gr509amrlm9c02ajqbrvxnuwv82t2tm36z0yk7lsy,2yps1p29n6si1p72wbksx28tvp5s2zk6z3wrfyl2xaa,0,26,4,6,69,21,9,9,66,26,4,20,55,-68.5634732581,-76.186848401,-88.7794421337
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,89,5,1,89,18,13,12,0:09:07.822668,0:01:27.073811,tc7xv4mqg5xsbt9h6j5o5k2n88j1sl174b027vf8gh8,21ygxte75301dqu3j2xh8l55uypyrf3p1uvdb7xs758,0,25,5,8,67,22,8,4,71,28,2,16,59,-113.55919505,-73.8079031825,-85.2776139989
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,90,5,1,90,21,18,18,0:07:38.767075,0:01:28.630933,2feqtbhlordbvay2cj5rioqms6dn5udkoc547n8p3tg2,1mixb8xqxqaj58nnyf6if0uh8ypa96eoyw6m9yldaj8q,0,24,6,12,63,20,10,8,67,27,3,18,57,-85.8494558382,-77.9884474715,-85.1356673417
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,91,5,1,91,29,19,14,0:12:23.550405,0:01:20.929002,2fo6ghierlp4f4064rpwmmpogm4aerhuhp344na4dq44,17s8p7c1pyvahjolycdo9px2503vinzscwnf5eoa1ph0,0,24,6,13,62,22,8,6,69,23,7,22,53,-84.8009257728,-75.2464540218,-87.9711569293
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,92,5,1,92,18,13,17,0:10:02.537809,0:01:10.491359,2tvj4n5662suw9gbe8pfw7hy9mavi13ig8r2xs06qtye,2twarcfbw7nviz52rzu72dz5vrojtksygwq957kocqaq,0,23,7,6,69,20,10,7,68,26,4,14,61,-69.9806458693,-71.0973093744,-80.9612602811
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,93,5,1,93,21,10,15,0:14:04.899089,0:01:06.160834,2mnwu8xgedcba6mlm3tjwgiiuu95ea7vvp18pnwfvnk4,10w5e9979neermcj4getns5f1mhrkw0tifwyj28qm0w4,0,27,3,7,68,22,8,7,68,27,3,18,57,-69.9106680292,-77.624012669,-86.7668619523
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,94,5,1,94,29,22,17,0:10:33.388920,0:01:49.119036,1851f7yvrvh7t9gku62l54360cyfm9g6f1ol8l5l5iyy,1bqzfkb1mmdq0plnnpuantywtnmy7j5j6kz8t7fskohu,0,19,11,11,64,19,11,6,69,22,8,21,54,-76.5770311066,-70.8835442414,-84.5935514743
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,95,5,1,95,29,13,15,0:11:09.726358,0:01:36.002186,1moth1ymdlxt9n1oo1a711c6pzwzcbhfj5dytprxg0lc,1mgmsm3ygxwk2gvdxbo5tbiv8paxcf68y6vetxd5ixog,0,23,7,6,69,22,8,7,68,23,7,22,53,-77.5029222913,-73.7168352695,-87.2637941332
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,96,5,1,96,27,20,18,0:16:11.211213,0:01:20.096179,1oir93nbh4fnhksc0b61k8f7ak3bgxs9ecrqdtlb9lok,hnf3ivb35qck8fa7qkujbxkszhkqfd31i9cmj53mh0,0,21,9,11,64,19,11,7,68,24,6,21,54,-72.7184866612,-70.7257691878,-87.3268061191
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,97,5,1,97,21,19,16,0:11:55.768038,0:01:19.382026,1mr2blmyhx0lcn56agddwyini2l5zt782ge7stpgzg4k,1mr2bwy17a2ogtyu17bjn269hqovaorexd8wiwjh2cec,0,23,7,12,63,22,8,8,67,27,3,18,57,-109.119855151,-77.981793597,-86.7903151376
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,98,5,1,98,22,19,18,0:09:11.171167,0:01:12.243152,1tlejpwfrd73y67fgj12ki6oracp217h55f66otv9ds6,1mayeue2kaa4q1dqdj9ph3hbvdim9zdymci2jeo12adc,0,22,8,11,64,19,11,7,68,24,6,16,59,-96.6385538213,-67.0382173679,-80.0924198585
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.5,50,1,15,4,0.4,30,99,5,1,99,16,12,13,0:12:59.158117,0:01:03.270435,2tvswbhv67odpwgy8sneu598v1zwzawlq3qkw0sjlyua,2tv9ef3uqiplt8nxcmsvsytaoq20giljzl770pkf57k2,0,25,5,7,68,22,8,5,70,28,2,14,61,-65.6978466717,-71.2435292912,-84.5023206591
