numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_fe,time_fe,bestgraph_fe,hit_fe,miss_fe,fa_fe,cr_fe,ll_fe,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,1,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2345.06861289,,,,67.0,0:00:23.994640,:q_OGGI?B_?OOMGD_?OOOLBA@WOYACAoOg]?BAawOY?BBBW?CCBBO?gs\BAAGGKGEDoO_kd?A@PSCGHDbwG{f@@BAsGKHDApcCGDBOO_kcR_`OwggU`abCGIFIO?GGEDEdB[OOPIO?_[mWKfg_SVDIERkOKTLFRtOzBA@b{GKJJfCK[u\OoOg[ob__`XqCSOOakOSccA`XHNDCBRHxNDLfdAdTIIHDcSg]TJN,150,23,44,1008,-2274.05097734,303.0,0:00:00.032998,:q_O?KCD?@o?GGFBA@W?CCBA@gWOIF_?_o]ABA@Oo]AAA`w?KIFCAw?GKH_?ookZ??__WWQK_@PgyAA@`@?oYN__o_WMJFo?GGGECap_{aQ_@?g_SMHO?GOQIDbPxE?@@B`xKj??__oogU_?_ocSJEBqK?ABA@Oo_UKEbaXYABAAPWoYMHCqsCEDBa`XOiUJeRSGECDAphKgTKO?OSMJEBQ@OmXLo?GGEDCa`h?aQIER[OOIGdAhWt?A@p?g[NIDr@cu]`@?g_UPLfsCOIEFcA`cy]_?__WMHDBqHGgTJEBHgu\NFsADDDBaaHGg\PGwGKGECBA@CeUKfwOWMJEBPo{mWLFBqDJ?A`pWwoYLfSIHH@A`p_s_TJeBhxEe__`X[u[MfcIaAA@`?wsgVKErq@Ce_?OOOKHGdRXxKfSo?WOSOIDRX|?cRiW?GEDBA@OkWQJecI\PBA@P?s[OGdRHk{`Ro?g_SJEb`xGgTJEBXxMgSids?ABBa`hOw\OGsap\DCbQ`oy]NgcaTKiUJdzB,162,11,292,760,-2454.01622443,150.0,0:00:00.000518,:qa_h?UU@as?DGAEi@PSQmA`PZhRG\re|g_UfaaC~?h,23,150,0,1052,-inf,129.0,0:00:00.297288,:q`_XGGLM?@`kCF?EbhCmVTCbwHMCUcua[ip]?BQCOOP_FgOSVSMvXPQOXNqz[]x_cdXQQOJRqBHlNhTQaaRWo,55,118,11,1041,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,27,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2431.99437185,,,,72.0,0:00:43.910336,:q_O?KCD?@oOOMGD_?OOOLBA@WOYACAoOg]EDDo?OY?BBBW?CCBBO?gs\BAA@cCECBAwGOUQ_@?giACCap{CeT_?OOolABAPOkX@A`gGOUQHoOwggU`a`XaCDBdG?CCBAbQ`mGGGdG?[SWKfg_SVDIERkOKTLFRtOya``?p}CEDdraE?ZMgWGSMVKGwOkxAIFcCGGTaAccSOJHHw_SOLKfc{ScZNIDIiSSQJGhO{iU^,150,23,49,1003,-2364.86015685,310.0,0:00:00.034040,:q_O?KCD?@o?GGFBA@W?CCBA@gWOIF_?_o]ABA@Oo]AAA`w?KIFCAw?GKH_?ookZ??__WWQK_@PgyAA@`@?oYN__o_WMJFo?GGGECap_{aQ_@?g_SMHO?GOQIDbPxE?@@B`xKj??__oogU_?_ocSJEBqK?ABA@Oo_UKEbaXYABAAPWoYMHCqsCEDBa`XOiUJeRSGECDAphKgTKO?OSMJEBQ@OmXLo?GGEDBAPOs_PHDBHmGGDCQ`SkY_?O_[OIFBq`[oXLfgOOIGDcRX|@CA``_{_SKfRs?CCB@pGg]PHDAhWoXLErhw}_Oggg[SPHDBiHF@@`?o_WOGcqpc~AB@pOkWLFBqx_s[NGSk?IFDbb@gu\OgccCIFEBQ@SmWMfcYYAADdrXoy]OiGGGECA`phOmWLfcAHL??___WOHGcqhk{eRiW?KGIGDAhk}_QHtK?CBA``?gUKHDrQDMg``?g_YMGCQhcu]Ohw?SOIDbPo{cSIdb@k{fSITQy?@@`pOsg[MgCYPWmaaPhOw\NFsQPIeTJDq|`,162,11,299,753,-2560.08757273,150.0,0:00:00.000517,:qa_h?UU@as?DGAEi@PSQmA`PZhRG\re|g_UfaaC~?h,23,150,0,1052,-inf,126.0,0:00:00.311041,:q`_XGGLM?@`kCF?EbhCmVIcbwHMCU`AZPMTIKV_@AGGGoBsGGDDtBluSScER|qvFmWHHUSccAs{_YXLh|IiSSQYdbB,59,114,12,1040,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,28,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2512.97624289,,,,57.0,0:01:09.369398,:q_O?KCD?@oOOMGD_?OOOLBA@WOYACAoOg]EDDo?OY?EEo?GKL?AbPsKGG__o_WV@AAqS?GDDOO_cUN_cwGGWU`@`GgUKa@OsCGJHCwGSMIIDgWgpAA`qc?AA@`PhOvCCCQc?MIKERsOIJadBkOKTMfi`uECBFwOWUVMGWxky`_`Ox[ob`ArcGg]OOakOScaa@Y]IGEeS{Su]SITSggcUPQ`xSk,151,22,35,1017,-2448.03928779,316.0,0:00:00.035152,:q_O?KCD??_w?CCB``?k?AA@`?sKGDBo?OWN@@`?gWN@@@O{?EDBa@[?CECo?WWUL_?OOKKHEO?gs\@@?o__WLFoOWOKFDbw?CCCBAPWo]PHO?_SOIFCg?CGHDApg{b??_`o{eT_?OOWWSJO?OWQIDb@xE?@@`?gWOJEBPpGeU__o_cUKEbaPKl@@`OwgUSIdaxctA@`@OkYRIDRC?CDBa`WoYOIDr@cv??__WSKHDBQ@CcSKew__SPIDQpi?@A@p?g[NIDr@cu]`@?g_UPLfsCOIEEBq@Oq\NO?OOKFCa`xCcSIdb@csZMfby@Aaa`pPCcSMgc[CECBA@`?aRJER{GKFDAp_s[NJeBPo{`Qo?g[OJFEBPky`PHGGSMKEcAh[o\NGSYYAADcQxkw\NGTCCCBA@OwsgVKErq@CeRo?GGGECAQHKiZNHcye?BAAa@OiZNgCa\R?@?ogWOIDbAP[s`RiGWOIGEba@CiXLfcI]?DCA`Ws[NHDAhWoZNHtAdSm_?OW[SLIFBi@EcUJggcYSMFRp|CcQhdQp[nW^,163,10,306,746,-2668.12582592,149.0,0:00:00.000527,:qa_h?UU@as?DGAEi@PSQmA`PZhRG\re|aQOJRpPA^_S,24,149,0,1052,-inf,126.0,0:00:00.317533,:q`_XGGLM?@`kCF?EbhDKVIcbwHMCU`APTgfIdEJo?`CCCW@yCJiFZkghGKfzdmN[nGHHUSccAs{_YXLh|IiSSQJLQp`,59,114,12,1040,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,29,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2597.14349631,,,,51.0,0:00:46.599730,:q_OGGI?@@o?GGFCAo?GOIE``?kGL@A@O{CJBAaw?GL?BBW?CCBBO@gyECCOOWOKJ_`@XI?CAagGOQIDbwHKj@@DgOWQIDbG_SL@AAPXGf@A`pPQEIKO_g[h@@?ogs_SLqAHOj?A@qx_q]a@P[Sg\a@ahs|SMoo_W~ABA`X[w`aeriEADBdrAMAADfGPO{_`AQkOSSQPP?lNDCBRI]IVNITSggcUPQ`xSk,157,16,35,1017,-2545.84443596,323.0,0:00:00.036482,:q_O?KCD??_w?CCB``?k?AA@`?sKGDBo?OWN@@`?gWN@@@O{?EDBa@[?CBA``K?EEDbW?CCBBAPc?ILFOOOKGGEBP{CECB@pW}?@@@?ocUKFcQS?GDCA`pI?@AAPOkYNGo?GG[NHdW?CCEEDAs?CECa`Wo]P_?OWOIECAp_s[QHdbCCECCap_s[QHdgGKGDBa`XOiUJeRSCCBAA`WseSIeG?GIFDAp_s_SJeBHm?@@?ogWQIEcAHGgXLp@?gaSIdbS?ACBa@Ow]SJeBHk|AA@P?kaZNgG_SKKFcA`SqZMfg?GGEBaPO{aQIDQp_qYLfRp|?`PPOwgaQIFSQMABA@`?o_PHdbH}CEBa`WoYMFcax_s[NGSk?IFCApp_sZMgSQQADBb@h?iVKFRqDEe__`XCmZMFRqDP@@?o_SMLIDr@k{_PHc{?AAA@`?caRIerqXMh_?OWOSOIDRX|?cRiW?GEDBA@OkWQJecI\PBA@P?s[OGdRHk{`Ro?g_SJEb`xGgTJDr@k{fSITQy?@@`pOsg[MgCYPKkVPPGsg[MfbyHGdRIdax]o,165,8,315,737,-2780.84587048,148.0,0:00:00.000531,:qa_h?UU@as?DGAEi@PSQmA`PZhRG\re|aQOJRpPA^_Sn^,25,148,0,1052,-inf,123.0,0:00:00.330393,:q`_XGGLM?@`kCF?EbhCQVIcbwHMCU`APTgfIdEJo?`CCCW@yIJiFZiESScER|qOZbvJqAQTdDCc_UfcBRHlN]SihPPGktJEF,63,110,13,1039,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,30,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2692.3326523,,,,54.0,0:00:46.423413,:q_OGGI?B___[OJ??`?sKGD`@gGOIF_`WWSV?@@g?WZ??_os?YM``@CCECBAwGOV?A@PSCGHDbwHKj@@DgOWQIDbG_SL@AAqPMADBaa`YEIKO_g[h??__WSKLGDG__aS_@?wwmWKfg_SVDIFW_Wi\iFWWOq^`@`X[w`bdBYEADBeC[GU[`DAxx@AIp@QQIGDhwg_YXRpRXxQidDCaqISNIdf,151,22,32,1020,-2636.30170033,331.0,0:00:00.037546,:q_O?KCD??_w?CCBAOo_U?@@?o_YECA`w?GKF__o_SKF___g]?BA`p?m?A@`Ooe?BBApk?AA@``Gq?DEbgGGECCB@g}ABA@_wk^??___WQJEBqHI?CAa@Owd??_o_cSJEbqK?AAFBqPKj??__ogWSJO?OWQIDb@xE?@@`?gWOJEBPpGeUKOOWOQJEBPpGeU__o_SMIDdAhWmXLOOOKGIDbQXOiW_?_g[SJEBQ@OmWKew?CCBA``GgYOGca`cvAAA@PCgTJEg?CGFCA`o{gVKERXyCCAa@XCu^OP?gWWNGDAhcu\NO?OOKFCa`xCcSIdb@csZMfby@Aaa`pOsaQIFRqHF@@`?o_WOGcaXWq^`@_wgUKEb`xGmWLFBqDJ?A`p?k[SKEbXtAaQOOg[WLGDQx_y]OgssCCJGdrXoy]OiGGGECA`pgwgVKErq@CeRo?GGGECAQHKiZNHcye?@@`@P?gTLfsAPMh_?_WSKGDAp`GmYOhtCKGDCBPp?aTKerqDN?Aa@OkYMFca`SkVKErq\OhTJg?CEFDBQ`oy_PhCqp\DCbQ`oy]NgcaTKiUJdzB,166,7,324,728,-2895.04343336,147.0,0:00:00.000531,:qa_h?UU@as?DGAEi@PSQmA`PZhR??qF[xnWccAs{SOfwDJv,26,147,0,1052,-inf,122.0,0:00:00.339485,:q`_WgMQABR_?WZ@@o@gyPCdqhG}fUcajPMwIKV_?s`GGoBsSVSMvSLQq^dfH@mMbmVcCcjIIHH?lNGEeRY]{hTQaaPXiUKN,62,111,11,1041,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,31,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2786.04367785,,,,56.0,0:00:29.711622,:q_OGGI?B_?OOMGD_?O_YECAo_sCGF___kKIJ`@Os?EEEo?GGEE_BPsKGG__o_WV@AAqS?GDDOO_cUN_cqkCCU`@`GgUK___gYACCaqPMADBaa`YEIKO_g[h??__gs_ZaAAHQ?CBdr@c|CAawhOzCBDRhyg\``?pc~ABAraEMSLfSKCIFKGwGGU[`DBq@LACdW_hHBCAs{OIGEeRq]IVLfdIiSSQJGhO{iU^,155,18,38,1014,-2739.63476869,336.0,0:00:00.038796,:q_O?KCD??_w?CCBAOo_U?@@?o_YECA`w?GKF__o_SKF___WSN?@`Ow_V?@?ogWR?@``Wu?@@?oocX?AbPsCCBAA@_s^@@`?o[UN_?OOOKHDb@xCd?A@P?g[Q_?OWOQIDbPxE?@@BPo{cRIo?GGKIEDAs?CECa`Wo]P_?OOKGDBA@WoYMHCqpaABAAPWoYMHCqsCECA`pOkgTJDrHiAA@`@OkYRIDRC?CDBa`WoYOIDr@cv??__WSKHDBQ@CcSKewOOOIGdAhWt??`?w_SMFdAx_qZNO__SOJGeryAGDBB@x?gTKerhy?AA@_wcSNGca`SkWKebXs{^OGSSSMIEcQPOy]PGwGKGECBA@CcRJER{GKFDAp_s[NHDr@gw]OhW?SMGDba`_sZMgSQQACA`p_s_TJeBhxAbROOOkaVLfBhxAg___WOIFEba`[oZNGCQXN??___WOHGcqhk{eRiW?CECDCA`SkZNgCa\R?@?ogWOIDbAP[s`RiGWOIGEba@CiXLfcI]?DCA`Ws[NHDAhWmWLfcQ\OhTJg?CEFDBQ`oy^OGsaXWmaaPhOw\NFsQPIeTJDq|`,167,6,330,722,-3003.84466825,146.0,0:00:00.000531,:qa_h?UU@as?DGAEi@PSQmA`O_lsh_?XBm[vkQQ@Y]IGR{Adz,27,146,0,1052,-inf,120.0,0:00:00.350130,:q`_Ww?BH@@ho?KL__w?s\GaQxSc^RjQPTgf[DEJo?YOcCW@yIJiFZiEg\kfxXqvFPvJqAQTdDCc_UfcBRHlMlnITSggcUYdbB,64,109,11,1041,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,32,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2877.42659636,,,,49.0,0:00:38.329579,:q_OGGI?B_?OOMGD_?O_YECAo_sCGF_`WWSV?@@g?KKL_?OWY?LFOo_aABA@`[CGJHO?_ST@AAPW}ARIoOPYCECa`WqCDBOO_k[R_`OwggU`abCGIFIOOOSYOIEw__aS_?O_[mWKfg_SVDIFW_Wi\NTBkKGXNo_okw`dEriEADBeC[GU[iFcAYCHIp@QQEGDhw_SOLKhwh[{fSITSggcUPQ`xSk,155,18,31,1021,-2827.79643376,341.0,0:00:00.040260,:q_O?KCD??_w?CCBAOo_U?@@?o_YECA`w?GKF___WOIEBoOOKIF_?og[OJ_?_WSKH_?ookZ??__WWQK_@PgyAA@`@?oYN__o_WMJFo?GGGECap_{aQ_@?g[OIFCg?CECCa`Ws]P_?OOs[NHCqk?AABA``Ol?@@`GgUKFcW?CCBA@Oo_UKEbaPKkW__o_cUKEbaPKl@@`?g[SJFDAhWmXLOOOKGIDbQXOiW_?_g[SJEBQ@OmWKew?CCBA``GgYOGca`_qZ`@@?gaSIdbS?ACBa@Ow]SJeBHk|AA@P?kaZNgG_SKKFcA`SqZMfg?GGEBaPO{aQIDQp_qYLfRp|?`PPOwgYPHDBhxCb__o_WOKGCQPKkXNo_o[SJEBPo{cVKEb`xAd_@Ow_SJFDB@gu\OgccCGDBb@h?iVKFRqDEe___WcUPJer`s{`SOOOKGDBbPpOmWLfcAHKf_?OOOKGCcQXSu]RHtK?ABAAa@OiULfsAPMh_?_WSKGDAp`GmYOhtCKGDCBPp?aTKerqDN?Aa@OkYMFca`SkVKErqHMgSids?ABBa`hOw\NgCYPKkVPPGsg[MfbyHGdRIdax]o,168,5,336,716,-3112.84999021,145.0,0:00:00.000534,:qa_?S_JJ?pY?Ac@BT?giHV@OgOUySo?K`vMZuHH?lNDCH}@Q|,28,145,0,1052,-inf,127.0,0:00:00.358487,:qb_?KcCEf@`kCFLFQGcCVIcby\YRYDcz_gp]?BQC_b?NO_gmg\mgYdc~JMQB[\F[nGHHUSccAs{_YXLhtlxQidDCaqgiUKN,60,113,14,1038,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,33,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2963.18523333,,,,50.0,0:01:03.509179,:q_O?KCD?@?w?CCBa@W?CCCBOo_UCE_`?{CCD``P[GIE_?oou?@@`g?s\BAAGGKGEDoO_kd?A@PSCGHDbwHKj@@DgOWQIDbGOSL@Dca[CIFDDAsKSWa`qc?AA@`PhOvCCCQc?ACBdr@c|CAawhOzCBDRPs|SMoo`c~ABAraESZMgWGSMWPo`Xqg]OHgPUGIQOp?lNCAa@hdNDJfcy`QidDCaqISNIdf,156,17,33,1019,-2917.22968635,347.0,0:00:00.041710,:q_O?KCD??__[?AA@`GWOJ??__WOLBA@O{?CEBoOOKGDB@wGGECA`w?KIFCAw?GEDB@pK?EEDbW?CCBBAPc?ILFOOOKGGEBP{CECB@pW}?@@@?ocUKFcQS?ACA`p?g[Q_?OWOQIDbPxE?@@BPo{cRIo?GGKIEDAs?CECa`Wo]P_?OOKGDBA@WoYMHCq`Wp@@`@GkWLFCaXYABA@OwgUMIDQp[qY___WOSJEcq`Sp?@@OwgUKEcA`[oXLo?GGEDBAPOs[OGca`_qZ`@@?gaSIdbS?ACBa@Ow]SJeBHk|AA@P?kaZMFsCOIEEBq@OiXLfRs?CCB@pGg]PHDAhWoXLErhw}_Oggg[SLGca`s{aPoOWOKGECAHGeUKfwOWMIDb@gw]QJeBPo{`Qo?g[OIDba`_sZMgSQQACA`p_s_TJeBhw}_OgssCCBCaqH[u[MfcIaAA@`?g[YMIDr@k{_PHc{?AAA@`?caRIerqXMh_?OWOSOIDQpk}_QHtK?CBA``?gUKHDrQDMg``?g_YMGCQhcu]Ohw?SOIDbPo{cSIdax_u]PHtAdSm_?OW[SLIEb`s}_PhCqp\DCbQ`oy]NgcaTKiUJdzB,170,3,344,708,-3226.92135927,144.0,0:00:00.000530,:qa_?SUODd_Wl?@Q?`i_STCj_gSGJ\IW?EOzfLzCc_UfaaC~?h],29,144,0,1052,-inf,128.0,0:00:00.366177,:qb_HGGLMBBWGMYMcPgGmTHFoQ\YRYDcxSgp]?BQC_b?NO__SVSMvSLQq^mGX@mMbmVcCcjIQQ@Y]OLKesyu{hTQaaPXiUKN,60,113,15,1037,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,34,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-3045.67855797,,,,44.0,0:00:55.330864,:q_O?KCD??__[?AA@p?k?ACBOo_UCE_`?{CGD``P[GL?@``k?ABBO@gyECCOOWOKJ_`@XI?CAagGOOHFoQXUAAJO_ocSJEO_WOIE_`APMADBaa`]EIKPOwsgZ___WSKLGDB[OOPIO?G[OVKERsOIJadBkOKIIfY`uECNo_okw`dEriEADBeC[GU[iFcAYCTaAccKOJRpP?sqfadrq\QidDCaqISNIdf,159,14,30,1022,-3002.83917237,352.0,0:00:00.042761,:q_O?KCD??__[?AA@`GWOJ??__WOL@@`?g]?AB@wGGECA`_{CCBA@O{?EDBa@[?CBA`_we?BBApk?AA@``Gq?DEbgGGECCB@g}ABA@_wk^??___WQJEBqHI?@A@Ow_SMHO?GKGGCa`Ws]P_?OOs[NHCqk?AABA``Ol?@@`GgUKFcW?CCBA@Oo_UKEbaPKgUKOOWOQJEBPpGeU__o_SMIDba`SkVKegGGECDAphKgTKO?OSMIDb@h?gVKER[?AA@`OocSLFCAHGgWKewOOOIGdAhWt??`?w_SMFdAx_qZNO__SOJGer`|@CA`_wo]OIDRHky]_?__WMHDBqHGgTJEBHgu\NFsADDDBa`hCcSMfcQMABA@`?o_PHCqpc~AB@pOkWLFBqP[oYMFcIU?DBa@Ok[SKEbXtAaQOO_SMKEcAh[o\NFsADCbROOOKQJGdrXoy]OiGGGECA`pgwgVKErq@CeRo?GGGECAQHKiZNHcye?@@`@P?gTJEry@GfSo?OKIECA`WocVLFCI\PBA@P?s[OGdRHk{`Ro?g_SJEb`xGgTJDr@k{aRiDIh\??_owgYSLFBh|?bQHdayIHEdB`s{^PHCiXSkVJuF,170,3,349,703,-3334.33276878,143.0,0:00:00.000523,:qa_?SUODd_WkwZO?S_GYgDDPIwIDAAvQe?@cMxr]pHGDhwg`NoIVn,30,143,0,1052,-inf,130.0,0:00:00.372424,:qb_HGGLMBBWGMYMcOosCVIcbwHGfUcu`XMTIKV_?s`GGoBsGGDDtBltBIIUR{kw`cEwyMx]OQQkhHGDhx@cufUvdIigcUYdbB,60,113,17,1035,-inf
6,0.3,steyvers,1,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-3132.33505057,,,,37.0,0:00:49.653241,:q_OGGI?@@?w?CCBa@W?CGE``?kGL@A@wGOJBAo_gY?EEo?GKL?EbgWOP@@`?omACDcg_ST@AA@G}AR__asGKIDbGOKGDBOO`Gf@A`pPQEIKO?g[h??__WSYMIP@@Ch??`qH[oXNP?gmISMp?ogzSMoo`}CEDfCKgu\OoOg[ob__bdO{_ROakOSc`a@Y]IGEeS{Sm]RiTSggcUPQ`xSk,158,15,22,1030,-3086.45036303,360.0,0:00:00.043902,:q_O?KCD??__[?AA@`GWOJ??__WOL@@`?g]?AB@wGGECA`_{CCBA@O{?EDBa@[?CBA`_wcX?@``Wu?@@?oocX?AbPsCCBAA@_s^@@`?o[UN_?OOOKHDb@xCd??`?g[OIFCg?CECCAPOkYNGo?GGYMFcaXU?@@@`OogU_?_ocSJEBqK?AA@`?gWOJEBPpGeSJEGGKGHDb@gwcRJOOWOIFDAppOiUJeRSCCBAA`WseSIeG?GIFDAp_s_SJeBHkx??__WSKHDBPp?aQIEBHmCCCAaHOiULO?GOMGDB`xCgVKERXyCCAa@XCu[NgG_SKFEBq@OiVKerhy?AA@_wcSNGca`SkWKebXs{^OGSSSMIEcQPOy]PGwGKGECBA@CcRJER{GKFDAp_s[NHDr@gw]OhW?SMGDAppOoYLfSIHH@A@OwoYOIdr@s{^OGSQLL@@?pGkYPJer`s{`SOOOKGDBbPpOmWLfcAHKf_?OOOKGCcQXSu]RHtK?ABAAa@CgTJEry@GfSo?OKIECA`WocVLFCI\PBA@P?s[OGdRHk{`Ro?GSOIDbPo{cSIdax_u]PHCy`QiVO?GKMIEdBPoy^OGsaXWmaaPhOw\NFsQPIeTJDq|`,170,3,357,695,-3447.49878627,143.0,0:00:00.000525,:qa_?SUODd_WkwZO?S_GYgDDPIwIDAAvQe?@cMxr]pHGDhwg`NoIVn,30,143,0,1052,-inf,122.0,0:00:00.381419,:qb@GCcCEf??ouAB_BPsaECBOP[iQN_ca\YQKlAq[[TIKV_?s`GGoBsGGJiFZkghXNo`XpBGLps\qg]OQQkhHGDhx@cufUvdIigcUXDQr,67,106,16,1036,-inf
