idx,cf,ef,numitems,persev,clustersize,clusterswitch
489,0.18,0.78,4.88,0.64,1.85533333333,1.88
490,0.18,0.8,5.72,0.48,1.88533333333,2.52
491,0.18,0.82,4.4,0.56,1.994,1.6
492,0.18,0.84,4.48,0.76,1.62,1.96
493,0.18,0.86,3.64,0.24,nan,1.6
494,0.18,0.88,4.08,0.28,1.55533333333,1.84
495,0.18,0.9,2.8,0.4,nan,1.16
496,0.18,0.92,2.36,0.24,nan,0.64
497,0.18,0.94,1.2,0.04,nan,0.12
498,0.18,0.96,1.96,0.24,nan,0.56
499,0.18,0.98,0.6,0.16,nan,-0.48
500,0.2,0.0,18.0,2.08,2.55516883117,7.12
501,0.2,0.02,17.68,2.04,2.51128860029,6.68
502,0.2,0.04,17.72,2.52,2.12503607504,7.6
503,0.2,0.06,17.32,2.72,2.46444588745,6.56
504,0.2,0.08,17.16,1.96,2.25434809635,7.32
505,0.2,0.1,17.12,2.56,2.18695271395,7.36
506,0.2,0.12,16.76,2.2,2.43169119769,6.52
507,0.2,0.14,16.36,2.16,2.28016339216,6.76
508,0.2,0.16,16.28,2.76,2.26136507937,6.68
509,0.2,0.18,15.84,2.0,2.2436031746,6.64
510,0.2,0.2,15.24,1.28,2.13097979798,6.68
511,0.2,0.22,15.28,2.6,2.08982539683,6.64
512,0.2,0.24,14.56,2.04,2.14010678211,6.28
513,0.2,0.26,14.84,1.84,2.33353102453,5.68
514,0.2,0.28,14.04,1.72,2.0913044733,6.2
515,0.2,0.3,14.48,2.76,2.2073015873,5.8
516,0.2,0.32,13.96,1.64,2.08295815296,5.96
517,0.2,0.34,13.48,1.32,2.142,5.76
518,0.2,0.36,13.04,2.6,2.25074603175,5.2
519,0.2,0.38,12.56,1.56,2.01468253968,5.56
520,0.2,0.4,13.36,2.04,2.00534920635,6.12
521,0.2,0.42,12.28,2.08,2.22145454545,5.24
522,0.2,0.44,12.32,1.36,2.23344733045,5.0
523,0.2,0.46,11.72,2.2,2.16984704185,5.04
524,0.2,0.48,12.32,1.24,2.192004329,5.44
525,0.2,0.5,11.64,1.84,2.14050793651,4.88
526,0.2,0.52,10.92,1.32,1.956,4.92
527,0.2,0.54,9.88,1.12,1.81778354978,4.88
528,0.2,0.56,9.88,1.4,2.37152380952,4.04
529,0.2,0.58,9.04,0.88,2.14453968254,3.96
530,0.2,0.6,9.32,1.0,1.88247619048,4.16
531,0.2,0.62,9.68,1.68,2.02,4.24
532,0.2,0.64,8.32,0.84,1.83857142857,3.84
533,0.2,0.66,7.76,1.0,1.91212698413,3.52
534,0.2,0.68,8.16,1.68,2.38485714286,3.28
535,0.2,0.7,6.68,0.84,1.62380952381,3.36
536,0.2,0.72,6.48,0.52,1.93133333333,2.56
537,0.2,0.74,6.44,0.64,1.68876190476,3.04
538,0.2,0.76,6.48,1.2,1.98361904762,2.64
539,0.2,0.78,5.76,0.64,1.88552380952,2.28
540,0.2,0.8,5.6,0.8,2.03566666667,2.24
541,0.2,0.82,4.48,0.92,1.70933333333,1.76
542,0.2,0.84,4.2,0.56,1.522,2.04
543,0.2,0.86,4.12,0.56,1.496,1.92
544,0.2,0.88,3.2,0.44,nan,1.16
545,0.2,0.9,2.8,0.36,1.60666666667,0.92
546,0.2,0.92,2.4,0.32,nan,0.84
547,0.2,0.94,1.96,0.64,nan,0.4
548,0.2,0.96,1.36,0.24,nan,0.12
549,0.2,0.98,0.4,0.0,nan,-0.64
550,0.22,0.0,18.0,3.08,2.29602597403,7.32
551,0.22,0.02,17.68,2.72,2.65387590188,6.12
552,0.22,0.04,17.52,2.64,2.19072871573,7.36
553,0.22,0.06,17.28,2.76,2.4843968254,6.52
554,0.22,0.08,17.08,3.28,2.36233333333,6.6
555,0.22,0.1,16.84,2.28,2.25794805195,6.96
556,0.22,0.12,16.44,2.4,2.42935642136,6.28
557,0.22,0.14,16.6,2.32,1.98898556999,7.68
558,0.22,0.16,16.4,2.64,2.18386435786,7.16
559,0.22,0.18,15.76,3.56,2.44625685426,6.24
560,0.22,0.2,15.52,1.88,2.11693650794,6.72
561,0.22,0.22,15.4,2.2,2.31488888889,6.16
562,0.22,0.24,15.16,2.28,2.37030880231,5.8
563,0.22,0.26,14.84,2.32,2.37307936508,5.96
564,0.22,0.28,14.72,2.48,2.16226262626,6.16
565,0.22,0.3,14.6,2.44,2.19305705406,6.2
566,0.22,0.32,14.36,2.72,2.0940952381,6.2
567,0.22,0.34,13.72,1.88,2.26366666667,5.88
568,0.22,0.36,12.92,2.72,2.3483015873,5.08
569,0.22,0.38,13.04,2.24,2.18818037518,5.8
570,0.22,0.4,11.96,2.16,2.12890909091,5.24
571,0.22,0.42,12.08,1.88,2.22553968254,4.88
572,0.22,0.44,11.72,1.64,1.96829004329,5.4
573,0.22,0.46,11.64,2.32,2.09750793651,4.88
574,0.22,0.48,11.52,1.72,1.80365079365,6.04
575,0.22,0.5,11.72,1.64,2.28952525253,4.64
576,0.22,0.52,10.88,1.6,1.96303174603,5.08
577,0.22,0.54,10.96,2.16,2.15006349206,4.68
578,0.22,0.56,10.08,1.68,1.80859163059,4.88
579,0.22,0.58,10.48,1.36,1.97385714286,4.64
580,0.22,0.6,9.44,1.28,1.83033333333,4.44
581,0.22,0.62,9.36,1.56,1.97614285714,4.36
582,0.22,0.64,9.16,1.52,1.99957142857,4.2
583,0.22,0.66,7.64,0.64,1.85022222222,3.48
584,0.22,0.68,7.6,1.28,2.00933333333,3.0
585,0.22,0.7,7.32,1.32,nan,2.92
586,0.22,0.72,7.36,1.16,1.93647619048,3.32
587,0.22,0.74,6.52,1.2,1.79438095238,2.92
588,0.22,0.76,6.08,1.04,1.812,2.68
589,0.22,0.78,6.4,1.36,1.76380952381,2.84
590,0.22,0.8,5.28,0.8,1.618,2.44
591,0.22,0.82,4.12,0.56,1.47238095238,1.76
592,0.22,0.84,4.28,0.52,1.64542857143,1.76
593,0.22,0.86,4.0,0.6,1.45133333333,1.84
594,0.22,0.88,3.8,0.8,1.66133333333,1.56
595,0.22,0.9,2.32,0.4,nan,0.68
596,0.22,0.92,2.16,0.36,nan,0.6
597,0.22,0.94,1.72,0.08,nan,0.44
598,0.22,0.96,1.12,0.16,nan,-0.08
599,0.22,0.98,0.44,0.04,nan,-0.56
600,0.24,0.0,18.0,2.72,2.26005194805,7.28
601,0.24,0.02,17.84,3.92,2.28315950716,7.32
602,0.24,0.04,17.28,3.08,2.32118326118,6.96
603,0.24,0.06,17.32,3.24,2.41840692641,6.8
604,0.24,0.08,16.8,2.36,2.16793539794,7.2
605,0.24,0.1,16.48,2.88,2.1815021645,6.92
606,0.24,0.12,16.48,2.44,2.42226906427,6.52
607,0.24,0.14,16.64,2.32,2.12744444444,7.2
608,0.24,0.16,16.6,3.56,2.20983150183,6.92
609,0.24,0.18,16.0,2.48,2.09985714286,7.16
610,0.24,0.2,15.56,2.88,2.27574603175,6.52
611,0.24,0.22,15.44,3.12,2.70398412698,6.48
612,0.24,0.24,15.32,2.56,2.33492063492,6.04
613,0.24,0.26,14.64,1.72,2.05868975469,6.4
614,0.24,0.28,14.28,2.6,2.45625396825,5.56
615,0.24,0.3,14.4,2.6,2.52633333333,5.68
616,0.24,0.32,13.52,2.32,2.20692640693,5.8
617,0.24,0.34,13.96,2.72,2.39914285714,5.72
618,0.24,0.36,13.04,2.56,2.51703174603,4.72
619,0.24,0.38,13.36,3.24,2.18584415584,5.72
620,0.24,0.4,13.16,2.04,2.14306349206,5.64
621,0.24,0.42,12.48,2.12,2.4376984127,5.2
622,0.24,0.44,12.64,1.68,2.08992063492,5.68
623,0.24,0.46,11.36,1.92,2.03087301587,4.96
624,0.24,0.48,11.6,2.32,2.07474603175,5.12
625,0.24,0.5,12.08,2.92,2.10176190476,5.24
626,0.24,0.52,10.12,1.32,2.08252380952,4.32
627,0.24,0.54,9.96,2.16,2.1720952381,4.08
628,0.24,0.56,10.56,2.12,1.85422222222,5.04
629,0.24,0.58,10.6,1.84,1.99638095238,4.84
630,0.24,0.6,9.76,1.72,1.86620634921,4.44
631,0.24,0.62,9.36,1.88,2.01742857143,4.04
632,0.24,0.64,9.28,1.84,1.73457142857,4.64
633,0.24,0.66,8.28,1.32,1.77104761905,3.88
634,0.24,0.68,7.56,1.36,2.04147619048,3.16
635,0.24,0.7,7.52,1.36,1.69071428571,3.64
636,0.24,0.72,7.2,0.92,1.62552380952,3.88
637,0.24,0.74,5.64,0.72,1.838,2.4
638,0.24,0.76,6.2,1.2,1.86838095238,2.88
639,0.24,0.78,6.04,1.4,1.933,2.72
640,0.24,0.8,5.56,1.16,1.74580952381,2.4
641,0.24,0.82,4.52,0.6,nan,2.04
642,0.24,0.84,3.84,0.64,1.39066666667,1.8
643,0.24,0.86,3.64,0.84,1.76,1.32
644,0.24,0.88,3.52,0.52,1.428,1.56
645,0.24,0.9,2.84,0.52,nan,1.32
646,0.24,0.92,2.2,0.48,nan,0.72
647,0.24,0.94,2.16,0.52,nan,0.92
648,0.24,0.96,1.28,0.32,nan,0.08
649,0.24,0.98,0.76,0.16,nan,-0.28
650,0.26,0.0,18.0,2.96,2.49062337662,6.88
651,0.26,0.02,17.68,3.16,2.34524819625,7.24
652,0.26,0.04,17.6,2.44,2.5063019203,6.96
653,0.26,0.06,17.08,3.36,2.22802231102,7.36
654,0.26,0.08,17.12,2.8,1.93244089244,8.32
655,0.26,0.1,16.96,2.72,2.42912687313,6.56
656,0.26,0.12,16.92,3.36,2.34587745588,7.08
657,0.26,0.14,16.12,2.96,2.14819047619,6.84
658,0.26,0.16,16.24,3.36,2.24561183261,6.92
659,0.26,0.18,15.52,3.32,2.13824098124,6.68
660,0.26,0.2,15.2,2.96,2.15127405927,6.72
661,0.26,0.22,15.0,2.6,2.18177811078,6.68
662,0.26,0.24,14.96,3.32,2.59806926407,5.68
663,0.26,0.26,14.56,2.64,2.06433333333,6.32
664,0.26,0.28,14.56,2.36,2.24842424242,5.88
665,0.26,0.3,13.88,2.28,2.39520634921,5.52
666,0.26,0.32,14.32,2.8,2.32156410256,6.08
667,0.26,0.34,14.44,2.12,2.25138095238,6.0
668,0.26,0.36,14.0,2.72,2.28335497835,5.6
669,0.26,0.38,12.92,1.88,2.20119047619,5.32
670,0.26,0.4,12.96,2.28,1.96768253968,6.04
671,0.26,0.42,12.36,1.88,2.01126984127,5.64
672,0.26,0.44,11.92,2.04,2.27853968254,5.0
673,0.26,0.46,11.72,2.28,1.98014285714,5.32
674,0.26,0.48,11.52,2.2,2.10612987013,5.08
675,0.26,0.5,11.4,2.12,2.03952380952,5.16
676,0.26,0.52,10.68,2.0,1.92858730159,4.92
677,0.26,0.54,10.72,2.24,2.12533333333,4.52
678,0.26,0.56,10.84,3.0,1.9546031746,4.88
679,0.26,0.58,10.0,2.0,1.91642857143,4.52
680,0.26,0.6,9.96,1.6,2.02976190476,4.68
681,0.26,0.62,9.0,1.48,2.09580952381,3.8
682,0.26,0.64,8.8,2.0,1.98695238095,4.16
683,0.26,0.66,7.8,1.08,1.7799047619,3.76
684,0.26,0.68,8.2,2.08,1.93666666667,3.48
685,0.26,0.7,7.16,1.36,1.93504761905,2.88
686,0.26,0.72,7.48,1.4,1.98380952381,3.0
687,0.26,0.74,6.44,1.08,1.71685714286,3.24
688,0.26,0.76,7.08,1.28,2.00714285714,2.8
689,0.26,0.78,5.16,0.92,1.64533333333,2.4
690,0.26,0.8,5.44,0.96,1.602,2.6
691,0.26,0.82,5.04,1.16,nan,2.36
692,0.26,0.84,3.96,0.88,1.50266666667,1.8
693,0.26,0.86,4.64,0.64,1.59266666667,2.12
694,0.26,0.88,3.84,0.88,nan,1.68
695,0.26,0.9,2.44,0.32,nan,0.92
696,0.26,0.92,2.32,0.32,nan,0.64
697,0.26,0.94,1.44,0.32,nan,0.2
698,0.26,0.96,1.16,0.2,nan,-0.04
699,0.26,0.98,0.36,0.28,nan,-0.72
700,0.28,0.0,18.0,3.92,2.21063136863,7.68
701,0.28,0.02,17.76,3.2,2.35194083694,6.96
702,0.28,0.04,17.72,2.68,2.62052170052,6.48
703,0.28,0.06,17.16,3.12,2.38762193362,6.76
704,0.28,0.08,16.92,3.88,2.21465079365,7.12
705,0.28,0.1,16.8,2.76,2.4611991342,6.12
706,0.28,0.12,16.52,3.52,2.36453102453,6.44
707,0.28,0.14,16.52,3.16,2.42231746032,6.24
708,0.28,0.16,15.96,2.96,2.14836507937,6.88
709,0.28,0.18,15.8,2.68,2.29088023088,6.6
710,0.28,0.2,15.48,3.72,2.02873737374,6.88
711,0.28,0.22,15.28,2.88,2.23093939394,6.24
712,0.28,0.24,14.88,2.96,2.37009379509,5.72
713,0.28,0.26,14.52,3.08,2.04838816739,6.76
714,0.28,0.28,14.36,2.36,2.10087734488,6.36
715,0.28,0.3,14.52,2.36,2.10511111111,6.4
716,0.28,0.32,13.44,2.16,1.95729148629,6.36
717,0.28,0.34,13.68,2.6,2.4381962482,5.4
718,0.28,0.36,13.68,3.08,2.33062337662,5.36
719,0.28,0.38,12.52,2.76,1.99945165945,5.72
720,0.28,0.4,12.36,2.16,2.13322943723,5.36
721,0.28,0.42,12.92,2.4,2.21857142857,5.64
722,0.28,0.44,11.76,1.36,2.03479365079,5.24
723,0.28,0.46,12.44,1.76,2.05172005772,5.8
724,0.28,0.48,11.68,2.24,1.95268831169,5.44
725,0.28,0.5,11.52,2.64,1.92576767677,5.4
726,0.28,0.52,10.48,1.36,1.94985714286,4.68
727,0.28,0.54,10.88,2.4,2.27885714286,4.4
728,0.28,0.56,11.04,2.16,2.20795238095,4.56
729,0.28,0.58,9.72,1.72,2.02793650794,4.12
730,0.28,0.6,9.8,2.28,1.89111111111,4.48
731,0.28,0.62,8.24,1.6,1.84704761905,3.84
732,0.28,0.64,9.32,2.16,1.96542857143,3.92
733,0.28,0.66,8.32,1.48,2.00952380952,3.44
734,0.28,0.68,7.52,1.44,1.75055555556,3.48
735,0.28,0.7,7.72,1.96,2.11966666667,3.24
736,0.28,0.72,6.56,1.0,1.8540952381,3.08
737,0.28,0.74,6.48,1.28,1.87266666667,2.72
738,0.28,0.76,5.4,1.48,1.698,2.48
739,0.28,0.78,5.6,1.04,1.50933333333,2.76
740,0.28,0.8,5.36,1.36,1.94466666667,2.08
741,0.28,0.82,5.04,1.16,1.70266666667,2.4
742,0.28,0.84,3.8,0.96,1.75066666667,1.52
743,0.28,0.86,4.08,0.84,1.55733333333,1.84
744,0.28,0.88,3.96,0.8,1.61866666667,1.68
745,0.28,0.9,2.64,0.56,nan,1.12
746,0.28,0.92,1.92,0.6,nan,0.48
747,0.28,0.94,1.84,0.28,nan,0.32
748,0.28,0.96,1.24,0.2,nan,0.12
749,0.28,0.98,0.6,0.2,nan,-0.44
750,0.3,0.0,18.0,2.96,2.25198201798,7.32
751,0.3,0.02,17.84,5.68,2.0717027417,7.96
752,0.3,0.04,17.48,2.2,2.20484704185,7.44
753,0.3,0.06,17.24,4.08,2.60396536797,6.28
754,0.3,0.08,17.04,3.88,2.22927994228,7.12
755,0.3,0.1,16.8,3.28,2.28137518038,6.92
756,0.3,0.12,16.84,3.12,2.37080952381,6.48
757,0.3,0.14,16.68,2.96,2.20374536575,7.08
758,0.3,0.16,16.08,4.2,2.12399278499,6.88
759,0.3,0.18,16.08,3.88,2.17158730159,7.16
760,0.3,0.2,15.48,3.08,2.47346031746,5.8
761,0.3,0.22,15.04,3.48,2.00282539683,7.04
762,0.3,0.24,14.8,3.36,2.03976623377,6.48
763,0.3,0.26,15.2,2.48,1.98046753247,6.96
764,0.3,0.28,14.68,2.52,2.23137085137,6.36
765,0.3,0.3,14.36,3.24,2.64886724387,5.8
766,0.3,0.32,13.84,3.6,2.16466666667,5.84
767,0.3,0.34,13.72,2.84,2.19526984127,5.52
768,0.3,0.36,12.76,2.84,2.14941269841,5.4
769,0.3,0.38,12.88,2.4,2.37812698413,4.8
770,0.3,0.4,12.32,2.16,2.12365079365,5.6
771,0.3,0.42,12.52,2.56,1.88876767677,6.04
772,0.3,0.44,11.56,2.92,2.28657142857,4.76
773,0.3,0.46,11.8,2.16,2.06171428571,5.12
774,0.3,0.48,11.92,2.88,2.12388888889,5.12
775,0.3,0.5,11.32,2.4,2.08212698413,5.04
776,0.3,0.52,10.88,2.72,2.12441269841,4.84
777,0.3,0.54,10.48,2.28,2.02514285714,4.48
778,0.3,0.56,10.6,1.28,2.1323015873,4.32
779,0.3,0.58,9.88,2.0,2.26196825397,3.64
780,0.3,0.6,9.44,1.92,1.92957142857,4.16
781,0.3,0.62,8.88,1.68,1.86434920635,4.0
782,0.3,0.64,9.4,2.56,2.23252380952,3.92
783,0.3,0.66,8.16,1.36,1.85580952381,3.8
784,0.3,0.68,7.2,1.48,1.58247619048,3.8
785,0.3,0.7,8.16,1.64,1.94142857143,3.48
786,0.3,0.72,6.88,1.64,1.83914285714,3.08
787,0.3,0.74,6.44,1.16,1.65438095238,3.24
788,0.3,0.76,6.48,1.36,1.58633333333,3.16
789,0.3,0.78,5.76,1.84,1.89033333333,2.8
790,0.3,0.8,5.12,0.8,1.85104761905,2.08
791,0.3,0.82,4.8,1.8,1.72,2.08
792,0.3,0.84,4.36,1.44,1.64733333333,1.84
793,0.3,0.86,3.92,1.04,1.43866666667,1.92
794,0.3,0.88,3.72,0.68,1.39866666667,1.8
795,0.3,0.9,2.72,0.32,nan,0.92
796,0.3,0.92,2.4,0.64,nan,0.56
797,0.3,0.94,1.36,0.08,nan,0.16
798,0.3,0.96,1.0,0.44,nan,-0.12
799,0.3,0.98,0.4,0.2,nan,-0.64
800,0.32,0.0,18.0,3.96,2.61742857143,6.36
801,0.32,0.02,17.6,3.64,2.52295238095,6.24
802,0.32,0.04,17.88,3.68,2.32821067821,7.24
803,0.32,0.06,17.44,3.16,2.49883549784,6.96
804,0.32,0.08,17.12,3.44,2.3317012987,7.36
805,0.32,0.1,17.12,3.92,2.47115873016,6.56
806,0.32,0.12,16.96,3.32,2.43174025974,6.52
807,0.32,0.14,16.36,3.28,2.41164213564,7.0
808,0.32,0.16,16.12,4.64,2.64120634921,6.16
809,0.32,0.18,16.08,4.76,2.05247474747,7.28
810,0.32,0.2,15.16,3.92,2.14213275613,6.6
811,0.32,0.22,15.2,3.36,2.26876190476,6.16
812,0.32,0.24,14.92,3.52,2.26908658009,6.04
813,0.32,0.26,15.4,3.4,2.04722510823,6.92
814,0.32,0.28,14.32,3.0,2.2643015873,5.56
815,0.32,0.3,14.44,3.72,2.37294660895,5.8
816,0.32,0.32,14.16,2.84,2.4113015873,5.32
817,0.32,0.34,14.16,4.88,2.38731313131,5.96
818,0.32,0.36,11.92,2.08,2.18188311688,5.32
819,0.32,0.38,12.68,2.32,2.03519047619,5.8
820,0.32,0.4,12.44,2.44,2.02171428571,5.52
821,0.32,0.42,12.36,2.52,2.36392063492,4.88
822,0.32,0.44,12.04,2.96,2.37285714286,4.84
823,0.32,0.46,11.52,1.92,2.02525396825,5.12
824,0.32,0.48,11.12,2.16,2.22663492063,4.44
825,0.32,0.5,11.88,3.08,2.11192063492,5.24
826,0.32,0.52,10.64,2.6,2.095,4.48
827,0.32,0.54,10.36,2.28,1.86706349206,4.88
828,0.32,0.56,9.68,2.72,2.09574603175,4.36
829,0.32,0.58,9.96,3.0,1.8900952381,4.52
830,0.32,0.6,10.44,2.36,2.00080952381,4.52
831,0.32,0.62,9.04,2.24,2.0286984127,4.12
832,0.32,0.64,8.0,1.8,1.72652380952,3.84
833,0.32,0.66,8.08,2.0,2.22804761905,3.16
834,0.32,0.68,8.44,2.4,2.05523809524,3.4
835,0.32,0.7,7.56,2.72,2.03355555556,3.12
836,0.32,0.72,7.08,2.36,1.994,2.92
837,0.32,0.74,6.84,1.64,1.83571428571,3.08
838,0.32,0.76,5.4,1.44,1.74,2.56
839,0.32,0.78,5.8,1.32,1.70871428571,2.88
840,0.32,0.8,5.24,1.8,1.73433333333,2.28
841,0.32,0.82,4.76,1.04,1.85666666667,1.8
842,0.32,0.84,4.68,1.44,nan,1.76
843,0.32,0.86,3.52,0.52,nan,1.6
844,0.32,0.88,3.6,0.68,1.58,1.44
845,0.32,0.9,2.8,0.52,nan,1.16
846,0.32,0.92,2.2,0.36,1.32,0.76
847,0.32,0.94,1.52,0.24,nan,0.4
848,0.32,0.96,1.24,0.4,nan,0.04
849,0.32,0.98,0.44,0.08,nan,-0.6
850,0.34,0.0,18.0,3.92,2.35722077922,7.2
851,0.34,0.02,17.92,3.96,2.44527849928,7.2
852,0.34,0.04,17.6,3.44,2.25294094794,7.28
853,0.34,0.06,17.6,4.2,2.30944155844,7.08
854,0.34,0.08,17.28,3.2,2.14288533689,7.48
855,0.34,0.1,16.56,3.2,2.24158663559,7.2
856,0.34,0.12,16.56,4.16,2.3419047619,6.64
857,0.34,0.14,16.4,4.2,2.19671572872,6.84
858,0.34,0.16,15.72,4.28,2.28950793651,6.24
859,0.34,0.18,15.64,3.6,2.26384415584,6.36
860,0.34,0.2,15.44,3.8,2.16649206349,6.6
861,0.34,0.22,15.92,5.08,2.22974603175,6.72
862,0.34,0.24,14.76,5.52,2.4006031746,5.56
863,0.34,0.26,14.72,3.6,2.02678354978,6.64
864,0.34,0.28,14.8,3.56,2.29445165945,6.24
865,0.34,0.3,14.72,4.52,2.31797546898,5.8
866,0.34,0.32,14.36,2.44,2.07063492063,6.32
867,0.34,0.34,13.52,3.4,2.2606984127,5.64
868,0.34,0.36,13.64,3.28,2.15317460317,5.72
869,0.34,0.38,12.56,3.48,2.26596825397,5.08
870,0.34,0.4,13.52,2.88,2.07163492063,6.04
871,0.34,0.42,12.36,3.12,2.02528571429,5.6
872,0.34,0.44,12.28,2.88,1.97884126984,5.48
873,0.34,0.46,12.16,3.0,2.13523809524,5.12
874,0.34,0.48,11.84,3.4,1.86273015873,5.88
875,0.34,0.5,10.76,2.2,1.82680952381,5.28
876,0.34,0.52,10.88,2.72,2.13123809524,4.8
877,0.34,0.54,10.4,2.04,1.93773015873,5.04
878,0.34,0.56,10.4,2.76,2.06298556999,4.76
879,0.34,0.58,10.24,2.6,1.9557012987,4.72
880,0.34,0.6,9.8,2.04,2.2160952381,3.88
881,0.34,0.62,9.72,2.08,2.33228571429,4.04
882,0.34,0.64,8.0,2.0,2.28104761905,3.12
883,0.34,0.66,7.84,2.08,1.96904761905,3.4
884,0.34,0.68,7.48,1.88,1.71480952381,3.64
885,0.34,0.7,7.0,1.64,2.21723809524,2.76
886,0.34,0.72,7.44,2.32,1.84333333333,3.28
887,0.34,0.74,6.76,1.44,2.10066666667,2.48
888,0.34,0.76,6.04,1.24,1.9080952381,2.8
889,0.34,0.78,6.32,1.64,1.98514285714,2.64
890,0.34,0.8,4.96,0.84,nan,2.2
891,0.34,0.82,5.12,1.16,1.594,2.48
892,0.34,0.84,4.76,0.88,1.63333333333,2.24
893,0.34,0.86,3.8,1.56,nan,1.52
894,0.34,0.88,3.44,1.0,1.39733333333,1.6
895,0.34,0.9,2.4,0.8,nan,0.88
896,0.34,0.92,1.96,0.36,nan,0.64
897,0.34,0.94,1.2,0.12,nan,0.04
898,0.34,0.96,1.08,0.08,nan,-0.08
899,0.34,0.98,0.8,0.28,nan,-0.36
900,0.36,0.0,18.0,4.52,2.12286513487,7.84
901,0.36,0.02,17.8,3.12,2.45707359307,6.8
902,0.36,0.04,17.52,3.92,2.3357012987,6.84
903,0.36,0.06,17.24,3.96,2.22582828283,7.28
904,0.36,0.08,17.28,4.6,2.45584559885,6.64
905,0.36,0.1,16.88,4.12,2.7837012987,6.68
906,0.36,0.12,16.32,4.64,2.11323088023,7.04
907,0.36,0.14,16.36,3.88,2.10950638251,7.36
908,0.36,0.16,15.36,3.84,2.50034188034,6.2
909,0.36,0.18,15.92,3.12,2.56253968254,5.88
910,0.36,0.2,15.24,4.16,2.34008946609,6.08
911,0.36,0.22,15.76,3.44,2.18026262626,6.88
912,0.36,0.24,15.0,3.12,2.25715151515,6.16
913,0.36,0.26,14.28,3.52,2.1831010101,6.08
914,0.36,0.28,14.64,3.28,1.94685803086,6.92
915,0.36,0.3,13.76,2.84,2.3130952381,5.84
916,0.36,0.32,13.4,3.4,1.95633333333,6.04
917,0.36,0.34,13.44,3.0,2.11352669553,5.96
918,0.36,0.36,13.84,2.96,1.97493650794,6.6
919,0.36,0.38,12.88,3.12,2.03872150072,5.84
920,0.36,0.4,12.32,4.0,2.36588888889,4.76
921,0.36,0.42,12.72,3.72,2.04723809524,5.56
922,0.36,0.44,12.04,3.52,2.00771428571,5.4
923,0.36,0.46,12.04,2.28,2.09004761905,5.2
924,0.36,0.48,11.16,2.76,1.85697546898,5.6
925,0.36,0.5,11.08,2.36,1.9053968254,5.28
926,0.36,0.52,11.24,3.08,2.39103174603,4.44
927,0.36,0.54,10.52,2.48,1.86252380952,5.16
928,0.36,0.56,10.64,3.8,2.04585714286,4.48
929,0.36,0.58,9.84,3.04,1.95138095238,4.44
930,0.36,0.6,9.52,3.52,1.88401587302,4.52
931,0.36,0.62,9.36,2.76,2.03804761905,4.04
932,0.36,0.64,8.76,2.36,1.8739047619,4.0
933,0.36,0.66,8.2,1.68,1.84619047619,3.72
934,0.36,0.68,8.4,2.28,1.91571428571,3.52
935,0.36,0.7,8.2,2.12,1.75338095238,4.16
936,0.36,0.72,6.76,1.96,1.898,3.04
937,0.36,0.74,6.24,1.92,1.69057142857,2.84
938,0.36,0.76,6.32,2.6,1.7260952381,2.96
939,0.36,0.78,6.2,2.2,1.88723809524,2.88
940,0.36,0.8,5.2,1.08,1.554,2.4
941,0.36,0.82,5.24,1.32,1.64276190476,2.36
942,0.36,0.84,4.68,1.48,1.7200952381,1.96
943,0.36,0.86,3.96,1.08,1.5,1.8
944,0.36,0.88,4.04,1.44,nan,1.48
945,0.36,0.9,2.68,0.84,nan,0.96
946,0.36,0.92,2.36,0.6,nan,0.76
947,0.36,0.94,2.08,0.52,nan,0.64
948,0.36,0.96,1.44,0.52,nan,0.2
949,0.36,0.98,0.72,0.28,nan,-0.28
950,0.38,0.0,18.0,4.04,2.25636363636,7.44
951,0.38,0.02,17.72,4.88,2.12026551227,7.88
952,0.38,0.04,17.68,4.48,2.41002597403,6.8
953,0.38,0.06,17.48,5.08,2.3759018759,6.8
954,0.38,0.08,17.04,5.92,2.47597691198,6.44
955,0.38,0.1,16.8,3.8,2.48694516595,6.36
956,0.38,0.12,16.76,4.72,2.34031168831,7.0
957,0.38,0.14,16.24,3.2,2.17501587302,6.8
958,0.38,0.16,16.56,3.68,2.29957864358,6.6
959,0.38,0.18,15.96,4.08,2.27403030303,6.36
960,0.38,0.2,15.64,4.6,2.250995671,6.64
961,0.38,0.22,15.04,4.92,2.15107359307,6.32
962,0.38,0.24,14.88,4.28,2.05216450216,6.72
963,0.38,0.26,14.92,3.32,2.22355122655,6.44
964,0.38,0.28,14.08,2.84,2.22408547009,5.72
965,0.38,0.3,14.32,3.92,2.22959307359,6.12
966,0.38,0.32,13.32,3.68,2.03161038961,6.0
967,0.38,0.34,13.8,4.52,2.20562481962,5.72
968,0.38,0.36,13.8,5.2,2.29350793651,5.72
969,0.38,0.38,12.36,3.04,2.01042857143,5.48
970,0.38,0.4,12.72,2.92,2.15259163059,5.48
971,0.38,0.42,12.12,3.36,2.1716031746,4.96
972,0.38,0.44,11.48,3.36,1.80001587302,5.56
973,0.38,0.46,11.32,3.12,1.76898412698,5.6
974,0.38,0.48,12.24,2.96,2.014,5.6
975,0.38,0.5,12.0,3.2,2.213001443,4.96
976,0.38,0.52,10.48,2.64,2.1839047619,4.32
977,0.38,0.54,10.28,2.84,2.04347619048,4.24
978,0.38,0.56,10.08,3.28,2.52166666667,3.76
979,0.38,0.58,9.48,2.84,2.31914285714,3.92
980,0.38,0.6,9.16,2.84,2.07714285714,3.68
