numx,TrueGraph,NaiveRW,UINVITEnoprior,UINVITEwithprior
45,0.110031297615,-0.291815907094,0.169922782185,0.245865321285
45,-0.0419762649261,-0.239043051349,0.0134432281948,0.0134432281948
45,0.138021234102,-0.235330218479,0.167209651121,0.167209651121
45,-2.65751108917,-0.288557502062,-2.65751108917,-2.65751108917
45,0.240145428672,-0.203873312815,0.240145428672,0.240145428672
45,-1.15040116389,-0.252906061368,-1.15040116389,-1.15040116389
45,0.117637870909,-0.258988445592,-0.0571797206559,-0.0571797206559
45,-0.235726028843,-0.281718128422,-0.235726028843,0.102099783258
46,-0.942184094325,-0.240011791037,-0.942184094325,-0.942184094325
46,-1.22760239026,-0.240392010996,-0.957934648011,-0.957934648011
46,0.110031297615,-0.29936815847,0.169922782185,0.245865321285
46,-0.0419762649261,-0.216541368585,-0.611293620988,0.0168724283814
46,0.138021234102,-0.25259321598,0.167209651121,0.167209651121
46,-2.65751108917,-0.270405139329,-2.65751108917,-2.65751108917
46,0.240145428672,-0.191590245994,0.249554540957,0.249554540957
46,-1.15040116389,-0.252906061368,-1.15040116389,-1.15040116389
46,0.117637870909,-0.258988445592,0.067698604481,0.067698604481
46,-0.235726028843,-0.281718128422,0.102099783258,0.102099783258
47,-0.942184094325,-0.240011791037,-0.942184094325,-0.942184094325
47,-1.22760239026,-0.230472598484,-0.957934648011,-0.957934648011
47,0.110031297615,-0.282851488571,0.245865321285,0.245865321285
47,-0.0419762649261,-0.216541368585,0.0168724283814,0.0168724283814
47,0.138021234102,-0.2383908996,0.167209651121,0.167209651121
47,-2.65751108917,-0.266849043283,-2.65751108917,-2.65751108917
47,0.240145428672,-0.193946939711,0.249554540957,0.249554540957
47,-1.15040116389,-0.252906061368,-1.15040116389,-1.15040116389
47,0.117637870909,-0.258988445592,0.067698604481,0.067698604481
47,-0.235726028843,-0.282215419766,-0.235726028843,-0.235726028843
48,-0.942184094325,-0.241652219774,-0.942184094325,-0.942184094325
48,-1.22760239026,-0.230472598484,-2.28211353733,-0.957934648011
48,0.110031297615,-0.282851488571,0.245865321285,0.245865321285
48,-0.0419762649261,-0.217568183049,-0.552842778559,-0.552842778559
48,0.138021234102,-0.238798295554,0.167209651121,0.167209651121
48,-2.65751108917,-0.273856284877,-2.65751108917,-2.65751108917
48,0.240145428672,-0.193946939711,0.249554540957,0.249554540957
48,-1.15040116389,-0.247990798857,-1.15040116389,-1.15040116389
48,0.117637870909,-0.262557611785,0.067698604481,0.067698604481
48,-0.235726028843,-0.291961188498,0.102099783258,0.102099783258
49,-0.942184094325,-0.249709642556,-0.942184094325,-0.942184094325
49,-1.22760239026,-0.227083205421,-2.65416966699,-1.22760239026
49,0.110031297615,-0.287832521064,0.245865321285,0.245865321285
49,-0.0419762649261,-0.20129632854,-0.552842778559,-0.552842778559
49,0.138021234102,-0.238798295554,0.138021234102,0.138021234102
49,-2.65751108917,-0.251272464584,-2.65751108917,-2.65751108917
49,0.240145428672,-0.178851729621,0.249554540957,0.249554540957
49,-1.15040116389,-0.256615260219,-1.15040116389,-1.15040116389
49,0.117637870909,-0.251802715163,0.117637870909,0.117637870909
49,-0.235726028843,-0.285167610585,-0.235726028843,-0.235726028843
