subj,node1,node2,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,zibb1,zibb2,zibb3,zibb4,zibb5,zibb6,zibb7,zibb8,zibb9
S100,possum,skunk,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,shrimp,crab,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goose,robin,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,spider,lizard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,horse,mule,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,goat,alpaca,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bird,squirrel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,zebra,quail,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,wolverine,tiger,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dolphin,octopus,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,seagull,gecko,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bat,owl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,butterfly,fox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hog,monkey,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,millipede,centipede,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,mouse,snail,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,elephant,emu,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dolphin,squid,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,weasel,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bat,aardvark,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,goldfish,shark,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pheasant,flamingo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dragon,octopus,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,llama,cougar,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,hyena,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,horse,reindeer,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,turtle,beaver,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,crow,toad,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,rhinoceros,toad,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,guineapig,vole,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,bull,deer,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bat,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,mink,skunk,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rhinoceros,platypus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,jaguar,lion,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,kangaroo,capybara,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,anteater,jaguar,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,prairiedog,chicken,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,rhinoceros,elephant,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dolphin,seal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sparrow,finch,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,turkey,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,guineapig,chinchilla,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,panda,toucan,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,coyote,mountainlion,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,parrot,chimpanzee,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,pony,bird,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
S100,bear,polarbear,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,jaguar,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lizard,camel,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,horse,cat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,panda,panther,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bear,tiger,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crocodile,guineapig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,eagle,opossum,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,wildebeest,tiger,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,zebra,yak,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,whale,crab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,cougar,moose,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,mongoose,deer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,snake,gorilla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,fawn,bat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,walrus,rabbit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dinosaur,horse,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,meerkat,gorilla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,badger,beaver,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,hyena,bat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ostrich,mouse,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ostrich,bird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,condor,polarbear,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,starfish,whale,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,chameleon,donkey,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,spider,beetle,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,python,rattlesnake,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,bear,fox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,jellyfish,tiger,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,giraffe,redpanda,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,rat,gerbil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,prairiedog,hyena,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
S100,peacock,frog,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,seal,manatee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,elephant,mule,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dolphin,stingray,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,narwhal,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,koala,polarbear,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,hyena,mongoose,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,pheasant,duck,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dog,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,killerwhale,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,hippopotamus,bird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,tuna,donkey,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,flamingo,mole,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ferret,rabbit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,mule,ox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,kangaroo,wallaby,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,honeybadger,bull,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dolphin,whale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,pigeon,macaw,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,parrot,lynx,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,porcupine,kangaroo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,ferret,toad,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,possum,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,horse,steer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,bull,mongoose,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bear,cat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,beaver,armadillo,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,dove,pigeon,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
S100,gazelle,rat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,fox,wolf,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,lobster,crab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,koala,orangutan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hippopotamus,jaguar,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,elephant,canary,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,hyena,deer,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,fox,toucan,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,rattlesnake,alligator,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,snake,snail,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,leopard,lynx,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,lemur,monkey,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,goose,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,tuna,whale,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,elephant,shrew,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,cardinal,moose,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,sheep,boar,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,butterfly,squirrel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hawk,penguin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,monkey,wildcat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,komododragon,shark,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crocodile,camel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,octopus,crab,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,snail,flamingo,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,sheep,hyena,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,guineapig,ferret,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,dog,hamster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ermine,fox,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,chicken,pig,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,prairiedog,meerkat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,chameleon,turtle,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,wolverine,raven,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,fox,rattlesnake,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,skunk,meerkat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,grizzlybear,polarbear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,zebra,elk,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,eagle,skunk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,robin,swan,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,chicken,falcon,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,shark,tuna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,cheetah,tiger,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cockroach,rat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,pigeon,squid,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,jaguar,panther,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,pigeon,chicken,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,aardvark,gorilla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goldfish,whale,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,kangaroo,reindeer,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,beetle,bee,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,panda,salmon,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,rat,swallow,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rhinoceros,giraffe,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,rooster,pig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hare,badger,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bee,worm,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,seal,penguin,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,tarantula,octopus,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,reindeer,rabbit,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,crocodile,snail,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,squirrel,wombat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,squid,octopus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,meerkat,buffalo,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,hamster,gerbil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,bat,orangutan,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,coyote,lynx,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,cat,hamster,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,kangaroo,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hippopotamus,monkey,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,panda,fox,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,sloth,hummingbird,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,lion,mongoose,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,shark,canary,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,elephant,buffalo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hawk,falcon,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,kangaroo,beaver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,pony,duck,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,snake,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bat,squirrel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,monkey,flamingo,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,bluejay,finch,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,peacock,bat,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,goose,aardvark,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,mouse,rabbit,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,turtle,shrew,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bat,wombat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,lizard,penguin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,bear,moose,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,giraffe,lion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,platypus,octopus,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,parrot,robin,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,possum,porcupine,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,komododragon,elephant,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,coyote,penguin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,komododragon,iguana,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,aardvark,moose,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cat,human,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,ox,penguin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cheetah,jaguar,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
S100,koala,bull,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ape,chimpanzee,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
S100,mouse,hummingbird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crow,squirrel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,parrot,kangaroo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,guineapig,gerbil,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,shrew,rabbit,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,tarantula,gorilla,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,zebra,gazelle,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,antelope,buffalo,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
S100,flamingo,toad,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,salamander,pigeon,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,koala,panda,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
S100,hippopotamus,wolf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,swan,pig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,panda,swan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,sparrow,bat,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,hippopotamus,mole,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,koala,leopard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,iguana,frog,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,crocodile,ape,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goose,ostrich,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,iguana,gecko,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,eagle,salmon,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rooster,raven,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,hyena,gecko,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bat,deer,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bobcat,rabbit,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,antelope,zebra,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bat,bunny,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,cheetah,lynx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,sloth,hamster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,redpanda,panda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,wolverine,gerbil,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,chicken,hen,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,bat,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,chicken,bull,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,turtle,ram,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,swordfish,seal,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,hyena,swan,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,spider,tarantula,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,grizzlybear,tiger,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,donkey,ox,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,spider,centipede,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,panda,grizzlybear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,snake,parakeet,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,panda,sloth,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,bengaltiger,polarbear,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,snake,wolverine,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,parrot,orangutan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,anteater,sloth,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
S100,cougar,leopard,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,elk,deer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,chicken,buffalo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,chipmunk,raccoon,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,puma,gorilla,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,turtle,bird,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,stingray,alligator,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,turtle,mouse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,elephant,hippopotamus,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,anteater,llama,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,muskrat,otter,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,kitten,crow,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,lamb,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,stingray,shrimp,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,snake,vulture,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,tuna,salmon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,sparrow,falcon,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,giraffe,moose,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,hare,sheep,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,koala,tortoise,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dragon,rabbit,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,iguana,sparrow,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rhinoceros,salamander,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,jellyfish,penguin,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,hen,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,cheetah,hyena,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,redpanda,opossum,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,pigeon,bluejay,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,shark,carp,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,hare,zebra,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lemur,chimpanzee,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,lamb,ape,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,puma,tiger,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cheetah,puma,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
S100,hare,chimpanzee,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,lizard,toad,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,mountainlion,jaguar,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,elephant,camel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,kitten,lion,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
