numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,72,3,3,:T__@_@A_@AB_@ABC_@ABCD_@ABEbCDEF`ABG_@BEaFbHbKbHKLfGJdEHIfN_BFHfGNPaFGHLQ,,rw,39.0,-280.62864028,0:00:00.007365,:Ta?@a_@AB`ABcD_@BE_BCDEFaBFG_@BDE_@AC_@BCHbKbGHKLdFGJ`DEHI_@FN_@ABCFHIOgJKNP`ACEFGHLN,58,14,25,113
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,72,3,3,:T__@_@A_@AB_@ABC_@ABCD_@ABEbCDEF`ABG_@BEaFbHbKbHKLfGJdEHIfN_BFHfGNPaFGHLQ,,fe,62.0,-inf,0:00:00.000428,:Ta?a`gFalKoHnbsH,10,62,0,138
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,72,3,3,:T__@_@A_@AB_@ABC_@ABCD_@ABEbCDEF`ABG_@BEaFbHbKbHKLfGJdEHIfN_BFHfGNPaFGHLQ,,windowgraph,64.0,-inf,0:00:00.097876,:Tc?@hBlKoDnrNP,8,64,0,138
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,72,3,3,:T__@_@A_@AB_@ABC_@ABCD_@ABEbCDEF`ABG_@BEaFbHbKbHKLfGJdEHIfN_BFHfGNPaFGHLQ,,windowgraph_valid,40.0,-299.680771666,0:00:00.171785,:Ta?a_@B`BfBEeFaBG_c`BHkbGHKfJdEHIfN`BCFHgNPaHLN,38,34,6,132
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,67,4,4,:T__@_@A_@AB_@ABC_@A_ABCD`DF`FGfH_AB`BCDF_@CGKhIhI`BCFK`CK_BFbCDFGO`K,,rw,54.0,-293.440675111,0:00:00.004676,:T_`_AaB_@B_@AaB_BCDF_@GaBFGH_ABG_@ABDF_@BCDEFHKhIfHIM_BCDEFGIKM`ACGHKL_BDEFGHO`BCDEFGHKQ`BDK,52,15,39,104
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,67,4,4,:T__@_@A_@AB_@ABC_@A_ABCD`DF`FGfH_AB`BCDF_@CGKhIhI`BCFK`CK_BFbCDFGO`K,,fe,58.0,-inf,0:00:00.000288,:Ta@d@j?Af`oCKrF,9,58,0,143
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,67,4,4,:T__@_@A_@AB_@ABC_@A_ABCD`DF`FGfH_AB`BCDF_@CGKhIhI`BCFK`CK_BFbCDFGO`K,,windowgraph,63.0,-inf,0:00:00.049446,:Td@lKioF,4,63,0,143
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,67,4,4,:T__@_@A_@AB_@ABC_@A_ABCD`DF`FGfH_AB`BCDF_@CGKhIhI`BCFK`CK_BFbCDFGO`K,,windowgraph_valid,43.0,-304.377690171,0:00:00.113684,:T_`_aB`_AgBDF_@Gf_AGaBDF`CKifHIcDFKM`CbO`CF`,33,34,9,134
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,68,5,5,:T__@_@A_@AB_@ABC_BDaBCDaBCFaBGaCDE`BCFIaDcDEbCDE_@BbHaBCDEbCFObCFHPcL,,rw,46.0,-295.769501229,0:00:00.004635,:Ta?@`A_@B_@ABCaBD_ACEaBCF`BFGaBDE`BCDEHIaCDH_CDE_CDFGIJK_@BJLhaBCDEHIMN_ABCDFIMOaBCFHPcFGHLN,56,12,34,108
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,68,5,5,:T__@_@A_@AB_@ABC_BDaBCDaBCFaBGaCDE`BCFIaDcDEbCDE_@BbHaBCDEbCFObCFHPcL,,fe,58.0,-inf,0:00:00.000284,:Ta?@cBeBj@aoHaCsL,10,58,0,142
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,68,5,5,:T__@_@A_@AB_@ABC_BDaBCDaBCFaBGaCDE`BCFIaDcDEbCDE_@BbHaBCDEbCFObCFHPcL,,windowgraph,64.0,-inf,0:00:00.053664,:Tn?hrFl,4,64,0,142
6,0.3,steyvers,5,21,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,68,5,5,:T__@_@A_@AB_@ABC_BDaBCDaBCFaBGaCDE`BCFIaDcDEbCDE_@BbHaBCDEbCFObCFHPcL,,windowgraph_valid,48.0,-346.31635741,0:00:00.124597,:Ta?@`_B`bDaEbF`BbD`CEIaDHdgK_@JhaBCDIaBFMOaCFcFL,33,35,13,129
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,70,1,1,:U__@_@A_@AB_@ABC`BCD_@C_ACEdEF_ABEbDHI`BbCDF`AcEF`BKaCDEbHLP_ADEJeHR`AM,,rw,50.0,-297.571847847,0:00:00.004688,:U___@A_@AB_ABC_@ACD_@B_ABCEdEG_AEF_BDGH`BHJbCDF`ABDEK`CEFGHaBGIdEHLdHILMP_ACDEGJNP`HIJQR`ACFJMP,57,13,37,124
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,70,1,1,:U__@_@A_@AB_@ABC`BCD_@C_ACEdEF_ABEbDHI`BbCDF`AcEF`BKaCDEbHLP_ADEJeHR`AM,,fe,60.0,-inf,0:00:00.000297,:Ub@`f?lCFpDlPdr,10,60,0,161
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,70,1,1,:U__@_@A_@AB_@ABC`BCD_@C_ACEdEF_ABEbDHI`BbCDF`AcEF`BKaCDEbHLP_ADEJeHR`AM,,windowgraph,66.0,-inf,0:00:00.048309,:UeDgBekBcsH,5,65,1,160
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,70,1,1,:U__@_@A_@AB_@ABC`BCD_@C_ACEdEF_ABEbDHI`BbCDF`AcEF`BKaCDEbHLP_ADEJeHR`AM,,windowgraph_valid,39.0,-334.011910718,0:00:00.131236,:U_b@_@BacD_@_ABCEdE_AEF_BDbHcDFaKeFbIdLlMP_ADJhQR`M,40,30,9,152
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,2,2,:U__@_@A_@AB_@ABC_BaCD_@AD`BCDEaCD_ABE_@DH`FGHKbCDKLbDH`ABNeHbCM_ACHObHN_ABFK,,rw,53.0,-299.620049854,0:00:00.004705,:Ua?_@_@AB_@AC_AB_AD_@DaBCDEFGaCD_ABE_@ABDEHI`FGK_BCEKLdGHLbGNeHcEFIJKLMbCDEHJLNO`BFHIMN`AFHIMO,57,18,35,121
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,2,2,:U__@_@A_@AB_@ABC_BaCD_@AD`BCDEaCD_ABE_@DH`FGHKbCDKLbDH`ABNeHbCM_ACHObHN_ABFK,,fe,65.0,-inf,0:00:00.000289,:Uc@_Ag?k?mBLoBetF,10,65,0,156
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,2,2,:U__@_@A_@AB_@ABC_BaCD_@AD`BCDEaCD_ABE_@DH`FGHKbCDKLbDH`ABNeHbCM_ACHObHN_ABFK,,windowgraph,73.0,-inf,0:00:00.051848,:UmLpE,2,73,0,156
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,2,2,:U__@_@A_@AB_@ABC_BaCD_@AD`BCDEaCD_ABE_@DH`FGHKbCDKLbDH`ABNeHbCM_ACHObHN_ABFK,,windowgraph_valid,50.0,-321.851310252,0:00:00.139041,:Ub@_@AB_@ACbaD_cGcD_E_@ABEHI`FGbCEKLdHLbNecIMbHN`BHfIMO,39,36,14,142
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,74,3,3,:U__@_@A_@AB_@ABC`_@AB_@ACD_AB`CDFcDIaBF`BDFcFGbCDFGbDKL`AGHaCDF`E_@BDGQdFHS,,rw,56.0,-295.896095756,0:00:00.004799,:U__@_A`_ABc_@B_@ACD_BG`CDEdHI`ABDFH`BDFHI_BCFGJ`BCDGJKLaCDGHIKL`AGHIK`AFGNO`E_@BCHIKLMNQ_CFHO,55,19,37,120
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,74,3,3,:U__@_@A_@AB_@ABC`_@AB_@ACD_AB`CDFcDIaBF`BDFcFGbCDFGbDKL`AGHaCDF`E_@BDGQdFHS,,fe,64.0,-inf,0:00:00.000293,:Ua?adAfBamCpAa`q,10,64,0,157
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,74,3,3,:U__@_@A_@AB_@ABC`_@AB_@ACD_AB`CDFcDIaBF`BDFcFGbCDFGbDKL`AGHaCDF`E_@BDGQdFHS,,windowgraph,70.0,-inf,0:00:00.049634,:Ub?fBmCG,4,70,0,157
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,74,3,3,:U__@_@A_@AB_@ABC`_@AB_@ACD_AB`CDFcDIaBF`BDFcFGbCDFGbDKL`AGHaCDF`E_@BDGQdFHS,,windowgraph_valid,55.0,-340.563092852,0:00:00.140062,:U__@_A`_ABf?B_ADiEibFHdFIbCGJbCJKLcDLaHIaFN`EbHIKQ_FHO,35,39,16,141
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,78,4,4,:U__@_@A_@AB_@ABC_@AC`BCD_BCF`BF_BDEaBCDF_DE_@DEIaHIJ_DEIL_@CGbCObCIJK`IKNc`ACDO,,rw,44.0,-292.813678552,0:00:00.004663,:U__@a`AB_@AB_@ACD_@BDbCDF_@BEF`BDEaBCDEF_AD_DEI_ABDEFHJ_AEGIL_@BCFGbCDIMOaCEFJMN_@IKNOc`CDP,62,16,28,125
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,78,4,4,:U__@_@A_@AB_@ABC_@AC`BCD_BCF`BF_BDEaBCDF_DE_@DEIaHIJ_DEIL_@CGbCObCIJK`IKNc`ACDO,,fe,69.0,-inf,0:00:00.000292,:UbAae?k?_o?bOsC,9,69,0,153
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,78,4,4,:U__@_@A_@AB_@ABC_@AC`BCD_BCF`BF_BDEaBCDF_DE_@DEIaHIJ_DEIL_@CGbCObCIJK`IKNc`ACDO,,windowgraph,75.0,-inf,0:00:00.054826,:UiEnIqJ,3,75,0,153
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,78,4,4,:U__@_@A_@AB_@ABC_@AC`BCD_BCF`BF_BDEaBCDF_DE_@DEIaHIJ_DEIL_@CGbCObCIJK`IKNc`ACDO,,windowgraph_valid,56.0,-361.774932771,0:00:00.131299,:Ua@aaB`A_@C_bCF_BF`EaD_AD_DI_DFaIL_@GbCDMOcEJ_c`DP,35,43,13,140
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,5,5,:U__@_@A_@AB_@ABC_ABCD_@BDE_ABCD_BCE_@B`DF_ABE_@DG_@LdFGLdIM_@F_AK`BEK_MOcHLP,,rw,57.0,-304.363765428,0:00:00.004765,:Ua?_@_@AB_@AC_@ABCD_@ABD_CDEF_BCEFaBDH_@DFIaBEFG_ADGIK_@CIJLaDFGIL_DEFHIL`AFLMNaE`BKNP_DHMORaEFHLNPR,58,17,40,116
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,5,5,:U__@_@A_@AB_@ABC_ABCD_@BDE_ABCD_BCE_@B`DF_ABE_@DG_@LdFGLdIM_@F_AK`BEK_MOcHLP,,fe,65.0,-inf,0:00:00.000322,:Ua?c@`ch?l?DnLpFsO,10,65,0,156
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,5,5,:U__@_@A_@AB_@ABC_ABCD_@BDE_ABCD_BCE_@B`DF_ABE_@DG_@LdFGLdIM_@F_AK`BEK_MOcHLP,,windowgraph,72.0,-inf,0:00:00.052686,:Uf@kBsM,3,72,0,156
6,0.3,steyvers,5,22,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,75,5,5,:U__@_@A_@AB_@ABC_ABCD_@BDE_ABCD_BCE_@B`DF_ABE_@DG_@LdFGLdIM_@F_AK`BEK_MOcHLP,,windowgraph_valid,52.0,-350.169375079,0:00:00.130612,:Ua?__@_@A`CD`BcDF_BaBHdFIb_D`CILaFILdILfa`BmORhLR,35,40,12,144
6,0.3,steyvers,5,23,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,76,1,1,:V__@_@A_@AB_@ABC`BCD_@C_ACEdEF_ABEbDHI`BbCDF`AcEF`BKaCDEbHLP_ADEJeHR`AM`AEFKO,,rw,56.0,-322.333290464,0:00:00.005027,:Va@_@A_@A_@BC_ABCD_@ACD_ABCE_DEFGbCEGaCDGHI_F_DFIK`AIcEFIbGK_ABCDJLNObDHLMP_ADEJOPeHINPR`BHLMO`EFHKOST,60,16,40,137
6,0.3,steyvers,5,23,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,76,1,1,:V__@_@A_@AB_@ABC`BCD_@C_ACEdEF_ABEbDHI`BbCDF`AcEF`BKaCDEbHLP_ADEJeHR`AM`AEFKO,,fe,67.0,-inf,0:00:00.000287,:VdBf?_jDmAqBju@E,9,67,0,177
