numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
6,0.3,steyvers,4,50,0.7,0.0,stationary,23,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2027.49163668,,,,60.0,0:01:02.287777,:q_O?K?AA_?OOMCBAO_WUACAp?{KP?@`?o]?ACO?GGN??__[SKFCP@Oo\CAbwWY?@BagggWLFP@[GFNGO?cWSLJp`x[pCDbQkCIFFEg?SMQJp`{?MIDbh?wdA@bQHiADCBcCg[NMfg@KnIDqscK]__?_WOUQ___w_QJOpOqMYY_ArqQCFDBaYQSOKp?xkwgaFG?_VCJE^,147,37,23,1018,-1967.90443599
6,0.3,steyvers,4,50,0.7,0.0,stationary,23,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,190,118,118,:q_O?K?AA_?OOM?@@?ocCECAo?OKGD___sGIEBo_oa?A@`P?i?AA@WGGGH___Wu?BAAWWOIEFO?GGIEbBP{CGDCCWwkWP_?__W`?@CGWSMLJOqCGYQJrQp]ECA`q{GIHEo?OSKLbdaxcvDCfGO_SSa@OpI?@ABaK?gVLo?Ocn@FCgg_UScCSkOUKa@cKCSJOOowpHLHEWodHCIID[?AOKIwGOYMaBbA~,-2038.27042311,,,,71.0,0:01:28.515375,:q_OG?CDA@o?GGEC__oc?CBAO__UCDB@w?GP?@?og_TAAO_ge?@@BW?KHBA@Ooy?@@@`Cs^@@`P@EMJEO?_W`?GOog[YUcCGOscV_BQsCEFFdwGGIHEcR[?CDBBQXOjFFDaxcsZ`FGOgh@@`?god??___s[NGoA`[v?@BqCC[QQPP?khFGgCkOUKa@cKgU_``paQYQKp`G|H@ADDAmAFFcBAhV@ABPsCGMGED~,157,33,38,997,-1975.13492212
6,0.3,steyvers,4,50,0.7,0.0,stationary,23,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,179,119,119,:q_O?K?AA_?OOM?@@?oc?H@@@?kCECAo?GGP@@?oc?ED___gcT@A@`?i?CBPW?CCGEO`Go`??_p{GGGDCgGcfCBPAPKh?A@P?iADCCwGcSKGO?GGKV_aP`eAKKewW[QYaAX`kx@ABW?GGF_eRcceU`CBXo~?@aaYECDCq`pWn@@`Ck?GEFHw?KJGIFRqYW[Np?yUA[eFByQWZUJw__Z,-1936.00480073,,,,60.0,0:00:28.211135,:q_O?K?D??_g?CCBAO?cCCCAoOS?AACO_WOR?@?wG_T@CAg?OKIaoOO_XACbAC?EN`@@PIAHDCwo[\GHCqcOIGDBggaADCa``A?@BDwGcr@EEWW[SY_AX`kx@CBW?CCK_eRdKk]_?a@kw^_?o__e``@PKg[UJo?aU?EEbc{KJGIFRqYW[Np?yUA[URB`|HBEFDa}GGE~,144,35,25,1021,-1892.3004004
6,0.3,steyvers,4,50,0.7,0.0,stationary,23,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,181,120,120,:q_O?K?AA_?OOM?@@?oc?ACAo?GSL??`O{?CEBo?OeIEBoGGGF@A`pCcSL_BGGON?A`p?k\BA@wGKIEa``[?WObA@HCdFCdhpGn@@`G?WSNJoOk?IFKo?Gg_\``b`y]Wba@XGrCBo`?saYa`ppDBFFGSc?ABCFCcOIECdW?GMGLp`x[vDBbaSKGFMhx`?|?@@`y]GjUpaxmADDfSS[QUO^,-2021.94760152,,,,61.0,0:00:53.186017,:q`??KCD??_wGI?@A@WGOIE_?Og]?AB@w?GRDB@wCCEF_`pCcSL_@PcCMH_A@WyAEBbWGUIEDrAC_QPHPp?clMHDwGKHECa`x]ADCO?g[gX_?Oogk\a``Xo|NKOP?kcXaAGO_YPLPOwwa`bbcIQ?@@`P@kwca@OociVOo?O[OHGEscW]VLpppHB?@`?xuWULFg?GKNIFs{PUlbBq{CU\PHgxX@,152,29,32,1012,-1963.18624269
6,0.3,steyvers,4,50,0.7,0.0,stationary,24,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2122.52597337,,,,68.0,0:00:59.580166,:q_O?K?D??__[GEC`?okCGDa@wWa?BA@_{?CG_?OO]?@@?w_WMGa@POyGDFoos?ABA@wggWLFP@[GGHfcG@IKIEdwos]WaAphUADFEg?SMQJp`O}?FDAps_[Q`?phCt@Aa@qACCFBrhy?RJq`[lHBFgG?GECDcgGGGGCarYEIEPrRS?U]QO_wweVQQa@eGFJeraaG[_A@[O]UJe^,146,38,30,1011,-2072.32605047
6,0.3,steyvers,4,50,0.7,0.0,stationary,24,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,183,118,118,:q_O?K?AA_?OOM?@@?oc?CBAO?WYACAo?GGFBA@gOKKI`A`[?AAAo`WqADEo?OOIGbO_gaUK___WO`BDcAc?ABCoO_SQJEo_WOYO_?_WgbADbgOgeVLO?WWN?@@Pg}OLJOPWsnAABQ@aCCGO_``@@IECSCGDDfw?OOScBQpyGLHHGh?m_Rqp`Meh_?Pg|HJIeg___]aA`XqEOIp@hHH?ADCn,-2121.15685855,,,,84.0,0:01:04.906552,:q_O?K?B??_gOKH?@oos?ACAo?[MCBA@_{gV??__WSRADbGGSSL_?OOOJEa@PCgUK___WO`?@aq@QABAAW?CGDCapk?CBA@Q@IAA@``PClJEbg?GSRJegW]?AAbPx]YU_`Pg{m[`@@`?pCGO`H_}__`A``D@A@Px|B?@a@x?g\cBPxyGLHHGOS_VNgC{kWRIhIX|R??bRckiYa@P@?|CGCrHqEFCCAh`HCEccc?GSPHTv,150,33,51,991,-2071.60841015
6,0.3,steyvers,4,50,0.7,0.0,stationary,24,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,169,119,119,:q_O?K?AA_?OOM?@@?ocGGD`?o_U?@@@g?CCE``?kOIECo?sGQJcO`GkZAA`pk?EIa@QCKGFDCW?EKK_aq@IECBAwoq?@GO`HQGGJo?GGSR`?oo[d@MP?h?d?BarX}?BBaRSKM\Oo_xKnFDCRcSKHDfWhDH??crsKIIMQpg}a[QO?W[e`ahCsI?FNo@?y?BBegGOMRL~,-2071.27319284,,,,54.0,0:00:51.056874,:q_OGC?AA@o?GGEC`@?kKGD_?OOY?@BP?kSL?___WcVG`APWuCDBaW?iGDDcGGKGFDCW?EKK_aq@IABBP``U?@GO`HQGGDdw?CCR`@?o[OKHORcCEFGCg?GMJLo?OctBBfSKGMRJqaHozDBAP[Sac_CrsKS[Nqpg}SPMHG?Ke`PPQ@|GefcW?[c^_Bg?KMYMoO_[eZT~,142,27,27,1029,-2037.7746126
6,0.3,steyvers,4,50,0.7,0.0,stationary,24,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,170,120,120,:q_O?K?AA_?OOM?@@?oc?ABAoo_U?AAOO[CR??__g]AI__gGiCCA`pC?GHEOogk^FDcW?kZ@Aaq[?GO_@?wcbBCBW?O_T_?O[KOLJo?Xe?@AbWGSOOgcqdCe]__pPYCCCCW?OjDEfGWOMQ``PxG~CCFX@tLA@cCaYEHEbbHuABDDcCCENIFIHMADMhtKKl?AfGOox@CIN,-2060.87982961,,,,50.0,0:00:33.808374,:q_OW?CD?@?w?CEC_?OOMECAo?OQAB_aW?CCCA`wGiAACoPcGGG_@`GqEFFpqK?ULGoOgkfCGO?_[ST`a@k?GOIo?WSXBCBQ{?KNKEW?CIL_``@?tPHdIHMABDBAsGGGGpA@UY[``?xGnDCbqP}G\cFSsGEDGHCsKQIEbbHuCIFDcCCENIFIHK~@AfSyeEUQo?hqCKMOPAb,146,24,26,1029,-2027.77455763
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2206.78274671,,,,62.0,0:01:12.626285,:q_O?K?D??__[GEC`?okCGDa@wWa?BA@_{?CFCO?GGN??__[WMG``POo\CAb`{KL??`?{SKIEBPsOV?@AXO{`?ACgogYVbBPxaGJEdWGS[Y_@OxGnEDBw?_SJFQ@pICBEcRSCIGFGG_W[NMo@PKnIDqscKI__?_WOUQ___w_QJLpOqMYY_APXxHABa`pGecgDbKOIZMIG`q?GDp@xWmX,151,33,29,1012,-2172.48596855
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,180,118,118,:q_O?K?AA_?OOM?@@?oc?H?@`?kCJ?@`OsCGFCo?o]CBA@WGKV??`?sCZ?BOOwo\AA@p_uELFo?GOSKFOok?GECo_Wg]S`aasC[V`?o_SWQ``?ww`@A@pGigXLp@H?lHJEG?KNAEecCC^DDAqHq?CBBaCGIHFDG_SQT_@SK?E_`@p``@PIEsk?E_OiG?LB?BDbp}APIPOy@Ul_@aAuYV,-2183.69468706,,,,50.0,0:01:21.477459,:q`??K?AA_?OOM?@@?oc?EC``?kCGD_?_WSKF_`?we?EBo_giABDo?GOL@@bW?OL@Bb@sGGFEBWWs^CDB@sKJ?AAPcGEIFdGWglKFDrCKGDEBWW[[OIOOwcTDIER[c_UcdbC?EFEEwGGs__bxOkaTMO?ow_]_?pGo[Sa@PGsiY_@SK?EDIGGOoo_eCQ`lJ?@gCIa?BOo?owkXNFs{CaS_@SAlZ?BCDksn,160,20,30,1015,-2133.25157321
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,196,119,119,:q_O?K?AA_?OOM?@@?ocCCBAO?GSL?@@gGGFFCOOOOJFCAgGSP?BB@kGECAo?OOLA@`O{OIHFp?gcdFDBGW[YQHo?_k]O_?__S^CCbqPMSKIO?ws]P`ARCCIEBo?GGNCAbqHIACDcAHuGEGCq{{cUJgG_k_UgcbsGECBoPW{_V_``PCzBA@`AYCCJeCkCCBBrQK?^??aRYQAFMFWWOicaaqqaAAA`qY}_VKGcyb,-2202.58241887,,,,75.0,0:00:49.188377,:q`??K?B@@o?GGEC`?ocCEDBO_sCDEBo__UMGDOOk?KGEBWOKGD_?_o}AA@`O{?IHa@PHISK``?wscR_@@XA?AABw_c]OHCxPQ?FEcAKcpDB@w?CGPLP@xCd@@@?p?z@A@`?k_RJfxxGkVOP@X?l]`?o_[QZ_``?k]OJDrCWSPLOo_WORPHg`[od___W[vGEo@{?AHLfCcCCFMFSkKGFIhGGSUQJIG?CIEDcrau_VKGcyb,161,35,40,989,-2137.48347113
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,186,120,120,:q_O?K?AA_?OOM?@@?ocCCBAo?_UABa@O{CEDBO?OKP?@@?oiADCAgo[R@@?ok?AAAo__WV@ACG?KKFEp?wc\ACCW?GKNHopOs`CBA`hAGEDcWOYCBJEBSOUPa@`Xe?MIOOgomW_?pXqKFCaaCKIWOorAEIWOq`h\BCCDrY@FCGuCYQGPKfWo[f@@``QDTCA`qcSaUTP_yhZMIIdcCCFGJW?CIQ,-2175.971923,,,,70.0,0:00:29.360004,:q_O?K?B??_g?GH@@?oc?H@@p?gYADBO_WOLABAgGKIECA`cWMH_?OWSX??__g[^ABAwGO`?@`_wuGFCb@s_b?EBq[s`@A@`PAIEDbaKGLA@db@i?CDcW_WUPKo@Wwh@BbAxa?BDfGo[QI``R@|BIEEsKSSWOq`h?m``a@`[u_PpAL`EcbCRHuKR``PP@AbTOOg[hDGddSWMlbbdQqAAA`q@HZ??cn,152,34,36,1003,-2135.54667177
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2285.59808391,,,,54.0,0:00:53.357247,:q_O?K?D??__[GEC`?okCGDa@wWa?BA@_{?CFCO?GGN??__[WMG``POyGDFBwWY?@BaggWSKEbg_m?ACq`xA?CHP`OsnEEbrCOULIoOg[[Y_@qP]KIFo@?gUMcBaPyCBEcRSCIGFGHOw]\NO@PKnIDqscL@?@?o_kd@@@p?cUZOpOqMYY_FccGMIFCaYQ_UKp?hGu[SP?hGx?CAt[O]UJe^,156,28,26,1015,-2245.73513553
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,182,118,118,:q_O?K?AA_?OOM?@@?ocCJ@AoOOMCBA`_{GGFCoOWaAAA`_{?CI_`OoqQIEO?_SOJ_@@?y?HDo_g}IFHP?gmAGGP@GgZ?EDg?OIJGO?WwlKJEGOKUKJOOOWX@CDbcCQMIPpx]w]_`Pc[QRIeWGKGDDo`xLF@AbCTWo[aA@[GIHDCg?SYXLSqaHRAAbB`tDAAbs[?CLKoopG}b`aq@Gqcbd^,-2274.76215268,,,,68.0,0:00:58.317651,:q_O?KCD?@?wGGECb_OkCFAB@w_SMH_`WGWMH_?goqCDCa`c?ABA@P?m?CCBg?mCCAbwwwaQ_`?gmAGGP@GgZ??bAs?ECAaqC?EMJRBCGOJEDgGSKKaA@XWx@Cbac[WNJvggo[SNPpG{iX__o_SOHDcCSGSNHgwGSW[PRAp_xCCArKGIHDCg?KIEEbbHiWRIGdKGMKMFSQUCDOGw?GZA@`aP|Ed```X?cXQPqn,154,28,40,1003,-2223.24915684
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,179,119,119,:q_O?K?AA_?OOM?@@?ocCCB_?OOOJ?AOOOY?BBoocCJ?@?ooeAEEo_s?GK_@?o[QK``PCCGEDApkGKLFcW@I?ADcXXYGECdGosaS`@pHQ?BBaBCSOT`?o_o\?BaBC_jBDdwW]CHLTR{?AIOoAPpF?@?o_qCNKEgOOOc`?pGs^@@APkGSU`AQ`XCg__og[og_criaAJVOOWdH?AccAD`,-2281.43053997,,,,66.0,0:00:56.591355,:q_Oo?CD@@?w[CCBA@W?CCD_@G?CCCBO?W]ECa@W?CCBBAWGYL?ABG?CGFCb@sKIG_?O_gUL`@`hE?QdcXXY?BA@`Gw_RbBQHQMHIO?WSMGKPP@GjAA@P_s[ULo?w_pGIopX]CBA@wOckYifw?CS`_CappF?@?og_SKMO`x_tAAAA[GEHEbrIAAACbWOgYU`DAqHP@@`Owgog_criaAJVO?OKIZQO?WTAn,152,27,39,1007,-2227.32956087
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,191,120,120,:q_O?K?AA_?OOM?@@?oc?CBA@W?OLBAO?OOL?@@?gY?CDO`GiECa@_{CIECBg?KIN``?gcX?@AA@ECIGo?GOMJFO?Gk\?@`pS?AAAcgGOSP_?O_SjDGCghSl@Abg?OgT_?_oqCGGCQSSOLKFW?Og\OO?gxB?@@``yC]PoogWS^Po_`yIX_DWXKo^a`a`WnPLFDSSSRJHW?OIJESRQi?DFGg?wq\_@`?cz,-2356.9781723,,,,50.0,0:01:16.781631,:q`??KCD?@o?GGEC`@?k?GE``G?GGE_?OOOIE_@@SGQIaO?OOL??_ogWOM_?_WO^BA@PGgX?@AA@ECCDCW?CGFDbg?CUM_?owi?@@@QSCCCBaaK?ACAcal?dDIdgGS[NGoO_[h?@@`cGIGGCQS_YOJeBk?GSMgGg[UMJgW?GKKNPPHxF?@``PW}b`@BsSr?DdSKKeWNpOpOkVOSRPpTDDCqqU?CAap`yaYTO?gxCkaBbHu?ECARPv,174,17,33,1001,-2301.11753378
6,0.3,steyvers,4,50,0.7,0.0,stationary,27,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2373.54023421,,,,50.0,0:01:12.625466,:q_O?K?D??__[GEC`?okCGDa@xC?ECB@w?GMG_?OO]?@@?wo[PCDB@sOIMFooocT??`pSSKIEBPsOVAAaXxA?CHP`OsnEEbqxaGJEdWGSMMLO?xGnEDBw?_SJFQ@pICBEcRSCIMOO`Owz?HdxOmUc`bsC?CBAAqSGMGCarYEIEPqPhi?]QO_wwcRQQa@eGDLfDCOIQMO@?k[jaBqhWmX,157,27,23,1018,-2333.59042859
6,0.3,steyvers,4,50,0.7,0.0,stationary,27,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,168,118,118,:q_O?K?AA_?OOM?@@?oc?CBAOOWOJ??__[KN?A`w{?EDBPgOONCBoOWSQJa@psGR@BAGGYCCA``sCKMFcWWOQIFo__gjAA`_xE?@AaG?KIK_cqpi?@AAg_[OV`aPW{rBBfx@yIVMpAp[~?@DW?SMI``@IMU^OGw?SWZ_?a{?GDKPPSSn?Aa@QaiXLGdDG}ecO?gWWZ,-2370.35793424,,,,41.0,0:00:47.579036,:q_OW?E?@@?w?CCBAO_WQABA@W?GFBBo?g]W?@`OsYCCBp?{CEDCaw_[UM`AWGWOK_?OsGECBBgGW[NGoo_cSN_?__gjAA`_xE?@CO?g_X@HdbS?AI_`@@]EHDb@xeEFNvgh[zCJFw@Sr?@@OwcTBAAS[k}_Po?goua_?ayEGDBcBCSTSJp_w_SKSItdSqYPIIP|L]Uo?gWWZ,150,18,23,1034,-2338.76265427
6,0.3,steyvers,4,50,0.7,0.0,stationary,27,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,173,119,119,:q_O?K?AA_?OOM?@@?oc?CCao_WSL?@?okGECApPSCED`@G?UGMa@`CGQIEo_`EGECCG_WOO`?ocCCGEO?G{f?@aQsCEKJO_WOIKKo_WQ?@EdRSOOOaA`hGzBGCrkCED__ohqCOHdBkSKGHoPL?e^``?k?ANHo?GOIMceBI@Lh_Bq]@Qi_a@aDF@IeBP|@hTJGOOeYMp@AH`,-2367.50625152,,,,56.0,0:01:18.330955,:q_OG?EAA_?OOKH?@PWOKIE_?okGECA`gWST@@?okGH?Ap@sOKG`@PGgZAACW_WP?A@`?s`?@POoq?MFcw?KQNJOOOKWUJo_WOWTKo_WOR??bQhWmYLp?o_`CDBPpGzBGCrkCED__ohSxAGCq`uIECCwGSQ`gCr{GECEBrC?ANHgG?CGDFOpH_q_ciW@LP_SigG_WLOgwHSoYNgKqdSkecrPtEfaABQH`,154,19,37,1015,-2328.86086218
6,0.3,steyvers,4,50,0.7,0.0,stationary,27,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,175,120,120,:q_O?K?AA_?OOM?@@?oc?GDa@W?CCE___oaCECo__WPECOOWOJACAgGKQL_A@Wo\?@a@{cWM_@?ocT?A@PG}L?CAp`AKGGdg?_[U_?_WUELFdGGKGGa`a`e?HDcrcgWTJfG?_VIIfBtCkVNQ@`aYNIQP`ICCA`aK?AK_```}CIDeWWObENGHpK{g_?_ie?M__wpUgWMfwWOMdU^,-2378.48878372,,,,50.0,0:00:55.759583,:q_OG?CD??_g?GF@A@W_UCE___oaCECAW_WPECOOWeCG__p?eKGDb@s?EGFqP_y?@A@OocSJEO?_SQNbP`?kWOcCQs?KGDBaHWn?@?okKYNGoOWOKGa`a`e?HDcrcgUKIdrc?OJJQaho|PJDrskWWebqccXAA@Oocb??bGGWOKJFw?KSJKhWWOb]ORaXxP?@@TKW\@@qqlOo\NooaTX,152,23,27,1023,-2329.01094551
6,0.3,steyvers,4,50,0.7,0.0,stationary,28,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2464.81180954,,,,53.0,0:01:01.965475,:q_O?K?D??__[GEC`?okCGDa@xC?ECB@w?GMH_?OO]?@@?wg[PBAa`sO[N```Gi?@A@wgWWLFP@[?CHfcG@IKIEdwos]VKP@Wsj@A`ppSt?Bca{WSN_A@Ok[RcBaS?CBEcRSCIGEbgOO[XMqpxKm[dAxYQECOO?OKGGHOOO[OHDesCSKbeeg?k{c`@pOwcRQQa@eGDJeraaGDHFG?_UMTp@xWr,158,26,27,1014,-2438.56191844
6,0.3,steyvers,4,50,0.7,0.0,stationary,28,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,188,118,118,:q_O?K?AA_?OOM?@@?ocGGD_?_sKGD_?o_SP@@@@C?CCCAW?GECDO?WOIK``?kGGG```K?CGEoOocSK_?OWSbACAx?sbBAapxQGJECQ[KcVcAq`YWPIoooeYRLO?_scV_``KGGGERAHO~CDBCCCGDCAWGGHCDdrC?ACBGh@Ci__BQ{CCCBAX?krAEcXxSqeSrtKGGVLGWWSUR`apps}a`@?sGOUTjN,-2496.61552328,,,,49.0,0:00:53.619631,:q`?G?CD@__wOQ?A``?gY?BA@PCCGG`@@?e?A@`@SKGDEOocGGG```K?CGEoOocSKEo?GKIP`A@[_YP``PW{hCDbAHGfBHDw__QSJSQkKKHecrS?CCHDwoeCBA@p?qWSNq`aAACAa@Gwr@@@G`[p??`?sGOPIgG?kYP____SKHcArKGGLGrqhdKhfiW`[s```PXKpBDbbh|D?BaqCGkeTjN,160,28,21,1016,-2437.78924757
6,0.3,steyvers,4,50,0.7,0.0,stationary,28,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,180,119,119,:q_O?K?AA_?OOM?@@?ocCH@@`?k?CBA`wOKH?`@g?CCBBO?_SX?@OP?s\?@@P?g\?DBaC?IO__oouADEBaCGMS_?PWo\ABBwGGECBo?OKP@A@Pk?CGKpPpQCCBPP?gbGDbAh_zLFegH?u\_a`_wb?FcwGW}a_gWOKQWLFW?CiVLo`x@DAGGhP@DGDCY@xCjlGCs?CGKoP`KzBBBs{CGe,-2462.51821626,,,,70.0,0:01:25.195044,:q`?WS?AA@oOOQAC__okGIF`?ocA?ABO?OSLBA@P?qD@@A@k?AAAa@GgX?DBaC?IO```k?AMGO?O[h?Db@gyCEFoOOKGFEDW?GEG``?gsb?@ABKS[SJO?OKGELpP?g_PbA@Wo_RIfXxiAAECBHkz@DB@p?b?CBq[C}a_dcKKQLKFWGKWTLoPG|DAGGhP?kacCY@xCjlGCs?CGEEWGoe\```_|NCM~,148,32,38,1007,-2394.82248213
6,0.3,steyvers,4,50,0.7,0.0,stationary,28,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,169,120,120,:q_O?K?AA_?OOM?@@?ocCCC_`g?KIE_`?gY?G`@?gWMH`@Owe?@@@Go]?G_?ogYOMGO`kGNAA@wpEIGDBw?GEDDoOwwh?@a`hACEDbW?GPCCcAs?EIGQApuGJ__o_o_V`@PGp@@JPPX\@A@`_weOMGo`@mEDCBqsOk[aaAITLOIo_h[~BJi|C?ADFpQA]CFCdwG__\Q^,-2402.74187154,,,,51.0,0:00:42.098975,:q`?G?CD?_?OWQAAAOOs?EE`@?gY?G_?OOOKH_`Owe?@AP_{a?BA``CKMGFO`kGMJ`@?{W\DCA`{GEDDoOwcYMIO?W_SLGO_okZACP@H?l?@`PPAOUMp@[CECAb@h?mXMO_gcWO_dgwkm____WWMOcBaK?OHHEskSONJPApqIGGdsiY_T`@Qx}EVTyG?CCDFpQA]CFCdssCOOGfSf,147,22,29,1027,-2378.70939041
6,0.3,steyvers,4,50,0.7,0.0,stationary,29,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2562.45261932,,,,37.0,0:01:50.455542,:q_O?K?D??__[CCBAO_WUACAp?{CP?@`?o]?ABaW?CCF_?OOMKFCP?gg\CAb`{KKI_?O_[TDBA`_s\CDoOS{`?HP`OsnEFdrCOULIoOg[[Y_@qP]KIFo@?gUMcBaPy?A@bQKCIGFGHOwq\NOAX]SJdhGWO]YOO?OKGGHOOO[OJLpOqMYY_ArqQCFDBaPLHOKp?h[u[SP?hGx?CApqmGUK~,164,20,17,1024,-2523.44751719
