subj,node1,node2,uinvite_hierarchical,rw,fe,goni,chan,kenett
S100,labradorretriever,whaleshark,0,0,0,0,0,1
S100,cheetah,tiger,0,1,0,1,0,0
S100,dolphin,nutria,0,0,0,0,0,1
S100,cockroach,rat,0,1,0,0,0,0
S100,bronco,stallion,1,1,0,0,1,0
S100,leopard,penguin,0,1,0,0,0,0
S100,nakedmolerat,alligator,0,0,0,0,0,1
S100,salmon,boar,0,0,0,0,0,1
S100,brownbear,dog,0,0,0,0,0,1
S100,coyote,piranha,0,0,0,0,0,1
S100,pigeon,squid,0,1,0,0,0,0
S100,coyote,moose,0,1,0,0,0,0
S100,sealion,lizard,0,0,0,0,0,1
S100,bear,duck,0,1,0,0,0,0
S100,bulldog,seagull,0,0,0,0,0,1
S100,mouse,hamster,0,1,0,1,0,0
S100,jaguar,panther,0,1,0,1,0,0
S100,baboon,meerkat,1,1,0,1,1,0
S100,sabertoothedtiger,fish,0,0,0,0,0,1
S100,antelope,liger,0,0,0,0,0,1
S100,bulldog,elk,0,0,0,0,0,1
S100,pigeon,chicken,0,1,0,0,0,0
S100,aardvark,gorilla,0,1,0,0,0,0
S100,beardeddragon,seacucumber,0,0,0,0,0,1
S100,goldfish,whale,0,1,0,0,0,0
S100,coyote,camel,0,1,0,0,0,0
S100,terrier,viper,0,0,0,0,0,1
S100,beetle,bee,0,1,0,0,0,0
S100,shark,bear,0,1,0,0,0,0
S100,bluejay,seal,0,0,0,0,0,1
S100,blackbear,leopard,0,1,0,0,0,0
S100,bird,mouse,0,1,0,0,0,0
S100,manatee,quail,0,0,0,0,0,1
S100,budgie,parakeet,1,1,0,0,1,0
S100,canary,eagle,0,1,0,1,0,0
S100,spider,tick,1,1,0,1,0,0
S100,prairiedog,dog,0,1,0,0,0,0
S100,caterpillar,ladybug,1,1,0,0,0,0
S100,rhinoceros,giraffe,1,1,1,1,0,0
S100,canary,muskrat,0,0,0,0,0,1
S100,rooster,pig,0,1,0,1,0,0
S100,orca,seal,0,1,0,0,0,0
S100,hare,badger,1,1,0,0,0,0
S100,falcon,wombat,0,0,0,0,0,1
S100,bee,worm,0,1,0,0,0,0
S100,seal,penguin,1,1,0,1,1,0
S100,parrot,cow,0,1,0,0,0,0
S100,possum,mole,1,1,0,0,0,0
S100,rhinoceros,panda,0,1,0,0,0,0
S100,millipede,centipede,1,1,0,1,1,0
S100,tiger,mouse,0,1,0,0,0,0
S100,tiger,crab,0,1,0,0,0,0
S100,pigeon,nutria,1,0,0,0,0,0
S100,giraffe,bull,0,1,0,0,0,0
S100,bird,sloth,0,1,0,0,0,0
S100,horse,monkey,0,1,0,0,0,0
S100,stinkbug,assassinbug,1,1,0,1,1,0
S100,tarantula,octopus,0,1,0,0,0,0
S100,hippopotamus,mouse,0,1,0,0,0,0
S100,macaque,marmoset,1,1,0,1,0,0
S100,reindeer,rabbit,0,1,0,0,0,0
S100,crocodile,snail,0,1,0,1,0,0
S100,anteater,worm,0,0,0,0,0,1
S100,lobster,fish,0,1,0,0,0,0
S100,anaconda,raptor,0,0,0,0,0,1
S100,squirrel,wombat,0,1,0,0,0,0
S100,squid,octopus,1,1,0,1,1,0
S100,meerkat,buffalo,0,1,0,0,0,0
S100,anaconda,reindeer,0,0,0,0,0,1
S100,koala,eel,0,1,0,0,0,0
S100,hamster,gerbil,1,1,0,1,1,0
S100,wolverine,raptor,0,0,0,0,0,1
S100,bat,orangutan,0,1,0,0,0,0
S100,pigeon,alligator,0,1,0,0,0,0
S100,capuchin,greatwhiteshark,0,0,0,0,0,1
S100,flea,bronco,0,0,0,0,0,1
S100,coyote,lynx,0,1,0,0,0,0
S100,woodchuck,crane,0,0,0,0,0,1
S100,guineapig,worm,0,0,0,0,0,1
S100,cat,hamster,0,1,0,1,0,0
S100,jackrabbit,hippopotamus,1,1,0,0,1,0
S100,bear,mouse,0,1,0,0,0,0
S100,bat,alligator,0,1,0,0,0,0
S100,hippopotamus,monkey,0,1,0,0,0,0
S100,koala,fish,0,1,0,0,0,0
S100,seagull,whale,0,1,0,0,0,0
S100,orangutan,marmoset,1,1,0,0,0,0
S100,boar,ewe,1,0,0,0,0,0
S100,panda,fox,0,1,0,1,1,0
S100,llama,horse,0,1,0,0,0,0
S100,bonobo,howlermonkey,1,1,0,0,1,0
S100,echidna,porcupine,1,1,0,1,0,0
S100,sloth,hummingbird,0,1,0,0,0,0
S100,lion,mongoose,0,1,0,0,0,0
S100,cottonmouth,quail,1,1,0,0,1,0
S100,ferret,octopus,0,0,0,0,0,1
S100,bluejay,robin,1,1,0,0,0,0
S100,minnow,jaguar,1,1,0,0,1,0
S100,elephant,buffalo,0,1,0,0,0,0
S100,hawk,falcon,1,1,0,0,0,0
S100,peacock,cheetah,0,1,0,0,0,0
S100,rhinoceros,baboon,0,1,0,0,0,0
S100,kangaroo,beaver,0,1,0,0,0,0
S100,aardvark,buffalo,0,1,0,0,0,0
S100,tiger,owl,0,1,0,0,0,0
S100,wolf,fish,0,1,0,0,0,1
S100,baboon,aardvark,0,0,0,0,0,1
S100,snake,fish,0,1,0,0,0,0
S100,bessbug,spider,1,1,0,0,0,0
S100,nutria,leopard,0,0,0,0,0,1
S100,polarbear,gorilla,0,1,0,0,0,0
S100,cheetah,snake,0,1,0,0,0,0
S100,giraffe,kangaroo,0,1,0,0,0,0
S100,salmon,alligator,0,1,0,0,0,0
S100,bluejay,finch,0,1,0,0,0,0
S100,peacock,bat,0,1,0,0,0,0
S100,goose,aardvark,0,1,0,0,0,0
S100,stork,starfish,0,0,0,0,0,1
S100,mouse,rabbit,0,1,0,1,0,0
S100,bobcat,leopard,0,0,0,1,0,0
S100,rhinoceros,tiger,0,1,0,0,0,0
S100,dog,cow,0,1,1,0,0,0
S100,jellyfish,bird,0,1,0,0,0,0
S100,elephant,elk,0,1,0,0,0,0
S100,lizard,penguin,0,1,0,0,0,0
S100,bluebird,falcon,1,1,0,0,0,0
S100,ostrich,ewe,0,1,0,0,0,0
S100,bear,moose,0,1,0,1,0,0
S100,snake,camel,0,1,0,0,0,0
S100,butterfly,ladybug,1,1,0,0,0,0
S100,giraffe,lion,0,1,0,1,1,0
S100,dove,pigeon,1,1,0,1,1,1
S100,hamster,whale,0,1,0,0,0,0
S100,parrot,robin,1,1,0,0,0,0
S100,narwhal,manatee,1,1,0,1,1,0
S100,muskrat,ray,1,1,0,0,0,0
S100,possum,porcupine,1,1,0,0,0,1
S100,tiger,rooster,0,1,0,0,0,0
S100,snake,horse,0,1,0,0,0,0
S100,fox,gorilla,0,1,0,0,0,0
S100,ocelot,parrot,0,0,0,0,0,1
S100,bobcat,bear,0,1,0,0,0,0
S100,brownbear,turkey,0,0,0,0,0,1
S100,catfish,serval,0,0,0,0,0,1
S100,lemur,blowfish,0,0,0,0,0,1
S100,raptor,owl,1,1,0,0,0,0
S100,hyena,blackbear,0,0,0,0,0,1
S100,komododragon,elephant,0,1,0,0,0,0
S100,coyote,penguin,0,1,0,0,0,0
S100,sealion,otter,0,1,0,0,0,0
S100,komododragon,iguana,0,1,0,0,0,0
S100,snake,bat,0,1,0,0,0,0
S100,opossum,raccoon,1,1,0,0,1,0
S100,starfish,mussel,0,1,0,1,0,0
S100,dinosaur,humpbackwhale,0,0,0,0,0,1
S100,macaw,zebu,1,1,0,0,1,0
S100,chameleon,ox,1,1,0,0,0,0
S100,aardvark,moose,0,1,0,1,0,0
S100,eagle,moose,0,1,0,0,0,0
S100,cat,human,1,1,0,0,0,0
S100,ox,penguin,0,1,0,0,0,0
S100,cheetah,jaguar,1,1,0,1,1,1
S100,koala,bull,0,1,0,0,0,0
S100,ape,chimpanzee,1,1,1,1,0,0
S100,lion,chimpanzee,0,1,0,0,0,0
S100,emu,puppy,0,0,0,0,0,1
S100,yak,lizard,0,0,0,0,0,1
S100,duck,pig,0,1,0,0,0,0
S100,mouse,hummingbird,0,1,0,0,0,0
S100,muskrat,blowfish,0,0,0,0,0,1
S100,beetle,gull,0,0,0,0,0,1
S100,crow,squirrel,0,1,0,1,0,0
S100,graywolf,seal,0,0,0,0,0,1
S100,hamster,pig,0,1,0,0,0,0
S100,goat,rat,0,1,0,0,0,0
S100,lamb,guineapig,0,0,0,0,0,1
S100,adder,cobra,1,1,0,1,1,0
S100,goldfish,salmon,1,1,0,0,1,0
S100,stinkbug,possum,0,0,0,0,0,1
S100,ant,elk,0,1,0,0,0,0
S100,koala,ape,0,1,0,0,0,0
S100,mountainlion,capuchin,0,0,0,0,0,1
S100,guineapig,gerbil,1,1,0,1,0,0
S100,lemur,panda,0,1,0,1,0,0
S100,goat,ostrich,0,1,0,0,0,0
S100,shrew,rabbit,0,1,0,0,0,0
S100,monkey,rabbit,0,1,0,0,0,0
S100,tarantula,gorilla,0,1,0,0,0,0
S100,cardinal,owl,1,1,0,0,0,0
S100,sheep,bat,0,1,0,0,0,0
S100,ibis,wallaby,1,1,0,0,1,0
S100,echidna,hare,0,0,0,0,0,1
S100,zebra,gazelle,1,1,0,1,0,0
S100,chicken,mouse,0,1,0,0,0,0
S100,peacock,crow,0,0,0,0,0,1
S100,velociraptor,egret,0,0,0,0,0,1
S100,antelope,buffalo,1,1,0,1,0,0
S100,antelope,lion,0,0,0,0,0,1
S100,cow,penguin,0,1,0,0,0,0
S100,crocodile,eagle,0,1,0,0,0,0
S100,stinkbug,ostrich,0,0,0,0,0,1
S100,flamingo,toad,0,1,0,0,0,0
S100,seagull,swan,0,0,0,1,0,0
S100,ostrich,lion,0,0,0,0,1,0
S100,koala,panda,1,1,0,1,0,0
S100,hippopotamus,wolf,0,1,0,0,0,0
S100,swan,pig,0,1,0,0,0,0
S100,pheasant,conure,0,0,0,0,0,1
S100,tasmaniandevil,humpbackwhale,0,0,0,0,0,1
S100,panda,tiger,0,1,0,0,0,0
S100,dog,ram,0,0,0,0,0,1
S100,lion,duck,0,1,0,0,0,0
S100,macaw,gopher,0,0,0,0,0,1
S100,wildebeest,kinkajou,0,0,0,0,0,1
S100,rooster,duck,0,1,0,0,0,0
S100,iguana,lion,0,1,0,0,0,0
S100,ostrich,sheep,0,1,0,0,0,0
S100,tasmaniandevil,dinosaur,0,0,0,0,0,1
S100,orca,swan,0,0,0,0,0,1
S100,salamander,toad,0,0,0,1,0,0
S100,lion,capybara,0,1,0,0,0,0
S100,sparrow,bat,1,1,0,1,0,0
S100,bull,oxen,1,1,0,0,0,0
S100,hyena,cow,0,1,0,0,0,0
S100,maltese,platypus,0,0,0,0,0,1
S100,hippopotamus,mole,0,1,0,0,0,0
S100,koala,leopard,0,1,0,0,0,0
S100,peccary,chihuahua,0,0,0,0,0,1
S100,iguana,frog,0,1,0,0,0,0
S100,bengaltiger,bruin,1,1,0,0,1,0
S100,horse,elk,0,1,0,0,0,0
S100,crocodile,ape,0,1,0,0,0,0
S100,squirrel,rabbit,0,1,0,0,0,0
S100,spider,mouse,0,1,0,0,0,0
S100,sugarglider,bat,1,1,0,0,1,0
S100,daddylonglegs,orca,0,0,0,0,0,1
S100,goose,ostrich,1,1,0,0,0,0
S100,polarbear,quail,0,0,0,0,0,1
S100,tiger,stingray,0,0,0,0,0,1
S100,dragonfly,butterfly,1,1,0,0,1,0
S100,spider,fish,0,1,0,0,0,0
S100,oriole,cow,0,0,0,0,0,1
S100,tyrannosaurusrex,buzzard,0,0,0,0,0,1
S100,iguana,gecko,1,1,0,1,0,0
S100,giraffe,rat,0,1,0,0,0,0
S100,eagle,salmon,1,1,0,0,0,0
S100,bee,hornet,1,1,0,1,1,0
S100,rooster,raven,1,1,0,0,0,0
S100,hyena,gecko,0,1,0,0,0,0
S100,sabertoothedtiger,rat,1,1,0,0,1,0
S100,newt,fish,0,1,0,0,0,0
S100,nightingale,owl,1,1,0,0,1,0
S100,ant,raptor,0,0,0,0,0,1
S100,hawk,condor,1,1,0,1,1,0
S100,cow,elk,0,1,0,0,0,0
S100,eagle,bat,0,1,0,1,0,0
S100,mantis,octopus,0,0,0,0,0,1
S100,bat,bunny,1,1,0,0,0,0
S100,kingcobra,ram,0,0,0,0,0,1
S100,wildebeest,hog,1,1,0,0,0,0
S100,crow,toucan,0,0,0,1,0,0
S100,falcon,penguin,0,1,0,0,0,0
S100,cockatoo,conure,1,1,0,0,1,0
S100,piranha,ferret,1,1,0,0,0,0
S100,elephant,duck,0,1,0,0,0,0
S100,bird,mockingbird,0,0,0,0,0,1
S100,spider,starfish,0,0,0,0,0,1
S100,skunk,marmot,1,1,0,1,1,0
S100,lion,rabbit,0,1,0,0,1,0
S100,shark,horse,0,1,0,0,0,0
S100,zebra,chicken,0,1,0,0,0,0
S100,buzzard,toucan,0,0,0,0,0,1
S100,salmon,pitbull,0,0,0,0,0,1
S100,shark,lobster,0,0,0,0,0,1
S100,cheetah,lynx,0,1,0,1,0,0
S100,sloth,hamster,0,1,0,0,0,0
S100,kitten,groundhog,0,0,0,0,0,1
S100,redpanda,panda,1,1,0,1,1,0
S100,wolverine,gerbil,1,1,0,0,1,0
S100,chicken,hen,1,1,0,0,0,0
S100,dolphin,horse,0,1,0,0,0,0
S100,dinosaur,steer,0,0,0,0,0,1
S100,ewe,elk,1,1,0,1,0,0
S100,bat,fish,0,1,0,0,0,0
S100,chicken,bull,0,1,0,1,0,0
S100,turtle,ram,0,1,0,0,0,0
S100,giraffe,mongoose,0,1,0,1,0,0
S100,swordfish,seal,1,1,0,0,0,0
S100,lemur,ferret,0,1,0,1,0,0
S100,turkey,mouse,0,1,0,0,0,0
S100,mussel,fish,1,1,0,1,1,0
S100,hyena,swan,0,1,0,0,0,0
S100,elephant,squirrel,0,1,0,0,0,0
S100,reindeer,deer,0,1,0,1,0,0
S100,horse,tiger,0,1,0,0,0,0
S100,iguana,giraffe,0,1,0,0,0,0
S100,puma,lobster,0,0,0,0,0,1
S100,lion,rattlesnake,0,1,1,0,0,0
S100,shark,fish,0,1,0,1,0,0
S100,donkey,ox,0,1,0,0,0,0
S100,buzzard,rabbit,0,0,0,0,0,1
S100,bear,elk,0,1,0,1,0,0
S100,shrew,emu,1,1,0,0,0,0
S100,spider,centipede,1,1,0,0,0,0
S100,giraffe,flamingo,0,1,0,0,0,0
S100,panda,grizzlybear,1,1,0,1,1,0
S100,nakedmolerat,lemur,1,1,0,0,1,0
S100,blueheron,tick,0,0,0,0,0,1
S100,shark,ox,1,1,0,0,0,0
S100,chameleon,frog,0,0,0,1,0,0
S100,lemur,starfish,1,1,0,0,0,0
S100,snake,parakeet,0,1,0,0,0,0
S100,peacock,tiger,0,1,0,0,0,0
S100,poodle,rooster,0,0,0,0,0,1
S100,cheetah,quail,1,0,0,0,0,0
S100,rhinoceros,cattle,1,1,0,0,1,0
S100,panda,sloth,1,1,0,0,0,0
S100,cat,bird,0,1,1,1,1,0
S100,earthworm,nightingale,0,0,0,0,0,1
S100,snake,wolverine,0,1,0,0,0,0
S100,parrot,orangutan,0,1,0,0,0,0
S100,piranha,clam,1,1,0,0,0,0
S100,anteater,sloth,1,1,0,1,1,0
S100,monkey,bull,0,1,0,0,0,0
S100,bat,pig,0,1,0,0,0,0
S100,elk,gecko,0,1,0,0,0,0
S100,elk,deer,1,1,0,1,1,0
S100,cockatoo,bull,0,0,0,0,0,1
S100,clam,rabbit,0,0,0,0,0,1
S100,clownfish,owl,1,1,0,0,0,0
S100,guineapig,raptor,0,0,0,0,0,1
S100,giraffe,frog,0,1,0,0,0,0
S100,ant,mouse,0,1,0,0,0,0
S100,horse,bull,0,1,0,1,0,0
S100,grasshopper,honeybadger,1,1,0,0,0,0
S100,antelope,ferret,0,0,0,0,0,1
S100,fox,toucan,0,1,0,0,0,0
S100,panther,trout,0,0,0,0,0,1
S100,chameleon,egret,0,0,0,0,0,1
S100,chipmunk,raccoon,0,1,0,0,0,0
S100,puma,gorilla,0,1,0,0,0,0
S100,turtle,bird,0,1,0,0,0,0
S100,stingray,alligator,0,1,0,0,0,0
S100,turtle,mouse,0,1,0,0,0,0
S100,dinosaur,lizard,1,1,0,1,1,0
S100,wolf,millipede,1,1,0,0,0,0
S100,anteater,llama,1,1,0,1,0,0
S100,muskrat,otter,1,1,0,1,1,0
S100,kitten,crow,0,1,0,0,1,0
S100,dove,bison,0,0,0,0,0,1
S100,monkey,chicken,0,1,1,0,0,0
S100,lamb,fish,0,1,0,0,0,0
S100,stingray,shrimp,0,1,0,1,0,0
S100,seal,fox,0,1,0,0,0,0
S100,tuna,salmon,1,1,0,1,1,0
S100,salamander,emu,1,1,0,0,0,1
S100,minnow,mantaray,0,0,0,0,0,1
S100,duckling,groundhog,0,0,0,0,0,1
S100,dingo,sloth,0,1,0,1,0,0
S100,hyena,blowfish,0,0,0,0,0,1
S100,sparrow,falcon,1,1,0,1,0,0
S100,anteater,giraffe,0,1,0,0,0,0
S100,giraffe,moose,0,1,0,0,0,0
S100,grizzlybear,deer,0,0,0,0,0,1
S100,giraffe,fox,0,1,0,0,0,0
S100,dolphin,shrimp,0,1,0,0,0,0
S100,snake,spider,0,1,0,0,0,0
S100,koala,tortoise,1,1,0,0,0,0
S100,donkey,chicken,0,1,0,0,0,0
S100,weasel,beaver,0,1,0,1,0,0
S100,dragon,rabbit,1,1,0,0,1,0
S100,bass,redpanda,0,1,0,0,0,0
S100,iguana,sparrow,1,1,0,0,0,0
S100,ostrich,horse,0,1,0,0,0,0
S100,shark,orca,0,0,0,1,0,0
S100,lemur,serval,0,0,0,0,0,1
S100,monitor,gnu,0,0,0,0,0,1
S100,ibis,donkey,1,1,0,0,0,0
S100,ewe,whale,1,1,0,0,0,0
S100,eagle,cow,0,1,0,0,0,0
S100,starfish,assassinbug,0,0,0,0,0,1
S100,tiger,moose,0,0,0,0,0,1
S100,rhinoceros,salamander,0,1,0,0,0,0
S100,jellyfish,penguin,0,1,0,0,0,0
S100,snake,gerbil,0,1,0,0,0,0
S100,cheetah,hyena,0,1,0,1,1,0
S100,elephant,mouse,0,1,0,0,0,0
S100,mountainlion,lynx,1,1,0,0,0,0
S100,pigeon,bluejay,0,1,0,0,0,0
S100,shark,carp,1,1,0,1,1,0
S100,hare,zebra,0,1,0,0,0,0
S100,lemur,chimpanzee,0,1,0,1,0,0
S100,lamb,ape,0,1,0,0,0,0
S100,jellyfish,mussel,1,1,0,0,0,0
S100,puma,tiger,0,1,0,0,0,0
S100,humpbackwhale,gnu,0,0,0,0,0,1
S100,cheetah,puma,1,1,0,1,0,0
S100,lizard,hamster,0,1,0,0,0,0
S100,coyote,mouse,0,1,0,0,0,0
S100,rhinoceros,pigeon,0,1,0,0,0,0
S100,ocelot,elephant,1,1,0,0,0,0
S100,muskrat,ermine,1,1,0,0,0,0
S100,cobra,manx,1,1,0,0,1,0
S100,dog,pig,0,1,0,0,0,0
S100,dog,whale,0,1,1,0,0,0
S100,hare,chimpanzee,1,1,0,0,0,0
S100,turtle,monkey,0,1,0,0,0,0
S100,lizard,toad,0,1,0,0,0,0
S100,boar,swan,1,1,0,0,0,0
S100,mountainlion,jaguar,1,1,0,1,0,0
S100,elephant,camel,0,1,0,0,0,0
S100,kitten,lion,0,1,0,0,0,0
S100,hippopotamus,barracuda,0,0,0,0,0,1
S100,leopard,deer,0,1,0,0,0,0
S100,beetle,ant,1,1,0,1,1,0
S100,waterbear,emu,0,0,0,0,0,1
S100,python,mongoose,0,0,0,0,0,1
S100,grizzlybear,moth,0,0,0,0,0,1
S100,bunny,hornet,0,0,0,0,0,1
S100,parakeet,caribou,1,1,0,0,1,0
S100,iguana,beardeddragon,1,1,0,1,0,0
S100,bonobo,marlin,0,0,0,0,0,1
S100,fly,tick,1,1,0,1,1,0
S100,boaconstrictor,iguana,1,1,0,0,0,0
S100,starfish,raptor,0,0,0,0,0,1
S100,chipmunk,marmot,0,0,0,1,0,0
S100,zebra,cow,0,1,0,0,0,0
S100,cheetah,turtle,0,1,0,0,0,0
S100,cardinal,lion,0,1,0,0,0,0
S100,moose,wolf,0,1,0,0,0,0
S100,giraffe,monkey,0,1,0,0,0,0
S100,bluejay,rabbit,0,1,0,0,0,0
S100,koala,frog,0,1,0,0,0,0
S100,camel,alpaca,1,1,0,1,1,0
S100,condor,reindeer,0,0,0,0,0,1
S100,shrew,butterfly,0,0,0,0,0,1
S100,beluga,squid,0,0,0,0,0,1
S100,otter,ermine,1,1,0,1,0,0
S100,elephant,gorilla,0,1,0,0,0,0
S100,zebra,buffalo,0,1,0,0,0,0
S100,hare,beaver,0,0,0,1,0,0
S100,gopher,hamster,0,0,0,0,0,1
S100,hare,cat,0,1,0,0,0,0
S100,lynx,parakeet,0,0,0,0,0,1
S100,goose,capybara,1,1,0,0,0,0
S100,goose,mule,1,1,0,1,0,0
S100,antelope,moose,0,1,0,0,0,0
S100,hummingbird,armadillo,1,1,0,0,0,0
S100,rhinoceros,parakeet,0,0,0,0,0,1
S100,cockatoo,scorpion,0,0,0,0,0,1
S100,otter,penguin,0,1,0,0,0,0
S100,coyote,owl,0,1,0,0,0,0
S100,lizard,mongoose,1,1,0,0,0,0
S100,goat,walrus,0,1,0,0,0,0
S100,pheasant,parrot,1,0,0,0,0,0
S100,dolphin,mantaray,1,1,0,0,0,0
S100,rhinoceros,tapir,0,0,0,1,0,0
S100,puma,mosquito,0,0,0,0,0,1
S100,lemur,ostrich,0,1,0,0,0,0
S100,chihuahua,penguin,1,1,0,0,0,0
S100,jellyfish,serval,0,0,0,0,0,1
S100,mouse,owl,0,1,0,0,0,0
S100,ape,parakeet,0,0,0,0,0,1
S100,boar,human,0,1,0,0,0,0
S100,bengaltiger,dodo,0,0,0,0,0,1
S100,anteater,aardvark,1,1,0,1,0,0
S100,earthworm,hornet,0,0,0,0,0,1
S100,otter,marmot,0,0,0,0,0,1
S100,sheep,elk,0,1,0,0,0,0
S100,woodchuck,beaver,1,1,0,1,1,0
S100,macaw,manx,0,0,0,0,0,1
S100,xerus,yak,1,1,0,0,1,0
S100,mantaray,rattlesnake,0,0,0,0,0,1
S100,honeybadger,bull,1,1,0,0,0,0
S100,parrot,ant,0,1,0,0,0,0
S100,echidna,ostrich,1,1,0,0,0,0
S100,elephant,shrew,0,1,0,0,0,0
S100,shark,piranha,0,1,0,0,0,0
S100,bobcat,lynx,1,1,0,1,1,0
S100,crow,tuna,1,1,0,0,0,0
S100,chameleon,salamander,1,1,0,0,0,0
S100,woodchuck,capybara,0,0,0,0,0,1
S100,crow,magpie,1,1,0,1,1,0
S100,beetle,groundhog,1,1,0,0,0,0
S100,dolphin,clam,1,1,0,0,0,0
S100,stork,wolf,0,0,0,0,0,1
S100,dog,cougar,0,1,0,0,0,0
S100,whaleshark,octopus,1,1,0,0,1,0
S100,lizard,hen,0,0,0,0,0,1
S100,lion,mouse,0,1,0,0,0,0
S100,giraffe,turtle,0,1,0,0,0,0
S100,dingo,fox,0,1,0,0,0,0
S100,guineapig,piranha,1,1,0,0,1,0
S100,bear,cod,1,1,0,1,0,0
S100,coyote,bird,0,1,0,0,0,0
S100,chimpanzee,gorilla,1,1,0,1,1,0
S100,crow,woodpecker,1,1,0,0,0,0
S100,fly,shrimp,0,0,0,0,0,1
S100,emu,flamingo,1,1,0,1,1,0
S100,bonobo,beardeddragon,0,0,0,0,0,1
S100,antelope,bison,0,1,0,1,0,0
S100,beluga,seahorse,0,0,0,0,0,1
S100,ray,eel,1,1,0,1,1,1
S100,daddylonglegs,heron,0,0,0,0,0,1
S100,panda,boar,0,1,0,0,0,0
S100,marmoset,baldeagle,0,0,0,0,0,1
S100,skunk,alligator,0,1,0,0,0,1
S100,snail,fox,0,1,0,0,0,0
S100,tasmaniandevil,gecko,1,1,0,0,1,0
S100,crocodile,salamander,0,1,0,0,0,0
S100,mantis,millipede,1,1,0,0,1,0
S100,polarbear,mouse,0,1,0,0,0,0
S100,turtle,rabbit,0,1,0,0,0,0
S100,shark,starfish,1,1,0,1,0,0
S100,crab,finch,0,0,0,0,0,1
S100,lobster,rabbit,0,1,0,0,0,0
S100,piranha,hornet,0,0,0,0,0,1
S100,hamster,rabbit,0,1,0,1,0,0
S100,shark,squid,0,1,0,1,0,0
S100,flamingo,meerkat,0,1,0,0,0,0
S100,hog,crab,0,0,0,0,0,1
S100,raptor,pika,0,0,0,0,0,1
S100,horse,pig,0,1,1,1,0,0
S100,bull,worm,1,1,0,0,0,0
S100,fawn,mink,0,1,0,0,0,0
S100,rat,owl,0,1,0,0,0,0
S100,gull,squirrel,0,0,0,0,0,1
S100,llama,moose,1,1,0,0,0,0
S100,hare,tiger,0,1,0,0,0,0
S100,eagle,chimpanzee,0,1,0,0,0,0
S100,goat,snake,0,1,0,0,0,0
S100,goldfish,cat,0,1,0,0,0,0
S100,bobcat,panther,0,1,0,0,0,0
S100,mongoose,wolf,1,1,0,0,0,0
S100,sparrow,stallion,0,0,0,0,0,1
S100,snake,badger,0,1,0,0,0,0
S100,zebra,kangaroo,0,1,0,0,0,0
S100,panda,bear,0,1,0,1,0,0
S100,steer,ferret,1,0,0,0,0,0
S100,tapir,oxen,1,1,0,0,0,0
S100,seahorse,mussel,0,0,0,1,0,0
S100,sheep,boar,0,1,0,0,0,0
S100,mink,fox,1,1,0,0,0,0
S100,hamster,chinchilla,1,1,0,1,0,0
S100,shrew,wolf,0,0,0,0,0,1
S100,polarbear,tiger,0,1,0,0,0,0
S100,coyote,dingo,0,1,0,1,0,0
S100,komododragon,clam,0,0,0,0,0,1
S100,goby,whale,1,1,0,0,1,0
S100,elephant,frog,0,1,0,0,0,0
S100,bengaltiger,polarbear,1,1,0,0,1,0
S100,jackal,fisher,0,0,0,0,0,1
S100,cougar,leopard,1,1,0,1,0,0
S100,kangaroo,lizard,0,1,0,0,0,0
S100,horse,squirrel,0,1,0,0,0,0
S100,cow,moose,0,1,0,0,0,0
S100,otter,sloth,0,1,0,0,0,0
S100,zebra,beaver,0,1,0,0,0,0
S100,ferret,cat,0,1,0,0,0,0
S100,koala,marlin,0,0,0,0,0,1
S100,dolphin,eagle,0,1,0,0,0,0
S100,komododragon,dove,1,1,0,0,0,0
S100,rhinoceros,cheetah,0,1,0,0,0,0
S100,pika,bandicoot,1,1,0,0,1,0
S100,rooster,gorilla,0,0,0,0,0,1
S100,pony,mule,0,1,0,1,0,0
S100,walrus,octopus,0,1,0,0,0,0
S100,emu,squirrel,0,1,0,0,0,0
S100,horse,mouse,0,1,0,0,0,0
S100,fawn,magpie,0,0,0,0,0,1
S100,carpetbeetle,assassinbug,1,1,0,0,1,0
S100,komododragon,eagle,0,1,0,0,0,0
S100,warthog,pig,0,1,0,0,0,0
S100,brownbear,buffalo,0,0,0,0,0,1
S100,ostrich,polarbear,0,1,0,0,0,0
S100,spider,squirrel,0,1,0,0,0,0
S100,wolf,robin,0,0,0,0,0,1
S100,beetle,mosquito,0,1,0,0,0,0
S100,crow,lion,0,1,0,0,0,0
S100,bronco,puppy,0,0,0,0,0,1
S100,worm,rabbit,0,1,0,0,0,0
S100,antelope,capuchin,0,0,0,0,0,1
S100,sheep,cat,0,1,0,0,0,0
S100,horse,rat,0,1,0,0,0,0
S100,leopard,panther,1,1,0,1,0,0
S100,giraffe,bird,0,1,0,0,0,0
S100,horse,lizard,0,0,0,0,0,1
S100,chameleon,lizard,1,1,0,1,1,0
S100,elk,pig,0,1,0,0,0,0
S100,sheep,eel,0,1,0,0,0,0
S100,skunk,gnu,0,0,0,0,0,1
S100,coyote,porcupine,0,1,0,0,0,0
S100,goose,turkey,0,1,0,0,0,0
S100,pony,cheetah,0,1,0,0,0,0
S100,beetle,fox,0,0,0,0,0,1
S100,velociraptor,budgie,0,0,0,0,0,1
S100,snake,wolf,0,1,1,0,0,0
S100,sparrow,cat,0,1,0,0,0,0
S100,parrot,bluebird,1,1,0,1,0,0
S100,sheep,monkey,0,1,0,0,0,0
S100,rat,ferret,0,1,0,1,0,0
