subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,goniweight
S100,sparrow,stallion,0,0,0,0,0,1,0,0,6.5,48.94132531095e-05
S100,cheetah,rat,0,1,0,0,0,0,1,0,33.0,50.0213946045079
S100,blackbear,polarbear,0,1,0,1,0,0,1,1,95.8,50.000894132531095
S100,cicada,worm,1,1,0,0,1,0,1,1,44.0,53.47718206537e-05
S100,snake,gorilla,0,1,0,0,0,0,1,0,4.5,40.0176342804744
S100,crow,guineapig,0,1,0,0,0,0,1,0,15.6,50.0037553566306
S100,rat,guineapig,0,1,0,1,0,1,1,0,78.4,50.00979075121549
S100,snake,spider,0,1,0,0,0,0,1,0,34.6,50.0116386251131
S100,bird,vulture,0,1,0,0,0,0,1,1,98.4,50.00119217670813
S100,labradorretriever,beaver,0,0,0,0,0,1,0,0,43.2,50.000149022088516
S100,peacock,gazelle,0,1,0,0,0,0,1,0,36.0,50.000745110442579
S100,lion,cow,0,1,0,0,0,0,1,0,30.4,50.0511245111668
S100,anaconda,viper,1,1,0,1,1,0,1,1,91.8,52.98044177032e-05
S100,raven,wolf,0,0,0,0,0,1,0,0,13.4,50.00205153741857
S100,sealion,manatee,0,0,0,1,0,0,0,0,64.6,50.000347718206537
S100,ostrich,horse,0,1,0,0,0,0,1,0,23.75,40.0149419480752
S100,lion,orangutan,0,1,0,0,0,0,1,0,16.0,40.013551075249
S100,seal,walrus,0,1,0,1,0,0,1,0,78.0,50.00250357108707
S100,moose,penguin,0,1,0,0,0,0,1,0,14.4,50.00992487109516
S100,anaconda,hedgehog,0,0,0,0,0,0,0,0,15.0,54.47066265548e-05
S100,polarbear,wolf,0,1,0,0,0,0,0,0,43.8,50.00879230322244
S100,stinkbug,cattle,0,0,0,0,0,1,0,0,7.8,59.93480590106e-06
S100,dove,parrot,0,1,0,1,0,0,1,0,83.0,50.00104315461961
S100,muskrat,otter,0,1,0,1,1,0,1,1,63.6,50.00037752262424
S100,bobcat,leopard,0,0,0,1,0,0,0,0,78.0,40.00143061204975
S100,shark,ray,0,1,0,0,0,0,1,1,64.4,50.000879230322244
S100,rat,squirrel,0,1,0,0,0,0,1,0,86.4,50.0181310207694
S100,parrot,cow,0,1,0,0,0,0,0,0,9.0,50.0123688333468
S100,bobcat,wolf,1,1,0,0,0,0,1,1,74.8,50.00263769096673
S100,iguana,bluejay,0,1,0,0,0,0,1,1,9.2,50.00125178554353
S100,macaw,cottonmouth,0,0,0,0,0,1,0,0,26.5,42.48370147526e-05
S100,squid,eel,1,1,0,0,0,0,1,1,78.8,50.000973610978304
S100,monkey,wildcat,0,1,1,0,0,0,1,1,39.2,50.000998447993056
S100,blackbear,tiger,0,0,0,0,0,1,0,0,26.6,50.00336789920046
S100,kangaroo,flamingo,0,1,0,0,0,0,1,0,37.8,50.00662651553601
S100,snake,owl,0,1,0,0,0,0,1,0,16.2,50.0119913107226
S100,velociraptor,alligator,1,1,0,0,1,0,1,1,58.2,50.000233467938675
S100,hawk,finch,0,0,0,1,0,0,0,0,75.2,50.00111766566387
S100,sheep,bird,0,1,0,0,0,0,1,0,10.6,50.00874262919293
S100,duckling,swan,1,1,0,0,1,0,1,1,72.5,47.45110442579e-05
S100,marmoset,chimpanzee,1,1,0,1,1,0,1,1,46.6666666667,30.000536479518657
S100,cheetah,donkey,0,1,0,0,0,0,1,0,30.0,50.0093784567706
S100,turtle,seahorse,0,0,0,0,0,1,0,0,39.75,40.00160943855597
S100,fawn,tiger,0,1,0,0,0,0,1,0,22.0,40.00280658266705
S100,fly,tick,1,1,0,1,1,0,1,1,70.5,40.000139087282615
S100,sloth,hamster,0,1,0,0,0,0,1,0,45.2,50.0037255522129
S100,boaconstrictor,alligator,1,1,0,0,1,0,1,1,43.0,50.000700403816025
S100,graywolf,yak,0,0,0,0,0,0,0,0,30.6,51.98696118021e-05
S100,coyote,bird,0,1,0,0,0,0,1,0,8.25,40.00615957965866
S100,turkey,moose,0,1,0,0,0,0,1,0,30.8,50.00349208427422
S100,ocelot,zebra,1,1,0,0,0,0,1,1,45.0,40.000834523695689
S100,tyrannosaurusrex,pteordactyl,1,1,0,0,1,0,1,1,60.4,54.96740295053e-06
S100,crocodile,fox,0,1,0,0,0,0,1,0,12.25,40.0110872433856
S100,chameleon,egret,0,0,0,0,0,1,0,0,2.5,23.47718206537e-05
S100,hawk,bear,0,1,0,0,0,0,1,0,37.2,50.012045952155
S100,scottishshetland,gorilla,0,0,0,0,0,1,0,0,31.0,30.000248370147526
S100,bird,lobster,0,0,0,0,0,1,0,0,2.75,40.00258304953428
S100,llama,cougar,0,1,0,0,0,0,1,0,29.0,50.00126668775239
S100,blackbear,isopod,0,0,0,0,0,1,0,0,3.66666666667,32.98044177032e-05
S100,lemur,bear,0,1,0,0,0,0,1,0,42.6,50.0110822759826
S100,eagle,condor,0,0,0,1,0,0,0,0,89.75,40.000854393307491
S100,ant,squirrel,0,1,0,0,0,0,1,0,23.0,50.00347718206537
S100,velociraptor,kangaroo,0,0,0,0,0,1,0,0,38.75,40.000228500535724
S100,terrier,squirrel,0,0,0,0,0,1,0,0,49.6,50.000248370147526
S100,beetle,mosquito,0,1,0,0,0,0,1,0,61.4,50.00027817456523
S100,ferret,turkey,0,1,0,0,0,0,1,0,29.4,50.00320894230604
S100,shark,bird,0,1,0,0,0,0,1,0,8.6,50.0117230709632
S100,bird,tiger,0,1,0,0,0,0,0,0,8.2,50.0224526613364
S100,redfox,fox,1,1,0,0,1,0,1,1,97.0,40.000307978982933
S100,honeybadger,parakeet,1,1,0,0,0,0,1,1,12.8,50.000134119879664
S100,llama,moose,0,1,0,0,0,0,1,1,58.2,50.00312449645588
S100,squid,panther,0,0,0,0,0,1,0,0,1.25,40.00215585288053
S100,donkey,cobra,0,1,0,0,0,0,1,1,4.6,50.00127165515534
S100,goldfish,ibis,0,0,0,0,0,0,0,0,5.5,29.93480590106e-05
S100,puma,gorilla,0,1,0,0,0,0,1,0,19.2,50.00347718206537
S100,polarbear,mouse,0,1,0,0,0,0,0,0,24.75,40.0116237229042
S100,lemur,ferret,0,1,0,1,0,0,1,0,64.8,50.00388450910731
S100,komododragon,shark,0,1,0,0,0,0,1,0,30.6,50.00380999806306
S100,hare,beaver,0,0,0,1,0,0,0,0,64.8,50.00134119879664
S100,frog,toad,1,1,0,1,1,0,1,1,88.8,50.00290593072606
S100,turkey,fish,0,1,0,0,0,0,1,0,26.4,50.00339770361816
S100,skunk,gnu,0,0,0,0,0,1,0,0,46.5,20.000109282864912
S100,turtle,conure,1,1,0,0,1,0,1,1,45.5,20.000178826506219
S100,clownfish,rattlesnake,0,1,0,0,0,0,1,0,6.5,40.000382490027191
S100,barracuda,hat,0,0,0,0,0,0,0,0,1.0,39.93480590106e-06
S100,sparrow,raven,1,1,0,0,0,0,1,1,85.4,50.000625892771767
S100,hippopotamus,bear,0,1,0,0,0,0,1,0,52.8,50.0289102851721
S100,oyster,clam,1,1,0,0,1,0,1,1,95.0,51.49022088516e-05
S100,prairiedog,dog,0,1,0,0,0,0,0,0,49.6,50.00726731051662
S100,cat,rattlesnake,0,1,0,0,0,0,1,0,27.6,50.0070487447868
S100,snake,parakeet,0,1,0,0,0,0,1,0,22.4,50.00317417048539
S100,squirrel,wombat,0,1,0,0,0,0,1,0,69.6,50.000993480590106
S100,possum,ferret,0,1,0,1,0,0,1,0,72.25,40.0018578087035
S100,vulture,bison,0,0,0,0,0,0,0,0,33.4,50.000149022088516
S100,daddylonglegs,lynx,0,0,0,0,0,1,0,0,3.2,58.94132531095e-05
S100,mule,aardvark,0,1,0,0,0,0,1,1,19.2,50.00169885180908
S100,nakedmolerat,capybara,1,1,0,0,1,0,1,1,49.25,42.98044177032e-05
S100,porcupine,pig,0,1,0,0,0,0,1,0,57.8,50.00393418313682
S100,bear,elk,0,1,0,1,0,0,1,0,51.4,50.0110822759826
S100,skunk,camel,0,1,0,0,0,0,1,0,34.2,50.00196709156841
S100,cattle,mongoose,0,0,0,0,0,1,0,0,25.8,53.97392236042e-05
S100,rat,blackbear,0,0,0,0,0,0,0,0,13.6,50.00217572249233
S100,sealion,rat,0,0,0,0,0,1,0,0,25.4,50.00362620415389
S100,dolphin,orca,1,1,0,1,1,0,1,1,83.2,50.00159950375007
S100,panda,pig,0,1,0,0,0,0,1,0,31.2,50.0150214265224
S100,pitbull,hammerheadshark,0,0,0,0,0,1,0,0,13.5,41.49022088516e-05
S100,penguin,pheasant,0,0,0,0,0,0,0,0,46.0,50.000804719277986
S100,wolf,penguin,0,1,0,0,0,0,0,0,7.4,50.0158261458004
S100,spider,bug,1,1,0,0,1,0,1,1,83.4,50.000163924297367
S100,zebra,hippopotamus,0,1,0,1,0,0,1,0,48.4,50.0250357108707
S100,guineapig,hamster,1,1,0,1,1,0,1,1,93.4,50.00670599398321
S100,bird,fox,0,1,0,0,0,0,1,0,27.8,50.0123191593173
S100,donkey,gorilla,0,1,0,0,0,0,1,0,42.6,50.00794784472085
S100,mink,panther,1,0,0,1,0,0,0,0,32.5,40.0013859054232
S100,crow,condor,1,1,0,1,0,0,1,1,83.0,40.000556349130459
S100,grizzlybear,bat,0,1,0,0,0,0,1,0,13.8,50.00114747008157
S100,otter,rooster,0,1,0,0,0,0,1,0,11.5,40.0018876131212
S100,komododragon,orangutan,0,1,0,0,0,0,1,0,14.2,50.00142067724385
S100,snake,wolverine,0,1,0,0,0,0,1,0,14.4,50.00458491292334
S100,shrew,hen,1,1,0,0,0,0,1,1,26.8,57.45110442579e-05
S100,sparrow,pig,0,1,0,0,0,0,1,0,14.0,50.00643775422389
S100,dingo,jackal,1,1,0,1,1,0,1,1,80.8,50.000447066265548
S100,lemur,dormouse,0,0,0,0,0,1,0,0,48.25,40.000228500535724
S100,sloth,worm,0,1,0,0,0,0,1,0,34.2,50.000521577309806
S100,cockroach,centipede,0,1,0,0,1,0,1,1,57.6,57.45110442579e-05
S100,elk,crane,0,0,0,0,0,1,0,0,25.0,50.000114250267862
S100,swordfish,frog,0,0,0,0,0,0,0,0,38.4,50.000774914860283
S100,kitten,duckling,1,1,0,0,1,0,1,1,31.75,42.98044177032e-05
S100,parrot,bear,0,1,0,0,0,0,1,0,9.8,50.014455142586
S100,horse,deer,0,1,0,0,0,0,0,0,80.2,50.0289500243957
S100,pony,warthog,0,0,0,0,0,1,0,0,44.2,50.000193728715071
S100,pelican,lizard,0,1,0,0,0,0,1,0,6.2,50.00137100321435
S100,crow,fish,0,1,0,0,0,0,1,0,12.8,50.00500714217413
S100,redpanda,blowfish,0,0,0,0,0,1,0,0,18.2,53.97392236042e-05
S100,dolphin,clownfish,0,0,0,0,0,1,0,0,55.6,50.00159950375007
S100,elephant,cat,0,1,0,0,0,0,1,0,15.6666666667,30.0493412135076
S100,baboon,gorilla,0,1,0,1,0,0,1,1,91.4,50.00149022088516
S100,quail,caribou,0,0,0,0,0,1,0,0,28.0,51.49022088516e-05
S100,snake,duck,0,1,0,0,0,0,1,0,25.0,50.0148127955985
S100,narwhal,butterfly,0,0,0,0,0,1,0,0,13.5,40.000452033668498
S100,shark,clownfish,0,1,0,0,1,0,1,0,52.4,50.00205153741857
S100,graywolf,donkey,1,0,0,0,0,0,0,0,37.8,50.000158956894417
S100,waterbear,sloth,1,1,0,0,0,0,1,1,9.25,40.000149022088516
S100,waterbear,cricket,0,0,0,0,0,1,0,0,25.5,42.98044177032e-05
S100,possum,goose,0,0,0,0,0,1,0,0,33.0,50.0013660358114
S100,moose,wolf,0,1,0,0,0,0,1,0,45.75,40.010843840641
S100,seahorse,fish,0,1,0,0,0,0,1,0,64.5,40.00160943855597
S100,brownbear,camel,0,0,0,0,0,1,0,0,41.4,50.000357653012438
S100,bass,goby,1,1,0,0,1,0,1,1,67.6666666667,31.49022088516e-05
S100,aardvark,gorilla,0,1,0,0,0,0,1,0,28.0,50.004719032803
S100,llama,camel,1,1,1,1,0,0,1,1,69.2,50.00152002530286
S100,fox,rattlesnake,0,1,0,0,0,0,1,0,14.75,40.00338776881226
S100,rhinoceros,guineapig,0,1,0,0,0,0,1,0,28.4,50.00590127470523
S100,monitor,deer,0,0,0,0,0,1,0,0,4.0,30.000615957965866
S100,leopard,fox,0,1,0,1,0,0,1,0,56.2,50.00985532745385
S100,serval,guineapig,0,0,0,0,0,0,0,0,20.0,30.000268239759329
S100,squirrel,raccoon,0,1,0,1,1,0,1,0,77.25,40.00695436413074
S100,guineapig,ermine,0,1,0,0,0,0,1,0,85.5,20.00107295903731
S100,goose,aardvark,0,1,0,0,0,0,1,0,11.6,50.0023595164015
S100,cobra,cuttlefish,0,0,0,0,0,1,0,0,8.75,47.94784472085e-05
S100,flea,pika,0,0,0,0,0,1,0,0,42.5,24.96740295053e-06
S100,goldenretriever,buzzard,0,0,0,0,0,1,0,0,9.0,44.96740295053e-06
S100,turtle,tortoise,1,1,0,1,1,0,1,1,96.8,50.00125178554353
S100,whaleshark,octopus,1,1,0,0,1,0,1,1,53.0,40.000109282864912
S100,horse,capuchin,1,1,0,0,1,0,1,1,42.6666666667,30.00046693587735
S100,polarbear,chimpanzee,0,1,0,0,0,0,1,0,35.0,50.00402359638993
S100,dingo,capybara,0,1,0,0,0,0,1,0,45.0,40.000536479518657
S100,canary,monkey,0,1,0,0,0,0,1,0,17.6,50.0023297119838
S100,seagull,goose,0,1,0,1,0,0,1,0,71.6,50.0013660358114
S100,weasel,marmot,1,1,0,0,0,0,1,1,65.3333333333,30.000198696118021
S100,hawk,nutria,0,0,0,0,0,1,0,0,32.3333333333,30.000248370147526
S100,macaw,buffalo,0,0,0,0,0,1,0,0,25.2,50.0004719032803
S100,donkey,cattle,0,0,0,0,0,0,0,1,74.6,50.000158956894417
S100,donkey,stingray,1,1,0,0,0,0,1,1,18.6,50.00111269826092
S100,platypus,giraffe,0,1,0,0,0,0,0,0,17.8,50.000447066265548
S100,wildebeest,cassowary,0,0,0,0,0,1,0,0,48.6666666667,36.95436413074e-05
S100,chipmunk,cottonmouth,0,0,0,0,0,1,0,0,25.25,49.93480590106e-05
S100,lemur,jaguar,0,1,0,0,0,0,1,0,31.0,50.00262775616083
S100,frog,fish,0,1,0,0,0,0,1,0,51.2,50.00697423374254
S100,jellyfish,mussel,1,1,0,0,0,0,1,1,54.4,50.000178826506219
S100,bronco,koala,0,0,0,0,0,0,0,0,13.6,50.000367587818339
S100,goat,donkey,0,1,0,0,0,0,1,0,59.8,50.00778888782643
S100,rhinoceros,lynx,0,0,0,0,0,1,0,0,24.2,50.00393418313682
S100,pigeon,macaw,0,1,0,0,1,0,1,0,72.5,40.000596088354064
S100,tuna,cow,0,1,0,0,0,0,1,0,2.6,50.00206147222447
S100,dolphin,horse,0,1,0,0,0,0,1,0,8.6,50.0214790503581
S100,tuna,gopher,0,0,0,0,0,1,0,0,19.4,57.45110442579e-05
S100,bat,tick,1,1,0,0,0,0,1,1,9.0,50.000327848594735
S100,swordfish,cattle,0,0,0,0,0,1,0,0,27.75,41.98696118021e-05
S100,crow,robin,0,1,0,1,1,0,1,1,84.4,50.00125178554353
S100,komododragon,tapir,0,0,0,0,0,1,0,0,26.0,30.000322881191784
S100,cat,lion,0,1,0,0,0,0,1,0,83.6,50.0794585775967
S100,emu,sloth,0,1,0,1,0,0,1,0,41.75,40.00126668775239
S100,lemur,dodo,0,0,0,0,1,0,0,0,31.0,50.000342750803587
S100,prairiedog,alligator,0,1,0,0,0,0,1,1,6.2,50.00256814732542
S100,mockingbird,swan,0,0,0,0,0,1,0,0,49.6,50.000149022088516
S100,woodpecker,honeybadger,0,0,0,0,0,1,0,0,5.4,55.96088354064e-05
S100,bee,ant,0,1,0,1,1,0,1,1,65.2,50.000834523695689
S100,cockatoo,seagull,0,0,0,0,0,1,0,0,63.0,50.000218565729823
S100,squirrel,shrimp,0,1,0,0,0,1,1,0,6.4,50.00273207162279
S100,horse,alligator,0,1,0,0,0,0,0,0,3.0,50.0219459862354
S100,shark,rat,0,1,0,0,0,0,1,0,7.0,50.0213946045079
S100,woodchuck,raptor,1,1,0,0,1,0,1,1,17.4,53.97392236042e-05
S100,squirrel,hamster,0,1,0,0,0,0,1,0,80.8,50.0124185073763
S100,rhinoceros,eagle,0,1,0,0,0,0,1,0,4.75,40.0093983263824
S100,sealion,seal,1,1,0,1,1,0,1,1,66.8,50.00178826506219
S100,antelope,cougar,0,1,0,0,0,0,1,0,24.4,50.00119217670813
S100,minnow,cougar,0,0,0,0,0,1,0,0,5.8,57.45110442579e-05
S100,moose,buffalo,0,1,0,0,0,0,1,0,56.2,50.00349208427422
S100,echidna,maltese,0,0,0,0,0,1,0,0,11.5,21.98696118021e-05
S100,squirrel,gerbil,0,1,0,0,0,0,1,0,56.2,50.00720273427827
S100,panda,tortoise,0,1,0,0,0,0,1,0,11.0,50.00146041646746
S100,carpetbeetle,koala,0,0,0,0,0,0,0,0,9.8,50.000551381727509
S100,possum,turtle,0,1,0,1,0,0,1,0,18.8,50.00196709156841
S100,bluejay,finch,0,1,0,0,0,0,1,0,70.0,50.000625892771767
S100,fly,humpbackwhale,0,0,0,0,0,0,0,0,1.0,40.000139087282615
S100,cassowary,arcticfox,0,0,0,0,0,1,0,0,10.75,49.93480590106e-06
S100,mule,cow,0,1,0,0,0,0,1,0,65.5,40.00742130000809
S100,pigeon,bee,0,1,0,0,0,0,1,0,22.3333333333,30.00143061204975
S100,puma,wolf,0,1,0,0,0,0,1,0,61.8,50.00410307483714
S100,lemur,moose,0,1,0,0,0,0,1,0,20.75,40.0042272599109
S100,snake,badger,0,1,0,0,0,0,1,0,6.8,50.0028214848759
S100,lemur,rabbit,0,1,0,0,0,0,1,0,33.4,50.00788326848249
S100,pigeon,hyena,0,1,0,0,0,0,1,0,2.8,50.00381496546601
S100,goldfish,whale,0,1,0,0,0,0,1,0,57.8,50.00117230709632
S100,peacock,chowchow,0,0,0,0,0,1,0,0,12.4,54.96740295053e-05
S100,spermwhale,hare,1,1,0,0,1,0,1,1,9.6,54.47066265548e-05
S100,terrier,bulldog,1,1,0,0,1,0,1,1,79.8,59.93480590106e-06
S100,baboon,puma,1,0,0,0,0,0,0,0,24.8,50.000417261847844
S100,koala,newt,0,0,0,0,0,1,0,0,12.0,50.000367587818339
S100,pelican,cuttlefish,0,1,0,0,0,0,1,1,16.2,55.96088354064e-05
S100,shark,penguin,0,1,0,0,0,0,1,0,18.4,50.0158261458004
S100,zebra,donkey,0,1,0,0,0,0,1,0,69.4,50.013352379131
S100,emu,beaver,0,1,0,0,0,0,1,0,10.4,50.00253337550477
S100,narwhal,seal,0,1,0,0,0,0,1,0,59.8,50.00125178554353
S100,oriole,armadillo,0,0,0,0,0,1,0,0,8.0,47.94784472085e-05
S100,peccary,fisher,0,0,0,0,0,1,0,0,14.0,39.93480590106e-06
S100,chameleon,frog,0,0,0,1,0,0,0,0,59.4,50.00135610100549
S100,monkey,hamster,0,1,0,0,0,0,1,0,10.4,50.0166407998843
S100,pigeon,ostrich,0,1,0,0,0,0,1,0,63.2,50.00381496546601
S100,narwhal,whale,1,1,0,0,0,0,1,1,81.0,30.00205153741857
S100,antelope,rabbit,0,1,0,0,0,0,1,0,21.4,50.00548401285738
S100,turtle,stingray,0,0,0,0,0,1,0,0,31.2,50.00125178554353
S100,hippopotamus,hyena,0,1,0,0,0,0,1,0,22.0,50.00953741366502
S100,redfox,squid,0,0,0,0,0,1,0,0,4.2,56.95436413074e-05
S100,shark,flamingo,0,1,0,0,0,0,1,0,15.2,50.00849922644836
S100,hare,rabbit,0,1,0,1,1,0,1,0,80.4,50.00308475723228
S100,salmon,shrimp,1,0,0,1,0,0,0,1,73.8,50.000437131459647
S100,donkey,arcticfox,0,0,0,0,0,1,0,0,32.2,50.000158956894417
S100,ostrich,ewe,0,1,0,0,0,0,1,0,72.8,50.000635827577668
S100,duck,fish,0,1,0,0,0,0,1,0,16.2,50.0075107132612
S100,snake,lizard,1,1,0,1,1,0,1,1,70.0,50.0162235380364
S100,eagle,salmon,0,1,0,0,0,0,1,1,7.8,50.00170878661498
S100,snake,bird,0,1,0,1,0,0,1,0,2.2,50.0141074243795
S100,chameleon,donkey,0,1,0,0,0,0,1,1,11.8,50.00111269826092
S100,beaver,rabbit,0,1,0,0,0,0,1,0,50.4,50.0102825241076
S100,stinkbug,ostrich,0,0,0,0,0,1,0,0,3.5,40.000317913788834
S100,gnat,stallion,0,0,0,0,0,1,0,0,3.6,51.49022088516e-05
S100,horse,sparrow,0,1,0,0,0,0,0,0,22.2,50.0084048457923
S100,carp,beaver,1,1,0,0,0,0,1,1,18.0,50.000298044177032
S100,bronco,emu,0,0,0,0,0,1,0,0,19.2,50.000168891700318
S100,brownbear,leopard,1,1,0,0,0,0,1,1,44.0,40.000635827577668
S100,eagle,bat,0,1,0,1,0,0,1,0,47.4,50.0070487447868
S100,gazelle,rat,0,1,0,0,0,0,1,0,9.8,50.00543930623083
S100,parrot,pigeon,0,1,0,0,0,0,1,0,71.2,50.00357653012438
S100,hawk,swordfish,0,0,0,0,0,1,0,0,12.4,50.000496740295053
S100,seagull,shark,0,0,0,0,0,0,0,1,5.0,50.00322384451489
S100,cheetah,frog,0,1,0,0,0,0,1,0,4.8,50.0114299941892
S100,elephant,duck,0,1,0,0,0,0,1,0,9.4,50.016064581142
S100,hat,redfox,0,0,0,0,0,0,0,0,4.0,44.96740295053e-06
S100,antelope,wolverine,0,1,0,0,0,0,1,1,18.4,50.00103321981371
S100,hippopotamus,elk,0,1,0,0,0,0,1,0,15.2,50.00685501607173
S100,tortoise,ewe,0,0,0,0,0,1,0,0,10.0,40.000139087282615
S100,emu,squirrel,0,1,0,0,0,0,1,0,17.8,50.00422229250795
S100,centipede,pelican,0,0,0,0,0,0,0,0,4.0,58.94132531095e-05
S100,orangutan,raven,0,1,0,0,0,0,1,1,7.4,50.000764980054382
S100,hawk,gull,0,0,0,0,0,1,0,0,67.8,50.000124185073763
S100,eel,oxen,0,0,0,0,0,1,0,0,9.6,50.000208630923922
S100,oyster,dog,1,1,0,0,1,0,0,0,10.4,50.00066066459242
S100,hippopotamus,marmot,0,0,0,0,0,1,0,0,13.3333333333,30.00119217670813
S100,narwhal,koi,0,0,0,0,0,1,0,0,55.25,43.47718206537e-05
S100,lemur,fox,0,1,0,0,0,0,1,0,47.6,50.00708351660746
S100,hyena,lizard,0,1,0,0,0,0,1,0,3.0,50.00731201714318
S100,daddylonglegs,dragonfly,0,0,0,0,0,0,0,0,77.0,44.96740295053e-06
S100,hamster,camel,0,1,0,0,0,0,1,0,14.4,50.00447066265548
S100,goldenretriever,mosquito,1,1,0,0,1,0,1,1,13.4,53.97392236042e-05
S100,crocodile,alligator,1,1,0,1,1,0,1,1,79.6,50.0084048457923
S100,wallaby,bluewhale,0,0,0,0,0,1,0,0,11.2,50.000208630923922
S100,daddylonglegs,mosquito,1,1,0,0,1,0,1,1,60.4,53.97392236042e-05
S100,dingo,monkey,0,1,0,0,0,0,1,0,38.0,50.00599068795834
S100,seahorse,penguin,0,1,0,0,0,0,1,0,29.6,50.00241415783396
S100,snail,pika,0,0,0,0,0,1,0,0,23.75,44.96740295053e-05
S100,bird,turkey,0,1,0,0,0,0,1,0,89.2,50.0037752262424
S100,platypus,dingo,0,1,0,1,0,0,1,0,22.2,50.00134119879664
S100,crow,bluejay,0,1,0,0,0,0,1,0,75.4,50.00194722195661
S100,cat,alligator,0,1,0,0,0,0,1,0,10.0,50.0301173640891
S100,hare,tiger,0,1,0,0,0,0,1,0,21.6,50.00505184880069
S100,ostrich,mouse,0,1,0,0,0,0,1,0,11.2,50.0123986377645
S100,panda,mouse,0,1,0,0,0,0,1,0,17.4,50.0162732120659
S100,rhinoceros,zebra,0,1,0,0,0,0,1,0,25.4,50.0183595213052
S100,human,eel,1,0,0,0,0,0,0,0,8.4,50.000347718206537
S100,blackbear,nutria,0,0,0,0,0,1,0,0,49,15.96088354064e-05
S100,goat,seal,0,1,0,0,0,0,1,0,18.8,50.00876249880473
S100,ant,mouse,0,1,0,0,0,0,1,0,3.2,50.00542440402198
S100,jackal,fisher,0,0,0,0,0,1,0,0,10.6666666667,34.96740295053e-05
S100,snake,cockroach,0,0,0,0,0,0,0,1,7.8,50.00176342804744
S100,bison,centipede,0,0,0,0,0,1,0,0,10.0,47.45110442579e-05
S100,mountainlion,manatee,0,0,0,0,0,1,0,0,13.25,40.000208630923922
S100,ermine,mongoose,1,1,0,0,0,0,1,1,49.6666666667,30.000317913788834
S100,blueheron,cod,0,0,0,0,0,0,0,0,34.0,51.98696118021e-05
S100,snake,guineapig,0,1,0,0,0,0,1,0,11.8,50.00952251145616
S100,coyote,penguin,0,1,0,0,0,1,1,0,9.8,50.00831543253919
S100,mussel,clam,0,1,0,1,1,0,1,0,74.8,54.47066265548e-05
S100,giraffe,panther,0,1,0,0,0,0,0,0,24.2,50.000923936948798
S100,dingo,emu,0,1,0,1,0,0,1,0,35.4,50.00152002530286
S100,shark,fish,0,1,0,1,0,0,1,0,72.8,50.0105507638669
S100,snake,porcupine,0,1,0,0,0,0,1,0,8.8,50.00387954170436
S100,pigeon,robin,0,1,0,1,0,0,1,0,67.75,40.00107295903731
S100,muskrat,ray,1,1,0,0,0,0,1,1,19.8,55.96088354064e-05
S100,vulture,deer,0,1,0,0,0,0,1,0,5.75,40.0018478738976
S100,tortoise,frog,0,0,0,1,0,0,0,0,67.4,50.00135610100549
S100,ostrich,bear,0,1,0,0,0,0,1,0,12.6,50.0154188187584
S100,anteater,tiger,0,1,0,0,0,0,1,0,12.6,50.00785843146774
S100,coyote,buffalo,0,1,0,0,0,0,1,1,13.8,50.00292580033786
S100,velociraptor,camel,0,0,0,0,0,1,0,0,9.0,48.94132531095e-05
S100,koala,gecko,0,1,0,0,0,0,1,0,10.0,50.00294070254671
S100,crocodile,bluewhale,0,1,0,0,0,0,1,1,6.8,50.00107295903731
S100,xerus,yak,1,1,0,0,1,0,1,1,1,11.98696118021e-05
S100,cow,rabbit,0,1,0,0,0,0,0,0,30.6,50.0284483166977
S100,possum,giraffe,0,1,0,0,0,1,1,0,29.0,50.000327848594735
S100,elephant,horse,0,1,0,0,0,0,1,0,27.4,50.0359540625559
S100,catfish,aardvark,0,0,0,0,0,1,0,0,21.6,59.43806560601e-05
S100,goat,mule,0,1,0,1,0,0,1,0,60.6,50.00438124940237
S100,elephant,cow,0,1,0,0,0,0,1,0,28.2,50.0317466722568
S100,antelope,labradorretriever,0,0,0,0,0,0,0,0,18.8,57.94784472085e-05
S100,seahorse,mule,0,0,0,0,0,0,0,1,13.8,50.000804719277986
S100,cheetah,lion,0,1,1,1,1,0,1,0,88.6,50.0363415199861
S100,leopard,penguin,0,1,0,0,0,0,1,0,2.6,50.00858367229851
S100,koala,tortoise,0,1,0,0,0,0,1,1,12.4,50.00128655736419
S100,hog,snake,0,1,0,0,0,1,1,0,2.6,50.00246879926641
S100,goose,capybara,0,1,0,0,0,0,1,1,29.5,40.000745110442579
S100,bear,polarbear,0,1,1,0,0,0,1,1,95.2,50.014455142586
S100,jellyfish,nakedmolerat,0,0,0,0,0,1,0,0,6.25,45.96088354064e-05
S100,kitten,puppy,1,1,0,0,1,0,1,1,69.6,52.98044177032e-05
S100,squirrel,lizard,0,1,0,0,0,0,1,0,5.8,50.0114250267862
S100,dinosaur,frog,0,0,0,1,0,0,0,0,19.6,50.000968643575353
S100,cheetah,bengaltiger,0,0,0,0,0,1,0,0,85.8,50.000586153548162
S100,wolverine,lynx,0,1,0,0,0,0,1,0,77.75,40.00116237229042
S100,chicken,bull,0,1,0,1,0,0,1,0,11.8,50.00688482048943
