id,game,category,item,RT,RTstart,shortlist
3,10,supermarket items,butter,4397,20640,0
3,10,supermarket items,margarine,989,21629,0
3,10,supermarket items,mustard,1039,22668,0
3,10,supermarket items,ketchup,1456,24124,0
3,10,supermarket items,mayonnaise,1910,26034,0
3,10,supermarket items,sauce,545,26579,0
3,10,supermarket items,pasta,760,27339,0
3,10,supermarket items,pizza,1074,28413,0
3,10,supermarket items,noodl,2912,31325,0
3,10,supermarket items,soup,2300,33625,0
3,10,supermarket items,cannedtuna,4727,38352,0
3,10,supermarket items,cannedpeach,3363,41715,0
3,10,supermarket items,tissu,2772,44487,0
3,10,supermarket items,toiletpaper,3877,48364,0
3,10,supermarket items,napkin,1171,49535,0
3,10,supermarket items,kitchentowel,2289,51824,0
3,10,supermarket items,detergent,1349,53173,0
3,10,supermarket items,diaper,1010,54183,0
3,10,supermarket items,bleach,1382,55565,0
3,10,supermarket items,soap,1670,57235,0
3,10,supermarket items,disinfectant,2244,59479,0
3,10,supermarket items,aloevera,1088,60567,0
3,10,supermarket items,bandaid,918,61485,0
3,10,supermarket items,sunscreen,3342,64827,0
3,10,supermarket items,shampoo,994,65821,0
3,10,supermarket items,conditioner,1052,66873,0
3,10,supermarket items,bodywash,1026,67899,0
3,10,supermarket items,loofah,1908,69807,0
3,10,supermarket items,apple,3284,73091,0
3,10,supermarket items,orange,704,73795,0
3,10,supermarket items,tomato,728,74523,0
3,10,supermarket items,pear,608,75131,0
3,10,supermarket items,banana,823,75954,0
3,10,supermarket items,spinach,1896,77850,0
3,10,supermarket items,kale,848,78698,0
3,10,supermarket items,asparagu,1392,80090,0
3,10,supermarket items,broccoli,1791,81881,0
3,10,supermarket items,cauliflower,2185,84066,0
3,10,supermarket items,lettuce,873,84939,0
3,10,supermarket items,cabbage,1262,86201,0
3,10,supermarket items,onion,1228,87429,0
3,10,supermarket items,lime,2289,89718,0
3,10,supermarket items,lemon,898,90616,0
3,10,supermarket items,strawbery,2223,92839,0
3,10,supermarket items,blueberry,1250,94089,0
3,10,supermarket items,blackberry,1556,95645,0
3,10,supermarket items,raspberry,1842,97487,0
3,10,supermarket items,ginger,1113,98600,0
3,10,supermarket items,garlic,3103,101703,0
3,10,supermarket items,clingwrap,4099,105802,0
3,10,supermarket items,aluminumfoil,1822,107624,0
3,10,supermarket items,box,6604,114228,0
3,10,supermarket items,cakemix,1533,115761,0
3,10,supermarket items,flour,1650,117411,0
3,10,supermarket items,sugar,707,118118,0
3,10,supermarket items,oil,1052,119170,0
3,11,animals,dog,2243,2243,0
3,11,animals,cat,402,2645,0
3,11,animals,fish,552,3197,0
3,11,animals,bird,1222,4419,0
3,11,animals,moose,1332,5751,0
3,11,animals,goose,670,6421,0
3,11,animals,swan,608,7029,0
3,11,animals,dolphin,1162,8191,0
3,11,animals,penguin,920,9111,0
3,11,animals,whale,799,9910,0
3,11,animals,seal,712,10622,0
3,11,animals,octopu,2837,13459,0
3,11,animals,squid,738,14197,0
3,11,animals,calamari,6248,20445,0
3,11,animals,tucan,2420,22865,0
3,11,animals,pigeon,1199,24064,0
3,11,animals,parrot,1236,25300,0
3,11,animals,parakeet,1659,26959,0
3,11,animals,cockatoo,2017,28976,0
3,11,animals,gerbil,886,29862,0
3,11,animals,hamster,913,30775,0
3,11,animals,guineapig,1093,31868,0
3,11,animals,molerat,2082,33950,0
3,11,animals,meercat,1127,35077,0
3,11,animals,chimpanzee,1598,36675,0
3,11,animals,gorilla,1231,37906,0
3,11,animals,ape,563,38469,0
3,11,animals,monkey,988,39457,0
3,11,animals,baboon,2782,42239,0
3,11,animals,hyena,1120,43359,0
3,11,animals,jaguar,726,44085,0
3,11,animals,giraffe,2151,46236,0
3,11,animals,goat,567,46803,0
3,11,animals,chicken,990,47793,0
3,11,animals,pig,1582,49375,0
3,11,animals,horse,604,49979,0
3,11,animals,bear,2521,52500,0
3,11,animals,bat,862,53362,0
3,11,animals,fox,934,54296,0
3,11,animals,sheep,2274,56570,0
3,11,animals,lamb,809,57379,0
3,11,animals,cow,2184,59563,0
3,11,animals,aardvark,3458,63021,0
3,11,animals,anteater,921,63942,0
3,11,animals,sloth,1244,65186,0
3,11,animals,zebra,1696,66882,0
3,11,animals,minx,4739,71621,0
3,11,animals,crocodile,2097,73718,0
3,11,animals,alligator,947,74665,0
3,11,animals,hummingbird,13421,88086,0
3,11,animals,reindeer,6016,94102,0
3,11,animals,belugawhale,4320,98422,0
3,11,animals,kangaroo,9092,107514,0
3,11,animals,koala,743,108257,0
3,11,animals,emu,908,109165,0
3,11,animals,ostrich,1342,110507,0
3,11,animals,owl,4006,114513,0
3,12,supermarket items,toiletpaper,4057,4057,0
3,12,supermarket items,cottonpad,1472,5529,0
3,12,supermarket items,kitchentowel,7732,13261,0
3,12,supermarket items,detergent,1527,14788,0
3,12,supermarket items,bleach,981,15769,0
3,12,supermarket items,toothbrush,2765,18534,0
3,12,supermarket items,toothpaste,1161,19695,0
3,12,supermarket items,flo,902,20597,0
3,12,supermarket items,tampon,1604,22201,0
3,12,supermarket items,razor,1967,24168,0
3,12,supermarket items,aftershave,1281,25449,0
3,12,supermarket items,diaper,6305,31754,0
3,12,supermarket items,napkin,5352,37106,0
3,12,supermarket items,clingwrap,1312,38418,0
3,12,supermarket items,aluminumfoil,1854,40272,0
3,12,supermarket items,togobox,1370,41642,0
3,12,supermarket items,shampoo,7216,48858,0
3,12,supermarket items,conditoner,1647,50505,0
3,12,supermarket items,deoderant,2346,52851,0
3,12,supermarket items,bodywash,1088,53939,0
3,12,supermarket items,loofah,1028,54967,0
3,12,supermarket items,cleanser,1353,56320,0
3,12,supermarket items,sunscreen,2715,59035,0
3,12,supermarket items,tanningoil,3630,62665,0
3,12,supermarket items,oliveoil,1565,64230,0
3,12,supermarket items,sunfloweroil,1794,66024,0
3,12,supermarket items,past,1496,67520,0
3,12,supermarket items,olive,1351,68871,0
3,12,supermarket items,tomato,1957,70828,0
3,12,supermarket items,onion,721,71549,0
3,12,supermarket items,garlic,704,72253,0
3,12,supermarket items,ginger,2174,74427,0
3,12,supermarket items,salmon,730,75157,0
3,12,supermarket items,tuna,480,75637,0
3,12,supermarket items,sushi,1109,76746,0
3,12,supermarket items,noodl,2185,78931,0
3,12,supermarket items,sauce,1597,80528,0
3,12,supermarket items,apple,3027,83555,0
3,12,supermarket items,orange,738,84293,0
3,12,supermarket items,banana,1840,86133,0
3,12,supermarket items,pear,560,86693,0
3,12,supermarket items,strawberry,1996,88689,0
3,12,supermarket items,blueberry,2276,90965,0
3,12,supermarket items,blackberry,2577,93542,0
3,12,supermarket items,raspberry,1178,94720,0
3,12,supermarket items,cilantro,4893,99613,0
3,12,supermarket items,lime,504,100117,0
3,12,supermarket items,lemon,982,101099,0
3,12,supermarket items,cabbage,1877,102976,0
3,12,supermarket items,lettuce,821,103797,0
3,12,supermarket items,spinach,1050,104847,0
3,12,supermarket items,pea,766,105613,0
3,12,supermarket items,bean,3264,108877,0
3,12,supermarket items,soup,2054,110931,0
3,12,supermarket items,cheese,4810,115741,0
3,12,supermarket items,cereal,877,116618,0
3,12,supermarket items,granola,816,117434,0
3,12,supermarket items,yoghurt,1883,119317,0
3,13,animals,dog,3027,3027,0
3,13,animals,cat,690,3717,0
3,13,animals,hamster,1459,5176,0
3,13,animals,guineapig,992,6168,0
3,13,animals,rabbit,725,6893,0
3,13,animals,squirrel,1690,8583,0
3,13,animals,chipmunk,4633,13216,0
3,13,animals,bird,5133,18349,0
3,13,animals,parakeet,1290,19639,0
3,13,animals,cockatoo,946,20585,0
3,13,animals,pelican,1294,21879,0
3,13,animals,penguin,934,22813,0
3,13,animals,emu,465,23278,0
3,13,animals,ostrich,856,24134,0
3,13,animals,kangaroo,1944,26078,0
3,13,animals,koala,696,26774,0
3,13,animals,giraffe,871,27645,0
3,13,animals,goat,488,28133,0
3,13,animals,leopard,1001,29134,0
3,13,animals,jaguar,1464,30598,0
3,13,animals,chimpanzee,1480,32078,0
3,13,animals,cheetah,1232,33310,0
3,13,animals,gorilla,808,34118,0
3,13,animals,monkey,863,34981,0
3,13,animals,ape,448,35429,0
3,13,animals,babboon,1057,36486,0
3,13,animals,fox,3668,40154,0
3,13,animals,whale,1514,41668,0
3,13,animals,belugawhale,3339,45007,0
3,13,animals,dolphin,1211,46218,0
3,13,animals,aardvark,2309,48527,0
3,13,animals,alpaca,1068,49595,0
3,13,animals,llama,1159,50754,0
3,13,animals,anteater,1284,52038,0
3,13,animals,bear,1443,53481,0
3,13,animals,owl,1545,55026,0
3,13,animals,hummingbird,2102,57128,0
3,13,animals,lizard,1049,58177,0
3,13,animals,iguana,793,58970,0
3,13,animals,octopu,4113,63083,0
3,13,animals,squid,2243,65326,0
3,13,animals,calamari,1042,66368,0
3,13,animals,turkey,2782,69150,0
3,13,animals,zebra,4152,73302,0
3,13,animals,meercat,8384,81686,0
3,13,animals,dingo,3651,85337,0
3,13,animals,donkey,1283,86620,0
3,13,animals,snake,1794,88414,0
3,13,animals,alligator,1284,89698,0
3,13,animals,crocodile,1795,91493,0
3,13,animals,dodobird,10943,102436,0
3,13,animals,snowleopard,3458,105894,0
3,13,animals,horse,2441,108335,0
3,13,animals,pony,1462,109797,0
3,13,animals,lamb,2849,112646,0
3,13,animals,hare,5452,118098,0
3,13,animals,tortoise,1494,119592,0
3,14,supermarket items,milk,2110,2110,0
3,14,supermarket items,cheese,957,3067,0
3,14,supermarket items,yoghurt,1384,4451,0
3,14,supermarket items,coffee,2101,6552,0
3,14,supermarket items,juice,2422,8974,0
3,14,supermarket items,water,661,9635,0
3,14,supermarket items,wine,1168,10803,0
3,14,supermarket items,beer,689,11492,0
3,14,supermarket items,tomato,4180,15672,0
3,14,supermarket items,potato,1547,17219,0
3,14,supermarket items,onion,997,18216,0
3,14,supermarket items,lime,788,19004,0
3,14,supermarket items,lemon,727,19731,0
3,14,supermarket items,apple,1017,20748,0
3,14,supermarket items,orange,743,21491,0
3,14,supermarket items,banana,832,22323,0
3,14,supermarket items,pear,576,22899,0
3,14,supermarket items,strawberry,1768,24667,0
3,14,supermarket items,blackberry,1879,26546,0
3,14,supermarket items,raspberry,1311,27857,0
3,14,supermarket items,blueberry,1195,29052,0
3,14,supermarket items,cabbage,792,29844,0
3,14,supermarket items,lettuce,816,30660,0
3,14,supermarket items,romaine,913,31573,0
3,14,supermarket items,spinach,807,32380,0
3,14,supermarket items,kale,688,33068,0
3,14,supermarket items,carrot,1701,34769,0
3,14,supermarket items,pea,1791,36560,0
3,14,supermarket items,bean,628,37188,0
3,14,supermarket items,sausage,1917,39105,0
3,14,supermarket items,steak,4698,43803,0
3,14,supermarket items,chicken,1292,45095,0
3,14,supermarket items,lamb,2007,47102,0
3,14,supermarket items,salami,4081,51183,0
3,14,supermarket items,olive,4766,55949,0
3,14,supermarket items,anchovy,2810,58759,0
3,14,supermarket items,artichoke,1693,60452,0
3,14,supermarket items,dressing,2624,63076,0
3,14,supermarket items,ketchu,952,64028,0
3,14,supermarket items,mustard,2066,66094,0
3,14,supermarket items,mayonnaise,2841,68935,0
3,14,supermarket items,sauce,5005,73940,0
3,14,supermarket items,pasta,688,74628,0
3,14,supermarket items,noodl,2322,76950,0
3,14,supermarket items,bread,838,77788,0
3,14,supermarket items,rice,1232,79020,0
3,14,supermarket items,kitchentowel,4893,83913,0
3,14,supermarket items,sponge,779,84692,0
3,14,supermarket items,napkin,1115,85807,0
3,14,supermarket items,tissu,1865,87672,0
3,14,supermarket items,diaper,740,88412,0
3,14,supermarket items,bleach,792,89204,0
3,14,supermarket items,detergent,1095,90299,0
3,14,supermarket items,toothbrush,1842,92141,0
3,14,supermarket items,toothpaste,967,93108,0
3,14,supermarket items,flo,1597,94705,0
3,14,supermarket items,conditioner,1666,96371,0
3,14,supermarket items,shampoo,1377,97748,0
3,14,supermarket items,bodywash,1027,98775,0
3,14,supermarket items,loofah,852,99627,0
3,14,supermarket items,bandaid,1276,100903,0
3,14,supermarket items,lotion,877,101780,0
3,14,supermarket items,diaper,2271,104051,0
3,14,supermarket items,razor,3143,107194,0
3,14,supermarket items,aftershave,1106,108300,0
3,14,supermarket items,deoderant,1011,109311,0
3,14,supermarket items,magazine,2524,111835,0
3,14,supermarket items,paper,756,112591,0
3,14,supermarket items,pen,560,113151,0
3,14,supermarket items,babyfood,4139,117290,0
3,14,supermarket items,jam,1063,118353,0
3,15,animals,penguin,3158,3158,0
3,15,animals,seal,711,3869,0
3,15,animals,whale,744,4613,0
3,15,animals,dolphin,1322,5935,0
3,15,animals,fish,1261,7196,0
3,15,animals,pelican,1295,8491,0
3,15,animals,tuna,1032,9523,0
3,15,animals,salmon,1247,10770,0
3,15,animals,clownfish,1194,11964,0
3,15,animals,zebra,6421,18385,0
3,15,animals,fox,1316,19701,0
3,15,animals,bear,671,20372,0
3,15,animals,bat,672,21044,0
3,15,animals,lizard,1107,22151,0
3,15,animals,iguana,945,23096,0
3,15,animals,crocodile,1591,24687,0
3,15,animals,alligator,1256,25943,0
3,15,animals,minx,4398,30341,0
3,15,animals,rabbit,2285,32626,0
3,15,animals,hare,515,33141,0
3,15,animals,donkey,1356,34497,0
3,15,animals,dog,396,34893,0
3,15,animals,cat,440,35333,0
3,15,animals,mouse,664,35997,0
3,15,animals,rat,448,36445,0
3,15,animals,hamster,2716,39161,0
3,15,animals,guineapig,1522,40683,0
3,15,animals,meercat,919,41602,0
3,15,animals,molerat,2476,44078,0
3,15,animals,kangaroo,1771,45849,0
3,15,animals,koala,1303,47152,0
3,15,animals,ostrich,860,48012,0
3,15,animals,emu,1073,49085,0
3,15,animals,flamingo,2056,51141,0
3,15,animals,parakeet,1156,52297,0
3,15,animals,cockatoo,1220,53517,0
3,15,animals,parrot,839,54356,0
3,15,animals,hummingbird,1466,55822,0
3,15,animals,owl,637,56459,0
3,15,animals,lion,5861,62320,0
3,15,animals,jaguar,1608,63928,0
3,15,animals,moose,2827,66755,0
3,15,animals,goose,536,67291,0
3,15,animals,swan,928,68219,0
3,15,animals,duck,1473,69692,0
3,15,animals,frog,6100,75792,0
3,15,animals,turtle,957,76749,0
3,15,animals,tortoise,1696,78445,0
3,15,animals,chinchilla,9993,88438,0
3,15,animals,gerbil,805,89243,0
3,15,animals,ape,11044,100287,0
3,15,animals,monkey,3467,103754,0
3,15,animals,tiger,1512,105266,0
3,15,animals,dragon,883,106149,0
3,15,animals,kimotodragon,2022,108171,0
3,15,animals,vulture,5361,113532,0
3,15,animals,ba,5085,118617,0
3,16,supermarket items,cheese,3558,3558,0
3,16,supermarket items,yoghurt,978,4536,0
3,16,supermarket items,milk,820,5356,0
3,16,supermarket items,cereal,913,6269,0
3,16,supermarket items,granola,931,7200,0
3,16,supermarket items,fruit,7133,14333,0
3,16,supermarket items,vegetable,1076,15409,0
3,16,supermarket items,apple,739,16148,0
3,16,supermarket items,orange,880,17028,0
3,16,supermarket items,tomato,832,17860,0
3,16,supermarket items,potato,856,18716,0
3,16,supermarket items,cranberry,1296,20012,0
3,16,supermarket items,strawberry,1962,21974,0
3,16,supermarket items,blueberry,1351,23325,0
3,16,supermarket items,raspbery,1145,24470,0
3,16,supermarket items,blackberry,1263,25733,0
3,16,supermarket items,blueberry,1116,26849,0
3,16,supermarket items,cabbage,683,27532,0
3,16,supermarket items,lettuce,744,28276,0
3,16,supermarket items,broccoli,1695,29971,0
3,16,supermarket items,cauliflower,1722,31693,0
3,16,supermarket items,spinach,798,32491,0
3,16,supermarket items,kale,568,33059,0
3,16,supermarket items,artichoke,1910,34969,0
3,16,supermarket items,asparagu,1030,35999,0
3,16,supermarket items,cilantro,1456,37455,0
3,16,supermarket items,mint,1718,39173,0
3,16,supermarket items,basil,814,39987,0
3,16,supermarket items,oliv,2953,42940,0
3,16,supermarket items,anchovy,2559,45499,0
3,16,supermarket items,ginger,5108,50607,0
3,16,supermarket items,garlic,823,51430,0
3,16,supermarket items,sushi,1125,52555,0
3,16,supermarket items,chicken,2951,55506,0
3,16,supermarket items,steak,904,56410,0
3,16,supermarket items,lamb,1968,58378,0
3,16,supermarket items,salami,2641,61019,0
3,16,supermarket items,cake,1041,62060,0
3,16,supermarket items,pastry,1611,63671,0
3,16,supermarket items,chocolate,1883,65554,0
3,16,supermarket items,candy,1135,66689,0
3,16,supermarket items,syrup,1846,68535,0
3,16,supermarket items,honey,792,69327,0
3,16,supermarket items,jam,962,70289,0
3,16,supermarket items,mustard,1451,71740,0
3,16,supermarket items,ketchup,975,72715,0
3,16,supermarket items,mayonnaise,1666,74381,0
3,16,supermarket items,toiletpaper,3109,77490,0
3,16,supermarket items,kitchentowel,1995,79485,0
3,16,supermarket items,napkin,900,80385,0
3,16,supermarket items,tissu,1198,81583,0
3,16,supermarket items,deoderant,1578,83161,0
3,16,supermarket items,tampon,845,84006,0
3,16,supermarket items,toothbrush,2725,86731,0
3,16,supermarket items,toothpaste,936,87667,0
3,16,supermarket items,flo,961,88628,0
3,16,supermarket items,shampoo,1824,90452,0
3,16,supermarket items,conditioner,1469,91921,0
3,16,supermarket items,bodywash,1721,93642,0
3,16,supermarket items,diaper,2835,96477,0
3,16,supermarket items,bandaid,3261,99738,0
3,16,supermarket items,hairspray,2472,102210,0
3,16,supermarket items,pizza,6057,108267,0
3,16,supermarket items,pasta,708,108975,0
3,16,supermarket items,sandwich,2121,111096,0
3,16,supermarket items,salad,543,111639,0
3,16,supermarket items,dressing,2597,114236,0
3,16,supermarket items,dumpling,3796,118032,0
3,17,animals,dog,1924,1924,0
3,17,animals,cat,640,2564,0
3,17,animals,hamster,958,3522,0
3,17,animals,guineapig,1343,4865,0
3,17,animals,gerbil,1613,6478,0
3,17,animals,chincilla,1152,7630,0
3,17,animals,mouse,806,8436,0
3,17,animals,rat,400,8836,0
3,17,animals,snake,664,9500,0
3,17,animals,lizard,2335,11835,0
3,17,animals,crocodile,2144,13979,0
3,17,animals,alligator,902,14881,0
3,17,animals,minx,3987,18868,0
3,17,animals,rabbit,1217,20085,0
3,17,animals,hare,575,20660,0
3,17,animals,jaguar,2933,23593,0
3,17,animals,cheetah,875,24468,0
3,17,animals,leopard,824,25292,0
3,17,animals,snowleopard,2159,27451,0
3,17,animals,monkey,2721,30172,0
3,17,animals,ape,655,30827,0
3,17,animals,chimpanzee,1389,32216,0
3,17,animals,gorilla,1515,33731,0
3,17,animals,baboon,2175,35906,0
3,17,animals,hyena,682,36588,0
3,17,animals,octopu,3006,39594,0
3,17,animals,calamri,744,40338,0
3,17,animals,squid,608,40946,0
3,17,animals,tuna,1465,42411,0
3,17,animals,salmon,695,43106,0
3,17,animals,ba,2232,45338,0
3,17,animals,pelican,1938,47276,0
3,17,animals,seagull,1217,48493,0
3,17,animals,parakeet,2780,51273,0
3,17,animals,cockatoo,899,52172,0
3,17,animals,emu,566,52738,0
3,17,animals,ostrich,799,53537,0
3,17,animals,penguin,1357,54894,0
3,17,animals,dolphin,871,55765,0
3,17,animals,whale,540,56305,0
3,17,animals,beluga,712,57017,0
3,17,animals,kangaroo,4130,61147,0
3,17,animals,koala,702,61849,0
3,17,animals,flamingo,2090,63939,0
3,17,animals,fox,1615,65554,0
3,17,animals,bat,471,66025,0
3,17,animals,bear,512,66537,0
3,17,animals,owl,1125,67662,0
3,17,animals,moose,1452,69114,0
3,17,animals,goose,551,69665,0
3,17,animals,swan,784,70449,0
3,17,animals,zebra,3229,73678,0
3,17,animals,aardvark,1614,75292,0
3,17,animals,anteater,1156,76448,0
3,17,animals,llama,849,77297,0
3,17,animals,alpaca,808,78105,0
3,17,animals,goat,3775,81880,0
3,17,animals,deer,1529,83409,0
3,17,animals,raccoon,6365,89774,0
3,17,animals,squirrel,981,90755,0
3,17,animals,chipmunk,1433,92188,0
3,17,animals,lion,7859,100047,0
3,17,animals,dodobird,886,100933,0
3,17,animals,hummingbird,1544,102477,0
3,17,animals,vulture,8080,110557,0
3,17,animals,raven,1940,112497,0
4,0,supermarket items,potato,6612,6612,0
4,0,supermarket items,cheese,1755,8367,0
4,0,supermarket items,berry,11267,19634,0
4,0,supermarket items,produce,3749,23383,0
4,0,supermarket items,meat,2896,26279,0
4,0,supermarket items,vegetabl,6491,32770,0
4,0,supermarket items,cracker,11109,43879,0
4,0,supermarket items,tea,753,44632,0
4,0,supermarket items,soup,912,45544,0
4,0,supermarket items,cannedgood,9143,54687,0
4,0,supermarket items,imperishabl,4612,59299,0
4,0,supermarket items,fish,24398,83697,0
4,0,supermarket items,dairyproduct,34826,118523,0
4,1,animals,koala,3313,3313,0
4,1,animals,panda,1680,4993,0
4,1,animals,cat,1080,6073,0
4,1,animals,dog,1108,7181,0
4,1,animals,rabbit,2512,9693,0
4,1,animals,platypu,1931,11624,0
4,1,animals,ocelot,1313,12937,0
4,1,animals,chimp,4877,17814,0
4,1,animals,ape,1489,19303,0
4,1,animals,fish,2644,21947,0
4,1,animals,zebra,1315,23262,0
4,1,animals,ostrich,3078,26340,0
4,1,animals,lemur,2898,29238,0
4,1,animals,snake,3059,32297,0
4,1,animals,ant,5505,37802,0
4,1,animals,beetle,1819,39621,0
4,1,animals,worm,3077,42698,0
4,1,animals,bird,2624,45322,0
4,1,animals,octopu,15427,60749,0
4,1,animals,shark,2923,63672,0
4,1,animals,bear,907,64579,0
4,1,animals,walru,1685,66264,0
4,1,animals,penguin,1591,67855,0
4,1,animals,fox,11022,78877,0
4,1,animals,wolf,742,79619,0
4,1,animals,coyote,1017,80636,0
4,1,animals,elephant,12291,92927,0
4,1,animals,giraffe,2988,95915,0
4,1,animals,turtle,2543,98458,0
4,1,animals,spider,14702,113160,0
4,2,supermarket items,tomato,3330,3330,0
4,2,supermarket items,mushroom,4801,8131,0
4,2,supermarket items,celery,1907,10038,0
4,2,supermarket items,carrot,3145,13183,0
4,2,supermarket items,apple,1132,14315,0
4,2,supermarket items,banana,1297,15612,0
4,2,supermarket items,pear,1182,16794,0
4,2,supermarket items,mango,4544,21338,0
4,2,supermarket items,watermelon,3145,24483,0
4,2,supermarket items,goldfishcracker,5096,29579,0
4,2,supermarket items,soup,3700,33279,0
4,2,supermarket items,chili,1931,35210,0
4,2,supermarket items,salsa,2196,37406,0
4,2,supermarket items,guacemole,2619,40025,0
4,2,supermarket items,chocolate,7191,47216,0
4,2,supermarket items,peanutbutter,2433,49649,0
4,2,supermarket items,jelly,4455,54104,0
4,2,supermarket items,jam,681,54785,0
4,2,supermarket items,egg,2344,57129,0
4,2,supermarket items,milk,1436,58565,0
4,2,supermarket items,bread,1572,60137,0
4,2,supermarket items,flour,4826,64963,0
4,2,supermarket items,sugar,1069,66032,0
4,2,supermarket items,butter,1841,67873,0
4,2,supermarket items,salt,2488,70361,0
4,2,supermarket items,pepper,2845,73206,0
4,2,supermarket items,paprika,1154,74360,0
4,2,supermarket items,cumin,1976,76336,0
4,2,supermarket items,parsley,3754,80090,0
4,2,supermarket items,blackbean,12826,92916,0
4,2,supermarket items,tortilla,1222,94138,0
4,2,supermarket items,chicken,1604,95742,0
4,2,supermarket items,corn,2278,98020,0
4,2,supermarket items,turkey,13142,111162,0
4,2,supermarket items,ham,595,111757,0
4,3,animals,koala,3520,3520,0
4,3,animals,giraffe,3920,7440,0
4,3,animals,spider,2903,10343,0
4,3,animals,ant,733,11076,0
4,3,animals,butterfly,2422,13498,0
4,3,animals,moth,980,14478,0
4,3,animals,beetle,2265,16743,0
4,3,animals,bear,1057,17800,0
4,3,animals,lion,1228,19028,0
4,3,animals,tiger,1073,20101,0
4,3,animals,warthog,8964,29065,0
4,3,animals,meerkat,1248,30313,0
4,3,animals,cockroach,9867,40180,0
4,3,animals,rabbit,7476,47656,0
4,3,animals,horse,4208,51864,0
4,3,animals,chicken,4492,56356,0
4,3,animals,turkey,2442,58798,0
4,3,animals,pig,2071,60869,0
4,3,animals,lamb,2333,63202,0
4,3,animals,deer,3429,66631,0
4,3,animals,coyote,9746,76377,0
4,3,animals,wolf,694,77071,0
4,3,animals,fox,512,77583,0
4,3,animals,leopard,8512,86095,0
4,3,animals,waterstrider,10950,97045,0
4,3,animals,grasshopper,3842,100887,0
4,3,animals,cicada,4702,105589,0
4,3,animals,bat,8185,113774,0
4,3,animals,mice,3251,117025,0
4,3,animals,rat,734,117759,0
4,4,supermarket items,grape,3768,3768,0
4,4,supermarket items,tomato,3072,6840,0
4,4,supermarket items,carrot,2066,8906,0
4,4,supermarket items,strawberry,1218,10124,0
4,4,supermarket items,raspberry,1353,11477,0
4,4,supermarket items,blackberry,1814,13291,0
4,4,supermarket items,starfruit,3142,16433,0
4,4,supermarket items,quinoa,4174,20607,0
4,4,supermarket items,cottagecheese,4728,25335,0
4,4,supermarket items,peanutbutter,3377,28712,0
4,4,supermarket items,egg,3773,32485,0
4,4,supermarket items,ricottacheese,4257,36742,0
4,4,supermarket items,bluecheese,2015,38757,0
4,4,supermarket items,brie,2327,41084,0
4,4,supermarket items,goudacheese,3754,44838,0
4,4,supermarket items,cheddarcheese,3094,47932,0
4,4,supermarket items,americancheese,3244,51176,0
4,4,supermarket items,ketchup,3483,54659,0
4,4,supermarket items,mustard,1130,55789,0
4,4,supermarket items,ranch,1573,57362,0
4,4,supermarket items,horseradish,3341,60703,0
4,4,supermarket items,mayonnaise,5725,66428,0
4,4,supermarket items,potatosalad,10854,77282,0
4,4,supermarket items,macaronisalad,2013,79295,0
4,4,supermarket items,macaroniandcheese,4278,83573,0
4,4,supermarket items,spaghetti,4671,88244,0
4,4,supermarket items,tomatosauce,3991,92235,0
4,4,supermarket items,edamame,6619,98854,0
4,4,supermarket items,cheerio,7781,106635,0
4,4,supermarket items,fruitypebbl,11039,117674,0
4,5,animals,cheetah,5529,5529,0
4,5,animals,lion,824,6353,0
4,5,animals,tiger,808,7161,0
4,5,animals,leopard,1250,8411,0
4,5,animals,ocelot,1258,9669,0
4,5,animals,dog,31675,41344,0
4,5,animals,anaconda,9559,50903,0
4,5,animals,greatwhiteshark,26160,77063,0
4,5,animals,bullshark,1309,78372,0
4,5,animals,whaleshark,1749,80121,0
4,5,animals,hammerheadshark,3007,83128,0
4,5,animals,clownfish,2793,85921,0
4,5,animals,monarchbutterfly,6457,92378,0
4,5,animals,betafish,10035,102413,0
4,5,animals,dinosaur,12598,115011,0
4,6,supermarket items,fish,5306,5306,0
4,6,supermarket items,chicken,1285,6591,0
4,6,supermarket items,lamb,730,7321,0
4,6,supermarket items,turkey,1108,8429,0
4,6,supermarket items,celery,6885,15314,0
4,6,supermarket items,cauliflower,2153,17467,0
4,6,supermarket items,pumpkin,5429,22896,0
4,6,supermarket items,beet,1509,24405,0
4,6,supermarket items,squash,9557,33962,0
4,6,supermarket items,apple,8780,42742,0
4,6,supermarket items,banana,1024,43766,0
4,6,supermarket items,melon,1432,45198,0
4,6,supermarket items,icecream,17514,62712,0
4,6,supermarket items,potatochip,4842,67554,0
4,6,supermarket items,popcorn,2552,70106,0
4,6,supermarket items,steak,10151,80257,0
4,6,supermarket items,gravy,3706,83963,0
4,6,supermarket items,plumtomato,19771,103734,0
4,6,supermarket items,plum,984,104718,0
4,6,supermarket items,tangerine,3118,107836,0
4,6,supermarket items,ravioli,9825,117661,0
4,7,animals,ca,4007,4007,0
4,7,animals,cat,1877,5884,0
4,7,animals,dog,756,6640,0
4,7,animals,mouse,1187,7827,0
4,7,animals,rat,1775,9602,0
4,7,animals,cockroach,5341,14943,0
4,7,animals,snake,1486,16429,0
4,7,animals,meerkat,3428,19857,0
4,7,animals,bird,2223,22080,0
4,7,animals,dolphin,4305,26385,0
4,7,animals,belugawhale,4482,30867,0
4,7,animals,penguin,2101,32968,0
4,7,animals,seal,1802,34770,0
4,7,animals,sealion,2204,36974,0
4,7,animals,barracuda,15001,51975,0
4,7,animals,eel,737,52712,0
4,7,animals,stringray,4753,57465,0
