numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,other_limit,followtype,windowgraph_threshold,prior_samplesize,startGraph,windowgraph_size,triangle_limit,prune_limit,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,178,4,4,:q_O?K?AA_?OOM?@@?ocCCD`?ocCED`?w?CGG_?OOUACAo?GKXBAAwGOT@ABW?CCCAbWg_TABA@`EEECAgws\??_gOKILa@Owcf@@cQ{GECJpOoo`@ACacGGDECWGo_P_@?gsf?CAaSGaRbA@PqELGgGGOT@@@Y@C|@DP?hKzIHGC[KI^QPrCC_e_`BqXX@ECW@Cy`PoO_g^KHDrX~,,windowgraph,161.0,-inf,0:00:00.179128,:qa_homa?i`z?[fZEV``B?I`WsESCEsckdU_evfXyHZQJ~,21,157,4,1043
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,179,5,6,:q_O?K?AA_?OOM?@@?oc?CC___WOJ??__[?AA_?_sSKF_@?kY?A@`?kCECAo`GyABBO?hAAABAASCON``Owod?@?o_UCJIoogyCBA`rCK^BA@PxQGMGEGGKGD_?OXMECAoOg{sZ`APp?d??_``mENGfWX]KFDoG?KG[_?OOOxA@`cQaIFKO`Ye?BFcSCGEFKRb@lGk_a@Q]CJSiwWXX,,windowgraph,162.0,-inf,0:00:00.237665,:qd@gD?RQGShCqmJkeJWV?NIShdC|g?okee]SOOz@pHfdiT\?r,25,154,8,1038
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,170.0,-inf,0:00:00.073007,:qc?iPEVDHrj@]sPmAkGwjNlqRte`gLgGOai`rRAAXVNPVCn?S[,27,163,7,1028
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,179,2,2,:q_O?K?AA_?OOM?@@?oc?CCAo?GGJ@A@WGGECAoO{CDACo?GKR??``KGGDEo_g_UM_@P?e?AAA`sOOOGoooc^?A`pCGGMHOOOKIG_`Qh]CGCa`ha?DJP?heEDCCqsSYNIPQ`uIHEBacKIJJeGG]CHMfgGcYN``PGxF@Fp?we?U_cbKCcX``QaHLDCCAHq[bbCRTKkjjHw?OIIEbh@Kx,,windowgraph,165.0,-inf,0:00:00.064802,:qd@xgCTNASPDK_P`t_?IDDJqjhQzKjp{_zQMnFx@r[GGXytN,22,157,8,1038
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,184,3,3,:q_O?K?AA_?OOM?@@?ocGEC``OsGJ@A@Oo]GEBo?OYGHDAwoi?@A@g?GIK_?OOMCObA`k?[NGOogWT?A@pHQABFBqXUEJFBwWOKV__ow_RBCeW?CEVbA`hIEMGCwOKa\ccBK?eV_?bh}IIEBakw_RJOQxmEJKHG?SeVbbBHiABA@QKgYQfcApuEFKo`GwiW`@P@eWXLHwpWm\UOrI\V?ACsIZ,,windowgraph,160.0,-inf,0:00:00.096857,:qb@X_gVIfbgLGSL_Pic}oCbuq{WYQjVpHct`MwqCknVQSxckbIEBQPq^XRwhCdNUMprInL,37,147,13,1028
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,178,4,4,:q_O?K?AA_?OOM?@@?ocCCD`?ocCED`?w?CGG_?OOUACAo?GKXBAAwGOT@ABW?CCCAbWg_TABA@`EEECAgws\??_gOKILa@Owcf@@cQ{GECJpOoo`@ACacGGDECWGo_P_@?gsf?CAaSGaRbA@PqELGgGGOT@@@Y@C|@DP?hKzIHGC[KI^QPrCC_e_`BqXX@ECW@Cy`PoO_g^KHDrX~,,windowgraph,160.0,-inf,0:00:00.069167,:qa_homa?i`z?[fZEV``B?I`WsESCEsckeo_evfXyHZQJ~,21,157,3,1044
6,0.3,steyvers,5,50,0.7,0.0,stationary,12,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,179,5,6,:q_O?K?AA_?OOM?@@?oc?CC___WOJ??__[?AA_?_sSKF_@?kY?A@`?kCECAo`GyABBO?hAAABAASCON``Owod?@?o_UCJIoogyCBA`rCK^BA@PxQGMGEGGKGD_?OXMECAoOg{sZ`APp?d??_``mENGfWX]KFDoG?KG[_?OOOxA@`cQaIFKO`Ye?BFcSCGEFKRb@lGk_a@Q]CJSiwWXX,,windowgraph,161.0,-inf,0:00:00.073137,:qd@gD?RQGShCqmJkeJWV?NIShdC|g?olYe]SOOz@pHfdiT\?r,25,154,7,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,168.0,-inf,0:00:00.230484,:qc?i?qcP_AwhMAMeSI|gaQmAhMC[TfusCc|XgYBYACGfDSMYWORIxyIxhVQbf,33,157,11,1024
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,196,2,2,:q_O?K?AA_?OOM?@@?oc?ABA@W?CGE_?OWU?@@`wOM?@@?o{?CD``OwaABA`gGGLBAA@OyKFCOogWZ?@`POmIEFO@OqEMGO_o[^??_pKGSO_`?o_TCBAq[?CCLEwpgx@A`_xgvBB@q@qABGOOWW_YdcaX`?`_`ppCgZ`@`?kx@@aRCSOL_?O`yABAAACKKOPO?_SsfdfBqM?DHgCkKGZlFScKGKFP?wciWMOO`B,,windowgraph,166.0,-inf,0:00:00.167554,:qb`h_APPBrQKSVMdTp{eSOlcZhiJ_GSBSuaZqaRCSOLnPLXqfCLucczag,34,162,4,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,185,3,3,:q_O?K?AA_?OOM?@@?oc?ACAoO_YAF`?ogWP@@`@K?ABAagOKIHDoog_X??_`c?IM`?ogeIH`?o_SLACcGOWdEFcASKGDCchGsd?@CAs{_T`aR@e?BAAP[GKS`?pOkkY`ap`uISIda{W_TKfwGc_QfdRIACO`aRkKqYbDBcCEDBBYhhJBMhG_gVNHFsS?GFIDWGWNABCAqQECDEbtGo\NjgWpN,,windowgraph,157.0,-inf,0:00:00.226800,:qa?H?EYGEO@dCJVEuQDewS`Ahe?iXNqKESqYbDBc_ZTQobkj]IvR@q^,32,153,4,1036
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,180,4,4,:q_O?K?AA_?OOM?@@?oc?AC_?Ok?ACAoO_SPDCAWg]?@@@G_SR??__wq?AFO?O[^??bGGGWO_?__[QJ___W_XAEO?G[V??basGEMa@pKWMGJOow_lKIOppaAMFcAs?MHDoogcWR_@pH}?ABbwxy?AHoaAI?ELO?QQ?AEBwGOOHDRA[CEGIDhWwe`POO_WWQ_A@HhVFNjHGguhVOo_SO_,,windowgraph,153.0,-inf,0:00:00.180420,:qb`XGURSET_|_FYBQH`QpNdrG}K|dPUkc}OShqIYEXLoutsKJ,30,150,3,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,198,5,5,:q_O?K?AA_?OOM?@@?oc?CCAo?GKIE`@?gWN@@`w?CECBO?GSMG_?_WY?BAaGGKIEBoOWeACBBWOSKK`@@?ob??_pxAABCbwwg[OGoOwc]S`?o_sfAAaQ[GIEBbW?GGDDp?p?j@DbRC?O[_?_WggU_Eg?_kXgDwGSOTJO?OorA@dG?GIGFCXhGyd_Eb{SWc_`ahy?GDegOsy]NgwgWO__?p?eAOLppiMCQOJGGc]U,,windowgraph,174.0,-inf,0:00:00.227853,:qd@Ih?bHkAQ\gVOkVJxjAObdjHuFPqqxaQ|JfeWqB[OLwyQAl,29,169,5,1022
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,167.0,-inf,0:00:00.080475,:qc?i?qcP_AwhMAMeSI|gaQmAhMC[TfuxHyrOsEsCGPMIg[so_eTrsTrQmdFN,33,157,10,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,196,2,2,:q_O?K?AA_?OOM?@@?oc?ABA@W?CGE_?OWU?@@`wOM?@@?o{?CD``OwaABA`gGGLBAA@OyKFCOogWZ?@`POmIEFO@OqEMGO_o[^??_pKGSO_`?o_TCBAq[?CCLEwpgx@A`_xgvBB@q@qABGOOWW_YdcaX`?`_`ppCgZ`@`?kx@@aRCSOL_?O`yABAAACKKOPO?_SsfdfBqM?DHgCkKGZlFScKGKFP?wciWMOO`B,,windowgraph,166.0,-inf,0:00:00.104654,:qb`h_APPBrQKSVMdTp{eSOlcZhiJ_GSBSuaZqaRCSOLnPLXqfCLucczag,34,162,4,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,185,3,3,:q_O?K?AA_?OOM?@@?oc?ACAoO_YAF`?ogWP@@`@K?ABAagOKIHDoog_X??_`c?IM`?ogeIH`?o_SLACcGOWdEFcASKGDCchGsd?@CAs{_T`aR@e?BAAP[GKS`?pOkkY`ap`uISIda{W_TKfwGc_QfdRIACO`aRkKqYbDBcCEDBBYhhJBMhG_gVNHFsS?GFIDWGWNABCAqQECDEbtGo\NjgWpN,,windowgraph,157.0,-inf,0:00:00.083522,:qa?H?EYGEO@dCJVEuQDewS`Ahe?iXNqKESqYbDBc_ZTQobkj]IvR@q^,32,153,4,1036
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,180,4,4,:q_O?K?AA_?OOM?@@?oc?AC_?Ok?ACAoO_SPDCAWg]?@@@G_SR??__wq?AFO?O[^??bGGGWO_?__[QJ___W_XAEO?G[V??basGEMa@pKWMGJOow_lKIOppaAMFcAs?MHDoogcWR_@pH}?ABbwxy?AHoaAI?ELO?QQ?AEBwGOOHDRA[CEGIDhWwe`POO_WWQ_A@HhVFNjHGguhVOo_SO_,,windowgraph,153.0,-inf,0:00:00.092985,:qb`XGURSET_|_FYBQH`Q{NdrG}K|dPUkc}OShqIYEXnOutsKJ,29,151,2,1043
6,0.3,steyvers,5,50,0.7,0.0,stationary,13,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,198,5,5,:q_O?K?AA_?OOM?@@?oc?CCAo?GKIE`@?gWN@@`w?CECBO?GSMG_?_WY?BAaGGKIEBoOWeACBBWOSKK`@@?ob??_pxAABCbwwg[OGoOwc]S`?o_sfAAaQ[GIEBbW?GGDDp?p?j@DbRC?O[_?_WggU_Eg?_kXgDwGSOTJO?OorA@dG?GIGFCXhGyd_Eb{SWc_`ahy?GDegOsy]NgwgWO__?p?eAOLppiMCQOJGGc]U,,windowgraph,176.0,-inf,0:00:00.083458,:qd@Ih?bHkAQ\gVOkVJxjAObdjHuFPqqxdzUNKpcEw_ZpscDZ,27,171,5,1022
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,161.0,-inf,0:00:00.244776,:qc?i?qcP_Awgcf@FRHd]sPHThSf?ULo`pU^ZcfjM_u_Po`Cwi`rRAAXVNPVLIyS[a^,39,151,10,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,168,2,2,:q_O?K?AA_?OOM?@@?oc?DA@`G?CL@@`O{CH@@`O{CGI_?__m?@@?wGKIFCoOgk\?BbgWOIFFO?Ow^DEcQ[?WLHOO_oj?A@Q[KMNHO_Wk^??aGGqIFCp@[SNADbQcCEMJPQ@OnCBbR{o]ULpPHqI[`B`xMCNHo?GWmYafGhK~HFeSsCCROOP@iQXRPAP]GIEEwGk[O,,windowgraph,144.0,-inf,0:00:00.192879,:qa_GwKHKDRo[yNUDBJGc]WcVpXRASpdhKcwcfoaYYKGLVJ|f@GLIHH_qejfSKgWZf^,35,133,11,1046
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,171,3,3,:q_O?K?AA_?OOM?@@?oc?EC_?O_UEDBp?gWNCBaWGKN??aP[GIJEO_goZAAb@kGILFo`_u?@Eo@KGEOGo`h?h@Cai`UCLIDWPChFCAP[s[P_@AC?QJEO?Gkh@@@PxQAAAAWPChLFCWO_YMGO?_]]OiDwGOMKdb@hiCSIoa@_q`_?`gw`TKfg_[THEDbPu?IRjWgXUn_Cd^,,windowgraph,146.0,-inf,0:00:00.205951,:qb_XWKMGe`Y?S^VGdAlUCWm@HL{B[qAhxAnhRUSKygXNZ`HWs\rjWql^QT~,32,139,7,1047
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,181,4,4,:q_O?K?AA_?OOM?@@?oc?AB_?O[CEE___WOJA@`G?CTA@`?kSQI`APcCCBCbGOq?CAoO_SWN_?OOSMJ_`w_uAE_?osCCMFo?GKIFcbAPeAAEb`{S[Y`@PP_v??b@xAEDBoPXM?AECrCCMXaAPOo\AEEBcOMJFdAsCEEa@WOKQK__b@tHAAfTKTHABaqHM?BAFw?CWPIhWGGQPHeXiyURO^,,windowgraph,156.0,-inf,0:00:00.224357,:q`?WoMYIhayggZE`uO|IYNauH_}NJHw_{g\dFt|Hao\SxHYB[Phx[F,30,151,5,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,177,5,5,:q_O?K?AA_?OOM?@@?oc?B?@@?k?AC`?pC?AA@`wGGMG`?ooaCBB@w?CCKEop?eMIDbWGKWM_?_wg`??_oc?CC_B@gyABA@WWOQN_`QHKlFDOpgwdBBBAkCIPKOr@qABA@wWe?KEbakCWMGo_hKw`__qCWiZbaqQM?KFP?hWoa_@q@IWTQOO_W[P_@qQaKibaaC?WM`BzAHNBIesf,,windowgraph,142.0,-inf,0:00:00.209920,:qc_w{a[Lcsocu?KarwHMsQbPQHaxXoB[OGxcLsc][kWbch`SucbYGqiSOSZp}^,39,138,4,1044
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,168.0,-inf,0:00:00.048186,:qc?i?qe?DpQ[C\KeTzPEl`@BamOQ]kyOTTBeeCCqm]am[@Pr,27,163,5,1030
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,168,2,2,:q_O?K?AA_?OOM?@@?oc?DA@`G?CL@@`O{CH@@`O{CGI_?__m?@@?wGKIFCoOgk\?BbgWOIFFO?Ow^DEcQ[?WLHOO_oj?A@Q[KMNHO_Wk^??aGGqIFCp@[SNADbQcCEMJPQ@OnCBbR{o]ULpPHqI[`B`xMCNHo?GWmYafGhK~HFeSsCCROOP@iQXRPAP]GIEEwGk[O,,windowgraph,145.0,-inf,0:00:00.044443,:qa_GwKHKDRo[yNUDBJGc]WcVpXRASpdko}CRRPlP~W_cIHHenIEExv,28,140,5,1052
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,171,3,3,:q_O?K?AA_?OOM?@@?oc?EC_?O_UEDBp?gWNCBaWGKN??aP[GIJEO_goZAAb@kGILFo`_u?@Eo@KGEOGo`h?h@Cai`UCLIDWPChFCAP[s[P_@AC?QJEO?Gkh@@@PxQAAAAWPChLFCWO_YMGO?_]]OiDwGOMKdb@hiCSIoa@_q`_?`gw`TKfg_[THEDbPu?IRjWgXUn_Cd^,,windowgraph,145.0,-inf,0:00:00.039531,:qb_XWKMGe`Y?S^VIDYkGp[AQZwFINGT|Pe\SNZ`HWs\rpdY}cj,29,142,3,1051
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,181,4,4,:q_O?K?AA_?OOM?@@?oc?AB_?O[CEE___WOJA@`G?CTA@`?kSQI`APcCCBCbGOq?CAoO_SWN_?OOSMJ_`w_uAE_?osCCMFo?GKIFcbAPeAAEb`{S[Y`@PP_v??b@xAEDBoPXM?AECrCCMXaAPOo\AEEBcOMJFdAsCEEa@WOKQK__b@tHAAfTKTHABaqHM?BAFw?CWPIhWGGQPHeXiyURO^,,windowgraph,159.0,-inf,0:00:00.034002,:q`?WoMYIhayggZEk`zW}JWeBw{kfaBrkg~QWkFTMoU_vCY^D@,25,156,3,1041
6,0.3,steyvers,5,50,0.7,0.0,stationary,14,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,177,5,5,:q_O?K?AA_?OOM?@@?oc?B?@@?k?AC`?pC?AA@`wGGMG`?ooaCBB@w?CCKEop?eMIDbWGKWM_?_wg`??_oc?CC_B@gyABA@WWOQN_`QHKlFDOpgwdBBBAkCIPKOr@qABA@wWe?KEbakCWMGo_hKw`__qCWiZbaqQM?KFP?hWoa_@q@IWTQOO_W[P_@qQaKibaaC?WM`BzAHNBIesf,,windowgraph,143.0,-inf,0:00:00.050653,:qc_w{wZHh`Hk?XDfoQ\gdEacRDr?Lp?k`mcbrdbC[dKIescZWETQaE{^f,36,141,2,1046
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,160.0,-inf,0:00:00.210616,:qc?i?qe?DpPHMAMeRI|AaQjQhM?kZ`Bak}u_cfi@fOZOGwOa[TOxh`?}eTrsTrQmdFGf,41,149,11,1024
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,179,2,2,:q_O?K?AA_?OOM?@@?ocCCB_?o_U?A@`wOOMG_?_waAE_@?ge?@DBGGKKJ_aw?CECEP?okZ?A@O{GKMGoo_SMKHP@HGhABdWOONABoOok\CHDGW]CBA@qSCGDCEBccjHJFGxU?ACA`cCUXdcSS?AKEp@HS~AA`bKc}d_?o_tH@@eWGWUXPOPW}CCAbGWOcVKGG`@PVLFSi`ZgVO?GtH,,windowgraph,146.0,-inf,0:00:00.245844,:q_QossBJdoIWGLXFTJh_xFCvIkgXbDbQIIXHNpXH~HiA``pdDJFzQ|AmYUzhV,38,141,5,1041
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,175,3,3,:q_O?K?AA_?OOM?@@?oc?D@@@?sCCFa@W?ICCCoOOWOIDo`cGECBpPOoZDEBw?CHIGO?GOIM_?_WUCHDo`GkjBCBA[cUMGcw?CGP_?_WOVGEDwOs^ADeg_cUT`a@`Kn??`AHaQJIo?Xcs_`DQpyU_``@XK|CGgg@CsecaqiF?aQTAxhDCJECk?KGEdc[OpAEDTCoim_?OPQCLM^,,windowgraph,141.0,-inf,0:00:00.220417,:qa_gwQBI?R?sY]IErP|GSNGRgT[EKla@`]^]CrAX[vbMWKpFLToHIy@DdjGw`aigitJf,40,135,6,1044
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,190,4,4,:q_O?K?AA_?OOM?@@?ocCECAo?WOLEBo?GSKF_?OOKJ@@@PKGEFCag_kX@A@OsCEEDbhWyEHEBXo{`@@``[CQJFo?GKJ@@@@xKjBA@`kKQKEcWGcV?Db`xUUQ_?O_eQNhoPo{fMGO?_WOHaOO_UGNGEgGGIFIfHXGv?@`QphJAABSIHH@AAsia?@MGS{G]RIhw?Cx?@dbQ]UOOP?gwgTMRqhXEd_`Ah~,,windowgraph,169.0,-inf,0:00:00.225444,:q`_goMOEeAYGqoHECZXI}MgVZLY`FdcAPmthAvC}st_aDBdXF,26,164,5,1030
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,2,10000,windowgraph,2,100,100,163,5,5,:q_O?K?AA_?OOM?@@?oc?CCAoOOU?B`?osOIE``@K?BACopGmAAAaGWcZDBAW?GLAAqPhAIHGo?gWdCDBqHSl@CAPXAQJFEG_s^AAopHOpJFOo_YEHIEG?SkV_`@?c~?@?pxM?@_aAyIQOIOogoo`abGGKKJ_DxxSvCBCbs?IGEGhH_}`dbbKCmaTQQH]QSM^,,windowgraph,138.0,-inf,0:00:00.223897,:qa_hOY]@et@lE?QgqXtkZSkvpK?cUnswD^KWtDQxm|lKHhWwq\SSsQiaVSqQ`r,34,129,9,1053
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,161.0,-inf,0:00:00.052508,:qc?i?qe?DpQ[C\KeTyDEl`@BamKvHNSBM_u_PoiiFLKGFsqm]amZhPqH,35,155,6,1029
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,179,2,2,:q_O?K?AA_?OOM?@@?ocCCB_?o_U?A@`wOOMG_?_waAE_@?ge?@DBGGKKJ_aw?CECEP?okZ?A@O{GKMGoo_SMKHP@HGhABdWOONABoOok\CHDGW]CBA@qSCGDCEBccjHJFGxU?ACA`cCUXdcSS?AKEp@HS~AA`bKc}d_?o_tH@@eWGWUXPOPW}CCAbGWOcVKGG`@PVLFSi`ZgVO?GtH,,windowgraph,151.0,-inf,0:00:00.054862,:q_QossBJg?IWGLYIVR@q}[iq`eKbKcfwkfHjDzQ|AmYUzn,28,151,0,1046
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,175,3,3,:q_O?K?AA_?OOM?@@?oc?D@@@?sCCFa@W?ICCCoOOWOIDo`cGECBpPOoZDEBw?CHIGO?GOIM_?_WUCHDo`GkjBCBA[cUMGcw?CGP_?_WOVGEDwOs^ADeg_cUT`a@`Kn??`AHaQJIo?Xcs_`DQpyU_``@XK|CGgg@CsecaqiF?aQTAxhDCJECk?KGEdc[OpAEDTCoim_?OPQCLM^,,windowgraph,143.0,-inf,0:00:00.061523,:qa_gwQBI?R?sY]IEryOg`M`ToWquGEDzoeWRLxCEWbgIwCe@DdjGw`aigitN,35,140,3,1047
6,0.3,steyvers,5,50,0.7,0.0,stationary,15,stationary,gamma,0.9,0.909090909091,20,records/,100,avg,0.25,10000,windowgraph,2,100,100,190,4,4,:q_O?K?AA_?OOM?@@?ocCECAo?WOLEBo?GSKF_?OOKJ@@@PKGEFCag_kX@A@OsCEEDbhWyEHEBXo{`@@``[CQJFo?GKJ@@@@xKjBA@`kKQKEcWGcV?Db`xUUQ_?O_eQNhoPo{fMGO?_WOHaOO_UGNGEgGGIFIfHXGv?@`QphJAABSIHH@AAsia?@MGS{G]RIhw?Cx?@dbQ]UOOP?gwgTMRqhXEd_`Ah~,,windowgraph,170.0,-inf,0:00:00.045786,:q`_goMOEeAYGqoHEUqU?`bJSG{k_QLulGUwfvGG`OxUP~,23,167,3,1032
