max_converge,theta,numgraphs,edgestotweak,numkeep,jeff,numperseed,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt,hit_orig,miss_orig,fa_orig,cr_orig,bestval_irts,bestval_noirt,bestval_orig
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,87,5,1,87,0,11,0,0:10:04.896424,0,uyjj82ud2ctr8hy0tru907j32vkqe88rm7918scg6py,0,0,24,6,5,70,0,0,0,0,0,0,0,0,-89.9055073001,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,88,5,1,88,0,10,0,0:11:11.806947,0,w27gwew49gigv76tzfletsevvr367gowm7ir4pkkyzm,0,0,25,5,5,70,0,0,0,0,0,0,0,0,-87.3552972219,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,89,5,1,89,0,13,0,0:07:47.758499,0,tc7xs7qk1tj753jfvv0rxdxryxfopoh6no28pptspbg,0,0,23,7,6,69,0,0,0,0,0,0,0,0,-96.1208064895,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,90,5,1,90,0,15,0,0:11:42.619657,0,tfb0nc43teu40uqdvxtbnw763p4gdknvmrpq8idpcju,0,0,23,7,8,67,0,0,0,0,0,0,0,0,-91.8335578559,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,91,5,1,91,0,15,0,0:08:21.653746,0,17s8p7c1pyvahnf6cgoyywc49pgm4zkxf54bz1x60e2c,0,0,22,8,7,68,0,0,0,0,0,0,0,0,-90.2585052829,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,92,5,1,92,0,14,0,0:08:12.748210,0,2twarcfmyh87psvs0w4felbjxntylhumji6nfx2q1nom,0,0,22,8,6,69,0,0,0,0,0,0,0,0,-83.47632137,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,93,5,1,93,0,12,0,0:09:40.883706,0,2mnef7wyweqk3yy16sl30k4bdmmqowqn23176dzdy24k,0,0,24,6,6,69,0,0,0,0,0,0,0,0,-87.9185789173,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,94,5,1,94,0,17,0,0:08:37.403072,0,1bqzkqs75qwurk3c61bzgeilg5e1uw7h7ghzxyy6uhaa,0,0,21,9,8,67,0,0,0,0,0,0,0,0,-87.3711449816,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,95,5,1,95,0,15,0,0:11:05.778144,0,1mgmsm3ygxwk2gvdxbo5tbiv8paxcf68y6vetxd5ixog,0,0,22,8,7,68,0,0,0,0,0,0,0,0,-89.3653299335,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,96,5,1,96,0,17,0,0:08:08.585368,0,hnka00u7ma276ofcz9gbcrm05avcysny5a46v6lfus,0,0,21,9,8,67,0,0,0,0,0,0,0,0,-86.8112082798,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,97,5,1,97,0,13,0,0:10:19.169136,0,1mr2blaglu1n8gte05lo22e7d496zkzexfuwfj66hizo,0,0,24,6,7,68,0,0,0,0,0,0,0,0,-94.81830921,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,98,5,1,98,0,17,0,0:09:30.207546,0,1mayeue2kaa4q1dqdj9ph3fzbgbw60qmbfm0u72zqq68,0,0,19,11,6,69,0,0,0,0,0,0,0,0,-86.2508275967,0,0
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,0.9,50,1,15,4,0.4,30,99,5,1,99,0,12,0,0:06:11.982754,0,2tvrtg3iqcyuqu283oudfz1izw3c0ulfomzuvvtpygee,0,0,24,6,6,69,0,0,0,0,0,0,0,0,-83.2918414883,0,0
