subj,method,item1,item2,edge
S119,uinvite_flat,firefly,puma,0
S119,uinvite_flat,firefly,tiger,0
S119,uinvite_flat,cheetah,firefly,0
S119,uinvite_flat,bluejay,firefly,0
S119,uinvite_flat,bluebird,firefly,0
S119,uinvite_flat,firefly,parrot,0
S119,uinvite_flat,firefly,hamster,0
S119,uinvite_flat,firefly,guineapig,0
S119,uinvite_flat,firefly,hippopotamus,0
S119,uinvite_flat,firefly,walrus,0
S119,uinvite_flat,firefly,seal,0
S119,uinvite_flat,firefly,gerbil,0
S119,uinvite_flat,firefly,lobster,0
S119,uinvite_flat,firefly,fish,0
S119,uinvite_flat,crab,firefly,0
S119,uinvite_flat,firefly,salmon,0
S119,uinvite_flat,firefly,panther,0
S119,uinvite_flat,bobcat,firefly,0
S119,uinvite_flat,firefly,porcupine,0
S119,uinvite_flat,firefly,hedgehog,0
S119,uinvite_flat,echidna,firefly,0
S119,uinvite_flat,earthworm,firefly,0
S119,uinvite_flat,firefly,spider,0
S119,uinvite_flat,ant,firefly,0
S119,uinvite_flat,cockroach,firefly,0
S119,uinvite_flat,centipede,firefly,0
S119,uinvite_flat,firefly,millipede,0
S119,uinvite_flat,firefly,owl,0
S119,uinvite_flat,firefly,mockingbird,0
S119,uinvite_flat,firefly,woodpecker,0
S119,uinvite_flat,duck,firefly,0
S119,uinvite_flat,firefly,swan,0
S119,uinvite_flat,finch,firefly,0
S119,uinvite_flat,firefly,leopard,0
S119,uinvite_flat,firefly,tuna,0
S119,uinvite_flat,firefly,whale,0
S119,uinvite_flat,firefly,shark,0
S119,uinvite_flat,firefly,killerwhale,0
S119,uinvite_flat,firefly,humpbackwhale,0
S119,uinvite_flat,firefly,fly,1
S119,uinvite_flat,giraffe,pony,0
S119,uinvite_flat,elephant,pony,0
S119,uinvite_flat,dog,pony,0
S119,uinvite_flat,cat,pony,0
S119,uinvite_flat,pony,wildebeest,0
S119,uinvite_flat,hog,pony,0
S119,uinvite_flat,pig,pony,0
S119,uinvite_flat,pigeon,pony,0
S119,uinvite_flat,ostrich,pony,0
S119,uinvite_flat,goose,pony,0
S119,uinvite_flat,donkey,pony,0
S119,uinvite_flat,mule,pony,0
S119,uinvite_flat,horse,pony,1
S119,uinvite_flat,cow,pony,0
S119,uinvite_flat,bull,pony,0
S119,uinvite_flat,pony,wolf,0
S119,uinvite_flat,coyote,pony,0
S119,uinvite_flat,pony,rabbit,0
S119,uinvite_flat,mouse,pony,0
S119,uinvite_flat,pony,rat,0
S119,uinvite_flat,lion,pony,0
S119,uinvite_flat,jaguar,pony,0
S119,uinvite_flat,pony,puma,0
S119,uinvite_flat,pony,tiger,0
S119,uinvite_flat,cheetah,pony,0
S119,uinvite_flat,bluejay,pony,0
S119,uinvite_flat,bluebird,pony,0
S119,uinvite_flat,parrot,pony,0
S119,uinvite_flat,hamster,pony,0
S119,uinvite_flat,guineapig,pony,0
S119,uinvite_flat,hippopotamus,pony,0
S119,uinvite_flat,pony,walrus,0
S119,uinvite_flat,pony,seal,0
S119,uinvite_flat,gerbil,pony,0
S119,uinvite_flat,lobster,pony,0
S119,uinvite_flat,fish,pony,0
S119,uinvite_flat,crab,pony,0
S119,uinvite_flat,pony,salmon,0
S119,uinvite_flat,panther,pony,0
S119,uinvite_flat,bobcat,pony,0
S119,uinvite_flat,pony,porcupine,0
S119,uinvite_flat,hedgehog,pony,0
S119,uinvite_flat,echidna,pony,0
S119,uinvite_flat,earthworm,pony,0
S119,uinvite_flat,pony,spider,0
S119,uinvite_flat,ant,pony,0
S119,uinvite_flat,cockroach,pony,0
S119,uinvite_flat,centipede,pony,0
S119,uinvite_flat,millipede,pony,0
S119,uinvite_flat,owl,pony,0
S119,uinvite_flat,mockingbird,pony,0
S119,uinvite_flat,pony,woodpecker,0
S119,uinvite_flat,duck,pony,0
S119,uinvite_flat,pony,swan,0
S119,uinvite_flat,finch,pony,0
S119,uinvite_flat,leopard,pony,0
S119,uinvite_flat,pony,tuna,0
S119,uinvite_flat,pony,whale,0
S119,uinvite_flat,pony,shark,0
S119,uinvite_flat,killerwhale,pony,0
S119,uinvite_flat,humpbackwhale,pony,0
S119,uinvite_flat,fly,pony,0
S119,uinvite_flat,firefly,pony,0
S119,uinvite_flat,giraffe,ox,0
S119,uinvite_flat,elephant,ox,0
S119,uinvite_flat,dog,ox,0
S119,uinvite_flat,cat,ox,0
S119,uinvite_flat,ox,wildebeest,0
S119,uinvite_flat,hog,ox,0
S119,uinvite_flat,ox,pig,0
S119,uinvite_flat,ox,pigeon,0
S119,uinvite_flat,ostrich,ox,0
S119,uinvite_flat,goose,ox,0
S119,uinvite_flat,donkey,ox,0
S119,uinvite_flat,mule,ox,0
S119,uinvite_flat,horse,ox,0
S119,uinvite_flat,cow,ox,0
S119,uinvite_flat,bull,ox,1
S119,uinvite_flat,ox,wolf,0
S119,uinvite_flat,coyote,ox,0
S119,uinvite_flat,ox,rabbit,0
S119,uinvite_flat,mouse,ox,0
S119,uinvite_flat,ox,rat,0
S119,uinvite_flat,lion,ox,0
S119,uinvite_flat,jaguar,ox,0
S119,uinvite_flat,ox,puma,0
S119,uinvite_flat,ox,tiger,0
S119,uinvite_flat,cheetah,ox,0
S119,uinvite_flat,bluejay,ox,0
S119,uinvite_flat,bluebird,ox,0
S119,uinvite_flat,ox,parrot,0
S119,uinvite_flat,hamster,ox,0
S119,uinvite_flat,guineapig,ox,0
S119,uinvite_flat,hippopotamus,ox,0
S119,uinvite_flat,ox,walrus,0
S119,uinvite_flat,ox,seal,0
S119,uinvite_flat,gerbil,ox,0
S119,uinvite_flat,lobster,ox,0
S119,uinvite_flat,fish,ox,0
S119,uinvite_flat,crab,ox,0
S119,uinvite_flat,ox,salmon,0
S119,uinvite_flat,ox,panther,0
S119,uinvite_flat,bobcat,ox,0
S119,uinvite_flat,ox,porcupine,0
S119,uinvite_flat,hedgehog,ox,0
S119,uinvite_flat,echidna,ox,0
S119,uinvite_flat,earthworm,ox,0
S119,uinvite_flat,ox,spider,0
S119,uinvite_flat,ant,ox,0
S119,uinvite_flat,cockroach,ox,0
S119,uinvite_flat,centipede,ox,0
S119,uinvite_flat,millipede,ox,0
S119,uinvite_flat,owl,ox,0
S119,uinvite_flat,mockingbird,ox,0
S119,uinvite_flat,ox,woodpecker,0
S119,uinvite_flat,duck,ox,0
S119,uinvite_flat,ox,swan,0
S119,uinvite_flat,finch,ox,0
S119,uinvite_flat,leopard,ox,0
S119,uinvite_flat,ox,tuna,0
S119,uinvite_flat,ox,whale,0
S119,uinvite_flat,ox,shark,0
S119,uinvite_flat,killerwhale,ox,0
S119,uinvite_flat,humpbackwhale,ox,0
S119,uinvite_flat,fly,ox,0
S119,uinvite_flat,firefly,ox,0
S119,uinvite_flat,ox,pony,0
S119,uinvite_flat,giraffe,zebra,0
S119,uinvite_flat,elephant,zebra,0
S119,uinvite_flat,dog,zebra,0
S119,uinvite_flat,cat,zebra,0
S119,uinvite_flat,wildebeest,zebra,0
S119,uinvite_flat,hog,zebra,0
S119,uinvite_flat,pig,zebra,0
S119,uinvite_flat,pigeon,zebra,0
S119,uinvite_flat,ostrich,zebra,0
S119,uinvite_flat,goose,zebra,0
S119,uinvite_flat,donkey,zebra,0
S119,uinvite_flat,mule,zebra,0
S119,uinvite_flat,horse,zebra,0
S119,uinvite_flat,cow,zebra,0
S119,uinvite_flat,bull,zebra,0
S119,uinvite_flat,wolf,zebra,0
S119,uinvite_flat,coyote,zebra,0
S119,uinvite_flat,rabbit,zebra,0
S119,uinvite_flat,mouse,zebra,0
S119,uinvite_flat,rat,zebra,0
S119,uinvite_flat,lion,zebra,0
S119,uinvite_flat,jaguar,zebra,0
S119,uinvite_flat,puma,zebra,0
S119,uinvite_flat,tiger,zebra,0
S119,uinvite_flat,cheetah,zebra,0
S119,uinvite_flat,bluejay,zebra,0
S119,uinvite_flat,bluebird,zebra,0
S119,uinvite_flat,parrot,zebra,0
S119,uinvite_flat,hamster,zebra,0
S119,uinvite_flat,guineapig,zebra,0
S119,uinvite_flat,hippopotamus,zebra,0
S119,uinvite_flat,walrus,zebra,0
S119,uinvite_flat,seal,zebra,0
S119,uinvite_flat,gerbil,zebra,0
S119,uinvite_flat,lobster,zebra,0
S119,uinvite_flat,fish,zebra,0
S119,uinvite_flat,crab,zebra,0
S119,uinvite_flat,salmon,zebra,0
S119,uinvite_flat,panther,zebra,0
S119,uinvite_flat,bobcat,zebra,0
S119,uinvite_flat,porcupine,zebra,0
S119,uinvite_flat,hedgehog,zebra,0
S119,uinvite_flat,echidna,zebra,0
S119,uinvite_flat,earthworm,zebra,0
S119,uinvite_flat,spider,zebra,0
S119,uinvite_flat,ant,zebra,0
S119,uinvite_flat,cockroach,zebra,0
S119,uinvite_flat,centipede,zebra,0
S119,uinvite_flat,millipede,zebra,0
S119,uinvite_flat,owl,zebra,0
S119,uinvite_flat,mockingbird,zebra,0
S119,uinvite_flat,woodpecker,zebra,0
S119,uinvite_flat,duck,zebra,0
S119,uinvite_flat,swan,zebra,0
S119,uinvite_flat,finch,zebra,0
S119,uinvite_flat,leopard,zebra,0
S119,uinvite_flat,tuna,zebra,0
S119,uinvite_flat,whale,zebra,0
S119,uinvite_flat,shark,zebra,0
S119,uinvite_flat,killerwhale,zebra,0
S119,uinvite_flat,humpbackwhale,zebra,0
S119,uinvite_flat,fly,zebra,0
S119,uinvite_flat,firefly,zebra,0
S119,uinvite_flat,pony,zebra,0
S119,uinvite_flat,ox,zebra,1
S120,uinvite_flat,cat,dog,1
S120,uinvite_flat,bear,dog,0
S120,uinvite_flat,bear,cat,1
S120,uinvite_flat,dog,giraffe,0
S120,uinvite_flat,cat,giraffe,0
S120,uinvite_flat,bear,giraffe,1
S120,uinvite_flat,dog,fox,0
S120,uinvite_flat,cat,fox,0
S120,uinvite_flat,bear,fox,0
S120,uinvite_flat,fox,giraffe,1
S120,uinvite_flat,dog,pig,1
S120,uinvite_flat,cat,pig,0
S120,uinvite_flat,bear,pig,0
S120,uinvite_flat,giraffe,pig,0
S120,uinvite_flat,fox,pig,1
S120,uinvite_flat,cow,dog,0
S120,uinvite_flat,cat,cow,0
S120,uinvite_flat,bear,cow,0
S120,uinvite_flat,cow,giraffe,0
S120,uinvite_flat,cow,fox,0
S120,uinvite_flat,cow,pig,1
S120,uinvite_flat,dog,elk,0
S120,uinvite_flat,cat,elk,0
S120,uinvite_flat,bear,elk,0
S120,uinvite_flat,elk,giraffe,0
S120,uinvite_flat,elk,fox,0
S120,uinvite_flat,elk,pig,0
S120,uinvite_flat,cow,elk,1
S120,uinvite_flat,dog,ewe,0
S120,uinvite_flat,cat,ewe,0
S120,uinvite_flat,bear,ewe,0
S120,uinvite_flat,ewe,giraffe,0
S120,uinvite_flat,ewe,fox,0
S120,uinvite_flat,ewe,pig,0
S120,uinvite_flat,cow,ewe,0
S120,uinvite_flat,elk,ewe,1
S120,uinvite_flat,dog,human,0
S120,uinvite_flat,cat,human,0
S120,uinvite_flat,bear,human,0
S120,uinvite_flat,giraffe,human,0
S120,uinvite_flat,fox,human,0
S120,uinvite_flat,human,pig,0
S120,uinvite_flat,cow,human,0
S120,uinvite_flat,elk,human,0
S120,uinvite_flat,ewe,human,1
S120,uinvite_flat,boar,dog,0
S120,uinvite_flat,boar,cat,0
S120,uinvite_flat,bear,boar,0
S120,uinvite_flat,boar,giraffe,0
S120,uinvite_flat,boar,fox,0
S120,uinvite_flat,boar,pig,1
S120,uinvite_flat,boar,cow,0
S120,uinvite_flat,boar,elk,0
S120,uinvite_flat,boar,ewe,0
S120,uinvite_flat,boar,human,1
S120,uinvite_flat,bird,dog,0
S120,uinvite_flat,bird,cat,0
S120,uinvite_flat,bear,bird,0
S120,uinvite_flat,bird,giraffe,1
S120,uinvite_flat,bird,fox,0
S120,uinvite_flat,bird,pig,0
S120,uinvite_flat,bird,cow,0
S120,uinvite_flat,bird,elk,0
S120,uinvite_flat,bird,ewe,0
S120,uinvite_flat,bird,human,0
S120,uinvite_flat,bird,boar,1
S120,uinvite_flat,dog,lion,0
S120,uinvite_flat,cat,lion,0
S120,uinvite_flat,bear,lion,0
S120,uinvite_flat,giraffe,lion,0
S120,uinvite_flat,fox,lion,0
S120,uinvite_flat,lion,pig,0
S120,uinvite_flat,cow,lion,0
S120,uinvite_flat,elk,lion,0
S120,uinvite_flat,ewe,lion,0
S120,uinvite_flat,human,lion,0
S120,uinvite_flat,boar,lion,0
S120,uinvite_flat,bird,lion,1
S120,uinvite_flat,dog,tiger,0
S120,uinvite_flat,cat,tiger,0
S120,uinvite_flat,bear,tiger,1
S120,uinvite_flat,giraffe,tiger,1
S120,uinvite_flat,fox,tiger,0
S120,uinvite_flat,pig,tiger,0
S120,uinvite_flat,cow,tiger,0
S120,uinvite_flat,elk,tiger,0
S120,uinvite_flat,ewe,tiger,0
S120,uinvite_flat,human,tiger,0
S120,uinvite_flat,boar,tiger,0
S120,uinvite_flat,bird,tiger,0
S120,uinvite_flat,lion,tiger,1
S120,uinvite_flat,dog,fawn,0
S120,uinvite_flat,cat,fawn,0
S120,uinvite_flat,bear,fawn,0
S120,uinvite_flat,fawn,giraffe,0
S120,uinvite_flat,fawn,fox,0
S120,uinvite_flat,fawn,pig,0
S120,uinvite_flat,cow,fawn,0
S120,uinvite_flat,elk,fawn,1
S120,uinvite_flat,ewe,fawn,0
S120,uinvite_flat,fawn,human,0
S120,uinvite_flat,boar,fawn,0
S120,uinvite_flat,bird,fawn,1
S120,uinvite_flat,fawn,lion,0
S120,uinvite_flat,fawn,tiger,1
S120,uinvite_flat,dog,mink,0
S120,uinvite_flat,cat,mink,0
S120,uinvite_flat,bear,mink,1
S120,uinvite_flat,giraffe,mink,0
S120,uinvite_flat,fox,mink,0
S120,uinvite_flat,mink,pig,0
S120,uinvite_flat,cow,mink,0
S120,uinvite_flat,elk,mink,0
S120,uinvite_flat,ewe,mink,0
S120,uinvite_flat,human,mink,0
S120,uinvite_flat,boar,mink,0
S120,uinvite_flat,bird,mink,0
S120,uinvite_flat,lion,mink,0
S120,uinvite_flat,mink,tiger,0
S120,uinvite_flat,fawn,mink,1
S120,uinvite_flat,dog,lynx,0
S120,uinvite_flat,cat,lynx,0
S120,uinvite_flat,bear,lynx,0
S120,uinvite_flat,giraffe,lynx,0
S120,uinvite_flat,fox,lynx,0
S120,uinvite_flat,lynx,pig,0
S120,uinvite_flat,cow,lynx,0
S120,uinvite_flat,elk,lynx,0
S120,uinvite_flat,ewe,lynx,0
S120,uinvite_flat,human,lynx,0
S120,uinvite_flat,boar,lynx,0
S120,uinvite_flat,bird,lynx,0
S120,uinvite_flat,lion,lynx,0
S120,uinvite_flat,lynx,tiger,0
S120,uinvite_flat,fawn,lynx,0
S120,uinvite_flat,lynx,mink,1
S120,uinvite_flat,dog,ferret,0
S120,uinvite_flat,cat,ferret,0
S120,uinvite_flat,bear,ferret,0
S120,uinvite_flat,ferret,giraffe,0
S120,uinvite_flat,ferret,fox,0
S120,uinvite_flat,ferret,pig,0
S120,uinvite_flat,cow,ferret,1
S120,uinvite_flat,elk,ferret,0
S120,uinvite_flat,ewe,ferret,0
S120,uinvite_flat,ferret,human,0
S120,uinvite_flat,boar,ferret,0
S120,uinvite_flat,bird,ferret,0
S120,uinvite_flat,ferret,lion,0
S120,uinvite_flat,ferret,tiger,0
S120,uinvite_flat,fawn,ferret,0
S120,uinvite_flat,ferret,mink,0
S120,uinvite_flat,ferret,lynx,1
S120,uinvite_flat,dog,hamster,0
S120,uinvite_flat,cat,hamster,0
S120,uinvite_flat,bear,hamster,0
S120,uinvite_flat,giraffe,hamster,0
S120,uinvite_flat,fox,hamster,1
S120,uinvite_flat,hamster,pig,0
S120,uinvite_flat,cow,hamster,0
S120,uinvite_flat,elk,hamster,0
S120,uinvite_flat,ewe,hamster,0
S120,uinvite_flat,hamster,human,0
S120,uinvite_flat,boar,hamster,0
S120,uinvite_flat,bird,hamster,0
S120,uinvite_flat,hamster,lion,0
S120,uinvite_flat,hamster,tiger,0
S120,uinvite_flat,fawn,hamster,0
S120,uinvite_flat,hamster,mink,0
S120,uinvite_flat,hamster,lynx,0
S120,uinvite_flat,ferret,hamster,1
S120,uinvite_flat,dog,rat,0
S120,uinvite_flat,cat,rat,0
S120,uinvite_flat,bear,rat,0
S120,uinvite_flat,giraffe,rat,0
S120,uinvite_flat,fox,rat,0
S120,uinvite_flat,pig,rat,0
S120,uinvite_flat,cow,rat,0
S120,uinvite_flat,elk,rat,0
S120,uinvite_flat,ewe,rat,0
S120,uinvite_flat,human,rat,0
S120,uinvite_flat,boar,rat,1
S120,uinvite_flat,bird,rat,0
S120,uinvite_flat,lion,rat,0
S120,uinvite_flat,rat,tiger,0
S120,uinvite_flat,fawn,rat,0
S120,uinvite_flat,mink,rat,0
S120,uinvite_flat,lynx,rat,0
S120,uinvite_flat,ferret,rat,0
S120,uinvite_flat,hamster,rat,1
S120,uinvite_flat,dog,mouse,0
S120,uinvite_flat,cat,mouse,0
S120,uinvite_flat,bear,mouse,0
S120,uinvite_flat,giraffe,mouse,0
S120,uinvite_flat,fox,mouse,1
S120,uinvite_flat,mouse,pig,0
S120,uinvite_flat,cow,mouse,0
S120,uinvite_flat,elk,mouse,0
S120,uinvite_flat,ewe,mouse,0
S120,uinvite_flat,human,mouse,0
S120,uinvite_flat,boar,mouse,0
S120,uinvite_flat,bird,mouse,0
S120,uinvite_flat,lion,mouse,0
S120,uinvite_flat,mouse,tiger,0
S120,uinvite_flat,fawn,mouse,0
S120,uinvite_flat,mink,mouse,0
S120,uinvite_flat,lynx,mouse,0
S120,uinvite_flat,ferret,mouse,0
S120,uinvite_flat,hamster,mouse,0
S120,uinvite_flat,mouse,rat,1
S120,uinvite_flat,dog,goat,0
S120,uinvite_flat,cat,goat,0
S120,uinvite_flat,bear,goat,0
S120,uinvite_flat,giraffe,goat,0
S120,uinvite_flat,fox,goat,0
S120,uinvite_flat,goat,pig,0
S120,uinvite_flat,cow,goat,0
S120,uinvite_flat,elk,goat,0
S120,uinvite_flat,ewe,goat,0
S120,uinvite_flat,goat,human,0
S120,uinvite_flat,boar,goat,0
S120,uinvite_flat,bird,goat,0
S120,uinvite_flat,goat,lion,0
S120,uinvite_flat,goat,tiger,0
S120,uinvite_flat,fawn,goat,0
S120,uinvite_flat,goat,mink,0
S120,uinvite_flat,goat,lynx,0
S120,uinvite_flat,ferret,goat,0
S120,uinvite_flat,goat,hamster,0
S120,uinvite_flat,goat,rat,0
S120,uinvite_flat,goat,mouse,1
S120,uinvite_flat,dog,sheep,0
S120,uinvite_flat,cat,sheep,0
S120,uinvite_flat,bear,sheep,0
S120,uinvite_flat,giraffe,sheep,0
S120,uinvite_flat,fox,sheep,0
S120,uinvite_flat,pig,sheep,0
S120,uinvite_flat,cow,sheep,0
S120,uinvite_flat,elk,sheep,0
S120,uinvite_flat,ewe,sheep,0
S120,uinvite_flat,human,sheep,0
S120,uinvite_flat,boar,sheep,0
S120,uinvite_flat,bird,sheep,1
S120,uinvite_flat,lion,sheep,0
S120,uinvite_flat,sheep,tiger,0
S120,uinvite_flat,fawn,sheep,0
S120,uinvite_flat,mink,sheep,0
S120,uinvite_flat,lynx,sheep,0
S120,uinvite_flat,ferret,sheep,0
S120,uinvite_flat,hamster,sheep,0
S120,uinvite_flat,rat,sheep,0
S120,uinvite_flat,mouse,sheep,0
S120,uinvite_flat,goat,sheep,1
S120,uinvite_flat,dog,ram,0
S120,uinvite_flat,cat,ram,0
S120,uinvite_flat,bear,ram,0
S120,uinvite_flat,giraffe,ram,0
S120,uinvite_flat,fox,ram,0
S120,uinvite_flat,pig,ram,0
S120,uinvite_flat,cow,ram,0
S120,uinvite_flat,elk,ram,0
S120,uinvite_flat,ewe,ram,0
S120,uinvite_flat,human,ram,0
S120,uinvite_flat,boar,ram,0
S120,uinvite_flat,bird,ram,0
S120,uinvite_flat,lion,ram,0
S120,uinvite_flat,ram,tiger,0
S120,uinvite_flat,fawn,ram,0
S120,uinvite_flat,mink,ram,0
S120,uinvite_flat,lynx,ram,0
S120,uinvite_flat,ferret,ram,0
S120,uinvite_flat,hamster,ram,0
S120,uinvite_flat,ram,rat,0
S120,uinvite_flat,mouse,ram,0
S120,uinvite_flat,goat,ram,0
S120,uinvite_flat,ram,sheep,1
S120,uinvite_flat,bull,dog,0
S120,uinvite_flat,bull,cat,0
S120,uinvite_flat,bear,bull,0
S120,uinvite_flat,bull,giraffe,0
S120,uinvite_flat,bull,fox,0
S120,uinvite_flat,bull,pig,0
S120,uinvite_flat,bull,cow,1
S120,uinvite_flat,bull,elk,0
S120,uinvite_flat,bull,ewe,0
S120,uinvite_flat,bull,human,0
S120,uinvite_flat,boar,bull,0
S120,uinvite_flat,bird,bull,0
S120,uinvite_flat,bull,lion,0
S120,uinvite_flat,bull,tiger,0
S120,uinvite_flat,bull,fawn,0
S120,uinvite_flat,bull,mink,0
S120,uinvite_flat,bull,lynx,0
S120,uinvite_flat,bull,ferret,0
S120,uinvite_flat,bull,hamster,0
S120,uinvite_flat,bull,rat,0
S120,uinvite_flat,bull,mouse,0
S120,uinvite_flat,bull,goat,0
S120,uinvite_flat,bull,sheep,0
S120,uinvite_flat,bull,ram,1
S120,uinvite_flat,dog,horse,0
S120,uinvite_flat,cat,horse,0
S120,uinvite_flat,bear,horse,0
S120,uinvite_flat,giraffe,horse,0
S120,uinvite_flat,fox,horse,0
S120,uinvite_flat,horse,pig,0
S120,uinvite_flat,cow,horse,0
S120,uinvite_flat,elk,horse,0
S120,uinvite_flat,ewe,horse,0
S120,uinvite_flat,horse,human,0
S120,uinvite_flat,boar,horse,0
S120,uinvite_flat,bird,horse,0
S120,uinvite_flat,horse,lion,0
S120,uinvite_flat,horse,tiger,0
S120,uinvite_flat,fawn,horse,0
S120,uinvite_flat,horse,mink,0
S120,uinvite_flat,horse,lynx,0
S120,uinvite_flat,ferret,horse,0
S120,uinvite_flat,hamster,horse,0
S120,uinvite_flat,horse,rat,0
S120,uinvite_flat,horse,mouse,0
S120,uinvite_flat,goat,horse,0
S120,uinvite_flat,horse,sheep,0
S120,uinvite_flat,horse,ram,0
S120,uinvite_flat,bull,horse,1
S120,uinvite_flat,dog,pony,0
S120,uinvite_flat,cat,pony,0
S120,uinvite_flat,bear,pony,0
S120,uinvite_flat,giraffe,pony,0
S120,uinvite_flat,fox,pony,0
S120,uinvite_flat,pig,pony,0
S120,uinvite_flat,cow,pony,0
S120,uinvite_flat,elk,pony,0
S120,uinvite_flat,ewe,pony,0
S120,uinvite_flat,human,pony,0
S120,uinvite_flat,boar,pony,0
S120,uinvite_flat,bird,pony,1
S120,uinvite_flat,lion,pony,0
S120,uinvite_flat,pony,tiger,0
S120,uinvite_flat,fawn,pony,0
S120,uinvite_flat,mink,pony,0
S120,uinvite_flat,lynx,pony,0
S120,uinvite_flat,ferret,pony,0
S120,uinvite_flat,hamster,pony,0
S120,uinvite_flat,pony,rat,0
S120,uinvite_flat,mouse,pony,0
S120,uinvite_flat,goat,pony,0
S120,uinvite_flat,pony,sheep,0
S120,uinvite_flat,pony,ram,0
S120,uinvite_flat,bull,pony,0
S120,uinvite_flat,horse,pony,1
S120,uinvite_flat,dog,emu,0
S120,uinvite_flat,cat,emu,0
S120,uinvite_flat,bear,emu,0
S120,uinvite_flat,emu,giraffe,0
S120,uinvite_flat,emu,fox,0
S120,uinvite_flat,emu,pig,0
S120,uinvite_flat,cow,emu,0
S120,uinvite_flat,elk,emu,0
S120,uinvite_flat,emu,ewe,1
S120,uinvite_flat,emu,human,0
S120,uinvite_flat,boar,emu,0
S120,uinvite_flat,bird,emu,0
S120,uinvite_flat,emu,lion,1
S120,uinvite_flat,emu,tiger,0
S120,uinvite_flat,emu,fawn,0
S120,uinvite_flat,emu,mink,0
S120,uinvite_flat,emu,lynx,0
S120,uinvite_flat,emu,ferret,0
S120,uinvite_flat,emu,hamster,0
S120,uinvite_flat,emu,rat,0
S120,uinvite_flat,emu,mouse,0
S120,uinvite_flat,emu,goat,0
S120,uinvite_flat,emu,sheep,0
S120,uinvite_flat,emu,ram,0
S120,uinvite_flat,bull,emu,0
S120,uinvite_flat,emu,horse,0
S120,uinvite_flat,emu,pony,0
S120,uinvite_flat,dog,elephant,0
S120,uinvite_flat,cat,elephant,0
S120,uinvite_flat,bear,elephant,0
S120,uinvite_flat,elephant,giraffe,1
S120,uinvite_flat,elephant,fox,1
S120,uinvite_flat,elephant,pig,0
S120,uinvite_flat,cow,elephant,0
S120,uinvite_flat,elephant,elk,0
S120,uinvite_flat,elephant,ewe,0
S120,uinvite_flat,elephant,human,0
S120,uinvite_flat,boar,elephant,0
S120,uinvite_flat,bird,elephant,0
S120,uinvite_flat,elephant,lion,0
S120,uinvite_flat,elephant,tiger,0
S120,uinvite_flat,elephant,fawn,0
S120,uinvite_flat,elephant,mink,0
S120,uinvite_flat,elephant,lynx,0
S120,uinvite_flat,elephant,ferret,0
S120,uinvite_flat,elephant,hamster,0
S120,uinvite_flat,elephant,rat,0
S120,uinvite_flat,elephant,mouse,0
S120,uinvite_flat,elephant,goat,0
S120,uinvite_flat,elephant,sheep,0
S120,uinvite_flat,elephant,ram,0
S120,uinvite_flat,bull,elephant,0
S120,uinvite_flat,elephant,horse,0
S120,uinvite_flat,elephant,pony,0
S120,uinvite_flat,elephant,emu,0
S120,uinvite_flat,dog,leopard,0
S120,uinvite_flat,cat,leopard,0
S120,uinvite_flat,bear,leopard,0
S120,uinvite_flat,giraffe,leopard,0
S120,uinvite_flat,fox,leopard,0
S120,uinvite_flat,leopard,pig,0
S120,uinvite_flat,cow,leopard,0
S120,uinvite_flat,elk,leopard,0
S120,uinvite_flat,ewe,leopard,0
S120,uinvite_flat,human,leopard,0
S120,uinvite_flat,boar,leopard,0
S120,uinvite_flat,bird,leopard,0
S120,uinvite_flat,leopard,lion,0
S120,uinvite_flat,leopard,tiger,0
S120,uinvite_flat,fawn,leopard,0
S120,uinvite_flat,leopard,mink,1
S120,uinvite_flat,leopard,lynx,0
S120,uinvite_flat,ferret,leopard,0
S120,uinvite_flat,hamster,leopard,0
S120,uinvite_flat,leopard,rat,0
S120,uinvite_flat,leopard,mouse,0
S120,uinvite_flat,goat,leopard,0
S120,uinvite_flat,leopard,sheep,0
S120,uinvite_flat,leopard,ram,0
S120,uinvite_flat,bull,leopard,0
S120,uinvite_flat,horse,leopard,0
S120,uinvite_flat,leopard,pony,0
S120,uinvite_flat,emu,leopard,0
S120,uinvite_flat,elephant,leopard,1
S120,uinvite_flat,dog,panther,0
S120,uinvite_flat,cat,panther,0
S120,uinvite_flat,bear,panther,0
S120,uinvite_flat,giraffe,panther,0
S120,uinvite_flat,fox,panther,0
S120,uinvite_flat,panther,pig,0
S120,uinvite_flat,cow,panther,0
S120,uinvite_flat,elk,panther,0
S120,uinvite_flat,ewe,panther,0
S120,uinvite_flat,human,panther,1
S120,uinvite_flat,boar,panther,0
S120,uinvite_flat,bird,panther,0
S120,uinvite_flat,lion,panther,0
S120,uinvite_flat,panther,tiger,0
S120,uinvite_flat,fawn,panther,0
S120,uinvite_flat,mink,panther,0
S120,uinvite_flat,lynx,panther,1
S120,uinvite_flat,ferret,panther,0
S120,uinvite_flat,hamster,panther,0
S120,uinvite_flat,panther,rat,0
S120,uinvite_flat,mouse,panther,0
S120,uinvite_flat,goat,panther,0
S120,uinvite_flat,panther,sheep,0
S120,uinvite_flat,panther,ram,0
S120,uinvite_flat,bull,panther,0
S120,uinvite_flat,horse,panther,1
S120,uinvite_flat,panther,pony,0
S120,uinvite_flat,emu,panther,0
S120,uinvite_flat,elephant,panther,0
S120,uinvite_flat,leopard,panther,0
S120,uinvite_flat,dog,gerbil,0
S120,uinvite_flat,cat,gerbil,0
