numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_fe,time_fe,bestgraph_fe,hit_fe,miss_fe,fa_fe,cr_fe,ll_fe,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,4,50,0.7,0.0,stationary,24,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,180,119,119,:q_O?K?AA_?OOM?@@?oc?J?@?oc?CBAOOgY?@Ao?OOIFa``KOIFDpOoqECBAg?KQI_@?{CECAsQSCCBBO?{?IK_?oc?OJJoOWOIO`?pPe?BJEWX?qZ__ohm?CA``?iQMFo?hYGVKO?OONBGEWOOIFEoOocSJHO?gsrECbAaUADNHW?_n?DCBKSqe`@@YIAFCBrqEEDQob@xRIGEWHlEj,-2103.53107478,,,,268.0,0:00:00.029149,:q_O?K?AA___[?AA@`G?GJ?@`?k?CBA@O{CECA`g?CJA@`?gWMGDP_wcSJa@p?kXDBAPcOKGCag?KKHDBw?OKFCBP{CECAapx?b@ACQS?AAB@pGqAFCB@hE?AA``OoYM`?o_WMGDbqPOj?AA@WwaSIdwGGECDBq@GnA@`PGgUMFcAXe?BAa@OoiUKoOWOMHFcAp[qZ__o_SMHEBQ@CiUJerc?IEBa@Gg_PLFWgWQMFebk?ECAa``CcRIDb@cv@AAAp[o]_?_WOMGDbQXct?@cAHWqYMO__SMKEcQ`WoXLEr`xAa_?OocSJEbaPKkXLO?OSUKEcaxcsZNGC[WQJEBaPTJ@@`OwgUKGDbHs{^OhCi]?ABA@GkYVNHg?KQIFcB@cs[OGsq]IOIeRhxGe_?_WOUOHdAh_sZPOOOKMGDBPx?aYLfSI`T@@``GgUKJeRXxEdSJGOOKJEBr@c{hUo`Gg]OKebaLIf_`@P?cTKerqLGj,166,14,254,791,-2207.69538221,156.0,0:00:00.000470,:q`?GSEFG@r_kYc@i?j?m`XnAk?BGL_ajMcPIu@Lxyrb,24,156,0,1045,-inf,79.0,0:00:37.290938,:q_O?KCD@@?w?CCBAO?k?EC_?_WON@A`gGUCCA`xGmGFDpOocXEDO?WcT?A@p{CECAcIHIAAB@pc[b?Ab@gyECCBqk?OJIdwGGEIGO_WcSX_?qpeECFcB[KGDJew?WSOGebkc[N_?ogoeSJPAxa?AA@wX?tAA@phxB@BA`XGkX_?`_sqbbAPaUADJFck_m]RQa@_qbadRIYCCDggG[OPMgWGKWd`EBqdZIGEWH?ubT~,150,30,49,996,-2054.29238175,129.0,0:00:00.274827,:qa_X_eNDCbI?icBgcig]XWDdyDelOLuwsc[NjPAxaCCBayCGMLrBQScWd_hWt?rXRP@XDDGOzoP_{hdBqAUubT~,58,122,7,1038,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,24,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,189,120,120,:q_O?K?AA_?OOM?@@?ocCCBAO?cCGE_`?k?CD_`?oa?@@`G?KGDDO_wkZ??__gg\FDbP{CGL_aqC?GLGo?GKWR_?`_{aQ_A`{CGP_A`xA?@@@P{G]UKOp`Oj@ACQ{CILIPPPuAIIDXWs^@BAppI?PIer{s]_dDR@iGDBBGGSZA@`qXSpADBR{Ke^`ApiECULOOOSSXMoOgsyk`Dd[ggTPQqiEMJEbqF,-2170.19123645,,,,263.0,0:00:00.029174,:q`??K?AA_?O[?AA@`GGGEC_?_WOIE_`?gY?@@`?gWMG_?_geAA@`?gWP?A@_we?@@`?ggV?@@p?gUL_?OOOIIFP?wkYMFoOOOOIEbg?CGECAp_{`?@@?wcWLFCAK?ACA`_wcUKEbqPM?A@`POo]PHO?W_QIEBqHKj@A@`hCcRIo?_[SNGDW?CCDBA`_w]UKO`x?kW_?owo_PIDaxaGEBaPX?aSJoOWSKFCB@hCgZMP?g_SVKfWGKOHDBQ@CgTJDr[GIJEbrHuACA``?gUKEba@CcXMO?ooaQIdbXo~CFcAhh@@@A@PKiWLO?WOIECAPWoiUQO?GSQKEcApt@?@?o_WMOHdR@c{cQo_WWQIEba`Ws\NgCQUEQHeBX|CfSO_ocUMKEbi@Ah`ApgweUKecaa?@@@PWs]SKERXs{dSIgGOIECbPp?aRJfRqXMiUO_ogeUKERPtMgTp`Oo[RIDQp[u`PHCqqEECAq@GeTOhtQ}MGDApgw_QJFCAHZ,178,11,252,784,-2224.59347064,165.0,0:00:00.000501,:q`?HOI]AAryWuBAkAgDYFCedJxVK@s_wSIDmJ[CKv,24,165,0,1036,-inf,82.0,0:00:31.761986,:q`??K?AA_?O[?AA@`GGM?C_`gGKGD_?_kCCECO?_WR??_o_STADBW?CCDDBgwkYMFoOOQ?@CCG_sb??`a[?CIEBqHI?BDCw_saQ_A`{?AAA`bCG]UKOowohCBCAH]ADEdGgiAHDCA`UULFeWGOKJFCg@Su[NwIh_tBA``?qALMo_W[eTKO_XWy^OOq[GVAJEgGGINKfWGSQLJfRqhXULFT[ggTJgccKUQIgWwkYMGDn,153,36,46,990,-2086.64047576,150.0,0:00:00.273748,:qa?H?YGFe?HwGTPAT@d[`X@TbCKXCGdxl{hNp??Xm]_kEhcEpU`c|XWtDKfXGszULIxQIUQIgW_[UO,47,142,8,1028,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2206.78274671,,,,275.0,0:00:00.030167,:q_O?K?AA_?OOMAA@`GOKJ@@@?gY?@A@O{GECB@pC?ABA@_{?AABa@Gi?@@?o_[V??__WqGDB@p?q?BA@Oo_SKFO?OOILFBwWSKH_?Og[QIEBPp?bDBA`WoYMGo?GOIFDcg?CCDBAPWs\BFcA`U?CDAppGeT`?oogYTJp_ws[NJDrC?AAAAp_sgTJo?GKIFEBPpGeVLO?OSMGEBqP[t?B@p?g]OHeW?KMGCa`WweVLfWGOOLFCAPk|?@?pOs[PIeBHiADBa@GgWLFBqXgu\OO__SKIFBqPKkVKERhw~?@`Pgw]RIDaxcs[Mo?gcSJEFRqMULFCrQQEDDApg{aQIeBPl@??__WOOJEbq@GeTJfs[CCCB@p?cUKFCQXWu[MgCI]IEFCAP[oXLgwGGQKEcR@gv??_ogcSJEcrqLGfSOOO[QIEBPpGeSJfByDCbQHT[SKIFCAp[q`TOo_SMKGcaxgu[NFsQa?BA@Q@Gi[NgCIQ?FCAppOi^Ogt[OQNIDaxdIeUjuF,175,9,266,775,-2333.62815156,159.0,0:00:00.000465,:q`?W_MKBd_g{MPIg_ypAoEmCa|w\GobkqBOADyoC\HOvfMHf,25,159,0,1041,-inf,52.0,0:00:42.978766,:q_O?K?AA_?OOMCBAO_WUACAp?{a?BA@_{?CFCo?GGN??__[WMGa@POo\CAb`{KKH_?O_]IEDB@gyGJ__`K{_T_AaSWSLbBqxaGJEdWGSMMLO?g[cVbA`{?OIDbh?wdA@bQHiADCBcCO[NMfg@KnIDqscK]__?_WOOQ___w_QJLgWgXFHEeg@xHABbaX\CcdCBIiGDJeraaG[_A@YmGNJE^,157,27,25,1016,-2157.86908875,141.0,0:00:00.285994,:q`_gwEQGe?Y?}FUFcJ?WTWeoZgY\@CChhEB\jqxYQE_hQ@[XFLLVcc[ecgDgaaxGjDrN,46,138,3,1038,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,118,118,:q_O?K?AA_?OOM?@@?oc?ABAo__SLAB@w?WMG_?__SL@@?o{CEF__og[R??`@c[WM`?o_[SJ``pCOMJbbqHI?@@`pSGECBOp[CKJEdGgWWO`p_wcZFCdQxiMTLO?GSUUcbRSCCDMo@@k|CIDWWqAJIEwOS~TJes[SMHGCgwwf@BbCSCCJHDyQeiVOGwWS[gSoopdXEBbRXyQ]OJgP?}c_aqQf,-2201.73484029,,,,260.0,0:00:00.030334,:q_O?K?AA_?OOM?@@?oc?ABAo_WOIE___WOIEBo?_SKFCO?OOIECAW?CCCAo?G[V@@`?gWMHDbG?CGFCap_uEFCb@s?CCA`pOkXBBa@GgWNGOOOOIEBaq@EGFCAP_{_PHO?GKGDBaPOsaR_?OOKGECBQHIABDbPsCEECAphOj?A`_wcWLGDa{KSKGdGWWMGCbQkWMHDbPx?cTJeBS?IIFcqhgv??`OokWNIDaxeOHEdr@i?@@@?g_[NIFW?WOHGCQxgu[Mfg?OKGFCAHOi___p_{_RIdbHky]NgCKCKGDApx?gUJerqA?AAaaxs}__?OgWMNGCQh[sZOgwWWMHEcAHGi[Or@gw_PHeRaHL@A@OwkWOIeraDD@@@pOkc\OhCq]?ADAqQDGh_@`HT?bQiW?KGDBb`xCmXPGsa\OhTO_WSKFKfBiq?AB@p?kWLGdax_sZNHcydZ@A`p?cs]OItayCDCBA@So^OgsaTL??_o_SUQJeRqXQi,175,9,251,790,-2307.36161093,161.0,0:00:00.000469,:qa?xWI]FFO_|GVVIUO[Yn]Cw?EGXc@U{wzQAHYsEsEkvfn,23,161,0,1041,-inf,80.0,0:00:23.877083,:q_O?K?AA_?OOM?@@`G?CED`?o_SLCB@w?WMG_?__UAAAoO{CEDB@pGq?@AB@k[WM_?__[SJ``p?qCCBaxxCd@@`?g[QIHo_WOL@DoOWWUSb@p_s_U`cQcWMGCbWo[QLIdrTKiYLo?GkgUcAPhiAAAfW?_m\NO?_WgT__p`?q]ddB[GI^b@qxlFBBaQ@GxKFCss[UKGDSIIAADccLHREIgC[?EDFESy`Qi``bIqKFEcQxk|HNGDsG_WQHWGSUQJi^,161,23,57,984,-2151.49662762,127.0,0:00:00.270876,:qa?gwYQE_?__UYBCpH_yCIhcQTSFJiRJOWQLItrTStJJQRSCz]iRB@ev^jes[cdMGcxckdhigC]aqkbABsc{_TxGGn,63,121,6,1035,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,175,119,119,:q_O?K?AA_?OOM?@@?oc?CC`@?k?AAAPO{GGD`@p?iCCBAg?OT@BA`[OIJcA`Wy?A@`@CCMK`?o`EEGGcwOSOMHOPXCj??_pkKKG___WSUK__a`a?BACw?CVABbqs?AAADxX?jPHdBSKSTKfg@QCDBfY`h@CCCA`U?]dBQDKgVKtCcCEDMppxuEMJeXp\XMJeTSGEDSJJqY[UN~,-2169.05683881,,,,257.0,0:00:00.030422,:q_O?K?AA_?OOMAA@o?OQCD_?OOOIE_?Og]AAA@WOSMGDO?OKGEBa@Gi?@@@@?gV??`_w_SJEOO_SKJEBPsKKGDAps?CBA@`?gWMFcGW[UKEo?OKGEECW?KOPHo?GGIEBa@_s[QHdGGOMJFcQPU?@@`P?s[P``?gWOIEcw?CCBA@Ow_UKFBqHMAPHdAhWoX_?_WOILGCq`Y?@@`pW{n?@?ow_QJFdb@e?@@@?occUJeR[OMIDcAhW|BBB@hCeSLFgOKGGDAqPKgTKeb`x@?@``?caSJo_g[SNGcqpcy`_cq`Ws__?___WLGDAhW{^Ogcc?ABAAaxcu[Mfh?gUKEcAHX?`Phg?GMNHdAh[qYPOOpGeSLGCaU?@@`QPKm\PHCq]EFCAPxGe\Oo?GKGEBa`p[qZNGsi`Sj__pgw]PHDax_q`RIDc?GHEBa@WmXLErhxKiUo?GGECAb@xOoXNIDQp\?BAphCq]PhgGOSMIdb@s{^Ujn,170,5,252,798,-2300.81702722,154.0,0:00:00.000471,:qa?wwIWAgAGDKFT@To[Yu?@oX|^?Pp_kgROXuD|qiD,21,154,0,1050,-inf,55.0,0:00:42.966731,:q_O?K?AA_?OOMAA@o?cGJ??___YIF_`?kGMGDO__Y?CDOOo_SJa@PWyEGDBg?KGGEOowuCBGop@Cf??__o_[Q_`?wk]P_?OWuEEDO_g_WMGcwHOp?@`A[CEJ`?ow{l??__`[rJGDYHKgY`a`XGiXNOAcGIFMtBQA?AACAc?E]dB@hAeSJeSTPH@@`Rk[]\__pp][QJjHp[qi`?o_TOiUVcswk^,153,22,33,1017,-2121.89631632,122.0,0:00:00.265637,:qa?GwUQDBqoOaY?AAgogVFfQIXEfQk@jOChRm`pxYHOIsQ`iq]bO_g{zRIEcEW?]dTBIJ?cmppxunVUUTSGIgnHj~,59,116,6,1044,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,25,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,170,120,120,:q_O?K?AA_?OOM?@@?ocCCB_?o_U?A@`w?GGD``?weL??aW?CCBAp@k?IL_?oge?CBoP?cX?@agWWV?@`?wyILFo?[?ACEBqk?n@@?pXQ?DHEBSs[TefG?]EDBdw@UIGEpp`[r?@?xXiANIpR{?IEGCs[CCEEeGW{aVNGG_gWOHSciaaVNO?adX@DdB[KGFCpa`h\LKH^,-2165.90677549,,,,284.0,0:00:00.030243,:q_O?K?D??__[GEC_?OOM?@@`W?GGDBoOOOIE___WOMH`?ooe?@Ba@K?AAA@PCOQL_?og[Z?@?og[QIEbg?OMIEBaC?ACCAPOq?BA`pOu?BA``X?dA@`?w_SKEbaKSKHEb`xCf?@`pG{aU___WOOKFcA`U?BAaP_w]OGcq{CCBA@_wkWSKO?g[QJEba@GeSKEXgwiVKoow_YMFcbcGMHDb@hCcRKoo_SMGFcAPKgTJeBHgv?@a@O{eTLFwOKGDBA@OseSJfRyAIEBaP_scRIdr@cu^_?_WOIFCa`_s_RIfgo_UKLOOgWQNIfCKGIOHEr`|B?@@?gWMHDcAHKqYNgsc?AAA@`?s[NHDAhWoXQhwWSMGFcQXWmZNGCIaGEBa@OoYOHDAh_u^Ro__cWQKGCi`TACcQh[q]_?o_[QKFcQPX?bSjG?CCCBAp`OsZPp?o[OHDB`xCcVKfcAHGhTO__SKJEcAXOkYNHCql\BAa@hCcSJEBPoy]PhSyb,158,12,272,783,-2312.46739685,146.0,0:00:00.000469,:q`?WCWBH@RpkMc@EOyouq?leIl{FaKx@]\FhJgIEon?_{RF,24,146,0,1055,-inf,56.0,0:00:32.792809,:q_O?K?D??_gOKH@@?w?KJ?@@O{CCCAoo_]L??aW?CCDaBW?SZBCo?_g`@CAPc?EI_?oomCBA@pgwbLFo@KCGKFdW?Sn@@Aqc?IHHDBCs[TKorcGqZ``Ox]?Ta@P?s~FEDrK?CBAQxxUI^_@Op?e^PoOOWYd`bqp\@CDBA@IcWQiIH]?CGcdIqAJIEw_[QVbDBQyELKH^,142,28,28,1027,-2113.17249733,123.0,0:00:00.274545,:qd@wsE]LhBGwiEJfRz?CGT_DxXQwLFDXgwx^BaA}CPFEDrMOKJIEkoS}`hgwouk_eCIQTPPJsTIqAJIEb^?gYVUCn,56,114,9,1046,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2285.59808391,,,,282.0,0:00:00.031512,:q_O?K?AA_?OOMAA@`GOKJ@@@?gY?@A@O{GECB@pC?ABA@_{?AABa@Gi?@@?o_[V??__WqGDB@p?q?BA@Oo_SKFO?OOILFBwWSKH_?Og[QIEBPp?bDB@pOkWLFCW?CGDBaqS?AAA``GkYM`bq@Oj?AA`WwcRIo_WWSLIdwo[YMFdaxa?@@?o_kWLIDQ{?ABA`pWoYMHCqxi?AA`p?o]QJeg?WMGDBq@Kr?@`p?cSJFCqxkz@AA@gw_QLfg?GEIEbaHSoXLOOg[OHDB@gw]RLEriACCA``Ow]QHdax_q\NFsC?EDEb`xKgUJeRPoz?AaPOkWRMfc[gULFCrQHHBAa`Ws]PHDR@gu__?OOKGGDbPx?cRIdryMAAA@_w_QJEBaHKkZMFSADNDBBa@GmWKes[CCHEBQH_sZ_?OWSQIDbQXxEcRiGGGMHDB@gwcRIDr`|AaPhCimIEDBa@WmXOigWOIFECQP[sZMFbyHP?@`?h?cTMFsADH?Ba@WwgTNgSYmGHFdAp[qdRJTzB,175,9,273,768,-2436.62674739,158.0,0:00:00.000475,:q`?W_MKBd_g{MPIg_ypAoEmCa|w\GobkqBOADyoC\HOsVMHf,26,158,0,1041,-inf,54.0,0:00:54.920138,:q_O?K?D??__[GEC`?okCGDa@xC?ECB@w?GMH_?OO]?@@?wo[PBAa`_yGDFBwWWR??`?wiIEDB@gyGJ_?`K{`?DCgogZEFdrCOULIoOg[[Y_@OxGnEDBw?_SJFQ@pG|A@bQHct@Aa@qAGIFBrhy?RJq`[lHBFecC?CBAAASCCFCAPXlBDBGxGst?NHGO[SMHdryQSOKig_SmZMIG_Sc[_A@WxVCFdQpf,160,24,30,1011,-2236.60710183,137.0,0:00:00.292904,:q`_gwEQGe?Y?}EEjBqCAKIkRWG]yEfQASsb@mtx[lHBOSh?mKbecRTxHFHhI@ZPDMQHxWmX,50,134,3,1038,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,162,118,118,:q_O?K?AA_?OOM?@@?ocU?AAo?GKN@Ao?OWR@@`wGMAFCOPSCEJEQgW]EFDbxOw`F_bGOOMIcaa@M[O`aqSKMGgEGGGGDBaHXGrADcQcCEJHQaCKb?@ApkkWNdCAX]CJIOOOOKFCoaHWs[`AP`|LADcQ`yAHSO__SSa____SPBGgS{?EDFcTlGq\_DBTxMh,-2110.49860831,,,,270.0,0:00:00.031515,:q`??K?B?@?w?CEC__w?CGDBO?GGEF_`?gWMG_?_o[R?@`p?i?@@?ogm?@A@Oo[OH_`POkX??_o_SMJEO@Gg\@@`pgy?BBapxE?IFCGO[Z@@a@_w^?@@?wg]PHdG?OKHDCA[CIMGDwGKGHDca`UEFCAPWsaQIDbKW[OKO?GGGDB@p?cWPHo_W_UNHERPq?ABa@XCgULFGGKKHDb@hCq[Moa@KiV``?gWSNGcbHy?A@a`WscTJERsGKGDb@xGq_Oooo[[OHdayACFDbq`Ww]NoOOOKGCbqpcs[MfcQUAAB@pHCkYMFcIYAA@``Gok[NgcYTKf`@`W{aSKfcIHGdRHtCCQJFBqPpAeSO?GGGDDAp_s]QJFCAHIh_?OOKGDCA`o{cTJfByLOiTo?_cWMFcQpo}`Ritc?ABA@Ook[NGca`c{^OgcYXOkUr@xGkXMfsQpZ?Ba@OkWLFca`_s]PJTscSSJFbyLMgS~,150,12,258,805,-2345.23207223,139.0,0:00:00.000467,:qa?_[_FNES`\[`OlAJCGPXn_{OJIADdL@}|gazQNDN,23,139,0,1063,-inf,48.0,0:00:29.735250,:q`?W?E?A@o?GKHB_@W?CEF_`g?GKH``pCCF@BaGGST@AapciEF``pW{bIFPwGqCCBahGg_RfCGGKUQ``pDa?@@@?g[OHdcbK[UPIOOWkbOHdWXE?ADbRskWNbCAX]CJIO__WQULOaHWs[NO`Go}e`@`XyAHSO__SS_POO_SPCFcRaE?BAbqIucXMo@`OtSNHtN,139,23,25,1038,-2067.83656884,95.0,0:00:00.270414,:q`_WCQQ@bRO{{XP@qp{g[OboPcISOHraDIMGfCAxaIGhEYHR?OJsXko^IFCAX\@AIFgoekYcbAh|LPIFc{dL?A@PQIGDCSSI]]PUsbHugYnHtN,77,85,10,1053,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,183,119,119,:q_O?K?AA_?OOM?@@?ocCCD`?w?CCBBO?WOIFCOgGGEFCPP?mECCO_w_XFEBggcZBBaPWw^?@aAK?ABAaWwo[Nba@xChBA``[CCGDoo`EIE_`@p]IRaCgGSUQ`@@HGf@AFXpOt@@``h]ARJFYaAECAaQK?AEEDX_wgT_?_WOJDBEgw{jFFBqiA[YRIgosm`_?OO_f@AaQ@tPFIiWosnBFCcf,-2275.02182563,,,,281.0,0:00:00.031610,:q_O?K?D??__[?AAAOOOQ?BAO?WSKF_?OWOIG_?_oaAA@`Oo[OHDO?g[OJ_?_WOOJ`@p?kXFCap_yCDCbW?CEFDb@o}?BAa@GkYM_?OWSKFCcQS?CFDb@o{bEBa@_{aS``?gWOJHo_WSKGDAp_s[PIoOWOQJFCQsSKJ_?__SWLFCQ`[p@A@OwoYRJEg?CGPHDr[CECAaqHGeVMO?OOIFCbPpCcRKFGGOOJEeBPs|FEDB@iABA@`?cYNHdax`@@@@Qpky^OppxP@AA@PGg]PHDax_sZNFw?CKKEb`xCcSIdbPpDDB@p_w]SIgCIU?AA@Oo[OIEBQXWoYLfsYU?AA``Wo_RIdrHgw\OGSi]MHEBqHS}bQoOw_WMFcQPSkYOGwOOIHFBqHWmWLGCiXQi_?OgWOHEdrHs}`QHTC?AA@``?oYRKEbY@GdRoO_SKHEcAHKmXMfsQPMgSo_o[OHDbaiXQia@`GgYMJeBPk}`QhtYqABBA@Ws[OGcaxcy`QH^,168,15,266,776,-2409.0636639,159.0,0:00:00.000482,:q`_g[IUAfb@tCEJ_TQKUVPm_WTuhaMxOsrSMu_lyfaB,24,159,0,1042,-inf,69.0,0:00:33.736295,:q_O?K?D?@?wGGH@@O?[?F??_o_SPACO_g[OHaaw?KGGbapc[WMaaPkCEFDb`{?EG_?OWeCFEB`{WMGFcQcSKJHop?kXBACWsGGMJpQ[Od@AcgOOQMHCwGOO\iEgGKKLJoQpug_a@PHCcWNOOoocTeBakGGDCCwgWs`bbqk[[NIgIHhKi_`axdB??__W_WRLOO_c_RKfTC[ihbBQy]EMHDrIR,149,34,35,1007,-2215.6834805,126.0,0:00:00.276282,:q_OWgEQC`R_{[WMaaPk[^B`aWww^PITp\gH[HOW?ORCMtKOCIUMtCDILKID\@iMNIr`|CseTPbK?CRacBiaMNIiWovH,63,120,6,1036,-inf
6,0.3,steyvers,4,50,0.7,0.0,stationary,26,stationary,gamma,0.9,0.909090909091,20,records/,100,naiverw,100,100,20,avg,176,120,120,:q_O?K?AA_?OOM?@@?oc?AC`?ocKGE_@pCGEEBaGW]GE_@?oa?@@?og]?A@bgWON??_pXAAEFO@CCCF_?OO}?A@`GG[[O__g?CiW_?qHU?@@@Pcwd@Bba{GGV_bbcCEDKFwgc[RfBqxug\_@?sCEDGdR[C[^OOBCC}__`?oa?@AhW?[UOJEgx?ajccsKGc[MgcsKaSLr`x[yafF^,-2268.89355844,,,,280.0,0:00:00.031536,:q_O?K?AA_?O[?AA@`GGGH@@?o_UCBA@_{?KFCO?OKKFCAWOKIFCAW?OKFCO?GOKGCa`c?AA@`OocSJ_?p_yEDB@pC?ABA`pOkYO___oy?GCa`s?AAA@O{?AA@``x?cR_?_WOIJEcGG[OIDba@OiU___WOIN_?_ooaSIdaxa?BA@pOkYMGcqhe?@@?ogWMIEBPxGiXLO?gW[PHEWGSMGFBqp[sZMO?GOIGECa`WmWKfWGSYMJDrPqAA@`?gWSWKfR{SMHFBq@GeWKoo_[OMFdAxdBJIEBi@BCA``?cSJEBPxCkXMo?GGEDBa@_{aQIDQp[oZ_baPKgVKFRy@D?@?ogs]OIDR@dH@@@@o{_QJeBH|@@@`?gWMGDAp_s]RIdrHs{aQHTC?ABA`ph?gTJECATOh_@?g[UNGDbQU?A@`?w_SJEcAH[sfTIw?WOHHdcKGGIDbqPOmYMFsIHKg_?oo[SJEBqHOsZMhw?O[NIdrXs}aQHdq}IFFBrHky`PGsbB,166,10,270,779,-2410.16967441,152.0,0:00:00.000472,:q`??KkNM@OIHA\T@TpsIpZ??Zg[\^?wOk~I@oYclBY``^,24,152,0,1049,-inf,53.0,0:00:22.938237,:q_O?K?AA_?O[?ABAOOcGEC``?s?MG`?ooaEFa@g?OKG_?OOU?BFOo{?ABDAqCCKM_AGGGN??__W}?A@`GG[SMIOOS?CEGdRC?EFDCQk?AAERaSCIFFBq{CGV_bbcKIWNpPHKrFFBqyEg\OP?osb@@`OxCiZfDryA?AKOPx|@CBA@xUEDIECk?MJGDbS[_PTqQYECCHFCQXPBBcQ`m[NJfSQQ[\P^,155,21,32,1017,-2213.10611898,124.0,0:00:00.285315,:qa?GoQOCBQHW]YECS@[k`RCpyo?HXIeG?KaTeShsOn_KFy[{nSaB@kKITLtryACWKvsEgIddcIAmQROsbaIWPIExx[yafFSV,61,115,9,1040,-inf
