subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,numratings,gtom
S100,frog,fish,0,1,0,0,0,0,1,0,51.2,5,0.80487804878
S100,jellyfish,mussel,1,1,0,0,0,0,1,1,54.4,5,0.64
S100,bronco,koala,0,0,0,0,0,0,0,0,13.6,5,0.777777777778
S100,goat,donkey,0,1,0,0,0,0,1,0,59.8,5,0.947368421053
S100,rhinoceros,lynx,0,0,0,0,0,1,0,0,24.2,5,0.896551724138
S100,pigeon,macaw,0,1,0,0,1,0,1,0,72.5,4,0.869565217391
S100,tuna,cow,0,1,0,0,0,0,1,0,2.6,5,0.941176470588
S100,dolphin,horse,0,1,0,0,0,0,1,0,8.6,5,0.872340425532
S100,tuna,gopher,0,0,0,0,0,1,0,0,19.4,5,0.947368421053
S100,bat,tick,1,1,0,0,0,0,1,1,9.0,5,0.918918918919
S100,swordfish,cattle,0,0,0,0,0,1,0,0,27.75,4,1.0
S100,crow,robin,0,1,0,1,1,0,1,1,84.4,5,0.575757575758
S100,komododragon,tapir,0,0,0,0,0,1,0,0,26.0,3,0.935483870968
S100,cat,lion,0,1,0,0,0,0,1,0,83.6,5,1.0
S100,emu,sloth,0,1,0,1,0,0,1,0,41.75,4,0.785714285714
S100,lemur,dodo,0,0,0,0,1,0,0,0,31.0,5,0.766666666667
S100,prairiedog,alligator,0,1,0,0,0,0,1,1,6.2,5,0.826086956522
S100,mockingbird,swan,0,0,0,0,0,1,0,0,49.6,5,0.636363636364
S100,woodpecker,honeybadger,0,0,0,0,0,1,0,0,5.4,5,0.942857142857
S100,bee,ant,0,1,0,1,1,0,1,1,65.2,5,0.771929824561
S100,cockatoo,seagull,0,0,0,0,0,1,0,0,63.0,5,0.777777777778
S100,squirrel,shrimp,0,1,0,0,0,1,1,0,6.4,5,0.884615384615
S100,horse,alligator,0,1,0,0,0,0,0,0,3.0,5,0.95652173913
S100,shark,rat,0,1,0,0,0,0,1,0,7.0,5,0.708333333333
S100,woodchuck,raptor,1,1,0,0,1,0,1,1,17.4,5,0.814814814815
S100,squirrel,hamster,0,1,0,0,0,0,1,0,80.8,5,0.884615384615
S100,rhinoceros,eagle,0,1,0,0,0,0,1,0,4.75,4,0.758620689655
S100,sealion,seal,1,1,0,1,1,0,1,1,66.8,5,0.571428571429
S100,antelope,cougar,0,1,0,0,0,0,1,0,24.4,5,0.764705882353
S100,minnow,cougar,0,0,0,0,0,1,0,0,5.8,5,0.764705882353
S100,moose,buffalo,0,1,0,0,0,0,1,0,56.2,5,0.428571428571
S100,echidna,maltese,0,0,0,0,0,1,0,0,11.5,2,1.0
S100,squirrel,gerbil,0,1,0,0,0,0,1,0,56.2,5,0.615384615385
S100,panda,tortoise,0,1,0,0,0,0,1,0,11.0,5,0.769230769231
S100,carpetbeetle,koala,0,0,0,0,0,0,0,0,9.8,5,1.0
S100,possum,turtle,0,1,0,1,0,0,1,0,18.8,5,0.703703703704
S100,bluejay,finch,0,1,0,0,0,0,1,0,70.0,5,0.810810810811
S100,fly,humpbackwhale,0,0,0,0,0,0,0,0,1.0,4,0.848484848485
S100,cassowary,arcticfox,0,0,0,0,0,1,0,0,10.75,4,1.0
S100,mule,cow,0,1,0,0,0,0,1,0,65.5,4,0.888888888889
S100,pigeon,bee,0,1,0,0,0,0,1,0,22.3333333333,3,0.782608695652
S100,puma,wolf,0,1,0,0,0,0,1,0,61.8,5,0.761904761905
S100,lemur,moose,0,1,0,0,0,0,1,0,20.75,4,0.892857142857
S100,snake,badger,0,1,0,0,0,0,1,0,6.8,5,0.941176470588
S100,lemur,rabbit,0,1,0,0,0,0,1,0,33.4,5,0.863636363636
S100,pigeon,hyena,0,1,0,0,0,0,1,0,2.8,5,0.913043478261
S100,goldfish,whale,0,1,0,0,0,0,1,0,57.8,5,0.782608695652
S100,peacock,chowchow,0,0,0,0,0,1,0,0,12.4,5,0.866666666667
S100,spermwhale,hare,1,1,0,0,1,0,1,1,9.6,5,0.8125
S100,terrier,bulldog,1,1,0,0,1,0,1,1,79.8,5,1.0
S100,baboon,puma,1,0,0,0,0,0,0,0,24.8,5,0.928571428571
S100,koala,newt,0,0,0,0,0,1,0,0,12.0,5,0.6
S100,pelican,cuttlefish,0,1,0,0,0,0,1,1,16.2,5,0.95652173913
S100,shark,penguin,0,1,0,0,0,0,1,0,18.4,5,0.72
S100,zebra,donkey,0,1,0,0,0,0,1,0,69.4,5,0.740740740741
S100,emu,beaver,0,1,0,0,0,0,1,0,10.4,5,0.785714285714
S100,narwhal,seal,0,1,0,0,0,0,1,0,59.8,5,0.485714285714
S100,oriole,armadillo,0,0,0,0,0,1,0,0,8.0,4,0.884615384615
S100,peccary,fisher,0,0,0,0,0,1,0,0,14.0,3,1.0
S100,chameleon,frog,0,0,0,1,0,0,0,0,59.4,5,0.5
S100,monkey,hamster,0,1,0,0,0,0,1,0,10.4,5,0.72972972973
S100,pigeon,ostrich,0,1,0,0,0,0,1,0,63.2,5,0.913043478261
S100,narwhal,whale,1,1,0,0,0,0,1,1,81.0,3,0.763157894737
S100,antelope,rabbit,0,1,0,0,0,0,1,0,21.4,5,0.909090909091
S100,turtle,stingray,0,0,0,0,0,1,0,0,31.2,5,0.891891891892
S100,hippopotamus,hyena,0,1,0,0,0,0,1,0,22.0,5,0.875
S100,redfox,squid,0,0,0,0,0,1,0,0,4.2,5,0.941176470588
S100,shark,flamingo,0,1,0,0,0,0,1,0,15.2,5,0.793103448276
S100,hare,rabbit,0,1,0,1,1,0,1,0,80.4,5,0.772727272727
S100,salmon,shrimp,1,0,0,1,0,0,0,1,73.8,5,0.764705882353
S100,donkey,arcticfox,0,0,0,0,0,1,0,0,32.2,5,1.0
S100,ostrich,ewe,0,1,0,0,0,0,1,0,72.8,5,0.914285714286
S100,duck,fish,0,1,0,0,0,0,1,0,16.2,5,0.761904761905
S100,snake,lizard,1,1,0,1,1,0,1,1,70.0,5,0.787878787879
S100,eagle,salmon,0,1,0,0,0,0,1,1,7.8,5,0.642857142857
S100,snake,bird,0,1,0,1,0,0,1,0,2.2,5,0.818181818182
S100,chameleon,donkey,0,1,0,0,0,0,1,1,11.8,5,0.973684210526
S100,beaver,rabbit,0,1,0,0,0,0,1,0,50.4,5,0.772727272727
S100,stinkbug,ostrich,0,0,0,0,0,1,0,0,3.5,4,0.923076923077
S100,gnat,stallion,0,0,0,0,0,1,0,0,3.6,5,1.0
S100,horse,sparrow,0,1,0,0,0,0,0,0,22.2,5,0.872340425532
S100,carp,beaver,1,1,0,0,0,0,1,1,18.0,5,0.741935483871
S100,bronco,emu,0,0,0,0,0,1,0,0,19.2,5,1.0
S100,brownbear,leopard,1,1,0,0,0,0,1,1,44.0,4,0.675675675676
S100,eagle,bat,0,1,0,1,0,0,1,0,47.4,5,0.536585365854
S100,gazelle,rat,0,1,0,0,0,0,1,0,9.8,5,0.941176470588
S100,parrot,pigeon,0,1,0,0,0,0,1,0,71.2,5,0.739130434783
S100,hawk,swordfish,0,0,0,0,0,1,0,0,12.4,5,0.882352941176
S100,seagull,shark,0,0,0,0,0,0,0,1,5.0,5,0.761904761905
S100,cheetah,frog,0,1,0,0,0,0,1,0,4.8,5,0.868421052632
S100,elephant,duck,0,1,0,0,0,0,1,0,9.4,5,0.92
S100,hat,redfox,0,0,0,0,0,0,0,0,4.0,4,NA
S100,antelope,wolverine,0,1,0,0,0,0,1,1,18.4,5,0.810810810811
S100,hippopotamus,elk,0,1,0,0,0,0,1,0,15.2,5,1.0
S100,tortoise,ewe,0,0,0,0,0,1,0,0,10.0,4,0.961538461538
S100,emu,squirrel,0,1,0,0,0,0,1,0,17.8,5,0.884615384615
S100,centipede,pelican,0,0,0,0,0,0,0,0,4.0,5,0.95652173913
S100,orangutan,raven,0,1,0,0,0,0,1,1,7.4,5,0.682926829268
S100,hawk,gull,0,0,0,0,0,1,0,0,67.8,5,0.923076923077
S100,eel,oxen,0,0,0,0,0,1,0,0,9.6,5,0.828571428571
S100,oyster,dog,1,1,0,0,1,0,0,0,10.4,5,0.2
S100,hippopotamus,marmot,0,0,0,0,0,1,0,0,13.3333333333,3,0.9375
S100,narwhal,koi,0,0,0,0,0,1,0,0,55.25,4,1.0
S100,lemur,fox,0,1,0,0,0,0,1,0,47.6,5,0.844827586207
S100,hyena,lizard,0,1,0,0,0,0,1,0,3.0,5,0.566666666667
S100,daddylonglegs,dragonfly,0,0,0,0,0,0,0,0,77.0,4,0.769230769231
S100,hamster,camel,0,1,0,0,0,0,1,0,14.4,5,0.884615384615
S100,goldenretriever,mosquito,1,1,0,0,1,0,1,1,13.4,5,1.0
S100,crocodile,alligator,1,1,0,1,1,0,1,1,79.6,5,0.95652173913
S100,wallaby,bluewhale,0,0,0,0,0,1,0,0,11.2,5,0.958333333333
S100,daddylonglegs,mosquito,1,1,0,0,1,0,1,1,60.4,5,1.0
S100,dingo,monkey,0,1,0,0,0,0,1,0,38.0,5,0.697674418605
S100,seahorse,penguin,0,1,0,0,0,0,1,0,29.6,5,0.854166666667
S100,snail,pika,0,0,0,0,0,1,0,0,23.75,4,1.0
S100,bird,turkey,0,1,0,0,0,0,1,0,89.2,5,0.782608695652
S100,platypus,dingo,0,1,0,1,0,0,1,0,22.2,5,0.756097560976
S100,crow,bluejay,0,1,0,0,0,0,1,0,75.4,5,0.454545454545
S100,cat,alligator,0,1,0,0,0,0,1,0,10.0,5,1.0
S100,hare,tiger,0,1,0,0,0,0,1,0,21.6,5,0.962962962963
S100,ostrich,mouse,0,1,0,0,0,0,1,0,11.2,5,0.814814814815
S100,panda,mouse,0,1,0,0,0,0,1,0,17.4,5,0.962962962963
S100,rhinoceros,zebra,0,1,0,0,0,0,1,0,25.4,5,0.740740740741
S100,human,eel,1,0,0,0,0,0,0,0,8.4,5,0.849056603774
S100,blackbear,nutria,0,0,0,0,0,1,0,0,49,1,0.840909090909
S100,goat,seal,0,1,0,0,0,0,1,0,18.8,5,0.885714285714
S100,ant,mouse,0,1,0,0,0,0,1,0,3.2,5,0.888888888889
S100,jackal,fisher,0,0,0,0,0,1,0,0,10.6666666667,3,1.0
S100,snake,cockroach,0,0,0,0,0,0,0,1,7.8,5,0.785714285714
S100,bison,centipede,0,0,0,0,0,1,0,0,10.0,4,0.95652173913
S100,mountainlion,manatee,0,0,0,0,0,1,0,0,13.25,4,0.925925925926
S100,ermine,mongoose,1,1,0,0,0,0,1,1,49.6666666667,3,0.666666666667
S100,blueheron,cod,0,0,0,0,0,0,0,0,34.0,5,0.933333333333
S100,snake,guineapig,0,1,0,0,0,0,1,0,11.8,5,0.848484848485
S100,coyote,penguin,0,1,0,0,0,1,1,0,9.8,5,0.86
S100,mussel,clam,0,1,0,1,1,0,1,0,74.8,5,0.48
S100,giraffe,panther,0,1,0,0,0,0,0,0,24.2,5,0.935483870968
S100,dingo,emu,0,1,0,1,0,0,1,0,35.4,5,0.75
S100,shark,fish,0,1,0,1,0,0,1,0,72.8,5,0.672727272727
S100,snake,porcupine,0,1,0,0,0,0,1,0,8.8,5,0.969696969697
S100,pigeon,robin,0,1,0,1,0,0,1,0,67.75,4,0.608695652174
S100,muskrat,ray,1,1,0,0,0,0,1,1,19.8,5,0.5625
S100,vulture,deer,0,1,0,0,0,0,1,0,5.75,4,0.825
S100,tortoise,frog,0,0,0,1,0,0,0,0,67.4,5,0.461538461538
S100,ostrich,bear,0,1,0,0,0,0,1,0,12.6,5,0.928571428571
S100,anteater,tiger,0,1,0,0,0,0,1,0,12.6,5,0.888888888889
S100,coyote,buffalo,0,1,0,0,0,0,1,1,13.8,5,0.754098360656
S100,velociraptor,camel,0,0,0,0,0,1,0,0,9.0,4,0.857142857143
S100,koala,gecko,0,1,0,0,0,0,1,0,10.0,5,0.75
S100,crocodile,bluewhale,0,1,0,0,0,0,1,1,6.8,5,0.875
S100,xerus,yak,1,1,0,0,1,0,1,1,1,1,0.5
S100,cow,rabbit,0,1,0,0,0,0,0,0,30.6,5,0.909090909091
S100,possum,giraffe,0,1,0,0,0,1,1,0,29.0,5,0.925925925926
S100,elephant,horse,0,1,0,0,0,0,1,0,27.4,5,0.8
S100,catfish,aardvark,0,0,0,0,0,1,0,0,21.6,5,0.882352941176
S100,goat,mule,0,1,0,1,0,0,1,0,60.6,5,0.75
S100,elephant,cow,0,1,0,0,0,0,1,0,28.2,5,0.84
S100,antelope,labradorretriever,0,0,0,0,0,0,0,0,18.8,5,1.0
S100,seahorse,mule,0,0,0,0,0,0,0,1,13.8,5,0.777777777778
S100,cheetah,lion,0,1,1,1,1,0,1,0,88.6,5,0.653846153846
S100,leopard,penguin,0,1,0,0,0,0,1,0,2.6,5,0.853658536585
S100,koala,tortoise,0,1,0,0,0,0,1,1,12.4,5,0.807692307692
S100,hog,snake,0,1,0,0,0,1,1,0,2.6,5,0.909090909091
S100,goose,capybara,0,1,0,0,0,0,1,1,29.5,4,0.823529411765
S100,bear,polarbear,0,1,1,0,0,0,1,1,95.2,5,0.678571428571
S100,jellyfish,nakedmolerat,0,0,0,0,0,1,0,0,6.25,4,0.833333333333
S100,kitten,puppy,1,1,0,0,1,0,1,1,69.6,5,0.769230769231
S100,squirrel,lizard,0,1,0,0,0,0,1,0,5.8,5,0.769230769231
S100,dinosaur,frog,0,0,0,1,0,0,0,0,19.6,5,0.682926829268
S100,cheetah,bengaltiger,0,0,0,0,0,1,0,0,85.8,5,0.75
S100,wolverine,lynx,0,1,0,0,0,0,1,0,77.75,4,0.755102040816
S100,chicken,bull,0,1,0,1,0,0,1,0,11.8,5,0.795454545455
S100,komododragon,lizard,0,1,0,1,1,0,1,0,76.8,5,0.935483870968
S100,hippopotamus,mole,0,1,0,0,0,0,1,0,10.8,5,0.875
S100,fly,seal,0,1,0,0,0,0,1,0,2.0,5,0.942857142857
S100,seahorse,horse,0,1,1,0,0,0,1,1,4.0,5,0.829787234043
S100,bat,chimpanzee,0,1,0,0,0,0,1,0,14.4,5,0.90243902439
S100,lamb,skunk,0,1,0,0,0,0,1,0,30.4,5,0.925925925926
S100,zebra,quail,0,1,0,0,0,0,1,0,13.8,5,1.0
S100,koala,firefly,0,0,0,0,0,1,0,0,2.4,5,0.8
S100,lamb,goat,0,1,0,1,0,0,1,1,68.0,5,0.518518518519
S100,canary,mussel,0,0,0,0,0,1,0,0,15.0,5,0.8
S100,heron,mountainlion,1,1,0,0,1,0,1,1,11.5,4,0.2
S100,salmon,alligator,0,1,0,0,0,0,1,0,11.0,5,0.95652173913
S100,horse,steer,1,1,0,1,1,0,1,1,63.4,5,0.782608695652
S100,bug,toad,0,0,0,0,0,1,0,0,15.2,5,0.785714285714
S100,hawk,owl,0,1,0,1,0,0,1,0,83.8,5,0.333333333333
S100,gnat,mosquito,1,1,0,1,1,0,1,1,74.6,5,1.0
S100,dolphin,hippopotamus,0,1,0,0,0,0,1,0,29.8,5,0.6875
S100,peccary,baldeagle,0,0,0,0,0,1,0,0,10,1,0.833333333333
S100,cat,flamingo,0,1,0,0,0,0,1,0,15.0,5,0.916666666667
S100,bear,conure,0,0,0,0,0,0,0,1,12.0,2,0.842105263158
S100,goat,cow,0,1,1,1,0,0,1,0,55.2,5,0.611111111111
S100,dolphin,seal,0,1,0,1,0,0,1,0,78.0,5,0.485714285714
S100,leopard,turtle,0,0,0,0,0,0,0,0,9.6,5,0.853658536585
S100,cheetah,zebra,0,1,0,0,0,0,1,0,41.6,5,0.777777777778
S100,muskrat,fisher,1,1,0,1,1,0,1,1,22.6666666667,3,0.5
S100,donkey,koala,0,1,0,0,0,0,1,0,24.0,5,0.78125
S100,kingcobra,bee,1,1,0,0,0,1,1,1,6.0,5,1.0
S100,grasshopper,cricket,0,1,0,0,0,0,1,1,87.4,5,0.772727272727
S100,orca,bluewhale,1,1,0,1,1,0,1,1,92.8,5,0.826086956522
S100,pigeon,frog,0,1,0,0,0,0,1,0,12.8,5,0.869565217391
S100,pheasant,bat,0,0,0,0,0,1,0,0,6.25,4,0.952380952381
S100,crocodile,firefly,0,1,0,0,0,0,1,1,16.0,5,0.96
S100,mule,meerkat,0,0,0,0,0,1,0,0,10.5,4,0.916666666667
S100,stingray,bass,0,0,0,0,0,0,0,0,49.0,5,0.8
S100,dolphin,manatee,0,1,0,1,0,0,1,1,79.8,5,0.698113207547
S100,shark,swordfish,0,1,0,0,0,0,1,0,77.2,5,0.588235294118
S100,lion,camel,0,1,0,0,0,0,1,0,36.4,5,0.961538461538
S100,seagull,penguin,0,1,0,0,0,0,1,0,35.4,5,0.84
S100,lobster,shrimp,1,1,0,1,1,0,1,1,80.2,5,0.655172413793
S100,sugarglider,bat,1,1,0,0,1,0,1,1,63.0,4,0.636363636364
S100,pheasant,monkey,0,1,0,0,0,0,1,1,26.75,4,0.714285714286
S100,aardvark,penguin,0,1,1,0,0,0,1,0,30.25,4,0.870967741935
S100,dolphin,penguin,0,1,0,0,0,0,1,0,11.75,4,0.74
S100,octopus,crab,0,1,0,1,0,0,1,1,33.75,4,0.806451612903
S100,spider,bee,0,1,0,1,0,0,1,0,48.75,4,0.736842105263
S100,beetle,wallaby,0,0,0,0,0,1,0,0,21.6666666667,3,0.911764705882
S100,tuna,ladybug,0,0,0,0,0,1,0,0,9.25,4,0.941176470588
S100,dog,clam,0,0,0,0,0,0,0,1,2.0,4,0.923076923077
S100,dog,chicken,0,1,0,0,0,0,1,0,5.5,4,1.0
S100,piranha,arcticfox,0,0,0,0,0,1,0,0,18.0,4,0.8
S100,killerwhale,penguin,1,1,0,0,1,0,1,1,16.75,4,0.785714285714
S100,skunk,warthog,1,1,0,0,0,0,1,1,51.25,4,0.571428571429
S100,opossum,whale,1,1,0,0,0,0,1,1,2.25,4,0.77358490566
S100,yak,tiger,1,1,0,0,0,0,1,1,29.6666666667,3,0.777777777778
S100,macaw,zebu,1,1,0,0,1,0,1,1,8.66666666667,3,0.818181818182
S100,orca,camel,1,0,0,0,0,0,0,0,4.0,3,1.0
S100,eagle,toucan,1,1,0,0,0,0,1,1,70.25,4,0.697674418605
S100,spermwhale,salmon,0,0,0,0,0,1,0,0,51.25,4,0.75
S100,eagle,robin,0,1,0,0,0,0,1,0,57.75,4,0.531914893617
S100,hippopotamus,mouse,0,1,0,0,0,0,1,0,22.0,4,0.8125
S100,spidermonkey,parrot,0,1,0,0,0,0,1,1,11.5,4,0.888888888889
S100,wildebeest,alligator,0,0,0,0,0,0,0,0,26.75,4,0.95652173913
S100,possum,blueheron,0,0,0,0,0,1,0,0,19.75,4,0.866666666667
S100,mouse,toucan,0,1,0,0,0,0,1,0,5.0,4,0.851851851852
S100,antelope,moose,0,1,0,0,0,0,1,0,90.25,4,0.785714285714
S100,anteater,ostrich,0,1,0,0,0,0,1,0,20.75,4,0.857142857143
S100,bird,duck,0,1,0,1,0,0,1,1,89.0,4,0.761904761905
S100,stork,cat,1,0,0,0,0,0,0,0,9.5,4,0.916666666667
S100,horse,owl,0,1,0,0,0,0,1,0,6.5,4,0.808510638298
S100,tuna,bluewhale,0,0,0,0,0,1,0,0,34.5,4,0.875
S100,warthog,gorilla,0,0,0,0,0,1,0,0,27.0,4,0.821428571429
S100,otter,sloth,0,1,0,0,0,0,1,0,57.75,4,0.785714285714
S100,giraffe,cow,0,1,0,0,0,0,1,0,26.25,4,0.903225806452
S100,koala,leopard,0,1,0,0,0,0,1,0,31.5,4,0.78125
S100,tortoise,wildcat,0,0,0,0,0,1,0,0,10.25,4,0.961538461538
S100,heron,pufferfish,0,0,0,0,0,1,0,0,36.25,4,1.0
S100,antelope,ewe,1,0,0,0,0,0,0,0,52.3333333333,3,0.891891891892
S100,tortoise,toad,1,1,0,1,1,0,1,1,27.0,4,0.961538461538
S100,llama,rat,0,1,1,0,0,0,1,0,15.0,4,0.958333333333
S100,ferret,honeybadger,0,0,0,0,0,1,0,0,61.0,4,0.971428571429
S100,zebra,kangaroo,0,1,0,0,0,0,1,0,39.25,4,0.888888888889
S100,bison,boar,0,1,0,0,0,0,1,1,52.0,4,0.692307692308
S100,goat,porcupine,0,0,0,0,0,1,0,0,27.0,4,0.925
S100,beetle,bunny,1,1,0,0,1,0,1,1,7.5,4,0.885714285714
S100,grasshopper,owl,0,0,0,0,0,1,0,0,17.25,4,0.808510638298
S100,dingo,tiger,0,1,0,0,0,0,0,0,45.25,4,0.851851851852
S100,chimpanzee,gorilla,1,1,0,1,1,0,1,1,55.75,4,0.46511627907
S100,bruin,redfox,0,0,0,0,0,0,0,0,40.75,4,1.0
S100,ocelot,jaguar,0,1,0,0,0,0,1,1,71.3333333333,3,0.684210526316
S100,boar,deer,0,1,0,0,0,0,1,0,38.0,4,0.7
S100,mountainlion,alligator,0,0,0,0,0,1,0,0,23.75,4,0.869565217391
S100,parrot,duck,0,1,0,0,0,0,1,0,70.25,4,0.761904761905
S100,cheetah,wolverine,0,1,0,0,0,0,1,0,57.25,4,0.815789473684
S100,chipmunk,skunk,0,1,0,1,0,0,1,0,58.0,3,0.740740740741
S100,rhinoceros,gorilla,0,1,0,0,0,0,0,0,23.5,4,0.827586206897
S100,steer,lark,0,0,0,0,0,1,0,0,38.6666666667,3,0.95652173913
S100,seahorse,pig,0,1,0,0,0,0,1,0,2.0,4,0.952380952381
S100,fish,hornet,0,0,0,0,0,1,0,0,6.0,4,0.888888888889
S100,dolphin,octopus,0,1,0,0,0,0,1,1,37.25,4,0.822580645161
S100,boar,opossum,0,0,0,0,0,0,0,0,37.25,4,0.64406779661
S100,squirrel,robin,0,1,0,0,0,0,1,0,19.0,4,0.846153846154
S100,dog,lion,0,1,0,0,1,0,1,0,48.0,4,0.846153846154
S100,starfish,worm,0,0,0,0,0,1,0,0,20.25,4,0.772727272727
S100,crow,squirrel,0,1,0,1,0,0,1,0,25.75,4,0.923076923077
S100,dingo,koala,0,1,0,1,0,0,1,1,40.0,4,0.65625
S100,gazelle,elk,0,1,0,0,0,0,1,0,64.75,4,0.823529411765
S100,carpetbeetle,ladybug,1,1,0,1,1,0,1,1,88.5,4,0.807692307692
S100,bluebird,orca,0,0,0,0,0,1,0,0,1.33333333333,3,0.95652173913
S100,turtle,snail,0,1,0,0,0,0,1,0,22.75,4,0.894736842105
S100,dragonfly,possum,0,0,0,0,0,1,0,0,11.0,4,0.846153846154
S100,turtle,whale,0,1,0,0,0,0,1,0,10.0,4,0.823529411765
S100,ferret,hamster,0,1,0,1,1,0,1,0,66.75,4,0.828571428571
S100,mouse,hamster,0,1,0,1,0,0,1,0,74.75,4,0.62962962963
S100,sparrow,robin,1,1,0,1,0,0,1,1,88.25,4,0.659574468085
S100,scottishshetland,elephant,0,0,0,0,0,1,0,0,24.6666666667,3,1.0
S100,whale,macaque,0,0,0,0,0,1,0,0,4.66666666667,3,0.916666666667
S100,mouse,raccoon,0,1,0,0,0,0,1,0,49.25,4,0.869565217391
S100,clownfish,fish,0,0,0,0,0,0,0,0,73.25,4,0.772727272727
S100,bee,mosquito,0,1,0,0,0,0,1,1,79.25,4,0.954545454545
S100,giraffe,seal,0,1,0,0,0,0,1,0,7.0,4,0.903225806452
S100,anaconda,wombat,0,0,0,0,0,1,0,0,10.25,4,0.95
S100,goat,squirrel,0,1,0,0,0,0,1,0,40.75,4,0.923076923077
S100,bessbug,stinkbug,0,0,0,1,0,0,0,0,64.0,3,0.384615384615
S100,lion,fox,0,1,0,0,0,0,1,0,63.5,4,0.653846153846
S100,bobcat,cougar,0,1,0,1,0,0,1,0,74.5,4,0.176470588235
S100,firefly,millipede,0,0,0,0,0,0,1,0,63.75,4,0.894736842105
S100,badger,anchovy,0,0,0,0,0,0,0,0,1.0,4,1.0
S100,lynx,gorilla,0,1,0,0,0,0,1,0,43.0,4,0.837209302326
S100,flamingo,duck,0,1,0,1,0,0,1,1,59.75,4,0.793103448276
S100,blackbear,leopard,0,1,0,0,0,0,1,1,42.25,4,0.634146341463
S100,hog,bat,1,1,0,0,0,0,1,1,6.5,4,0.857142857143
S100,mantis,cicada,1,1,0,0,1,0,1,1,80.25,4,1.0
S100,tapir,beaver,0,1,0,1,0,0,1,1,35.6666666667,3,0.609756097561
S100,boaconstrictor,germanshepherd,0,0,0,0,0,1,0,0,6.25,4,1.0
S100,grizzlybear,ermine,0,0,0,0,0,1,0,0,12.3333333333,3,0.846153846154
S100,monkey,guineapig,0,1,0,0,0,0,1,0,12.75,4,0.72972972973
S100,bat,rattlesnake,0,0,0,0,0,0,0,0,15.75,4,0.794117647059
S100,bird,sloth,0,1,0,0,0,0,1,0,16.5,4,0.877551020408
S100,graywolf,opossum,0,0,0,0,0,0,0,0,40.0,4,0.933333333333
S100,goat,scorpion,0,0,0,0,0,0,1,0,8.0,4,1.0
S100,dove,gnat,0,0,0,0,0,1,0,0,34.0,4,0.92
S100,bear,panther,0,1,0,0,0,0,1,0,47.75,4,0.785714285714
S100,treefrog,lobster,0,0,0,0,0,1,0,0,11.75,4,0.862068965517
S100,carpetbeetle,gopher,0,0,0,0,0,1,0,0,4.25,4,1.0
S100,muskrat,duck,1,0,0,0,0,0,0,0,24.25,4,0.969696969697
S100,bobcat,fox,1,1,0,0,0,0,1,1,60.5,4,0.649122807018
S100,walrus,lobster,0,1,0,0,0,0,1,0,28.5,4,0.88
S100,bessbug,finch,0,0,0,0,0,1,0,0,26.0,3,0.913043478261
S100,canary,eagle,0,1,0,1,0,0,1,0,59.25,4,0.755555555556
S100,mountainlion,sheep,0,1,0,0,0,0,1,1,24.75,4,0.777777777778
S100,cow,parakeet,0,0,0,0,0,1,0,0,3.25,4,0.942857142857
S100,chicken,kangaroo,0,0,0,0,0,1,0,0,29.25,4,0.9375
S100,wolverine,deer,0,1,0,0,0,0,1,0,29.75,4,0.825
S100,hamster,fox,0,1,0,0,0,0,1,0,32.5,4,0.783783783784
S100,cardinal,stallion,0,0,0,0,0,1,0,0,3.75,4,0.875
S100,bulldog,honeybadger,0,1,0,0,0,0,1,1,49.25,4,0.941176470588
S100,rhinoceros,raccoon,0,1,0,0,0,0,0,0,11.0,4,0.913043478261
S100,ostrich,tiger,0,1,0,0,0,0,1,0,5.25,4,0.925925925926
S100,persian,wildebeest,0,0,0,0,0,0,0,0,20.0,3,0.666666666667
S100,hyena,gecko,0,1,0,0,0,0,1,0,22.5,4,0.733333333333
S100,lizard,penguin,0,1,0,0,0,0,1,0,31.3333333333,3,0.86
S100,jellyfish,ostrich,0,1,0,0,0,0,1,0,5.75,4,0.914285714286
S100,salmon,gerbil,0,0,0,0,0,1,0,0,1.75,4,0.90243902439
S100,clam,fox,1,1,0,0,0,0,1,1,2.0,4,0.722222222222
S100,chihuahua,gorilla,1,1,0,0,0,0,1,1,10.75,4,0.828571428571
S100,elephant,zebra,0,1,1,1,0,0,1,0,37.25,4,0.64
S100,lion,cuttlefish,0,0,0,0,0,1,0,0,1.33333333333,3,0.869565217391
S100,anteater,starfish,0,0,0,0,0,1,0,0,2.25,4,0.738095238095
S100,gnat,firefly,1,1,0,0,0,0,1,1,65.5,4,1.0
S100,anaconda,adder,1,1,0,0,0,1,1,1,43.0,3,0.166666666667
S100,squirrel,mole,0,1,0,1,0,0,1,1,76.25,4,0.615384615385
S100,cattle,nightingale,0,0,0,0,0,1,0,0,5.33333333333,3,0.933333333333
S100,shark,puma,0,0,0,0,0,1,0,0,11.5,4,0.857142857143
S100,beardeddragon,pika,0,0,0,0,0,1,0,0,5,1,1.0
S100,anteater,sloth,1,1,0,1,1,0,1,1,51.0,4,0.857142857143
S100,bulldog,redpanda,0,0,0,0,0,0,0,0,29.75,4,1.0
S100,bear,tiger,0,1,1,1,0,0,1,1,51.25,4,0.888888888889
S100,cricket,redfox,0,0,0,0,0,0,0,0,2.0,4,0.882352941176
