numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,4,50,0.7,0,stationary,19,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,176,120,120,:q_O?K?AA_?OOM?@@?ocCCB___c?NCBaH?eECAoogm?@BogWOIJEO?OOUN``PW}?AA@g?CIQ_Cg?CGJ``@x?aT``@`ECCBDW?GECAopXSrDBba@GrJECR[?ZBDbqHqECGpB@iGJGqqHi?@Bo?wcTALsggk]OKOo`?iUaCQqaGFFHWXStJFebsGECBsQxw}l_`Ph?rDGEC{?[OKj^,-1663.657175,,,,101,00:01.1,:q`?G?CD??o?GICB___c?NGcO_WOJL?__{CCF_`P[O^ADo?s?AHECg@GfGDr@x?aT`cWOOKT``PsSVDFCAPKrJECQxm?LdfGWOa[ceBPuGDDgHXCs]_?O{gz@hDXx?pBGDW`ClMGHWW{iYNQp`g|BACih[{l_bQ@s~DKHtA}?MKetn,110,66,35,1014,-1748.574444
6,0.3,steyvers,4,50,0.7,0,stationary,20,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1763.495885,,,,114,00:01.1,:q`??KI?A@oocGF@A@W_]P??`_{?CG_`w?CFFEOogi?LFoos?MIGPPckdACaxxA?MbA`h]]WaDW?CIY_@OxGn?B@p{?OIFQASGEIEegGx@AAFR{seVdAxYQE_`@ASCCGCawowq\PrQHiERNHGO[QRQIxp?rYLfDCOw__A@Ww~CIDaxd`,109,75,39,1002,-1927.175998
6,0.3,steyvers,4,50,0.7,0,stationary,20,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,181,118,118,:q_O?K?AA_?OOM?@@?ocCCD_?OcCH@@?o_Y?BBOO_a?CBoOcCOJ``?sOOM_bW?SKFCopG}GDBb@{?AQcappUECBCasCGEIOOWOlGGO?GKJ@BcR@m?FKo?HqAFDbR@eAFECa`qa[NO?KSSKLfSSCYPOoO`c~@BAP|Gg[No?gWMT___`Ov@JESkCl[NGWO_Q^TIxGwkVTo_g_rGFCBSGcVS^,-1759.257978,,,,107,00:01.1,:q`??K?B??__[ACD_?XGKGE`oO_aGF_`H[KKIcBgGWZ?A`xG}IFFpxGk[T_?oogcU_``pQABAq@sSjFGo?Hea[_`pWsp@ECbtCw]_FcCSSKLfSSKKLIgCKCGX_``x]AQIFByDJ?A`akW]PLfgW_kWKhWgk\[NHwO_Q^TIwGg[l`A@XeOMGEcSGK[OIN,115,66,41,1003,-1870.189786
6,0.3,steyvers,4,50,0.7,0,stationary,20,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,169,119,119,:q_O?K?AA_?OOM?@@?oc?CBA@WGI?DBO?OKL?A`gGGGDBP?sCCDDoOocULcA`[WQL___oyACEcX?mCJFRaHQ?DBbWGcZDBBwGOIEEoO_WYX_?_WQACGcgGOaQa`gOW[Q_`?gyEDEGG`C~CAbcCCw^mfw?GH@BAQ`U\@@AbHymYOIW?KHDBBRQegT``SKCYVTO@@aC]O~,-1769.530537,,,,104,00:01.1,:q`?G?EAA_?O[?F@@PgOYIE_?WcGIJbAP[COIDoPGuGEaAPhEH?@BaKwaSa`phIQLa``?{jFEdrCOYX_?asCGMHOQHIWU`ARkCECAbgOKIKgfwgW[VLgJ`}A\No?_kWPLp`HCgTPrakCSXNGixcs]OIWXuKLLFTLOxBAgCKCYi_A@x`Um__bqF,109,60,44,1012,-1936.447999
6,0.3,steyvers,4,50,0.7,0,stationary,20,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,174,120,120,:q_O?K?AA_?OOM?@@?ocCED___WQEF_?oc?GF__w?CGDDO?OMAAA@gGGGM``Ooe?DECGgqAAEB`{?MIER`{Sd@AbaCGMMFdwh?b@EBw?OQNaBbCGEDCagOW_\_A`o}CBBbbXqAJEEggW`FEfgO{n?@`R[GeTa@qX[tGDHwWSWMLO_wx@BAeg?Cn@HfcsGEIEB`{CIOQJJQE_\,-1770.344901,,,,111,00:01.1,:q`_OS?AA`?ocM?@@Ooc?F?BopSCII``xkG\?@`h`AIK__`o}MIER`|IIMGdgOWMMJsAKo]SaAP{C\@@?pKGKOMo@o}CBDBb[CKQbCBHyMLaBwWSMZbBqkOMRJecK_sf``P_wgYPSbaAAJLGcYU?@FRAXyCIFecaTR@JhDdhAhUsBhz,105,69,42,1009,-1916.306706
6,0.3,steyvers,4,50,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1851.451685,,,,107,00:01.1,:q`?WS?CB``GOMACAp?{a?@B@w?GP??`w?CFF``PS?YN``g?[SOabHXICHDrqC?dEDBQ{W]WaDW?CIMLO?g[cVb@p{?OIFQASGELGegGx@AAFR{seVdAxWtHBOO_`IAACAP[SKXLfS[stBHfccGMHHhD[w_UKtrPkwgaFCC?OJFFw`OkVKkN,114,70,37,1004,-2010.333084
6,0.3,steyvers,4,50,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,164,118,118,:q_O?K?AA_?OOM?@@?oc?AAAoOSGGD___WQCE_@?weCCCoOgWNA@aPcuCDCOOguIEDo_oi?ACbg_cUS`AQ`UKJHO?_[R@@aqk[QWdeWHiGHDop?eECCaqpus[`AppOi]`bA@YG]bPPHs~@@EGgsqe_`?p@L?ECqqEk^Qp`XIQJNhWOc[XPQRHmQ\TQr[?AAAfn,-1809.612933,,,,106,00:01.1,:q_O?KA?@@o_[EBAAoOck?H``GgWMJ`?oweZDBAHkOIIDo_oi?HFP@XQjEDApxICH__ogsjFCeHXKiX_`rSKGEDQ@KKGJJFWxgx@FDAkK_UaA@S?TDBARh}AAKQrITL@@`?qLL?HdcKcydba`Wsd?CfskOMHKgi@SqZRqRihZUOo?xC{^R^,104,60,46,1015,-1995.480072
6,0.3,steyvers,4,50,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,179,119,119,:q_O?K?AA_?OOM?@@?oc?ABAo?OOL?@@?{CCE_?OOQAAAAg?KIEaOOOMABAaWGU?@@`gOWWN_`?g_R@AA`[?OHDQ@Ggd@DAw_WPDECQkCQN_CwoolCEp`xeAAIeg?ciXNo?GKLDNGGWOIGMoOOmGRMo__SU^_A`X_z@AA@OkhHEECKgUTJHwWOIJQO?GM?BBBGHhLABBqSWQKHOpYPV,-1863.012067,,,,114,00:01.2,:q`??KIAA`OO[YCF___o]?C_`?wi?BBQGGGF@AoW[W^DCAP`EZGCq@H?cTdAw_WPDEQPk?aReDg_uKN__`GsiY`@QXc~?@`wOKI]OOOWOOMMoAcGGZMo__SVBDeBiUOScbCIaSJIDQq]ECAhGGKaQLGtC?EEBaaSC}e`BrcWQQLGGXDOj,107,72,42,1004,-2011.182129
6,0.3,steyvers,4,50,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,195,120,120,:q_O?K?AA_?OOM?@@?oc?CBAooc?CCAo?WSP??_ogYGDBAgGGEE`a`[?T?B@pOu?BA``KSSJFo__SV?BBwG[QIaaWGSUQ_?_WSP?A``HAEDBAA{?CCBaG?GGK_```m?BBawGKu[_?_Wg`CAaqPYAAAeb[CIZMp@XX@CHDgwghBCCbS[QONpQq@H?@@?ogb?CAapa?EGo_WWWZabqaTTIDiwWOch_`RPmIIEdbn,-1886.204066,,,,96,00:01.2,:q_OG?IIBAOx??CC_AGsOII___WYEIDo@Gi?EBbW?KNDDbwOOJEFoPGg\@CAWGgUQ_P`?c_Pa``@]?@@@w?OWW_bB[?EFDoP`kx?@?ohAGD__bPmADLfW_T@QJGGwgaScCbs[QONpQq@EcbAa[g[NJECk?KGGo_WWWYLpPxPIibAaYLVCHGdKCCDLFHOsc\O^,130,65,31,999,-1980.952659
6,0.3,steyvers,4,50,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-1942.559834,,,,109,00:01.2,:q`??KI?A@oocGF@A@W_]P??`_{?CG___{?ABbbGWST?EbwWY?FDCGgqUQ`AP[{`?FP`OsnEFeG`Oj??`RS?IFHDw?WMN_A@OyOQ`?phCt@AbcCGG\NrQX]SJdbScL@AACgGGOHDp`pcybeegXK{c`@pHLHMGDbLgu[SP?hp@?CApp}GSJDrJB,114,70,39,1002,-2118.611475
6,0.3,steyvers,4,50,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,186,118,118,:q_O?K?AA_?OOM?@@?oc?ABAO?GOL?@`?{CCCBAGOKGH_@@C?ACCoOOOQI_?ogaAHEO_WSML_?OOSR?@`WOOKIFO_gg`IEBW?aAA@`AKGYO`?p?ofBDBQcCCCJo?Ocn@Aar[?OJEo?GGn@BB@k?e__?a{OSM`?pOso[_aayMGZMp@AMKHEBwOWSMHpAH\JBBAQ[CC\_?OY`R?@BALCnAEcHHD[n,-1956.363309,,,,101,00:01.3,:q_OG_?B@@?w?M?@A@gWOL@``@KOKG_?PKiEGa@`GqEFEo?GeEDDq`cGILGR@k?MG__qKGELcAp`MEIEdGGQ?ACbQ{GIJLo@?mAABoPhye__?_h]GGFO_WgYRKFIxh@CLfW__[b_bAIAKIFCskKGIJhWoceX_?Rk?ABAIDK?KKGpAH]AHEcDKWa[VJ~,121,65,36,1003,-2094.782562
6,0.3,steyvers,4,50,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,181,119,119,:q_O?K?AA_?OOM?@@?oc?F@@@GGOJCAaGGGEDBaW_[TCCAW?CEIbagg_R@A@pCCECCaw?KH?@@Ooi?A@`X?qGGCbqC_WT`aqK?CDGQPxY?BARAk_X@BcApeGGCcb[CIFDBW?CMI__`QAQYNq`kGEMPHGIHJ@DBSCCSLFCsKGY`RoOOKQIaBAxqABEcwOT?`PPq@DCk`@TCGI_Ogg?seSO~,-1913.377088,,,,99,00:01.2,:q`?WCA?@APoKQIGa`w_]GG_?WwiIGCoO_]ACCaw`E?AA``S?CBCqG__QN_DWWOUOGo?OKIFGQ@G{lBARAk_X@B@q@YECBAA@GiZ_a`h?n@BoSAEQILFx?gpBQOSkCSLOOPpLBAOhwGGEJEdG_ogTJfBkCCBagCIIWPKgSQqCGFCtkGc_SO@hLAg,118,63,36,1008,-2103.173539
6,0.3,steyvers,4,50,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,200,120,120,:q_O?K?AA_?OOM?@@?ocCD??`?k?ADBo?GKKF`@Ow_R??___]EEDQ@Gq?FDO?OOII__o_SX@@?ogeCFDcG?CCN_@Op?b?ABq[CEDba`hEADBagGGEPJQPSGKJKo?GW_U``gOSUNGo`HChEDeW`CgUbAQHg~??__wkj?@a`xICEEFWG{g]_`@GlF?BAqHk|DDbqHyGMPhGOkqg`asYTVAAcCcGQRRo?GKSaaBcckcZOJN,-2002.627797,,,,108,00:01.4,:q`?W?CD??_w?CDA_?WGSN@@`_{ICFbAh?q?F_?__iECEOOOKQL`@wG}IOGcw@MEDba`kCMI__ohClFCoaSCIOIdgWiUNGey@ChAA@b[OgU`@`GsaYNo__ki\_A`xICEEFWH[|AEgw@Cu]RP?gka]_@@qLH?@ArI@PJPht[GIMFcDdTMj_A`xg}aaBcdGqZU^,127,73,35,990,-2141.166595
6,0.3,steyvers,4,50,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2027.491637,,,,106,00:01.3,:q`??KI?A@oocGF@A@W_]P??`_{?CG___{?ABba@cKII_BP{KL?BaaCSXJHO`Gm]O_BgogYVbBrCkYSIo?GSt?A`qP]?EBbw?_SMcCgOKYPLOOgx@AAFR{seVdAxYQE_`@ASCCGCawowq\PrRSKe]QO_wcecfCApesZMIG_Sw__A@Ww~CIDaxd`,116,68,38,1003,-2220.042028
6,0.3,steyvers,4,50,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,175,118,118,:q_O?K?AA_?OOM?@@?oc?AAAO_[OIEa@`COKH__o_aOI_?pGiGK``?geAAFp@g}?AAbx?cSN_?OWO^CGcw?OQT`@?gWhBDbP{CEDFdw_WR@@`BCCCFKO?gkaU__okcSNaA@Pi]OKsR@|BAACacc]a`@OpmGKEo?WSKXMRPyII\``Rt?aQSO?OWZEKfC{_UVLgx?kn@@AppUoZV^,-2029.444642,,,,104,00:01.4,:q`??K?B@@?w?CCB__gSCGDcPg_SPGDO@SqECAaWGGENeo?_S^GDO?GQGNHp@OyGDBAaKKULFcWGS]QHdwoceU_eWGGMWacQsCq\ca`{_[Y_bq@[rPKFsKKGQcbrI@DA@``@IGKGeBc?q[Moo_saaQvBhyEDNSQPhP?@BS[[q[RjH?cmZOGx?k[RTJg?CCMIuBYz,118,57,47,1003,-2161.755805
6,0.3,steyvers,4,50,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,178,119,119,:q_O?K?AA_?OOM?@@?oc?ACAo?S?CF_?__SN?BaWGGF?@?w?GMG`?ogm?BEOp?cV@@?x?cSL_?__SR??`PWo\?A@q[?ADEO@{GOL`@Qk?EDDbAK?GD_@P`i?DBAX?k`?@AQ[OIJGeWOsgU_APPU?KFdwhKj@HdW_m?CIfscSgULO?gyGKFoPWo[`SOG?pPRRoO_Wi_bbAxgxKIEraN,-2010.118789,,,,101,00:01.1,:q`_gOM?A@o?GUOABpGweAA@o?[GMG`?ogmEK`a@KCCDGO@GgZAAaXWo\FCAW?GKRIO?G}CGEcgPCj??`P`UGKLPP`QIECeX?w_W`CrkOUPKoOOslIIo@dKiUOGg`SxJ_@Aho}cadbS[[NJhG_o^@DbaaDCg_Ew?pPRNhC{CGEDDWwom[eDBXpF,115,63,38,1009,-2145.065166
6,0.3,steyvers,4,50,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,181,120,120,:q_O?K?AA_?OOM?@@?ocGEC_`?kOIE___g]ADCo?GGGDCO_g[TAAa`c?EDDbGGQIIEOOgWV??__o]IHEOP?wbAAAAKCGJFoPW{iU_@PXQIIa@Pp]?KFCrCOIFCo`@ICFCcw?wpAHFW?koZ_da{GIJKGWg[fDGP`GtF@ABqs?ECOoO_[QQQOBX|BA@aPPhJKHewHE?YLfxqE?AJO_wcWLP~,-2069.354616,,,,104,00:01.4,:q_O?K?B@@O_[[GDa@Oo]B@AaW?SPA@`pSGIK`?ogqHDDBGgWV?BbqCGIE_a@pEGGDoO_mGJFdQs?hDCAgWOmX_CrCGGFCo`@ICCCbA[?[WLobk?IJLoq{skWOpP`KpDECGodFCBBqqI?BNgS{[i[QUryECBBAPOpIicerqmAP_EbX}[SKFCK?iUSJgO[QLOHn,120,61,43,1001,-2279.220591
6,0.3,steyvers,4,50,0.7,0,stationary,24,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2122.525973,,,,108,00:01.3,:q`??KI?A@oocGF@A@W_]P??`_{?CG___{?ABba@cKII_BP{KL?BaaCSXJHO`Gm]O_BgogYVbBrCkYSIo?GSt?A`qP]?EBbw?_SMcCgOKYPLOOgx@AAFR{seVdAxYQE_aAq@IAACAP[W[XPrRSKe]QO_wceVQRa@WrYLfDCOI[OO@?k\CIDaxd`,115,69,39,1002,-2338.731889
6,0.3,steyvers,4,50,0.7,0,stationary,24,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,197,118,118,:q_O?K?AA_?OOM?@@?ocCCBAo?GGJ@A`g?GECAo?gYABAa@SGEHbA@OmSJEo_WSR?@`PGi?@@@?kGEECAhOs\?BaaCGEDCo_WSPDDBWWOMHJQ`pM?AGCQp]IFJEhxGlBCapxUCDFfBkCSM_?_gWPOJDrSGGEBgIHiEDNO?OOQKLOohUEEHGCSCMHQo?PCkZ_?pGo^?ECg?CCYPuBQeKGDBQX]MULpa@Km^aaPx`T,-2103.095754,,,,116,00:01.2,:q`_?GII?AOOOKJ??_ggWN?@@Wo]ED`oOgmSL`?pcKGH____UIECQ`Ws\FGOp{GPLaDQs?SMHo?PWnFJEh_{cU`aPXUCDMFWGSSMKo_oaCUJo?wp@PLPRsOQTMPQ@SmZaFSQPJ@A@pIU?DGessKQNGFg?cd??cRTCoYSjGo_SMHdwxWuhbAA@Km^aaPx_weT^,121,76,40,988,-2335.889169
6,0.3,steyvers,4,50,0.7,0,stationary,24,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,187,119,119,:q_O?K?AA_?OOM?@@?ocCEC_?OOU?@A@gGSN??`G?GED__og]AAEOog[Z?@@WGGF@@`?giCFCAQCGMJFoOWWXABaq[CMHFCqkOIEGdG?OTABdWOKIJIpOpEADJeGgo[R_?`pCu[__a`i?IKOOXQ?JEeR{?SWMOAHa?PKOQaEAAIGgGOo]PO`H?dQSo_WWbBCAPP@N@KGgGws[dECAqEERPph?qfS~,-2100.036501,,,,100,00:01.3,:q_O?K?DD??OWQAB_?WGKGE_`?g]U?``p[qEDEo?OS\??_wGKTABa@HACFDbxc[SRbaP_wjDBDG_iMRIO_WSUTa`aKOJKFBqXmQPLfGGGYSKeg?gpCBDG?kYVNo@P_xPKPR@yCHIGWOWgWPOO_SSWNGh`?dFHIWWWUdcAPP?c_RoPP`CcToOxo|IEgDcWWebaph?qfS~,127,60,40,998,-2252.171591
6,0.3,steyvers,4,50,0.7,0,stationary,24,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,172,120,120,:q_O?K?AA_?OOM?@@?oc?AAAo?OQACBOOSCCCAp?gi?CA`wWSX?A`wGKKM_?ogqACAa`kOII__`OkdDEOOgYCECAakCKT_@QDa?DKOOOkeUbBQCGSTJPQcWMOKO`XSs]_@Owy?@Hdg?TBCEeBqMEKGo_wqAEJFSDCc\a`qHIEMGdSK?AaacBS?CBEJGOkaRJP?w_SJ_GWG~,-2068.327996,,,,80,00:01.2,:q_OG?IAA@oocGJAAOOsCD@A@WgiJBEO?kCEEFRG_SWLaaiSSX@bDWHU?DEUGhaCJEcqs_YO`Aa@SlJIEGx?oZMO`WwiYNO?gyAOHdg?S_]Op@h_|?@cWO[XEIdbyAGPHFWg[aQ`a@pCi`_Gi@_s`TO?Woy]`@_xCeUaA@S@Ab_a@yn,120,52,28,1025,-2191.945872
6,0.3,steyvers,4,50,0.7,0,stationary,25,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2206.782747,,,,105,00:01.4,:q`??KI?A@oocGF@A@W_]P??`_{?CG___{?ABba@cKII_BP{KL?BaaCSKKdcgOcVNGO@sWSLJp`xaGJEdAk?ADLO?g[cV_@_w}?GDBgG_dA@bQHiADFGGOOy^ecq{gVJQOsCOUOHOOO_QJbBbIMYY_?qXxHABaQX\HMGDbKOu[SPBaA?GDbg`OkVKkN,118,66,39,1002,-2394.71801
6,0.3,steyvers,4,50,0.7,0,stationary,25,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,175,118,118,:q_O?K?AA_?OOM?@@?ocCH?@`?kKGF_@wGGGF``?gWMI_@w?CGF``?sKMM_`?sKGDBaWGOLBBa@W}?BAA@cKSQIOQC_fCCA`s?MIIPOwgYQbabKOeSKO_gWaWdER[[SXLfgGOKUdDBs?GLaBb`uGDCAw?SRCMo`?kjFDERsCECBfSc?KJGGGGKyf_?p`qSSNOoxtH\RUR[__WR^,-2180.867538,,,,107,00:01.2,:q`??K?AA`o?GMH??_ocKHC_@G_SMI_@wGKH?BPpGyACFOoo_R@A@`k[ONcBWWOh@BQA[OSMGO?xQILHQbKC[SKO_WSWPKTBHmMIGeR[CGMJQbHk|CCbRCW[[Mp?wkZDCdG`uCGDdSK[q]a@p?tH?DcCDtGf_?p`OwaiFdCKG\QIzYXMhedBYaOOKHd~,113,62,45,1005,-2389.550421
6,0.3,steyvers,4,50,0.7,0,stationary,25,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,171,119,119,:q_O?K?AA_?OOM?@@?oc?AC``?kGECAoo_a?@AOOOMCBCPOoi?CBPPkCFBAAWGGV??_wWSKOHoP[?CFGpP?cWPHpOwcXCBaQK?MGDOp@CnT`APXMABBDgGGIEFCW?CgV__pxQABBOOW{mW``?xM?HGcwOKzAMoOh[p@@BRC_WPLo_w{p@@eGOKOHcCAYQY^POOQXRBADA~,-2213.99323,,,,91,00:01.4,:q_O?K?BA@o?WQAAAP?kKGD``?{?AC__gOKPDBAg?WNDEoW_eCJ_?wX?f@Do?W[bCCAaKSMHEOO_cb?CAgW_WPJeikGUR`dgGGKMJO?HOm[`apxOnUNFxX[pBA@q[?QPHfWWkcRLFWXgzFEDskGYOKFX?oaZ`@Ow{p??arAMCBCcQ`eOOHgCcWY^POaQDKhiDRyF,123,48,43,1011,-2417.63769
6,0.3,steyvers,4,50,0.7,0,stationary,25,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,188,120,120,:q_O?K?AA_?OOM?@@?oc?CC_?_WSL?@@_{KGECP?o_R?@@_{?MIcApc?CEBawWOKFFO?_[T?@?owmCFCbw?[SK``GOWULGopHCh?A@wOKGEGq@`UEFCcW?oYX_`Q`YECAbqHYSKEcrK_WXLfgO[YP_?_WmKHDP?{gY]_?`OkjINO?gcbIEeRXw~IECrsGIEDQBqA?DBGS{?CBAO?GKJGEBXhDJ]Nj~,-2200.74153,,,,106,00:01.2,:q`_gGGF?@?wOQ?AAo?O]GGa@pCIYGDo_wmEM_@?o[TADp_wc^IDb@pIECAo`WsbBCcQcONA@cWoojFGo@_sr@AdApiGDDBq`WxIEcrKoqZMfgosb?@aw_WTNGCQ[gYR_?`XUS]aaXOoYXLfbyUGKHeWGgcZMQBHl?ea``qDN?@@@cCkkcBXhDIfnhDI~,120,68,38,999,-2435.743151
6,0.3,steyvers,4,50,0.7,0,stationary,26,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-2285.598084,,,,100,00:01.4,:q`??KI?A@oocGF@A@W_]P??`_{?CG___{?ABba@cST?Eb`{KL?BaaCSKKdcgOcVNGO@sWSLJp`xaULIDW?CMY_@OxGn?BBw?_SMcCgOKYPLOOgx@AAFR{seVdAxYQE_aApx?d@@A@GmKMPrQHi?BHfccGMHHdscw_UKpRPkwga@QPp@?CApsO]SJDrN,121,63,37,1004,-2511.908215
6,0.3,steyvers,4,50,0.7,0,stationary,26,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,185,118,118,:q_O?K?AA_?OOM?@@?ocCCB_?os?ACAoOOQACAoOOKJ?@`?g]CBDo?W[ZA@`?k?ABAO?OKGN`BPsGMKGqp_}ELFR@g{_PaaG?SQNGO?o]?@AaPXAEKHdGWO]PJO?_ShBA@P`YCHLO_wk]]_?O`?oY__``?z?@bWWO]U``ApqELeBQHYQIFfCKwaYMo_WW~CFdbaeANHggG|DNJFGaUMKFGGXp^,-2349.804065,,,,101,00:01.6,:q_OW?ECB___cCFE_?O_UD@Ao`K?CBAop[?IL``w[GEKEbwOs\FGqpcs\KFcWg_TCAaPxA?EBo?GSQJGOp`KhBFcW?CGGa@P`?lDCdbSk]]aAQCGSKMFW?CZCEBPxYGNMFWWtF?ECRKcSUMGXpCs\`?pH}MUMIWW{eaPhWGc]QIFSIHHNIDbcPJFEBcCKMOMFdq~,125,60,41,999,-2553.186165
