id,game,category,item,RT,RTstart,shortlist
S101,22,animals,chicken,3739,10665,0
S101,22,animals,pig,2819,13484,0
S101,22,animals,cow,1135,14619,0
S101,22,animals,sheep,1644,16263,0
S101,22,animals,parrot,5027,21290,0
S101,22,animals,hamster,2866,24156,0
S101,22,animals,snake,1739,25895,0
S101,22,animals,mouse,1793,27688,0
S101,22,animals,rat,1229,28917,0
S101,22,animals,emu,7067,35984,0
S101,22,animals,ostrich,2534,38518,0
S101,22,animals,giraffe,2217,40735,0
S101,22,animals,elephant,2005,42740,0
S101,22,animals,leopard,2605,45345,0
S101,22,animals,lion,1973,47318,0
S101,22,animals,tiger,2311,49629,0
S101,22,animals,otter,2844,52473,0
S101,22,animals,chipmunk,5320,57793,0
S101,22,animals,gorilla,3674,61467,0
S101,22,animals,ape,1352,62819,0
S101,22,animals,turtle,7662,70481,0
S101,22,animals,crocodile,2350,72831,0
S101,22,animals,alligator,2534,75365,0
S101,22,animals,bat,4429,79794,0
S101,22,animals,whale,9772,89566,0
S101,22,animals,dolphin,2745,92311,0
S101,22,animals,orca,3325,95636,0
S101,22,animals,seal,1411,97047,0
S101,22,animals,bear,1500,98547,0
S101,22,animals,wolf,4428,102975,0
S101,22,animals,donkey,4792,107767,0
S101,22,animals,camel,2473,110240,0
S101,22,animals,lizard,11915,122155,0
S101,22,animals,duck,21675,143830,0
S101,22,animals,goose,1405,145235,0
S101,22,animals,octopus,5564,150799,0
S101,22,animals,shrimp,3229,154028,0
S101,22,animals,fish,1208,155236,0
S101,22,animals,rooster,13933,169169,0
S101,23,animals,cat,5363,5363,0
S101,23,animals,dog,1069,6432,0
S101,23,animals,cow,2148,8580,0
S101,23,animals,pig,1386,9966,0
S101,23,animals,sheep,2288,12254,0
S101,23,animals,wolf,1416,13670,0
S101,23,animals,donkey,7303,20973,0
S101,23,animals,horse,2961,23934,0
S101,23,animals,duck,8611,32545,0
S101,23,animals,goose,1009,33554,0
S101,23,animals,chicken,2080,35634,0
S101,23,animals,rooster,1966,37600,0
S101,23,animals,rabbit,3994,41594,0
S101,23,animals,turtle,4961,46555,0
S101,23,animals,snake,2015,48570,0
S101,23,animals,lizard,2393,50963,0
S101,23,animals,crocodile,3730,54693,0
S101,23,animals,alligator,2614,57307,0
S101,23,animals,elephant,2669,59976,0
S101,23,animals,giraffe,2063,62039,0
S101,23,animals,lion,1876,63915,0
S101,23,animals,tiger,1334,65249,0
S101,23,animals,bear,2896,68145,0
S101,23,animals,leopard,2890,71035,0
S101,23,animals,cheetah,2110,73145,0
S101,23,animals,gazelle,2270,75415,0
S101,23,animals,hippopotamus,9689,85104,0
S101,23,animals,mouse,11866,96970,0
S101,23,animals,rat,1140,98110,0
S101,23,animals,gorilla,9897,108007,0
S101,23,animals,ape,1568,109575,0
S101,23,animals,owl,11963,121538,0
S101,23,animals,chipmunk,14460,135998,0
S101,23,animals,otter,8893,144891,0
S101,23,animals,beaver,2930,147821,0
S101,23,animals,sloth,6058,153879,0
S101,23,animals,mammoth,9332,163211,0
S101,23,animals,zebra,6564,169775,0
S101,24,animals,cat,3680,3680,0
S101,24,animals,dog,1250,4930,0
S101,24,animals,chicken,3584,8514,0
S101,24,animals,pig,1350,9864,0
S101,24,animals,sheep,2010,11874,0
S101,24,animals,ram,2021,13895,0
S101,24,animals,cow,2363,16258,0
S101,24,animals,buffalo,6030,22288,0
S101,24,animals,horse,2278,24566,0
S101,24,animals,donkey,2303,26869,0
S101,24,animals,camel,1787,28656,0
S101,24,animals,elephant,3100,31756,0
S101,24,animals,giraffe,1719,33475,0
S101,24,animals,gazelle,3934,37409,0
S101,24,animals,lion,1644,39053,0
S101,24,animals,tiger,1003,40056,0
S101,24,animals,cheetah,1711,41767,0
S101,24,animals,leopard,2395,44162,0
S101,24,animals,possum,6437,50599,0
S101,24,animals,chipmunk,5269,55868,0
S101,24,animals,sloth,2421,58289,0
S101,24,animals,gorilla,1587,59876,0
S101,24,animals,monkey,5577,65453,0
S101,24,animals,snake,2402,67855,0
S101,24,animals,mouse,1792,69647,0
S101,24,animals,rat,1320,70967,0
S101,24,animals,turtle,2768,73735,0
S101,24,animals,rabbit,3132,76867,0
S101,24,animals,chinchilla,4284,81151,0
S101,24,animals,crocodile,18179,99330,0
S101,24,animals,alligator,2926,102256,0
S101,24,animals,seal,3462,105718,0
S101,24,animals,bear,1784,107502,0
S101,24,animals,wolf,1845,109347,0
S101,24,animals,coyote,2235,111582,0
S101,24,animals,walrus,7994,119576,0
S101,24,animals,manatee,4028,123604,0
S101,24,animals,dolphin,3232,126836,0
S101,24,animals,shark,2051,128887,0
S101,24,animals,whale,2241,131128,0
S101,24,animals,tuna,9899,141027,0
S101,24,animals,salmon,3066,144093,0
S101,24,animals,fox,13620,157713,0
S101,24,animals,zebra,6380,164093,0
S101,24,animals,hippopotamus,3441,167534,0
S101,24,animals,parrot,6703,174237,0
S101,24,animals,owl,7029,181266,0
S101,25,animals,cat,4331,4331,0
S101,25,animals,dog,708,5039,0
S101,25,animals,rat,784,5823,0
S101,25,animals,cow,1760,7583,0
S101,25,animals,bull,3345,10928,0
S101,25,animals,sheep,847,11775,0
S101,25,animals,rabbit,9121,20896,0
S101,25,animals,ox,1358,22254,0
S101,25,animals,camel,1104,23358,0
S101,25,animals,lion,6833,30191,0
S101,25,animals,bear,815,31006,0
S101,25,animals,tiger,960,31966,0
S101,25,animals,cheetah,1632,33598,0
S101,25,animals,panther,1120,34718,0
S101,25,animals,weasel,2706,37424,0
S101,25,animals,wolf,1774,39198,0
S101,25,animals,giraffe,3311,42509,0
S101,25,animals,elephant,1105,43614,0
S101,25,animals,penguin,4447,48061,0
S101,25,animals,duck,7505,55566,0
S101,25,animals,mouse,69613,125179,0
S101,25,animals,whale,5648,130827,0
S101,25,animals,ostrich,3168,133995,0
S101,25,animals,parakeet,3071,137066,0
S101,25,animals,pigeon,3841,140907,0
S101,25,animals,bat,6880,147787,0
S101,26,animals,duck,5281,5281,0
S101,26,animals,goose,702,5983,0
S101,26,animals,bear,863,6846,0
S101,26,animals,wolf,736,7582,0
S101,26,animals,lion,1153,8735,0
S101,26,animals,dog,783,9518,0
S101,26,animals,cat,769,10287,0
S101,26,animals,parakeet,1663,11950,0
S101,26,animals,lion,1282,13232,0
S101,26,animals,wolf,2738,15970,0
S101,26,animals,cow,2156,18126,0
S101,26,animals,lamb,1204,19330,0
S101,26,animals,ox,2365,21695,0
S101,26,animals,bull,879,22574,0
S101,26,animals,sheep,1696,24270,0
S101,26,animals,deer,896,25166,0
S101,26,animals,pigeon,7312,32478,0
S101,26,animals,giraffe,1159,33637,0
S101,26,animals,camel,2345,35982,0
S101,26,animals,moose,2783,38765,0
S101,26,animals,rat,4897,43662,0
S101,26,animals,rabbit,1633,45295,0
S101,26,animals,porcupine,11135,56430,0
S101,26,animals,hare,39374,95804,0
S101,26,animals,shark,17455,113259,0
S101,26,animals,panda,2881,116140,0
S101,26,animals,koala,1713,117853,0
S101,26,animals,polarbear,10574,128427,0
S101,26,animals,ostrich,18255,146682,0
S101,26,animals,chicken,5840,152522,0
S101,26,animals,pig,2847,155369,0
S101,27,animals,lion,4265,4265,0
S101,27,animals,tiger,880,5145,0
S101,27,animals,bear,736,5881,0
S101,27,animals,cow,4464,10345,0
S101,27,animals,pig,656,11001,0
S101,27,animals,goat,1088,12089,0
S101,27,animals,lamb,912,13001,0
S101,27,animals,sheep,880,13881,0
S101,27,animals,moose,1167,15048,0
S101,27,animals,ox,1792,16840,0
S101,27,animals,bull,897,17737,0
S101,27,animals,camel,1023,18760,0
S101,27,animals,shark,5441,24201,0
S101,27,animals,whale,879,25080,0
S101,27,animals,penguin,1616,26696,0
S101,27,animals,pigeon,976,27672,0
S101,27,animals,parrot,7425,35097,0
S101,27,animals,parakeet,1600,36697,0
S101,27,animals,polarbear,4239,40936,0
S101,27,animals,weasel,1056,41992,0
S101,27,animals,chimpanzee,2640,44632,0
S101,27,animals,monkey,1456,46088,0
S101,27,animals,gorilla,1359,47447,0
S101,27,animals,snake,1280,48727,0
S101,27,animals,raccoon,66862,115589,0
S101,27,animals,rat,736,116325,0
S101,27,animals,kangaroo,53583,169908,0
S101,28,animals,giraffe,4891,4891,0
S101,28,animals,dog,1920,6811,0
S101,28,animals,cat,1440,8251,0
S101,28,animals,mouse,1768,10019,0
S101,28,animals,rat,1912,11931,0
S101,28,animals,spider,2088,14019,0
S101,28,animals,elephant,1440,15459,0
S101,28,animals,lion,1281,16740,0
S101,28,animals,tiger,1056,17796,0
S101,28,animals,bear,2832,20628,0
S101,28,animals,hamster,1456,22084,0
S101,28,animals,guineapig,2032,24116,0
S101,28,animals,iguana,1432,25548,0
S101,28,animals,chameleon,4104,29652,0
S101,28,animals,sparrow,4176,33828,0
S101,28,animals,eagle,5682,39510,0
S101,28,animals,vulture,3238,42748,0
S101,28,animals,hawk,2249,44997,0
S101,28,animals,hippopotamus,4112,49109,0
S101,28,animals,rhinoceros,1336,50445,0
S101,28,animals,carp,2584,53029,0
S101,28,animals,shark,1288,54317,0
S101,28,animals,goldfish,1400,55717,0
S101,28,animals,pelican,9753,65470,0
S101,28,animals,tuna,2784,68254,0
S101,28,animals,swordfish,4038,72292,0
S101,28,animals,octopus,1891,74183,0
S101,28,animals,clownfish,4622,78805,0
S101,28,animals,mink,4945,83750,0
S101,28,animals,jaguar,5664,89414,0
S101,28,animals,leopard,3088,92502,0
S101,28,animals,dingo,6928,99430,0
S101,28,animals,hyena,2912,102342,0
S101,28,animals,buffalo,7824,110166,0
S101,28,animals,cow,1344,111510,0
S101,28,animals,chicken,1737,113247,0
S101,28,animals,pig,2295,115542,0
S101,28,animals,llama,1544,117086,0
S101,28,animals,alpaca,1457,118543,0
S101,28,animals,ostrich,3488,122031,0
S101,28,animals,emu,1104,123135,0
S101,29,animals,lion,7584,7584,0
S101,29,animals,tiger,1032,8616,0
S101,29,animals,bear,1536,10152,0
S101,29,animals,dog,687,10839,0
S101,29,animals,cat,1737,12576,0
S101,29,animals,seal,10785,23361,0
S101,29,animals,ape,1343,24704,0
S101,29,animals,chicken,1281,25985,0
S101,29,animals,gilamonster,2616,28601,0
S101,29,animals,impala,2336,30937,0
S101,29,animals,cheetah,10408,41345,0
S101,29,animals,chipmunk,3480,44825,0
S101,29,animals,canary,1416,46241,0
S101,29,animals,alligator,1368,47609,0
S101,29,animals,fox,520,48129,0
S101,29,animals,stallion,1177,49306,0
S101,29,animals,badger,823,50129,0
S101,29,animals,turtle,1265,51394,0
S101,29,animals,porpoise,2704,54098,0
S101,29,animals,horse,1416,55514,0
S101,29,animals,dungbeetle,2152,57666,0
S101,29,animals,lizard,1095,58761,0
S101,29,animals,mouse,1384,60145,0
S101,29,animals,shrew,872,61017,0
S101,29,animals,gorilla,2168,63185,0
S101,29,animals,eagle,1441,64626,0
S101,29,animals,owl,880,65506,0
S101,29,animals,fish,5472,70978,0
S101,29,animals,mole,1080,72058,0
S101,29,animals,chameleon,2176,74234,0
S101,29,animals,chinchilla,2056,76290,0
S101,29,animals,ram,1624,77914,0
S101,29,animals,lynx,1417,79331,0
S101,29,animals,elephant,2344,81675,0
S101,29,animals,bumblebee,2368,84043,0
S101,29,animals,bunny,1960,86003,0
S101,29,animals,whale,1392,87395,0
S101,30,animals,ferret,21849,21849,0
S101,30,animals,frog,1640,23489,0
S101,30,animals,porpoise,2144,25633,0
S101,30,animals,goat,744,26377,0
S101,30,animals,muskox,2112,28489,0
S101,30,animals,okapi,1192,29681,0
S101,30,animals,muskdeer,1360,31041,0
S101,30,animals,newt,648,31689,0
S101,30,animals,polarbear,1160,32849,0
S101,30,animals,capybara,1528,34377,0
S101,30,animals,salamander,1320,35697,0
S101,30,animals,bunny,952,36649,0
S101,30,animals,elk,729,37378,0
S101,30,animals,parrot,943,38321,0
S101,30,animals,thornydevil,2368,40689,0
S101,30,animals,marten,928,41617,0
S101,30,animals,mouse,680,42297,0
S101,30,animals,tapir,633,42930,0
S101,30,animals,sheep,928,43858,0
S101,30,animals,buffalo,1751,45609,0
S101,30,animals,donkey,937,46546,0
S101,30,animals,cat,688,47234,0
S101,30,animals,monkey,936,48170,0
S101,30,animals,civet,984,49154,0
S101,30,animals,basilisk,1944,51098,0
S101,30,animals,leopard,1936,53034,0
S101,30,animals,argali,1112,54146,0
S101,30,animals,deer,2056,56202,0
S101,30,animals,ermine,1104,57306,0
S101,31,animals,lion,8047,8047,0
S101,31,animals,tiger,3261,11308,0
S101,31,animals,bear,2894,14202,0
S101,31,animals,cheetah,3472,17674,0
S101,31,animals,dog,12105,29779,0
S101,31,animals,cat,1585,31364,0
S101,31,animals,bird,3947,35311,0
S101,31,animals,wolf,8375,43686,0
S101,31,animals,crocodile,31292,74978,0
S101,31,animals,hyena,9359,84337,0
S101,31,animals,deer,5906,90243,0
S101,31,animals,buzzard,5531,95774,0
S101,31,animals,owl,4781,100555,0
S101,31,animals,cow,4912,105467,0
S101,31,animals,bunny,74365,179832,0
S101,32,animals,dog,5610,5610,0
S101,32,animals,cat,2584,8194,0
S101,32,animals,deer,3367,11561,0
S101,32,animals,bird,2921,14482,0
S101,32,animals,owl,3175,17657,0
S101,32,animals,cow,2260,19917,0
S101,32,animals,wolf,1714,21631,0
S101,32,animals,hyena,4254,25885,0
S101,32,animals,bird,23282,49167,0
S101,32,animals,lion,2469,51636,0
S101,32,animals,elephant,7538,59174,0
S101,32,animals,tiger,2387,61561,0
S101,32,animals,cheetah,4467,66028,0
S101,32,animals,rabbit,5597,71625,0
S101,32,animals,crocodile,9820,81445,0
S101,32,animals,camel,21534,102979,0
S101,32,animals,giraffe,4438,107417,0
S101,32,animals,horse,10416,117833,0
S101,32,animals,rhinoceros,2895,120728,0
S101,33,animals,lion,16179,16179,0
S101,33,animals,tiger,3178,19357,0
S101,33,animals,bear,2804,22161,0
S101,33,animals,wolf,2661,24822,0
S101,33,animals,hyena,4775,29597,0
S101,33,animals,cheetah,3648,33245,0
S101,33,animals,horse,5113,38358,0
S101,33,animals,camel,2378,40736,0
S101,33,animals,rhinoceros,3153,43889,0
S101,33,animals,giraffe,4258,48147,0
S101,33,animals,dog,7663,55810,0
S101,33,animals,cat,1907,57717,0
S101,33,animals,bird,2426,60143,0
S101,33,animals,owl,3715,63858,0
S101,33,animals,kangaroo,71218,135076,0
S101,33,animals,crocodile,11142,146218,0
S101,34,animals,dog,2917,2917,0
S101,34,animals,cat,1917,4834,0
S101,34,animals,bird,2018,6852,0
S101,34,animals,octopus,4126,10978,0
S101,34,animals,squid,2797,13775,0
S101,34,animals,squirrel,2562,16337,0
S101,34,animals,raccoon,1581,17918,0
S101,34,animals,woodpecker,4472,22390,0
S101,34,animals,hummingbird,2223,24613,0
S101,34,animals,cow,4051,28664,0
S101,34,animals,bull,1699,30363,0
S101,34,animals,pig,2229,32592,0
S101,34,animals,fish,10371,42963,0
S101,34,animals,chicken,5154,48117,0
S101,34,animals,wolf,5366,53483,0
S101,34,animals,coyote,2580,56063,0
S101,34,animals,bear,1263,57326,0
S101,34,animals,penguin,4306,61632,0
S101,34,animals,seal,1403,63035,0
S101,34,animals,shark,1048,64083,0
S101,34,animals,whale,952,65035,0
S101,34,animals,crab,6780,71815,0
S101,34,animals,grasshopper,6927,78742,0
S101,34,animals,cricket,4285,83027,0
S101,34,animals,snake,2742,85769,0
S101,34,animals,hamster,6133,91902,0
S101,34,animals,sloth,9909,101811,0
S101,34,animals,koalabear,9307,111118,0
S101,34,animals,spider,21278,132396,0
S101,34,animals,scorpion,2216,134612,0
S101,34,animals,rat,5298,139910,0
S101,34,animals,mouse,1019,140929,0
S101,34,animals,cockroach,9186,150115,0
S101,34,animals,panther,6637,156752,0
S101,34,animals,leopard,7618,164370,0
S101,34,animals,hyena,5018,169388,0
S101,34,animals,giraffe,1375,170763,0
S101,34,animals,tiger,5334,176097,0
S101,34,animals,lion,1047,177144,0
S101,35,animals,dog,4345,4345,0
S101,35,animals,cat,806,5151,0
S101,35,animals,bird,2548,7699,0
S101,35,animals,squid,1276,8975,0
S101,35,animals,lion,1419,10394,0
S101,35,animals,tiger,1265,11659,0
S101,35,animals,octopus,5589,17248,0
S101,35,animals,fish,26345,43593,0
S101,35,animals,chicken,1349,44942,0
S101,35,animals,bull,766,45708,0
S101,35,animals,cow,697,46405,0
S101,35,animals,pig,605,47010,0
S101,35,animals,snake,2079,49089,0
S101,35,animals,mouse,895,49984,0
S101,35,animals,rat,1355,51339,0
S101,35,animals,bear,4235,55574,0
S101,35,animals,panther,2875,58449,0
S101,35,animals,leopard,2304,60753,0
S101,35,animals,zebra,27591,88344,0
S101,35,animals,hippopotamus,3242,91586,0
S101,35,animals,alligator,3050,94636,0
S101,35,animals,crocodile,3406,98042,0
S101,35,animals,giraffe,6253,104295,0
S101,35,animals,monkey,1001,105296,0
S101,35,animals,gorilla,2049,107345,0
S101,35,animals,penguin,9361,116706,0
S101,35,animals,panda,2329,119035,0
S101,35,animals,cricket,6603,125638,0
S101,35,animals,grasshopper,1791,127429,0
S101,35,animals,beetle,6057,133486,0
S101,35,animals,crab,16193,149679,0
S101,35,animals,gopher,15136,164815,0
S101,35,animals,mole,1904,166719,0
S101,35,animals,prairiedog,8944,175663,0
S101,36,animals,cat,3321,3321,0
S101,36,animals,dog,418,3739,0
S101,36,animals,bird,583,4322,0
S101,36,animals,octopus,2303,6625,0
S101,36,animals,squid,1079,7704,0
S101,36,animals,crab,2609,10313,0
S101,36,animals,lobster,3571,13884,0
S101,36,animals,starfish,5501,19385,0
S101,36,animals,whale,2268,21653,0
S101,36,animals,shark,722,22375,0
S101,36,animals,pig,1276,23651,0
S101,36,animals,cow,639,24290,0
S101,36,animals,bull,1235,25525,0
S101,36,animals,chicken,1366,26891,0
S101,36,animals,wolf,702,27593,0
S101,36,animals,fox,978,28571,0
S101,36,animals,bear,2485,31056,0
S101,36,animals,squirrel,2931,33987,0
S101,36,animals,raccoon,1363,35350,0
S101,36,animals,leopard,6387,41737,0
S101,36,animals,lion,2627,44364,0
S101,36,animals,tiger,796,45160,0
S101,36,animals,cricket,4582,49742,0
S101,36,animals,grasshopper,1730,51472,0
S101,36,animals,beetle,4173,55645,0
S101,36,animals,gopher,4536,60181,0
S101,36,animals,mole,704,60885,0
S101,36,animals,prairiedog,7690,68575,0
S101,36,animals,snake,29631,98206,0
S101,36,animals,mouse,1169,99375,0
S101,36,animals,rat,857,100232,0
S101,36,animals,hamster,1916,102148,0
S101,36,animals,koalabear,4283,106431,0
S101,36,animals,sloth,1011,107442,0
S101,36,animals,monkey,1801,109243,0
S101,36,animals,gorilla,1127,110370,0
S101,36,animals,penguin,3946,114316,0
S101,36,animals,seal,810,115126,0
S101,36,animals,coyote,31841,146967,0
S101,36,animals,scorpion,4187,151154,0
S101,36,animals,bee,5068,156222,0
S101,36,animals,hornet,3131,159353,0
S101,36,animals,wasp,3643,162996,0
S101,37,animals,cat,2306,2306,0
S101,37,animals,dog,432,2738,0
S101,37,animals,horse,864,3602,0
S101,37,animals,sheep,687,4289,0
S101,37,animals,pig,2105,6394,0
S101,37,animals,cow,1015,7409,0
S101,37,animals,ferret,3376,10785,0
S101,37,animals,mink,1344,12129,0
S101,37,animals,ermine,904,13033,0
S101,37,animals,otter,1568,14601,0
S101,37,animals,weasel,1517,16118,0
S101,37,animals,zebra,1603,17721,0
S101,37,animals,giraffe,1840,19561,0
S101,37,animals,lion,912,20473,0
S101,37,animals,cheetah,1472,21945,0
S101,37,animals,panther,1072,23017,0
S101,37,animals,rhinoceros,1168,24185,0
S101,37,animals,elephant,3921,28106,0
S101,37,animals,antelope,1263,29369,0
S101,37,animals,gazelle,2448,31817,0
S101,37,animals,puma,2624,34441,0
S101,37,animals,caribou,1464,35905,0
S101,37,animals,moose,864,36769,0
S101,37,animals,deer,864,37633,0
S101,37,animals,raccoon,1584,39217,0
S101,37,animals,possum,4496,43713,0
S101,37,animals,mouse,1112,44825,0
S101,37,animals,rat,1455,46280,0
S101,37,animals,pony,2952,49232,0
S101,37,animals,badger,32248,81480,0
S101,37,animals,donkey,4256,85736,0
S101,37,animals,camel,3320,89056,0
S101,37,animals,dingo,2663,91719,0
S101,37,animals,kangaroo,1360,93079,0
S101,37,animals,wallaby,1569,94648,0
S101,37,animals,platypus,3607,98255,0
S101,37,animals,koala,7928,106183,0
S101,37,animals,tiger,2144,108327,0
S101,37,animals,bear,2056,110383,0
S101,37,animals,seal,3864,114247,0
S101,37,animals,walrus,1288,115535,0
S101,37,animals,panda,9696,125231,0
S101,37,animals,hamster,41223,166454,0
S101,37,animals,gerbil,1184,167638,0
S101,37,animals,guineapig,6280,173918,0
S101,38,animals,cat,3605,3605,0
S101,38,animals,dog,520,4125,0
S101,38,animals,cow,488,4613,0
S101,38,animals,horse,800,5413,0
S101,38,animals,pig,600,6013,0
S101,38,animals,lion,824,6837,0
S101,38,animals,bear,665,7502,0
S101,38,animals,tiger,1503,9005,0
S101,38,animals,cheetah,1128,10133,0
S101,38,animals,antelope,1120,11253,0
S101,38,animals,gazelle,1376,12629,0
S101,38,animals,panda,712,13341,0
S101,38,animals,otter,928,14269,0
S101,38,animals,possum,1096,15365,0
S101,38,animals,koala,1064,16429,0
S101,38,animals,wallaby,1618,18047,0
S101,38,animals,kangaroo,1214,19261,0
S101,38,animals,dingo,744,20005,0
S101,38,animals,platypus,2496,22501,0
S101,38,animals,sheep,1024,23525,0
S101,38,animals,goat,1280,24805,0
S101,38,animals,pig,2256,27061,0
S101,38,animals,gerbil,2008,29069,0
S101,38,animals,hamster,1311,30380,0
S101,38,animals,guineapig,1657,32037,0
S101,38,animals,mouse,1055,33092,0
S101,38,animals,rat,2536,35628,0
S101,38,animals,elephant,5581,41209,0
S101,38,animals,rhinoceros,1098,42307,0
S101,38,animals,leopard,5202,47509,0
S101,38,animals,panther,1247,48756,0
S101,38,animals,walrus,5328,54084,0
S101,38,animals,seal,1265,55349,0
S101,38,animals,otter,1943,57292,0
S101,39,animals,cat,3359,3359,0
S101,39,animals,dog,552,3911,0
S101,39,animals,horse,872,4783,0
S101,39,animals,cow,561,5344,0
S101,39,animals,sheep,863,6207,0
S101,39,animals,cow,3928,10135,0
S101,39,animals,donkey,1192,11327,0
S101,39,animals,sheep,776,12103,0
S101,39,animals,goat,928,13031,0
S101,39,animals,pig,1624,14655,0
S101,39,animals,otter,2848,17503,0
S101,39,animals,ermine,1239,18742,0
S101,39,animals,weasel,2736,21478,0
S101,39,animals,mink,1129,22607,0
S101,39,animals,lynx,1000,23607,0
S101,39,animals,cheetah,2248,25855,0
S101,39,animals,lion,935,26790,0
S101,39,animals,panther,1968,28758,0
S101,39,animals,tiger,4720,33478,0
S101,39,animals,cheetah,1120,34598,0
S101,39,animals,leopard,3544,38142,0
S101,39,animals,possum,7280,45422,0
S101,39,animals,raccoon,1856,47278,0
S101,39,animals,bear,1736,49014,0
S101,39,animals,panda,2416,51430,0
S101,39,animals,koala,681,52111,0
S101,39,animals,wallaby,1031,53142,0
S101,39,animals,dingo,1160,54302,0
S101,39,animals,platypus,2720,57022,0
S101,39,animals,koala,1904,58926,0
S101,39,animals,kangaroo,1536,60462,0
S101,39,animals,gerbil,8071,68533,0
S101,39,animals,hamster,2065,70598,0
S101,39,animals,rabbit,1031,71629,0
S101,39,animals,mouse,1328,72957,0
S101,39,animals,rat,1144,74101,0
S101,39,animals,wolf,39720,113821,0
S101,39,animals,beaver,11527,125348,0
S101,39,animals,antelope,5968,131316,0
S101,39,animals,gazelle,1729,133045,0
S101,40,animals,cat,3965,3965,0
S101,40,animals,dog,967,4932,0
S101,40,animals,rabbit,2997,7929,0
S101,40,animals,fish,1993,9922,0
S101,40,animals,hamster,1281,11203,0
S101,40,animals,gerbil,1595,12798,0
S101,40,animals,zebra,1684,14482,0
S101,40,animals,giraffe,8813,23295,0
S101,40,animals,elephant,2096,25391,0
S101,40,animals,tiger,2124,27515,0
S101,40,animals,lion,2093,29608,0
S101,40,animals,bear,942,30550,0
S101,40,animals,bird,1962,32512,0
S101,40,animals,mouse,8052,40564,0
S101,40,animals,rat,1424,41988,0
S101,40,animals,penguin,8778,50766,0
S101,40,animals,polarbear,2091,52857,0
S101,40,animals,seal,15883,68740,0
S101,40,animals,armadillo,13648,82388,0
S101,40,animals,fox,3744,86132,0
S101,40,animals,deer,1264,87396,0
S101,40,animals,cheetah,1656,89052,0
S101,40,animals,panda,4912,93964,0
S101,40,animals,leopard,6440,100404,0
S101,40,animals,horse,6927,107331,0
S101,40,animals,donkey,1329,108660,0
S101,40,animals,camel,1817,110477,0
S101,40,animals,yak,943,111420,0
S101,40,animals,snake,3024,114444,0
S101,40,animals,hyena,6240,120684,0
S101,40,animals,antelope,3472,124156,0
S101,40,animals,wolf,6000,130156,0
S101,40,animals,dingo,2336,132492,0
S101,40,animals,tiger,3136,135628,0
S101,40,animals,rhinoceros,11209,146837,0
S101,40,animals,flamingo,14367,161204,0
S101,40,animals,pelican,4096,165300,0
S101,40,animals,swan,3451,168751,0
S101,40,animals,duck,806,169557,0
S101,41,animals,dog,3749,3749,0
S101,41,animals,cat,855,4604,0
S101,41,animals,hamster,3720,8324,0
S101,41,animals,guineapig,1901,10225,0
S101,41,animals,mouse,1179,11404,0
S101,41,animals,rat,849,12253,0
S101,41,animals,gorilla,2641,14894,0
S101,41,animals,chimpanzee,4485,19379,0
S101,41,animals,orangutan,4816,24195,0
S101,41,animals,snake,1895,26090,0
S101,41,animals,cobra,1636,27726,0
S101,41,animals,flamingo,3461,31187,0
S101,41,animals,ostrich,2416,33603,0
S101,41,animals,bluebird,2547,36150,0
S101,41,animals,robin,1183,37333,0
S101,41,animals,zebra,4080,41413,0
S101,41,animals,elephant,5780,47193,0
S101,41,animals,dingo,13011,60204,0
S101,41,animals,panda,1960,62164,0
S101,41,animals,polarbear,3464,65628,0
S101,41,animals,blackbear,1845,67473,0
S101,41,animals,brownbear,2148,69621,0
S101,41,animals,armadillo,14031,83652,0
S101,41,animals,anteater,1906,85558,0
S101,41,animals,eagle,24862,110420,0
S101,41,animals,hawk,2378,112798,0
S101,41,animals,fox,3383,116181,0
S101,41,animals,deer,1389,117570,0
S101,41,animals,giraffe,7261,124831,0
S101,41,animals,tortoise,4322,129153,0
S101,41,animals,turtle,2869,132022,0
S101,41,animals,ferret,4567,136589,0
S101,41,animals,koalabear,9516,146105,0
S101,41,animals,kangaroo,1912,148017,0
S101,41,animals,tiger,7171,155188,0
S101,41,animals,lion,2819,158007,0
S101,41,animals,cheetah,6109,164116,0
S101,42,animals,dog,9726,9726,0
S101,42,animals,cat,1156,10882,0
S101,42,animals,guineapig,1787,12669,0
S101,42,animals,rat,1261,13930,0
S101,42,animals,mouse,1821,15751,0
S101,42,animals,hamster,2521,18272,0
S101,42,animals,gerbil,1509,19781,0
S101,42,animals,chimpanzee,9337,29118,0
S101,42,animals,gorilla,2000,31118,0
S101,42,animals,monkey,10072,41190,0
S101,42,animals,spidermonkey,3806,44996,0
S101,42,animals,snake,2142,47138,0
S101,42,animals,cobra,1116,48254,0
S101,42,animals,leopard,2388,50642,0
S101,42,animals,cheetah,2298,52940,0
S101,42,animals,lion,1840,54780,0
S101,42,animals,tiger,1303,56083,0
S101,42,animals,bear,957,57040,0
S101,42,animals,blackbear,1961,59001,0
S101,42,animals,brownbear,2545,61546,0
S101,42,animals,armadillo,2640,64186,0
S101,42,animals,anteater,1601,65787,0
S101,42,animals,owl,9289,75076,0
S101,42,animals,flamingo,1827,76903,0
S101,42,animals,ostrich,2891,79794,0
S101,42,animals,robin,1916,81710,0
S101,42,animals,bluebird,2256,83966,0
S101,42,animals,turtle,5249,89215,0
S101,42,animals,tortoise,3012,92227,0
S101,42,animals,lemur,4126,96353,0
S101,42,animals,owl,3694,100047,0
