method,simnum,listnum,hit,miss,fa,cr,cost,startseed
chan,40,4,114,279,67,12260,346.0,6000
chan,40,5,114,279,70,12257,349.0,6000
chan,40,6,125,268,63,12264,331.0,6000
chan,40,7,121,272,57,12270,329.0,6000
chan,40,8,129,264,51,12276,315.0,6000
chan,40,9,126,267,54,12273,321.0,6000
chan,40,10,128,265,49,12278,314.0,6000
chan,40,11,128,265,45,12282,310.0,6000
chan,40,12,128,265,39,12288,304.0,6000
chan,40,13,134,259,34,12293,293.0,6000
chan,40,14,135,258,31,12296,289.0,6000
chan,40,15,138,255,28,12299,283.0,6000
chan,40,16,138,255,28,12299,283.0,6000
chan,40,17,143,250,24,12303,274.0,6000
chan,40,18,142,251,24,12303,275.0,6000
chan,40,19,141,252,21,12306,273.0,6000
chan,40,20,141,252,25,12302,277.0,6000
chan,40,21,143,250,20,12307,270.0,6000
chan,40,22,145,248,18,12309,266.0,6000
chan,40,23,142,251,23,12304,274.0,6000
chan,40,24,146,247,18,12309,265.0,6000
chan,40,25,145,248,15,12312,263.0,6000
chan,40,26,145,248,15,12312,263.0,6000
chan,40,27,143,250,18,12309,268.0,6000
chan,40,28,145,248,16,12311,264.0,6000
chan,40,29,146,247,15,12312,262.0,6000
chan,40,30,146,247,15,12312,262.0,6000
chan,40,31,147,246,16,12311,262.0,6000
chan,40,32,146,247,16,12311,263.0,6000
chan,40,33,145,248,17,12310,265.0,6000
chan,40,34,146,247,17,12310,264.0,6000
chan,40,35,145,248,17,12310,265.0,6000
chan,40,36,147,246,15,12312,261.0,6000
chan,40,37,148,245,12,12315,257.0,6000
chan,40,38,148,245,12,12315,257.0,6000
chan,40,39,148,245,11,12316,256.0,6000
chan,40,40,150,243,9,12318,252.0,6000
chan,40,41,152,241,7,12320,248.0,6000
chan,40,42,152,241,7,12320,248.0,6000
chan,40,43,153,240,6,12321,246.0,6000
chan,40,44,152,241,7,12320,248.0,6000
chan,40,45,153,240,6,12321,246.0,6000
chan,40,46,153,240,6,12321,246.0,6000
chan,40,47,153,240,6,12321,246.0,6000
chan,40,48,154,239,5,12322,244.0,6000
chan,40,49,154,239,5,12322,244.0,6000
chan,40,50,154,239,5,12322,244.0,6000
chan,41,1,49,344,33,12294,377.0,6150
chan,41,2,81,312,50,12277,362.0,6150
chan,41,3,103,290,61,12266,351.0,6150
chan,41,4,121,272,69,12258,341.0,6150
chan,41,5,129,264,67,12260,331.0,6150
chan,41,6,137,256,67,12260,323.0,6150
chan,41,7,128,265,70,12257,335.0,6150
chan,41,8,127,266,64,12263,330.0,6150
chan,41,9,130,263,46,12281,309.0,6150
chan,41,10,129,264,44,12283,308.0,6150
chan,41,11,131,262,42,12285,304.0,6150
chan,41,12,134,259,36,12291,295.0,6150
chan,41,13,133,260,34,12293,294.0,6150
chan,41,14,136,257,27,12300,284.0,6150
chan,41,15,139,254,21,12306,275.0,6150
chan,41,16,143,250,20,12307,270.0,6150
chan,41,17,142,251,21,12306,272.0,6150
chan,41,18,144,249,20,12307,269.0,6150
chan,41,19,144,249,20,12307,269.0,6150
chan,41,20,145,248,18,12309,266.0,6150
chan,41,21,149,244,15,12312,259.0,6150
chan,41,22,150,243,12,12315,255.0,6150
chan,41,23,150,243,11,12316,254.0,6150
chan,41,24,149,244,12,12315,256.0,6150
chan,41,25,151,242,10,12317,252.0,6150
chan,41,26,148,245,12,12315,257.0,6150
chan,41,27,148,245,12,12315,257.0,6150
chan,41,28,147,246,13,12314,259.0,6150
chan,41,29,146,247,13,12314,260.0,6150
chan,41,30,145,248,14,12313,262.0,6150
chan,41,31,147,246,13,12314,259.0,6150
chan,41,32,148,245,11,12316,256.0,6150
chan,41,33,150,243,9,12318,252.0,6150
chan,41,34,150,243,9,12318,252.0,6150
chan,41,35,149,244,10,12317,254.0,6150
chan,41,36,151,242,8,12319,250.0,6150
chan,41,37,151,242,8,12319,250.0,6150
chan,41,38,151,242,8,12319,250.0,6150
chan,41,39,152,241,7,12320,248.0,6150
chan,41,40,151,242,8,12319,250.0,6150
chan,41,41,152,241,7,12320,248.0,6150
chan,41,42,152,241,7,12320,248.0,6150
chan,41,43,152,241,7,12320,248.0,6150
chan,41,44,153,240,6,12321,246.0,6150
chan,41,45,153,240,6,12321,246.0,6150
chan,41,46,153,240,6,12321,246.0,6150
chan,41,47,152,241,7,12320,248.0,6150
chan,41,48,152,241,7,12320,248.0,6150
chan,41,49,152,241,7,12320,248.0,6150
chan,41,50,152,241,7,12320,248.0,6150
chan,42,1,63,330,23,12304,353.0,6300
chan,42,2,94,299,48,12279,347.0,6300
chan,42,3,112,281,59,12268,340.0,6300
chan,42,4,124,269,60,12267,329.0,6300
chan,42,5,123,270,79,12248,349.0,6300
chan,42,6,128,265,64,12263,329.0,6300
chan,42,7,129,264,56,12271,320.0,6300
chan,42,8,125,268,55,12272,323.0,6300
chan,42,9,123,270,51,12276,321.0,6300
chan,42,10,125,268,47,12280,315.0,6300
chan,42,11,128,265,41,12286,306.0,6300
chan,42,12,135,258,30,12297,288.0,6300
chan,42,13,142,251,23,12304,274.0,6300
chan,42,14,140,253,22,12305,275.0,6300
chan,42,15,143,250,21,12306,271.0,6300
chan,42,16,142,251,21,12306,272.0,6300
chan,42,17,143,250,19,12308,269.0,6300
chan,42,18,144,249,20,12307,269.0,6300
chan,42,19,145,248,17,12310,265.0,6300
chan,42,20,143,250,19,12308,269.0,6300
chan,42,21,143,250,18,12309,268.0,6300
chan,42,22,144,249,17,12310,266.0,6300
chan,42,23,145,248,16,12311,264.0,6300
chan,42,24,145,248,15,12312,263.0,6300
chan,42,25,146,247,14,12313,261.0,6300
chan,42,26,145,248,15,12312,263.0,6300
chan,42,27,145,248,15,12312,263.0,6300
chan,42,28,147,246,13,12314,259.0,6300
chan,42,29,147,246,13,12314,259.0,6300
chan,42,30,149,244,11,12316,255.0,6300
chan,42,31,151,242,9,12318,251.0,6300
chan,42,32,151,242,9,12318,251.0,6300
chan,42,33,151,242,9,12318,251.0,6300
chan,42,34,151,242,9,12318,251.0,6300
chan,42,35,152,241,8,12319,249.0,6300
chan,42,36,153,240,7,12320,247.0,6300
chan,42,37,153,240,7,12320,247.0,6300
chan,42,38,152,241,8,12319,249.0,6300
chan,42,39,152,241,8,12319,249.0,6300
chan,42,40,154,239,6,12321,245.0,6300
chan,42,41,154,239,5,12322,244.0,6300
chan,42,42,154,239,5,12322,244.0,6300
chan,42,43,154,239,5,12322,244.0,6300
chan,42,44,155,238,4,12323,242.0,6300
chan,42,45,155,238,4,12323,242.0,6300
chan,42,46,155,238,4,12323,242.0,6300
chan,42,47,154,239,5,12322,244.0,6300
chan,42,48,155,238,4,12323,242.0,6300
chan,42,49,157,236,2,12325,238.0,6300
chan,42,50,156,237,3,12324,240.0,6300
chan,43,1,48,345,23,12304,368.0,6450
chan,43,2,75,318,47,12280,365.0,6450
chan,43,3,106,287,55,12272,342.0,6450
chan,43,4,123,270,58,12269,328.0,6450
chan,43,5,128,265,62,12265,327.0,6450
chan,43,6,125,268,67,12260,335.0,6450
chan,43,7,125,268,64,12263,332.0,6450
chan,43,8,130,263,52,12275,315.0,6450
chan,43,9,131,262,40,12287,302.0,6450
chan,43,10,133,260,38,12289,298.0,6450
chan,43,11,133,260,37,12290,297.0,6450
chan,43,12,132,261,39,12288,300.0,6450
chan,43,13,130,263,36,12291,299.0,6450
chan,43,14,134,259,31,12296,290.0,6450
chan,43,15,133,260,33,12294,293.0,6450
chan,43,16,137,256,27,12300,283.0,6450
chan,43,17,137,256,30,12297,286.0,6450
chan,43,18,137,256,29,12298,285.0,6450
chan,43,19,141,252,25,12302,277.0,6450
chan,43,20,146,247,22,12305,269.0,6450
chan,43,21,145,248,21,12306,269.0,6450
chan,43,22,146,247,22,12305,269.0,6450
chan,43,23,144,249,20,12307,269.0,6450
chan,43,24,145,248,20,12307,268.0,6450
chan,43,25,146,247,16,12311,263.0,6450
chan,43,26,146,247,15,12312,262.0,6450
chan,43,27,147,246,15,12312,261.0,6450
chan,43,28,148,245,14,12313,259.0,6450
chan,43,29,149,244,11,12316,255.0,6450
chan,43,30,149,244,13,12314,257.0,6450
chan,43,31,149,244,13,12314,257.0,6450
chan,43,32,149,244,11,12316,255.0,6450
chan,43,33,150,243,10,12317,253.0,6450
chan,43,34,151,242,10,12317,252.0,6450
chan,43,35,151,242,10,12317,252.0,6450
chan,43,36,151,242,9,12318,251.0,6450
chan,43,37,151,242,8,12319,250.0,6450
chan,43,38,150,243,9,12318,252.0,6450
chan,43,39,150,243,9,12318,252.0,6450
chan,43,40,150,243,9,12318,252.0,6450
chan,43,41,150,243,9,12318,252.0,6450
chan,43,42,149,244,10,12317,254.0,6450
chan,43,43,149,244,10,12317,254.0,6450
chan,43,44,150,243,9,12318,252.0,6450
chan,43,45,151,242,9,12318,251.0,6450
chan,43,46,151,242,9,12318,251.0,6450
chan,43,47,151,242,9,12318,251.0,6450
chan,43,48,150,243,9,12318,252.0,6450
chan,43,49,151,242,9,12318,251.0,6450
chan,43,50,152,241,8,12319,249.0,6450
chan,44,1,65,328,24,12303,352.0,6600
chan,44,2,86,307,48,12279,355.0,6600
chan,44,3,100,293,55,12272,348.0,6600
chan,44,4,111,282,64,12263,346.0,6600
chan,44,5,116,277,73,12254,350.0,6600
chan,44,6,131,262,59,12268,321.0,6600
chan,44,7,128,265,54,12273,319.0,6600
chan,44,8,128,265,57,12270,322.0,6600
chan,44,9,129,264,55,12272,319.0,6600
chan,44,10,131,262,56,12271,318.0,6600
chan,44,11,132,261,52,12275,313.0,6600
chan,44,12,134,259,46,12281,305.0,6600
chan,44,13,136,257,43,12284,300.0,6600
chan,44,14,138,255,39,12288,294.0,6600
chan,44,15,142,251,35,12292,286.0,6600
chan,44,16,141,252,31,12296,283.0,6600
chan,44,17,143,250,23,12304,273.0,6600
chan,44,18,144,249,21,12306,270.0,6600
chan,44,19,144,249,21,12306,270.0,6600
chan,44,20,144,249,20,12307,269.0,6600
chan,44,21,145,248,16,12311,264.0,6600
chan,44,22,143,250,17,12310,267.0,6600
chan,44,23,143,250,16,12311,266.0,6600
chan,44,24,145,248,15,12312,263.0,6600
chan,44,25,143,250,17,12310,267.0,6600
chan,44,26,145,248,14,12313,262.0,6600
chan,44,27,144,249,15,12312,264.0,6600
chan,44,28,147,246,12,12315,258.0,6600
chan,44,29,149,244,10,12317,254.0,6600
chan,44,30,149,244,10,12317,254.0,6600
chan,44,31,149,244,10,12317,254.0,6600
chan,44,32,150,243,9,12318,252.0,6600
chan,44,33,150,243,9,12318,252.0,6600
chan,44,34,150,243,9,12318,252.0,6600
chan,44,35,149,244,10,12317,254.0,6600
chan,44,36,151,242,9,12318,251.0,6600
chan,44,37,149,244,10,12317,254.0,6600
chan,44,38,148,245,11,12316,256.0,6600
chan,44,39,148,245,11,12316,256.0,6600
chan,44,40,148,245,12,12315,257.0,6600
chan,44,41,148,245,12,12315,257.0,6600
chan,44,42,149,244,11,12316,255.0,6600
chan,44,43,151,242,8,12319,250.0,6600
chan,44,44,152,241,7,12320,248.0,6600
chan,44,45,152,241,7,12320,248.0,6600
chan,44,46,153,240,6,12321,246.0,6600
chan,44,47,153,240,6,12321,246.0,6600
chan,44,48,153,240,6,12321,246.0,6600
chan,44,49,153,240,6,12321,246.0,6600
chan,44,50,153,240,6,12321,246.0,6600
chan,45,1,61,332,26,12301,358.0,6750
chan,45,2,87,306,40,12287,346.0,6750
chan,45,3,107,286,61,12266,347.0,6750
chan,45,4,112,281,72,12255,353.0,6750
chan,45,5,110,283,69,12258,352.0,6750
chan,45,6,120,273,72,12255,345.0,6750
chan,45,7,129,264,76,12251,340.0,6750
chan,45,8,134,259,68,12259,327.0,6750
chan,45,9,133,260,59,12268,319.0,6750
chan,45,10,131,262,54,12273,316.0,6750
chan,45,11,129,264,54,12273,318.0,6750
chan,45,12,135,258,51,12276,309.0,6750
chan,45,13,137,256,36,12291,292.0,6750
chan,45,14,138,255,36,12291,291.0,6750
chan,45,15,138,255,32,12295,287.0,6750
chan,45,16,141,252,29,12298,281.0,6750
chan,45,17,149,244,20,12307,264.0,6750
chan,45,18,147,246,22,12305,268.0,6750
chan,45,19,146,247,22,12305,269.0,6750
chan,45,20,147,246,16,12311,262.0,6750
chan,45,21,146,247,15,12312,262.0,6750
chan,45,22,146,247,14,12313,261.0,6750
chan,45,23,145,248,14,12313,262.0,6750
chan,45,24,145,248,14,12313,262.0,6750
chan,45,25,146,247,14,12313,261.0,6750
chan,45,26,147,246,13,12314,259.0,6750
chan,45,27,147,246,14,12313,260.0,6750
chan,45,28,147,246,14,12313,260.0,6750
chan,45,29,147,246,15,12312,261.0,6750
chan,45,30,148,245,16,12311,261.0,6750
chan,45,31,150,243,16,12311,259.0,6750
chan,45,32,150,243,14,12313,257.0,6750
chan,45,33,150,243,14,12313,257.0,6750
chan,45,34,150,243,13,12314,256.0,6750
chan,45,35,151,242,12,12315,254.0,6750
chan,45,36,153,240,7,12320,247.0,6750
chan,45,37,154,239,6,12321,245.0,6750
chan,45,38,154,239,6,12321,245.0,6750
chan,45,39,154,239,6,12321,245.0,6750
chan,45,40,154,239,6,12321,245.0,6750
chan,45,41,155,238,5,12322,243.0,6750
chan,45,42,155,238,5,12322,243.0,6750
chan,45,43,155,238,5,12322,243.0,6750
chan,45,44,155,238,4,12323,242.0,6750
chan,45,45,155,238,4,12323,242.0,6750
chan,45,46,155,238,4,12323,242.0,6750
chan,45,47,157,236,2,12325,238.0,6750
chan,45,48,157,236,2,12325,238.0,6750
chan,45,49,157,236,2,12325,238.0,6750
chan,45,50,157,236,2,12325,238.0,6750
chan,46,1,73,320,23,12304,343.0,6900
chan,46,2,105,288,38,12289,326.0,6900
chan,46,3,123,270,65,12262,335.0,6900
chan,46,4,132,261,69,12258,330.0,6900
chan,46,5,130,263,61,12266,324.0,6900
chan,46,6,137,256,52,12275,308.0,6900
chan,46,7,138,255,40,12287,295.0,6900
chan,46,8,138,255,40,12287,295.0,6900
chan,46,9,140,253,36,12291,289.0,6900
chan,46,10,142,251,32,12295,283.0,6900
chan,46,11,145,248,25,12302,273.0,6900
chan,46,12,141,252,26,12301,278.0,6900
chan,46,13,141,252,22,12305,274.0,6900
chan,46,14,144,249,21,12306,270.0,6900
chan,46,15,146,247,18,12309,265.0,6900
chan,46,16,146,247,19,12308,266.0,6900
chan,46,17,148,245,17,12310,262.0,6900
chan,46,18,150,243,15,12312,258.0,6900
chan,46,19,148,245,17,12310,262.0,6900
chan,46,20,149,244,16,12311,260.0,6900
chan,46,21,146,247,17,12310,264.0,6900
chan,46,22,147,246,17,12310,263.0,6900
chan,46,23,147,246,18,12309,264.0,6900
chan,46,24,148,245,19,12308,264.0,6900
chan,46,25,149,244,21,12306,265.0,6900
chan,46,26,149,244,20,12307,264.0,6900
chan,46,27,147,246,20,12307,266.0,6900
chan,46,28,146,247,21,12306,268.0,6900
chan,46,29,148,245,13,12314,258.0,6900
chan,46,30,149,244,12,12315,256.0,6900
chan,46,31,149,244,12,12315,256.0,6900
chan,46,32,150,243,10,12317,253.0,6900
chan,46,33,152,241,9,12318,250.0,6900
chan,46,34,152,241,10,12317,251.0,6900
chan,46,35,152,241,7,12320,248.0,6900
chan,46,36,153,240,8,12319,248.0,6900
chan,46,37,151,242,9,12318,251.0,6900
chan,46,38,151,242,9,12318,251.0,6900
chan,46,39,151,242,9,12318,251.0,6900
chan,46,40,152,241,8,12319,249.0,6900
chan,46,41,153,240,7,12320,247.0,6900
chan,46,42,151,242,9,12318,251.0,6900
chan,46,43,151,242,9,12318,251.0,6900
chan,46,44,151,242,8,12319,250.0,6900
chan,46,45,151,242,8,12319,250.0,6900
chan,46,46,151,242,8,12319,250.0,6900
chan,46,47,151,242,8,12319,250.0,6900
chan,46,48,152,241,7,12320,248.0,6900
chan,46,49,153,240,6,12321,246.0,6900
chan,46,50,153,240,6,12321,246.0,6900
chan,47,1,55,338,40,12287,378.0,7050
chan,47,2,79,314,50,12277,364.0,7050
chan,47,3,99,294,60,12267,354.0,7050
chan,47,4,110,283,71,12256,354.0,7050
chan,47,5,115,278,78,12249,356.0,7050
chan,47,6,119,274,77,12250,351.0,7050
chan,47,7,118,275,67,12260,342.0,7050
chan,47,8,118,275,64,12263,339.0,7050
chan,47,9,123,270,57,12270,327.0,7050
chan,47,10,125,268,50,12277,318.0,7050
chan,47,11,130,263,41,12286,304.0,7050
chan,47,12,130,263,41,12286,304.0,7050
chan,47,13,130,263,40,12287,303.0,7050
chan,47,14,135,258,30,12297,288.0,7050
chan,47,15,137,256,28,12299,284.0,7050
chan,47,16,132,261,31,12296,292.0,7050
chan,47,17,133,260,33,12294,293.0,7050
chan,47,18,137,256,27,12300,283.0,7050
chan,47,19,136,257,28,12299,285.0,7050
chan,47,20,136,257,26,12301,283.0,7050
chan,47,21,136,257,24,12303,281.0,7050
chan,47,22,137,256,24,12303,280.0,7050
chan,47,23,140,253,21,12306,274.0,7050
chan,47,24,139,254,25,12302,279.0,7050
chan,47,25,140,253,23,12304,276.0,7050
chan,47,26,142,251,19,12308,270.0,7050
chan,47,27,142,251,19,12308,270.0,7050
chan,47,28,143,250,17,12310,267.0,7050
chan,47,29,146,247,15,12312,262.0,7050
chan,47,30,148,245,11,12316,256.0,7050
chan,47,31,149,244,10,12317,254.0,7050
chan,47,32,149,244,10,12317,254.0,7050
chan,47,33,152,241,8,12319,249.0,7050
chan,47,34,152,241,8,12319,249.0,7050
chan,47,35,151,242,9,12318,251.0,7050
chan,47,36,150,243,10,12317,253.0,7050
chan,47,37,150,243,9,12318,252.0,7050
chan,47,38,151,242,8,12319,250.0,7050
chan,47,39,151,242,8,12319,250.0,7050
chan,47,40,151,242,8,12319,250.0,7050
chan,47,41,152,241,7,12320,248.0,7050
chan,47,42,152,241,7,12320,248.0,7050
chan,47,43,151,242,8,12319,250.0,7050
chan,47,44,152,241,7,12320,248.0,7050
chan,47,45,152,241,7,12320,248.0,7050
chan,47,46,153,240,6,12321,246.0,7050
chan,47,47,153,240,6,12321,246.0,7050
chan,47,48,155,238,5,12322,243.0,7050
chan,47,49,154,239,5,12322,244.0,7050
chan,47,50,154,239,5,12322,244.0,7050
chan,48,1,51,342,32,12295,374.0,7200
chan,48,2,80,313,48,12279,361.0,7200
chan,48,3,100,293,60,12267,353.0,7200
chan,48,4,114,279,64,12263,343.0,7200
chan,48,5,121,272,64,12263,336.0,7200
chan,48,6,124,269,75,12252,344.0,7200
chan,48,7,127,266,68,12259,334.0,7200
chan,48,8,123,270,60,12267,330.0,7200
chan,48,9,127,266,60,12267,326.0,7200
chan,48,10,132,261,51,12276,312.0,7200
chan,48,11,130,263,49,12278,312.0,7200
chan,48,12,133,260,43,12284,303.0,7200
chan,48,13,134,259,38,12289,297.0,7200
chan,48,14,136,257,35,12292,292.0,7200
chan,48,15,135,258,31,12296,289.0,7200
chan,48,16,134,259,31,12296,290.0,7200
chan,48,17,133,260,32,12295,292.0,7200
chan,48,18,134,259,33,12294,292.0,7200
chan,48,19,136,257,30,12297,287.0,7200
chan,48,20,137,256,24,12303,280.0,7200
chan,48,21,139,254,22,12305,276.0,7200
chan,48,22,143,250,21,12306,271.0,7200
chan,48,23,142,251,21,12306,272.0,7200
chan,48,24,144,249,20,12307,269.0,7200
chan,48,25,147,246,17,12310,263.0,7200
chan,48,26,151,242,10,12317,252.0,7200
chan,48,27,151,242,10,12317,252.0,7200
chan,48,28,149,244,12,12315,256.0,7200
chan,48,29,149,244,10,12317,254.0,7200
chan,48,30,149,244,10,12317,254.0,7200
chan,48,31,147,246,12,12315,258.0,7200
chan,48,32,148,245,11,12316,256.0,7200
chan,48,33,148,245,11,12316,256.0,7200
chan,48,34,150,243,10,12317,253.0,7200
chan,48,35,150,243,9,12318,252.0,7200
chan,48,36,150,243,9,12318,252.0,7200
chan,48,37,150,243,9,12318,252.0,7200
chan,48,38,150,243,9,12318,252.0,7200
chan,48,39,151,242,8,12319,250.0,7200
chan,48,40,151,242,9,12318,251.0,7200
chan,48,41,151,242,8,12319,250.0,7200
chan,48,42,153,240,6,12321,246.0,7200
chan,48,43,153,240,6,12321,246.0,7200
chan,48,44,153,240,6,12321,246.0,7200
chan,48,45,152,241,7,12320,248.0,7200
chan,48,46,153,240,6,12321,246.0,7200
chan,48,47,153,240,6,12321,246.0,7200
chan,48,48,154,239,5,12322,244.0,7200
chan,48,49,154,239,5,12322,244.0,7200
chan,48,50,154,239,5,12322,244.0,7200
chan,49,1,62,331,27,12300,358.0,7350
chan,49,2,92,301,52,12275,353.0,7350
chan,49,3,110,283,52,12275,335.0,7350
chan,49,4,113,280,67,12260,347.0,7350
chan,49,5,118,275,72,12255,347.0,7350
chan,49,6,119,274,76,12251,350.0,7350
chan,49,7,121,272,68,12259,340.0,7350
chan,49,8,126,267,61,12266,328.0,7350
chan,49,9,127,266,50,12277,316.0,7350
chan,49,10,129,264,49,12278,313.0,7350
chan,49,11,133,260,47,12280,307.0,7350
chan,49,12,136,257,44,12283,301.0,7350
chan,49,13,140,253,37,12290,290.0,7350
chan,49,14,141,252,36,12291,288.0,7350
chan,49,15,139,254,36,12291,290.0,7350
chan,49,16,139,254,37,12290,291.0,7350
chan,49,17,137,256,30,12297,286.0,7350
chan,49,18,137,256,31,12296,287.0,7350
chan,49,19,140,253,26,12301,279.0,7350
chan,49,20,143,250,20,12307,270.0,7350
chan,49,21,147,246,16,12311,262.0,7350
chan,49,22,148,245,15,12312,260.0,7350
chan,49,23,148,245,15,12312,260.0,7350
chan,49,24,148,245,13,12314,258.0,7350
chan,49,25,147,246,14,12313,260.0,7350
chan,49,26,148,245,12,12315,257.0,7350
chan,49,27,148,245,11,12316,256.0,7350
chan,49,28,147,246,12,12315,258.0,7350
chan,49,29,149,244,10,12317,254.0,7350
chan,49,30,150,243,9,12318,252.0,7350
chan,49,31,150,243,9,12318,252.0,7350
chan,49,32,151,242,8,12319,250.0,7350
chan,49,33,151,242,8,12319,250.0,7350
chan,49,34,151,242,8,12319,250.0,7350
chan,49,35,152,241,8,12319,249.0,7350
chan,49,36,153,240,7,12320,247.0,7350
chan,49,37,152,241,7,12320,248.0,7350
chan,49,38,151,242,8,12319,250.0,7350
chan,49,39,151,242,8,12319,250.0,7350
chan,49,40,152,241,7,12320,248.0,7350
chan,49,41,153,240,6,12321,246.0,7350
chan,49,42,154,239,5,12322,244.0,7350
chan,49,43,154,239,5,12322,244.0,7350
chan,49,44,154,239,5,12322,244.0,7350
chan,49,45,154,239,5,12322,244.0,7350
chan,49,46,154,239,5,12322,244.0,7350
chan,49,47,154,239,5,12322,244.0,7350
chan,49,48,154,239,5,12322,244.0,7350
chan,49,49,154,239,5,12322,244.0,7350
chan,49,50,155,238,4,12323,242.0,7350
