probRewire,numNodesInput,numlinks,theta,numX,propX,startNode,numsamples,numgraphs,xlen,spearman,rank,numnodesPost,clusterSpearman,time
0.2,55,4,0.5,2,0.5,fixed,100,100,28,-0.34140068661696349,13,39,-0.13074107410741076,76.33490085601807
0.2,55,4,0.5,2,0.6,random,100,100,33,-0.50263723500208224,1,43,-0.20760876087608762,85.87082290649414
0.2,55,4,0.5,2,0.6,fixed,100,100,33,-0.60782200616164239,8,49,-0.12130813081308131,81.46474099159241
0.2,55,4,0.5,2,0.7,random,100,100,39,-0.38009423113077451,1,52,-0.024674467446744675,81.38064312934875
0.2,55,4,0.5,2,0.7,fixed,100,100,39,-0.31582842412962869,1,46,-0.13432943294329433,76.17560696601868
0.2,55,4,0.5,2,0.8,random,100,100,44,-0.41231195092923245,1,55,0.0086528652865286541,84.5110969543457
0.2,55,4,0.5,2,0.8,fixed,100,100,44,-0.50177407471956226,1,54,-0.0042004200420042012,87.52027893066406
0.2,55,4,0.5,2,0.9,random,100,100,50,-0.53202026182266737,1,55,-0.26552655265526554,89.84876012802124
0.2,55,4,0.5,2,0.9,fixed,100,100,50,-0.48693917710630319,1,55,0.040648064806480651,92.47519898414612
0.2,55,4,0.5,2,1.0,random,100,100,55,-0.47671144127664422,1,55,-0.24050405040504053,109.74172186851501
0.2,55,4,0.5,2,1.0,fixed,100,100,55,-0.51165238935981727,1,55,-0.29519351935193522,108.40679097175598
0.2,55,4,0.5,3,0.3,random,100,100,17,-0.48151588664861039,1,36,-0.27377137713771382,68.06991815567017
0.2,55,4,0.5,3,0.3,fixed,100,100,17,-0.41204482839016587,5,35,-0.30291029102910294,86.38212704658508
0.2,55,4,0.5,3,0.4,random,100,100,22,-0.47584946788693666,2,43,0.053633363336333631,84.2459499835968
0.2,55,4,0.5,3,0.4,fixed,100,100,22,-0.52918831409432898,2,38,-0.24494449444944497,78.1837170124054
0.2,55,4,0.5,3,0.5,random,100,100,28,-0.3565208394354763,1,43,-0.11029102910291029,116.67825508117676
0.2,55,4,0.5,3,0.5,fixed,100,100,28,-0.35364124326217328,1,43,-0.27707170717071711,91.86991214752197
0.2,55,4,0.5,3,0.6,random,100,100,33,-0.41538955168665531,1,53,-0.091689168916891703,146.95996809005737
0.2,55,4,0.5,3,0.6,fixed,100,100,33,-0.42582290948641588,2,54,-0.11259525952595259,107.28387403488159
0.2,55,4,0.5,3,0.7,random,100,100,39,-0.50424711945532774,1,55,-0.24018001800180019,122.89401698112488
0.2,55,4,0.5,3,0.7,fixed,100,100,39,-0.51008761175132256,1,54,-0.13813381338133812,119.3551230430603
0.2,55,4,0.5,3,0.8,random,100,100,44,-0.50967001869341477,1,54,-0.063486348634863493,124.87976884841919
0.2,55,4,0.5,3,0.8,fixed,100,100,44,-0.42649373618616832,1,55,-0.068298829882988299,126.52113604545593
0.2,55,4,0.5,3,0.9,random,100,100,50,-0.52723073793737718,1,55,-0.19414341434143417,143.9568588733673
0.2,55,4,0.5,3,0.9,fixed,100,100,50,-0.25909297527156433,1,55,-0.20384038403840382,150.4492290019989
0.2,55,4,0.5,3,1.0,random,100,100,55,-0.36707560665424177,1,55,-0.27308730873087311,165.15842390060425
0.2,55,4,0.5,3,1.0,fixed,100,100,55,-0.46831810600447998,1,55,-0.48124812481248125,157.60371088981628
0.2,55,4,0.5,4,0.3,random,100,100,17,-0.38358343537415668,3,45,-0.11543954395439546,88.24782586097717
0.2,55,4,0.5,4,0.3,fixed,100,100,17,-0.39753631581983007,1,41,-0.20566456645664569,93.19382691383362
0.2,55,4,0.5,4,0.4,random,100,100,22,-0.5125353676157226,1,47,-0.1401860186018602,102.88401412963867
0.2,55,4,0.5,4,0.4,fixed,100,100,22,-0.52146537916504521,1,44,-0.24236423642364238,93.46391201019287
0.2,55,4,0.5,4,0.5,random,100,100,28,-0.5008931551915955,1,49,-0.1503030303030303,112.11870408058167
0.2,55,4,0.5,4,0.5,fixed,100,100,28,-0.60471739599597452,1,51,-0.15275127512751274,128.4144721031189
0.2,55,4,0.5,4,0.6,random,100,100,33,-0.4672909005117199,1,55,-0.27727572757275731,143.6033000946045
0.2,55,4,0.5,4,0.6,fixed,100,100,33,-0.50764392002817249,1,54,-0.18504650465046504,155.88078212738037
0.2,55,4,0.5,4,0.7,random,100,100,39,-0.4638051578969431,1,55,-0.16561656165616565,172.52791213989258
0.2,55,4,0.5,4,0.7,fixed,100,100,39,-0.41115388312060092,1,55,-0.39797179717971798,157.28406405448914
0.2,55,4,0.5,4,0.8,random,100,100,44,-0.44248477123961516,1,55,-0.35950795079507952,180.00836896896362
0.2,55,4,0.5,4,0.8,fixed,100,100,44,-0.54335080603051167,1,55,-0.42385838583858393,178.67065596580505
0.2,55,4,0.5,4,0.9,random,100,100,50,-0.57246367855585989,1,55,-0.22105010501050107,188.19993996620178
0.2,55,4,0.5,4,0.9,fixed,100,100,50,-0.38243830213180968,1,55,-0.33444944494449447,195.82361817359924
0.2,55,4,0.5,4,1.0,random,100,100,55,-0.36774766960830296,1,55,-0.19905190519051905,214.41981291770935
0.2,55,4,0.5,4,1.0,fixed,100,100,55,-0.35608053679489027,1,55,-0.33906990699069911,219.3374960422516
0.2,60,4,0.5,1,0.3,random,100,100,18,-0.41421483879809801,34,18,-0.38667130721425147,21.108891010284424
0.2,60,4,0.5,1,0.3,fixed,100,100,18,-0.35225932768501894,23,18,-0.12474309394187616,21.124701976776123
0.2,60,4,0.5,1,0.4,random,100,100,24,-0.42174611531798922,35,24,-0.14865931190979575,29.713212966918945
0.2,60,4,0.5,1,0.4,fixed,100,100,24,-0.4883635505037438,39,24,-0.0194180583145309,29.282800912857056
0.2,60,4,0.5,1,0.5,random,100,100,30,-0.4941709528756037,18,30,-0.24372329702681705,37.954428911209106
0.2,60,4,0.5,1,0.5,fixed,100,100,30,-0.28264915957560716,29,30,-0.1061689354008241,37.94070482254028
0.2,60,4,0.5,1,0.6,random,100,100,36,-0.35737390988041084,68,36,-0.24816156064186298,46.1850790977478
0.2,60,4,0.5,1,0.6,fixed,100,100,36,-0.32993616387935615,28,36,-0.069678967896789679,45.41313600540161
0.2,60,4,0.5,1,0.7,random,100,100,42,-0.37952188726633129,27,42,-0.057137713771377142,54.61798310279846
0.2,60,4,0.5,1,0.7,fixed,100,100,42,-0.27940358463281773,16,42,0.14537697382895864,55.37055802345276
0.2,60,4,0.5,1,0.8,random,100,100,48,-0.23685948645046964,39,48,-0.18406240624062406,62.818448066711426
0.2,60,4,0.5,1,0.8,fixed,100,100,48,-0.40279296512144364,56,48,-0.031731173117311731,62.84849286079407
0.2,60,4,0.5,1,0.9,random,100,100,54,-0.3200593932814515,51,54,-0.0053165316531653172,73.5902419090271
0.2,60,4,0.5,1,0.9,fixed,100,100,54,-0.27328852657809233,32,54,-0.13213321332133215,71.2373628616333
0.2,60,4,0.5,1,1.0,random,100,100,60,-0.25210187184494581,65,60,-0.12577895523295507,81.0227530002594
0.2,60,4,0.5,1,1.0,fixed,100,100,60,-0.16467851750239504,48,60,-0.072439243924392438,78.61400508880615
0.2,60,4,0.5,2,0.3,random,100,100,18,-0.38321452055930177,35,34,-0.1680353076374429,50.38197898864746
0.2,60,4,0.5,2,0.3,fixed,100,100,18,-0.41154591927140771,29,34,-0.0069547163358138894,61.72562098503113
0.2,60,4,0.5,2,0.4,random,100,100,24,-0.36911268329347424,18,34,-0.29909390939093911,62.030526876449585
0.2,60,4,0.5,2,0.4,fixed,100,100,24,-0.49153682169381668,18,44,-0.096129612961296129,62.11529517173767
0.2,60,4,0.5,2,0.5,random,100,100,30,-0.38769896085944239,12,43,-0.11287128712871287,81.63747000694275
0.2,60,4,0.5,2,0.5,fixed,100,100,30,-0.42667644592571852,9,42,-0.13986198619861986,81.55322599411011
0.2,60,4,0.5,2,0.6,random,100,100,36,-0.52686224633777834,9,48,-0.060042004200420045,100.34190702438354
0.2,60,4,0.5,2,0.6,fixed,100,100,36,-0.36119244022225971,3,49,-0.10318631863186319,78.1838448047638
0.2,60,4,0.5,2,0.7,random,100,100,42,-0.45328441361549587,1,55,-0.12459645964596459,120.31130695343018
0.2,60,4,0.5,2,0.7,fixed,100,100,42,-0.37524669829097312,11,56,-0.19513951395139514,124.6792950630188
0.2,60,4,0.5,2,0.8,random,100,100,48,-0.25905728108505077,2,56,-0.16520852085208521,104.4658830165863
0.2,60,4,0.5,2,0.8,fixed,100,100,48,-0.66680084247751525,1,57,-0.1224842484248425,101.64826202392578
0.2,60,4,0.5,2,0.9,random,100,100,54,-0.38838982532275168,1,59,-0.14991899189918992,116.69540810585022
0.2,60,4,0.5,2,0.9,fixed,100,100,54,-0.46768394429954702,1,59,-0.10585058505850586,135.85679292678833
0.2,60,4,0.5,2,1.0,random,100,100,60,-0.40067952870168017,1,60,-0.41405340534053403,128.25211095809937
0.2,60,4,0.5,2,1.0,fixed,100,100,60,-0.35567909617206278,1,60,-0.38161416141614163,128.44020700454712
0.2,60,4,0.5,3,0.3,random,100,100,18,-0.5321246487863931,12,44,-0.28735673567356734,109.13275814056396
0.2,60,4,0.5,3,0.3,fixed,100,100,18,-0.66998992242283562,2,38,-0.29869786978697871,66.76957583427429
0.2,60,4,0.5,3,0.4,random,100,100,24,-0.47269204731124759,1,43,-0.036579657965796583,110.08255219459534
0.2,60,4,0.5,3,0.4,fixed,100,100,24,-0.447371984477832,8,50,-0.28247224722472247,108.22228717803955
0.2,60,4,0.5,3,0.5,random,100,100,30,-0.3538528808035048,3,51,-0.09134113411341134,136.2920699119568
0.2,60,4,0.5,3,0.5,fixed,100,100,30,-0.48107506286492308,1,54,-0.055433543354335431,117.97101616859436
0.2,60,4,0.5,3,0.6,random,100,100,36,-0.55126274512544726,1,57,-0.21312931293129314,146.70583701133728
0.2,60,4,0.5,3,0.6,fixed,100,100,36,-0.37014294448562435,1,52,-0.24043204320432046,117.85537004470825
0.2,60,4,0.5,3,0.7,random,100,100,42,-0.6064111876221161,1,60,-0.17230123012301232,136.03089690208435
0.2,60,4,0.5,3,0.7,fixed,100,100,42,-0.43239780302716252,1,57,-0.16615661566156617,152.6344439983368
0.2,60,4,0.5,3,0.8,random,100,100,48,-0.56137847742284464,1,58,-0.23561956195619563,158.61830615997314
0.2,60,4,0.5,3,0.8,fixed,100,100,48,-0.52831686317273474,1,59,-0.31884788478847886,161.69628310203552
0.2,60,4,0.5,3,0.9,random,100,100,54,-0.48634407348116365,1,60,-0.037659765976597662,196.67737889289856
0.2,60,4,0.5,3,0.9,fixed,100,100,54,-0.49630965617429984,1,60,-0.2698109810981098,165.8660328388214
0.2,60,4,0.5,3,1.0,random,100,100,60,-0.50171376424869407,1,60,-0.38609060906090609,178.1915009021759
0.2,60,4,0.5,3,1.0,fixed,100,100,60,-0.48336136630648857,1,60,-0.21296129612961298,181.28880190849304
0.2,60,4,0.5,4,0.3,random,100,100,18,-0.32496519006061614,1,44,-0.10893489348934894,128.16462206840515
0.2,60,4,0.5,4,0.3,fixed,100,100,18,-0.40993548349675485,2,47,-0.21612961296129612,120.70749306678772
0.2,60,4,0.5,4,0.4,random,100,100,24,-0.4536332442494479,1,52,-0.049696969696969705,138.15095615386963
0.2,60,4,0.5,4,0.4,fixed,100,100,24,-0.40358596710050926,1,55,-0.014941494149414942,157.29023504257202
0.2,60,4,0.5,4,0.5,random,100,100,30,-0.41444926026994866,1,51,-0.17849384938493851,173.32694602012634
0.2,60,4,0.5,4,0.5,fixed,100,100,30,-0.36674399781026767,1,57,-0.12441644164416443,176.74293303489685
0.2,60,4,0.5,4,0.6,random,100,100,36,-0.43653511381083066,1,55,-0.27206720672067208,164.3194079399109
0.2,60,4,0.5,4,0.6,fixed,100,100,36,-0.47751328026356266,1,56,-0.26583858385838582,157.6226668357849
0.2,60,4,0.5,4,0.7,random,100,100,42,-0.47161263381039048,1,60,-0.38439843984398442,200.6871337890625
0.2,60,4,0.5,4,0.7,fixed,100,100,42,-0.51227553047086272,1,60,-0.04405640564056406,195.28606986999512
0.2,60,4,0.5,4,0.8,random,100,100,48,-0.32190541922482774,1,60,-0.14376237623762378,218.5942940711975
0.2,60,4,0.5,4,0.8,fixed,100,100,48,-0.56127864684091044,1,60,-0.13230123012301231,217.78813195228577
0.2,60,4,0.5,4,0.9,random,100,100,54,-0.3821259996241575,1,60,-0.23105910591059109,234.41484594345093
0.2,60,4,0.5,4,0.9,fixed,100,100,54,-0.13688845869366181,1,60,-0.12964896489648967,238.7272880077362
0.2,60,4,0.5,4,1.0,random,100,100,60,-0.38798921315176227,1,60,-0.25220522052205224,247.37309908866882
0.2,60,4,0.5,4,1.0,fixed,100,100,60,-0.39757150203316394,1,60,-0.3186798679867987,244.26485109329224
