#word,val
pipsqueaks,0.04
Piquette,0.02
piquing,0.02
pirogues,0.02
piroshki,0.02
pirouetted,0.02
pirouetting,0.02
pisco,0.02
pishes,0.02
pishposh,0.02
pisk,0.04
pismire,0.02
piste,0.02
Pistils,0.02
pistolier,0.02
pistonhead,0.02
pitas,0.02
pitcherful,0.02
pitchmen,0.02
pitchpot,0.02
piteously,0.02
pitfall,0.02
pithing,0.02
Piute,0.02
pivoting,0.02
pixy,0.02
placentas,0.02
placet,0.02
plagiarised,0.02
plagiarist,0.02
plaguey,0.02
plainclothesman,0.02
Plainfield,0.02
plaint,0.02
plaintively,0.02
plaisanterie,0.02
planaria,0.02
Planchet,0.33
Planchette,0.02
planeloads,0.02
planetoids,0.02
planished,0.02
planishes,0.02
planked,0.02
plantain,0.02
plantings,0.02
plasm,0.04
plasmid,0.02
plasmids,0.24
Plasticine,0.02
plasticise,0.02
plasticized,0.02
plasticizer,0.02
plastisol,0.02
plateaued,0.02
platitude,0.02
plaudits,0.02
playact,0.02
Playas,0.1
playclothes,0.02
playhouses,0.06
playmaker,0.12
playpens,0.02
playsuit,0.02
playsuits,0.02
pleader,0.02
Pleasance,0.02
pleasantness,0.02
pleasers,0.02
Plebeians,0.02
plebian,0.02
plebs,0.02
pledgers,0.02
plena,0.02
plenipotent,0.02
Plenipotentiary,0.04
plenitude,0.04
plenties,0.06
plentifully,0.02
plenum,0.02
plesiosaurus,0.02
plethysmograph,0.02
Pli,0.02
pliability,0.02
plighted,0.02
plighting,0.02
Plimsoll,0.2
plodder,0.02
Ploesti,0.02
plonked,0.02
plonking,0.08
plosive,0.02
Plott,0.02
ploughshares,0.02
plowboy,0.02
ploys,0.02
Plu,0.2
pluckers,0.02
pluggers,0.02
plumbed,0.02
plumed,0.02
plunderers,0.02
plunking,0.02
Pluperfect,0.02
Plur,0.02
pluralise,0.04
Pluralism,0.02
pluralistic,0.02
plurality,0.02
plutons,0.02
pluviosity,0.08
plyer,0.02
pneumatics,0.04
pneumatograph,0.02
pneumococci,0.02
pneumoencephalogram,0.02
pneumograph,0.02
pneumonectomy,0.02
pneumonitis,0.02
pneumoperitoneum,0.02
pockmark,0.02
pocks,0.02
podcasts,0.02
Podesta,0.04
Podge,0.06
podiums,0.02
poetesses,0.02
pogey,0.02
Poha,0.04
poignance,0.02
poignantly,0.02
poignard,0.06
pointier,0.04
Pokie,0.02
Polarize,0.02
polarizes,0.02
Polars,0.04
poleax,0.02
poleaxed,0.04
polemics,0.02
policewomen,0.02
policyholders,0.02
polishers,0.02
Politicked,0.02
politicking,0.02
politicly,0.02
Polje,0.06
pollens,0.02
pollinated,0.02
pollinates,0.02
pollination,0.02
polliwog,0.02
polliwogs,0.02
Pollocks,0.02
pollsters,0.02
pollutant,0.02
pollywogs,0.02
polonaises,0.02
polonium,0.02
Pols,0.02
polt,0.02
poltroons,0.02
polyantha,0.02
polychromatic,0.02
polydactylism,0.02
Polydactyly,0.02
polygamists,0.02
polygenic,0.02
polyglot,0.02
polygonal,0.04
polygraphed,0.02
polygraphist,0.02
polymerization,0.02
polymorph,0.02
polymorphous,0.02
polynesia,0.02
Polynesians,0.02
polys,0.02
polystyrene,0.02
Polytheism,0.02
polytheist,0.02
polyunsaturated,0.02
polyunsaturates,0.02
Pomaded,0.02
Pomander,0.02
pome,0.02
Pomes,0.02
pompon,0.02
Pompoon,0.22
Pomposo,0.06
pompously,0.02
ponces,0.02
Ponderer,0.02
pongs,0.02
poniards,0.02
Pontiacs,0.02
pontiffs,0.02
Pontile,0.02
Pontus,0.02
Pooler,0.06
poorboys,0.02
pooty,0.06
popcorns,0.02
popguns,0.02
Popjoy,0.02
poplars,0.02
Popover,0.04
poppadoms,0.02
Popsy,0.1
popularize,0.02
populi,0.02
porgies,0.02
porkers,0.04
porkin,0.02
porkpies,0.02
pornographies,0.02
porosity,0.02
porousness,0.02
porphyry,0.02
porr,0.02
porridges,0.02
porringer,0.02
portability,0.02
portages,0.02
Portaging,0.02
portative,0.02
portcullises,0.02
portends,0.02
portentously,0.02
porterage,0.02
porterhouses,0.02
porticoes,0.02
porting,0.02
portioned,0.02
portmanteaus,0.02
portmanteaux,0.02
portraitist,0.02
portrayer,0.02
portress,0.02
Portugese,0.02
posable,0.02
Posadas,0.02
posher,0.02
Poshly,0.02
Posho,0.02
positron,0.04
positrons,0.02
possessors,0.02
posset,0.02
possets,0.02
possie,0.06
possy,0.02
postboxes,0.02
postcentral,0.02
postdate,0.02
postdates,0.02
posteriors,0.02
posthole,0.08
postmasters,0.02
postmistress,0.02
postmodernism,0.02
postoperatively,0.02
Postpubescent,0.02
postreduction,0.02
postrider,0.04
postscriptum,0.02
postulant,0.02
postulants,0.06
postulates,0.02
postured,0.02
postward,0.02
potables,0.04
potass,0.02
potbellies,0.02
potboiler,0.02
potch,0.02
potencies,0.02
potentates,0.02
potentiality,0.04
potentiate,0.02
potestas,0.02
Potholers,0.02
potholing,0.02
pothouse,0.02
potlatch,0.02
potmaker,0.02
Potman,0.02
pottage,0.02
Potti,0.04
potto,0.02
Pouff,0.02
Poulard,0.02
pouncy,0.08
Poundstone,0.02
Pousse,0.02
pouters,0.02
Powderpuff,0.02
powerboats,0.02
Powter,0.02
powwows,0.02
poy,0.04
Ppd,0.02
ppl,0.14
practic,0.02
practive,0.02
Prana,0.02
prances,0.02
pranged,0.02
pranking,0.02
prats,0.02
prattler,0.02
Praya,0.02
prayerful,0.02
preachings,0.02
preamps,0.02
preborn,0.02
precancerous,0.02
precautious,0.02
preceeding,0.02
precentral,0.04
preceptor,0.1
preceptors,0.02
precheck,0.02
preciouses,0.02
precis,0.02
preciso,0.04
precluded,0.02
precluding,0.02
precociously,0.02
precompiled,0.02
preconception,0.02
preconcerted,0.02
preconditioned,0.02
preconstructed,0.02
precooked,0.02
precut,0.02
pred,0.02
predates,0.02
predating,0.02
predatorial,0.02
predecease,0.02
predicate,0.02
predictors,0.02
predigests,0.02
predilect,0.02
predispose,0.02
predisposing,0.02
Preed,0.33
preempting,0.02
Preemptory,0.06
preens,0.02
prefectural,0.06
Preglacial,0.02
pregnable,0.02
prehensile,0.02
prehistory,0.02
preinterview,0.02
prejudge,0.02
prelate,0.02
prelates,0.02
preludes,0.02
Prem,0.18
premade,0.02
Preman,0.04
prematurity,0.02
premedical,0.02
premeditate,0.02
Premio,0.08
premolar,0.02
premonitory,0.02
prendre,0.04
preoccupies,0.02
preoperative,0.02
preorder,0.02
preparer,0.02
preplanning,0.02
prepossessed,0.06
Preprinted,0.02
preprogram,0.02
Prepupal,0.02
prerecord,0.02
presages,0.02
Prescriptive,0.04
prescripts,0.02
preselected,0.06
presentably,0.02
presential,0.02
presentment,0.02
presexual,0.02
preshrunk,0.02
Pressboard,0.02
pressies,0.02
Pression,0.02
pressmen,0.02
pressors,0.02
pressroom,0.02
pressureless,0.02
pressurisation,0.02
pressurizer,0.02
pressurizes,0.02
Prester,0.04
presternal,0.02
prestidigitator,0.02
Prestidigitators,0.02
presumptions,0.02
presumptuousness,0.02
presupposing,0.02
preteens,0.02
pretentiously,0.02
prettifying,0.02
prettyface,0.02
prevalence,0.02
prevarication,0.02
prevarications,0.02
preventible,0.02
preverbal,0.02
previewing,0.02
previsible,0.02
Prevost,0.02
prewarn,0.02
prewashed,0.04
prexies,0.02
prexy,0.02
priapic,0.02
Priapismic,0.02
pricer,0.02
prickles,0.02
Prill,0.04
primacies,0.02
Primacord,0.02
Primero,0.04
primevalism,0.02
Primigenous,0.02
Primordium,0.04
primps,0.02
princedom,0.02
Princesse,0.02
principalities,0.02
Principia,0.02
Prio,0.14
priorly,0.02
Priory,0.02
prise,0.02
prisses,0.02
Pritch,0.08
privata,0.02
privateering,0.02
privations,0.02
privatizing,0.04
privet,0.02
Privileging,0.02
privily,0.02
Prizefights,0.02
prizewinning,0.02
probabilistic,0.04
probational,0.02
probeer,0.02
Prober,0.02
problematical,0.02
proc,0.02
procedurals,0.02
processionist,0.02
prochain,0.02
prochemical,0.02
Proconsul,0.02
procrastinated,0.02
procrastinators,0.02
procreant,0.02
procreator,0.02
proctological,0.02
proctoscope,0.02
procurements,0.02
procurer,0.02
procurers,0.06
procuress,0.02
prodigals,0.02
prodigiously,0.02
profanely,0.02
profanes,0.02
profaning,0.02
Professionality,0.02
proficiencies,0.02
profitless,0.02
profligates,0.02
progenies,0.02
prognathic,0.02
prognostic,0.02
prognosticated,0.02
prognostications,0.02
prognosticator,0.04
Programed,0.02
programmatic,0.02
progressionist,0.04
progressions,0.02
prohibitor,0.02
prohibitum,0.06
prolactin,0.02
prolapse,0.02
Prole,0.04
proletarians,0.02
Proline,0.02
prolixity,0.02
prolongations,0.08
prominences,0.02
promiscuously,0.02
promisingly,0.02
promulgates,0.02
promulgation,0.02
pron,0.02
pronate,0.02
pronation,0.02
pronator,0.02
pronators,0.02
proneness,0.02
proofers,0.02
proofreader,0.02
proofreaders,0.02
propagandists,0.02
propagandize,0.02
propagandizing,0.02
properer,0.02
propers,0.02
propertied,0.04
prophase,0.02
prophetically,0.02
Propinquity,0.02
proponents,0.02
Propontis,0.02
proportionality,0.02
propos,0.02
proposer,0.02
proprietarily,0.02
proprietory,0.08
proprioceptive,0.02
prorated,0.02
prorogued,0.02
proscribed,0.02
prosecting,0.02
prosecutrix,0.1
proselyted,0.1
proselytize,0.02
prosequi,0.04
proslavery,0.04
prospers,0.02
prostatic,0.02
prostatitis,0.02
prostituted,0.02
prostrating,0.02
prostrations,0.02
prosy,0.02
protagonists,0.02
prote,0.02
Protean,0.02
Protectee,0.02
protectionist,0.02
protectorates,0.02
Proterozoic,0.02
Protestantism,0.02
prothrombin,0.02
protistic,0.02
Proto,0.06
protonic,0.02
protoplasma,0.02
protoplasmic,0.04
protoplastic,0.02
protraction,0.02
protuberance,0.04
proudness,0.02
provably,0.02
provender,0.02
Providentially,0.02
provincials,0.02
provisioned,0.02
provisioning,0.06
provoker,0.02
prowesses,0.02
Prox,0.02
Prp,0.02
Prs,0.02
Prunella,0.41
Pruner,0.02
Pruritic,0.02
pruritus,0.02
psalmists,0.02
Psalmody,0.06
Psammead,0.06
Pseudocyesis,0.02
pseudohermaphrodite,0.02
pseudointellectuals,0.02
pseudopod,0.02
pseudopsychological,0.02
pseudoscience,0.02
psia,0.04
Psittacosis,0.02
psuedo,0.02
psychiatrically,0.02
psychical,0.02
psychoanalysing,0.02
psychoanalyzed,0.02
Psychobiological,0.02
psychobiologist,0.04
psychodramas,0.02
psychogenic,0.04
psychography,0.04
psycholinguistics,0.02
psychologies,0.02
psychologize,0.02
psychoneurosis,0.02
psychopathological,0.02
psychopathy,0.02
psychophysics,0.02
psychophysiological,0.04
psychophysiology,0.02
psychosensory,0.02
psychotropics,0.02
Psychs,0.02
pteranodon,0.02
pterodactyls,0.02
Ptolemaic,0.04
Pua,0.04
pubertal,0.02
pubescence,0.02
publica,0.02
publicise,0.02
publics,0.02
Puca,0.02
puckish,0.02
puddled,0.02
puddly,0.06
pudenda,0.02
pudendal,0.02
Pueblos,0.04
puerility,0.02
Puerpera,0.02
puffery,0.02
Puffiest,0.02
Pugnacity,0.02
puja,0.02
pulchritudinous,0.02
Pule,0.02
puling,0.04
pullback,0.02
pullet,0.02
pullets,0.02
pulping,0.04
pulpits,0.02
pulps,0.02
pulque,0.02
pulser,0.02
pulsus,0.02
pultaceous,0.02
Pulu,0.02
pulveriser,0.02
pulverising,0.02
pumicing,0.02
pummelled,0.02
punchers,0.02
punctate,0.02
punctiliously,0.02
punctuating,0.04
pundit,0.02
pungency,0.02
pungi,0.02
punier,0.02
puniest,0.02
punitory,0.06
punnage,0.02
punning,0.02
punster,0.02
punsters,0.02
punta,0.02
punto,0.02
punts,0.02
puppetmaster,0.02
puppetry,0.04
puppyism,0.02
purblind,0.04
Purdon,0.04
pureblood,0.1
pureed,0.02
pureness,0.02
Purgation,0.02
Purgatorial,0.02
Puritanism,0.02
purlins,0.02
purpleness,0.02
purplish,0.02
purposed,0.02
Purslane,0.41
Pursuivant,0.08
Purveying,0.02
pushbutton,0.02
pushcarts,0.02
pushiest,0.02
pushrod,0.02
pusses,0.02
pussyfooted,0.02
pustular,0.02
putative,0.02
putdowns,0.04
puting,0.04
putridity,0.02
putted,0.02
puttees,0.02
puttered,0.02
putterer,0.16
putterers,0.04
Putti,0.04
puzzlingly,0.02
Pye,0.08
pyelonephritis,0.02
pygal,0.02
pyometra,0.02
Pyrethrum,0.02
Pyrex,0.02
pyrites,0.02
pyrogenic,0.02
pyrolysis,0.02
Pyromania,0.02
pyromaniacs,0.02
pyrophosphate,0.02
pyroxenes,0.02
Pyrrhus,0.04
Qiana,0.06
Qm,0.02
quackeries,0.04
Quackster,0.02
quadratical,0.02
quadratus,0.02
quadrennially,0.02
quadrigeminal,0.02
quadrilles,0.02
quadrillion,0.02
quadrillionth,0.02
quadriplegia,0.02
quadriplegic,0.02
quadriplegics,0.02
quadroon,0.02
quadrupedal,0.02
quadrupeds,0.02
Quadruplet,0.02
quadrupling,0.02
Quae,0.02
quaffing,0.02
Quag,0.02
quainter,0.02
Quakerism,0.04
qualm,0.04
quam,0.02
quantifiers,0.12
quants,0.02
quarrymen,0.02
quarte,0.02
quarterbacked,0.02
quarterbacking,0.02
quarterdecks,0.02
quarto,0.02
quartus,0.02
quaternary,0.02
quaters,0.02
quavers,0.02
quease,0.02
queasiness,0.02
Queenhood,0.02
queenliness,0.02
Queensware,0.02
quelling,0.02
quells,0.02
quem,0.02
quencher,0.02
querying,0.02
questioner,0.02
questionings,0.02
questionless,0.02
quetzal,0.02
Quetzalcoatl,0.02
quibbled,0.02
quibus,0.02
quicks,0.04
quieten,0.02
quila,0.06
quillet,0.02
quilter,0.02
quinaldine,0.02
quinces,0.02
quinidine,0.02
quinoa,0.02
quinoid,0.02
quintillion,0.02
quintillions,0.08
Quintin,0.06
quintuple,0.02
quintuplicate,0.02
quintuplicated,0.02
quipped,0.02
quipu,0.08
quire,0.02
quirkier,0.02
quirkiness,0.02
Quis,0.02
quivered,0.02
quivery,0.02
quizmaster,0.04
quizzical,0.02
quizzically,0.02
quoad,0.02
quodlibet,0.02
quoit,0.02
quondam,0.02
Quor,0.02
quos,0.02
quotidian,0.02
Qv,0.02
Raad,0.02
Rabban,0.18
rabbet,0.02
rabbeted,0.06
rabbinic,0.02
Rabbinically,0.02
racecard,0.02
racemic,0.02
racialistic,0.02
racker,0.04
Radeau,0.04
radialis,0.02
radicalised,0.02
radicalize,0.02
radicalizing,0.02
radii,0.02
radiographs,0.04
radioisotopes,0.02
radiologic,0.04
Radiologists,0.02
radiomen,0.02
radiometers,0.02
radionics,0.02
radionuclide,0.02
radiophones,0.02
Radiotherapy,0.02
radix,0.02
Radman,0.02
raffish,0.02
rafty,0.02
ragamuffins,0.02
ragbags,0.04
rageful,0.02
raggle,0.02
ragman,0.04
Ragnarok,0.18
ragtags,0.02
ragwort,0.02
railbird,0.02
railheads,0.02
Railly,0.02
railwayman,0.02
Rainbird,0.57
rainiest,0.02
rakishly,0.02
Rakshasa,0.02
rallye,0.04
Rambouillet,0.02
Rami,0.06
ramjets,0.02
rammers,0.02
Ramose,0.02
ramped,0.02
Rampler,0.04
ramus,0.02
Rances,0.02
ranchos,0.02
rancours,0.02
Randier,0.04
randomise,0.02
Randomises,0.02
randomization,0.02
randomizing,0.02
rands,0.02
Rane,0.33
Rangatira,0.06
rangler,0.02
rankers,0.02
rankled,0.02
rankles,0.02
rankly,0.02
rankness,0.02
ranter,0.02
ranters,0.02
rapaciously,0.02
rapers,0.02
rapeseed,0.08
Rapidamente,0.02
Rapide,0.02
rappelled,0.02
rapscallions,0.02
raptured,0.02
rara,0.02
Rasen,0.02
rasher,0.02
rashers,0.02
raspier,0.02
raspiness,0.02
rasps,0.02
rassled,0.02
rataplan,0.22
ratcatcher,0.02
Ratcher,0.37
ratcheting,0.02
rath,0.02
raticide,0.02
ratifies,0.02
ratifying,0.02
ratiocinate,0.06
Rationalisation,0.02
rationalised,0.02
rationalities,0.02
ratlike,0.02
rato,0.02
ratoon,0.02
rattail,0.02
Raun,0.14
Raunchier,0.02
Ravager,0.04
Ravagers,0.02
raveled,0.02
ravelled,0.02
Ravelling,0.02
ravels,0.02
ravingly,0.02
raviolis,0.04
Ravisher,0.02
ravishingly,0.02
rawhided,0.06
Rawhider,0.06
rawhiding,0.02
Raya,0.1
rayons,0.02
razzamatazz,0.02
razzed,0.02
razzes,0.02
Rcd,0.02
reaccumulate,0.02
reachers,0.02
reacquainting,0.02
reacquisition,0.04
reactant,0.04
Reactants,0.02
reactivates,0.02
reactivation,0.02
readdicted,0.02
readdress,0.02
Readier,0.02
readies,0.02
readiest,0.02
readmittance,0.02
readymade,0.02
Reaffirming,0.02
reaffix,0.02
Reaks,0.02
Realestate,0.02
realigns,0.02
realness,0.02
reamer,0.02
reamers,0.02
reaming,0.02
reapplied,0.02
reappointed,0.02
reapportionment,0.02
reappraise,0.02
rearguing,0.02
rearmed,0.08
rearms,0.02
rearranger,0.02
rearward,0.06
reasearch,0.02
reassembly,0.02
reasserts,0.02
reassessed,0.02
reassessing,0.02
reassessment,0.02
reassimilated,0.02
reassuming,0.02
reassurances,0.02
reassures,0.02
Reata,0.12
reattaching,0.02
Reattachment,0.02
Reaumur,0.06
reawakening,0.02
reawakens,0.02
rebalance,0.02
rebalanced,0.02
rebandage,0.02
rebaptized,0.02
rebar,0.02
Rebbe,0.2
rebook,0.02
rebooted,0.02
rebop,0.04
Rebozo,0.06
rebroadcasting,0.02
rebuffs,0.02
rebuker,0.02
rebuking,0.02
reburial,0.04
reburied,0.02
rebused,0.02
rebute,0.02
rebuttable,0.02
rebutted,0.02
recalibrating,0.02
recanting,0.02
Recanvas,0.02
recapitalize,0.02
recapitulating,0.02
recapitulation,0.02
recaps,0.02
recarpet,0.02
recatalog,0.02
recce,0.02
recept,0.06
receptivity,0.02
recertification,0.02
recessionary,0.02
Rechecks,0.02
rechristen,0.02
recidivists,0.02
reciprocating,0.02
recirculation,0.02
recitatives,0.02
reclaimer,0.02
Reclassifying,0.02
recluses,0.02
recombination,0.02
recombined,0.02
recomember,0.02
recommenced,0.02
recommission,0.02
recommissioned,0.02
recompensated,0.02
recomposed,0.02
recomposition,0.02
recompression,0.06
reconcentration,0.02
reconcilement,0.02
reconciliate,0.08
reconciliated,0.02
reconciliatory,0.02
recondition,0.02
reconnection,0.02
reconnoitered,0.02
reconnoitring,0.02
reconquest,0.02
reconsiders,0.02
reconstitutes,0.02
reconstituting,0.02
reconstitution,0.02
reconstructionism,0.02
reconstructionist,0.02
reconvened,0.02
reconvening,0.02
reconvict,0.02
recook,0.02
recooked,0.02
recouping,0.02
recourses,0.02
recrossed,0.02
recrossing,0.02
recrystallizing,0.02
recs,0.02
rectification,0.02
rectifiers,0.04
rectorship,0.02
recumbent,0.02
recuperates,0.02
recurrences,0.02
recurrently,0.02
recurve,0.02
recusing,0.02
recutting,0.02
redate,0.02
redbaiting,0.02
Redbirds,0.04
redbone,0.02
redbones,0.06
reddendo,0.02
reddening,0.02
reddens,0.02
Rede,0.02
redeal,0.02
Rededicating,0.02
redeemers,0.02
redeems,0.02
Redemptor,0.02
redeveloped,0.02
Redfoot,0.24
rediscovery,0.02
redistributing,0.02
redistricting,0.08
Redleg,0.08
redlines,0.02
redly,0.02
redock,0.02
Redoute,0.02
redrafted,0.02
redrawn,0.02
redream,0.02
redux,0.06
reeding,0.02
reedit,0.02
reeducated,0.02
reefed,0.02
reembarked,0.02
reemerging,0.02
reengage,0.02
reenlarged,0.02
reenlistment,0.02
reeving,0.02
reexamination,0.02
reexperiencing,0.02
Refaced,0.02
refallen,0.02
refamiliarize,0.02
refection,0.04
refereed,0.02
referendums,0.02
referent,0.02
reffed,0.02
reffing,0.04
refight,0.02
refiled,0.02
refiles,0.02
refinance,0.02
refiner,0.04
refire,0.02
refired,0.04
reflash,0.02
reflets,0.04
reflexive,0.02
reflexively,0.02
reflexivity,0.02
refloated,0.04
refold,0.02
refolded,0.02
reforge,0.02
refr,0.02
refracting,0.04
refracts,0.02
reframes,0.02
reframing,0.02
refreshen,0.02
refreshener,0.02
refrig,0.02
refrigerant,0.02
reft,0.06
refurbishment,0.02
refuser,0.02
refusion,0.02
refutation,0.02
refuting,0.02
regalo,0.04
regear,0.02
Regencies,0.02
regenerating,0.02
Reget,0.04
regift,0.02
regionalism,0.02
Regionally,0.02
registrants,0.02
registries,0.02
regiven,0.02
reglaze,0.02
reglazed,0.02
reglove,0.02
regressions,0.02
regretable,0.02
regrew,0.02
Regrowing,0.02
regula,0.02
regularization,0.02
regularize,0.02
regurge,0.02
regurgitated,0.04
rehabbed,0.02
rehabbing,0.02
rehashed,0.02
rehearser,0.02
rehearses,0.02
reheating,0.02
reheats,0.02
rehid,0.02
rehydration,0.02
rehypnotized,0.02
reignite,0.02
reimagine,0.02
reimpose,0.02
reincarnating,0.02
reinduction,0.02
Reining,0.02
reinitialize,0.02
reinitializing,0.02
reinject,0.02
reinjured,0.02
reinjures,0.02
reinserted,0.02
reinserting,0.02
reinstalling,0.02
reinstates,0.02
reinstituted,0.02
reinsure,0.02
Reintegrate,0.02
reintegration,0.02
reinterpretation,0.02
reinvents,0.02
reinvestigated,0.02
reinvestigating,0.02
reinvestment,0.02
reinvigorate,0.04
reinvolved,0.02
Reis,0.02
Reisner,0.22
reiteration,0.02
Reiterator,0.02
reivers,0.04
rejig,0.02
rejigger,0.04
rejoins,0.02
rejuvenates,0.02
rekindles,0.02
relabel,0.02
relabeling,0.02
reland,0.02
relapsing,0.02
relatability,0.02
relaunch,0.02
relaunching,0.02
releasable,0.02
relegate,0.04
relenting,0.02
relentlessness,0.02
relevent,0.02
relict,0.04
reliefs,0.02
religionist,0.02
relined,0.02
relinquishment,0.04
reliquary,0.04
reliquiae,0.02
reloader,0.04
relume,0.04
remailing,0.02
remaindered,0.02
Reman,0.22
remanding,0.02
Remans,0.1
remapping,0.02
remastered,0.02
rematerialize,0.02
rematerializing,0.02
remedying,0.02
remelt,0.02
reminisced,0.02
reminisces,0.02
remittances,0.02
remitting,0.08
remixes,0.02
remodeler,0.02
remodulated,0.02
Remodulating,0.02
remold,0.02
remolding,0.02
remonstrating,0.02
remorses,0.04
remoulded,0.04
Rems,0.02
remunerative,0.02
renderer,0.02
renegate,0.02
Renegotiations,0.02
renin,0.02
renitent,0.02
Renn,0.2
Renner,0.12
rennet,0.04
rennin,0.02
renomination,0.08
Renouncers,0.04
renumbering,0.02
reoccurrence,0.02
reoffering,0.02
reordered,0.02
reordering,0.02
reorders,0.02
reorganisation,0.02
Reorganising,0.02
reorganizes,0.02
reorientating,0.02
reoriented,0.02
repacked,0.02
repagination,0.02
Repairer,0.02
repaneling,0.02
repaper,0.02
repart,0.02
repaved,0.02
repayments,0.02
Repenters,0.02
repetitively,0.02
replacer,0.02
replating,0.02
replenishment,0.02
repletion,0.02
replevin,0.02
replicable,0.02
replotted,0.02
replowing,0.02
repopulation,0.02
reportable,0.02
reportingly,0.02
reposes,0.04
repositories,0.02
repossesses,0.02
repossessions,0.02
Repower,0.02
repowering,0.02
reprehend,0.02
reprehending,0.02
representant,0.02
representer,0.04
represses,0.02
repressions,0.02
repressiveness,0.02
repressor,0.02
repricing,0.02
reprises,0.02
repro,0.02
reproaching,0.02
reprobated,0.02
reprocessed,0.02
reproductively,0.04
reproved,0.02
reprover,0.02
republish,0.02
repudiates,0.02
repulser,0.02
Repulsers,0.02
repulsing,0.02
repulsions,0.02
repulsiveness,0.02
repurchase,0.02
repurchased,0.02
repurchasing,0.02
repurified,0.02
requester,0.02
requisitioning,0.02
Requiter,0.08
rerate,0.02
rereads,0.02
rerecord,0.04
rerelease,0.02
rerig,0.04
reroutes,0.02
rescan,0.04
rescission,0.02
rescore,0.02
rescored,0.02
reseat,0.02
resemblances,0.02
resentencing,0.02
reshake,0.02
reshingle,0.02
reshipped,0.02
reshod,0.02
reshoe,0.02
reshoeing,0.02
reshuffles,0.02
resilvering,0.02
resipiscence,0.02
resisters,0.02
resistible,0.02
Resistless,0.02
Resize,0.02
resizing,0.02
resole,0.02
resoled,0.02
resorb,0.02
resounded,0.02
resoundingly,0.02
resown,0.02
respectabilities,0.02
respired,0.02
respirometry,0.04
responder,0.02
responsibles,0.04
responsivity,0.02
restack,0.02
restaffing,0.02
restamp,0.02
restated,0.02
restatement,0.02
restates,0.02
restating,0.02
restauranteur,0.02
Rester,0.02
restes,0.02
restfulness,0.02
restorable,0.02
restrainer,0.02
restrengthen,0.02
restring,0.02
restyled,0.02
resubmitted,0.02
resubscribe,0.02
resupplies,0.02
resurged,0.02
resurging,0.02
resurrections,0.02
resurvey,0.02
resynchronized,0.02
ret,0.02
retablo,0.02
Retal,0.02
retaliates,0.02
retaliations,0.02
retape,0.02
retaped,0.02
retar,0.02
retarding,0.02
retasted,0.02
retell,0.02
retentiveness,0.02
rethe,0.02
rethread,0.04
reticle,0.02
Reticula,0.02
reticulation,0.02
Reticuli,0.02
reticulin,0.02
retie,0.02
retiling,0.02
retime,0.02
retiming,0.02
retinoblastoma,0.02
retinopathy,0.02
Retinues,0.02
retirements,0.02
retore,0.02
retorted,0.02
retoucher,0.06
Retrack,0.02
retractive,0.06
retransmit,0.02
retrench,0.02
retrenchment,0.02
retributions,0.02
retributive,0.02
retried,0.02
retrievement,0.02
Retrocede,0.02
retrogressing,0.04
retrogression,0.02
retrogressive,0.02
retrorocket,0.02
retrorockets,0.04
retrying,0.02
rettery,0.02
retunes,0.04
returnee,0.02
returner,0.02
retying,0.02
retyped,0.02
reunify,0.02
reupholstered,0.02
reupholstery,0.02
reusable,0.02
revalue,0.02
revamps,0.02
revarnished,0.02
Reve,0.22
revealer,0.02
reveled,0.02
revelled,0.02
revelries,0.02
Revenuers,0.04
reverberant,0.02
reverberated,0.02
reverberatory,0.02
reverentially,0.02
Reverify,0.02
reversely,0.02
reverso,0.02
revises,0.02
revisionists,0.02
revitalisation,0.02
revitalized,0.02
reviver,0.02
revivified,0.02
revoices,0.02
revoltingly,0.02
Rew,0.04
rewarm,0.02
rewash,0.02
rewashes,0.04
reweaving,0.02
rewed,0.02
reweigh,0.02
rewelcome,0.02
reword,0.02
reworded,0.02
rewrap,0.02
rewrapped,0.02
rewrapping,0.02
rewriter,0.02
Rexes,0.04
Reynard,0.12
Reynards,0.02
rezoning,0.02
Rfb,0.02
rhapsodically,0.02
Rhea,0.04
Rhein,0.02
rheostats,0.02
rheumatology,0.02
rhinoceroses,0.02
Rhinosporidiosis,0.02
rhizopus,0.06
rhodamine,0.02
rhus,0.02
rhymester,0.02
ria,0.02
rial,0.02
ribaldry,0.02
ribbet,0.02
ribbings,0.02
Ribble,0.75
ribby,0.12
ribonucleic,0.02
ricers,0.04
ricey,0.02
Ricinus,0.04
Ricket,0.08
rickeys,0.02
ricksha,0.02
ridable,0.04
ridded,0.02
Ridders,0.02
ridgepole,0.1
ridging,0.02
ridgy,0.04
ridings,0.02
riffing,0.02
riffraffs,0.02
riflery,0.02
rifleshot,0.04
rifted,0.02
rifting,0.02
rightest,0.02
rightist,0.02
rightward,0.02
rigidities,0.02
rigorousness,0.02
rigours,0.02
rigueur,0.02
rille,0.02
Rillow,0.12
rills,0.02
rimless,0.02
rimming,0.02
rimption,0.02
Rimrock,0.02
rimy,0.02
ringe,0.02
Ringle,0.08
ringless,0.02
ringtail,0.06
ringtailed,0.02
ringtails,0.04
Ringy,0.02
rinks,0.02
riping,0.02
ripoffs,0.02
Ripost,0.02
riptides,0.02
risorius,0.02
risqu,0.02
rissole,0.02
rissoles,0.02
rissom,0.02
ritualistically,0.02
ritualize,0.02
ritually,0.04
Ritus,0.2
Ritzes,0.02
ritziest,0.02
Riva,0.02
