numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,193,1,1,:q_O?K?AA_?OOM?@@?ocKJD``OsKKG`?o_a?AAAPSSN@DAw?CCIDoOWOII``Ooe?BAA`{?ADFcW?CECFCg_SYR``@?{`BACacSYSJRQsC\GDB`{KSNLPQHKl?@A`[Sa[`abSKGGFcWXCg_aa`xCeU_@AHWv@JeGOOUQPo`OkzGDBrSGGUOHXo{uf_baaI]YPo?g_jADCRYHNIHGtkCaQHdck_]ZNixO{w_V~,-608.982062432,uinvite_irt_prior,155.0,-496.518429553,0:08:23.170174,:q_OGCCD@AO?WQOEBoosGFCAago[OHdO?GGGI__ogmKH`ag?UABA@PsQGDCCGWOYPIRQtWn@HoO_g[NbA`WstRJDrCGVBAcQP]OLcCQd|@DCbqXOkZ`aqHmAV`@@X?cbdBRXtDGLFSKKUTJFRy@JMFes{CIMIEcAHRhcDR[?QJGesADNQJecYuACGcapdJNLfsQyOPMGCydV,105,88,67,965
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,181,2,2,:q_O?K?AA_?OOM?@@?ocCED___WQ?CA`wGGEDBOOWSLDBaX?mIFDbGgqABA@W?CCCCOOOKJ?@@PG}IO```GmCCCAwGKKP``OxEAEDBPpEIECbqcCQIHdwhIAAGcgGwbAIoOWkcS`cRcSSWadbCCKLPQQPo~?ACAT?cd_?O[SQLIpaHXD@@@AAU?CCCAkOijaJGX[t?@bq`YGDBaACSQIJ~,-600.506874761,uinvite_irt_prior,135.0,-484.878298327,0:05:29.906731,:q`??KCD@@?wSKJ??_ok?NBA`gGSKFaAX[[VDEOOWOJ?AA@cKIF_BqCk`DBAwOOV@@`wWg_Pa``?s[Pa``Gw]S_cq{}AAGca`mER`DXGkcSMPqH[w^aaBCCEEHDcAEAEEdb[cw^_CAHM?OHHW?_aXcAPhKiUoGgOOSOGeG?O_SIfDTtSjdFCiqEV_?pxXJCA`p?{_PVpOokw`T~,110,71,64,980
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,184,3,3,:q_O?K?AA_?OOM?@@?oc?AB_?O_U?AB@wOOKF_@?k?CIa@PS[QK`@?k?EGCo?OSN?@@_{CGDDBG?Od??`?g[`CFcAcGEJFCGwuCDCCQ[OOHJo?GONBDcG_gWQiDWggXCHEG_SOOIPph]EEBa`W}EHFgg_S_SMp?wc`?HCwh_~CBhw_SQUKOOgcnALo?GGGicbQxhPHJpPPo|?@@@paADCdtQr,-594.959037423,uinvite_irt_prior,151.0,-488.803436744,0:06:39.935488,:q`?WCIAB`o?_U?ABOo_YIF_?`SKTM?_g?COI_`Owi?EBoO_o`IDcgG]GNGDGWc[Oco_g_[PHrPpQGFIOQCigTa`pOqGDHeGWSKKFCATMEIFopGs{acCq`s|?Ba@He?BDcaYDDDBDR@}GFDFsQ]GHJEG?CIHJoPpUCMHhdSOtVLOAho{f___WO[SKEb{CEHDcAqhX,99,85,66,975
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,184,4,5,:q_O?K?AA_?OOM?@@?oc?CCAo?OKJ??__kGGDCO_g_RACOO_SN@A@_waGDBp@cOIGCag?_TA@``S?AACcW?GKFCO_WORDBBQSGEIa@W?KMO`@PGiGKEcwg[oYa@P@iCDMO_pKgX_APOuCDEcAHuIFLFBsC]Z_?r{KSVab@pm?GGEbkKGcmgS{OMNLtsk?ARNpaXOr?AdRIPJ??`RIU?kaecAV,-591.3019821,uinvite_irt_prior,128.0,-482.98085692,0:05:35.727380,:q_OoSCF@aPGGQCDCOgOaADa@pC[ZC`@PGi?ADO_WOKI_aQKGKGHo?WOQMFpOosdJ`cgWSMO`@OwcTCAb@g}IWLPRHiCDLfGGWOQHdAxeQLGpqHt@BBcbcCMKFeyXO~e?`P_wv?CEbkKG\QVS{W]RMFYp[t??`QX|EcbCq`e?XUo?GTIjbgXPKs_Qjn,106,78,50,991
6,0.3,steyvers,5,50,0.7,0.0,stationary,7,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,169,6,6,:q_O?K?AA_?OOM?@@?oc?CBAO?GGF?Ao?OKH@A@WOOIH_?OWU?BBO?ouAABAw?U?O_@Pc?_Pa@P[gUKIO?GodBABwGSTBBOAC?IQdBA@GhDJFIPWzKHDbsSu]_CA[SX?Acg_SUS_`PA@DAEBaAMAAA`_{CWQJFw?SU_Pp_y]ECAaRKKGLKp?gkgT_CA[?e`abCkGGLF^,-630.963327025,uinvite_irt_prior,145.0,-506.621794561,0:04:34.917207,:q_OoGI?B_?wwCFH@`g_UCDCo?G[VBBAw?GKL_``[[XO`AAC?DABAHOkX@@a@OwdBABP{o`@A@`GgUVgCg?GhCDCASKGUMTh`Gk]aers?\DBBAPSu_`BASOISPoOg_SRORa@Gwb___gWMMFdi@Gk^RO@Ok]\Noo{KGDDbBKKGECBQ`e?JIIx@A?PHocQPJA@`@Ws\,94,75,70,986
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,193,1,1,:q_O?K?AA_?OOM?@@?ocKJD``OsKKG`?o_a?AAAPSSN@DAw?CCIDoOWOII``Ooe?BAA`{?ADFcW?CECFCg_SYR``@?{`BACacSYSJRQsC\GDB`{KSNLPQHKl?@A`[Sa[`abSKGGFcWXCg_aa`xCeU_@AHWv@JeGOOUQPo`OkzGDBrSGGUOHXo{uf_baaI]YPo?g_jADCRYHNIHGtkCaQHdck_]ZNixO{w_V~,-694.482611424,uinvite_irt_prior,153.0,-582.118714666,0:10:01.757813,:q_OGCCD@AOo_UOEBoosGEEaAggWMGCqg?GGI__oggVCCopGi?DECWGKIM``G_SOO__o_saQIRQtWnR_`@Ow^DBA`WstUJo`[KIEGCQP]OLcCQcKa^OPPG{eSJEw?KaZ_bq{GGJGCc[gULLfSS_UYOopXSk\NgCkw]ZRHwGS[SLGDMeIGIo@GkaZRsbQLZ@ACQXWq[QrrPk}acCRa@MhV~,110,83,70,962
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,170,2,2,:q_O?K?AA_?OOM?@@?oc?CD__okYCCA`w?]?@@?okY?ABO@KCCC_AW?KILGOGO[\@AaqK?QP_`Oos[T_aqcC^@@`PXQILJPOoskYddA{WPDFDRPm?Z_dG?GIEFoOosjBAaqcCU[Po__{o`cdgg{l?BBBkSYOIDW?CGHFhWhD?h_@@OwjAEdbiIAA@dGOO[QSQPy}?CNI~,-677.742327633,uinvite_irt_prior,143.0,-579.991180275,0:05:43.367011,:q`_WGGF?@`G?UABbO_kON@@`Xg?CCBO@l?QN_?pk?`ABaPsU?HGdGGWYM_`@Ok`BJO?GSMJFdG@Y?ABBRSkgVbAGgs[YhFgGStNIFw_si_`aq@PB@@apxpFCCbrCclSKr@kS_SIgc[GQMFcbX|Ig_`QI@Qi_?__WSLIdbXxIg```pSua`?pXOq[PhGOOKKFfsKd^CJhTQn,98,72,71,984
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,196,3,3,:q_O?K?AA_?OOM?@@?oc?AC_?_WQ?CAoO_SKF_?_gY?BA@w?OIEDo?WOIJ``?guEDCAPc?GDBBwO_QI`?owaIFCcWGOIFGqQXQIGGCw?uIM_?O_wf@AbqSGIEDOp_{_Y_@?oeKLGEW?OIKGPOxMAGFCAXiGFDpPHCeTOOO_ch?EoOOOKF_@@kSOHEFG?uACBAPS?CCROOOSN@CCrSCGITOOwo[aToOQhZDEeBIF,-703.900056466,uinvite_irt_prior,148.0,-584.110126941,0:07:04.071804,:q`??KOB?_?OcAHBA@OsIGF_@Oo_V??_o_SNBA`gg_RCA`gOSQI`?og_WNa`wW_[P_`pHCeSfrQsy?CGCqcSd@@@`OqOHGCbS?ABABWoi?DBbQCSMRMoPo{_ULP@[?IPIfcCGES_?o_snBA@g_sxGECbc?|CB@pGgzA@gcaY?AA`tKCORLGSsCKITOowpCcQiwGHSlcAaH_y],110,86,62,967
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,160,4,5,:q_O?K?AA_?OOM?@@?ocOJDBOOcOIF_?pCKMH_?p?i?BEOOoe?DDb@kSMJ_?o_uIECpOxIIFFPpxA?ADB@g}EGJO`xWnCA`gPaEFFo?_yENLoapiACCBG?GGPdBAsO`@@`PQAGFCcg?s]`a`p[STBEBqs?]`__`CCE__a@s[QJGHgxA?LFhWgWr?EBsif,-666.009225639,uinvite_irt_prior,118.0,-570.434971604,0:05:37.208154,:q`?GGIBCb`gGKHG_?okCIFCoPC?V@BAPS?IJEPOwm?AABWoeMQ`@`s[WO`B@{?l?@@Px]GDBCwPa?FEdW?O[ZloapiACEO`HCcUNFxSg`@Aa`pKq_POo_[QQ_BrCSMO``PPQABEBqx}][NGWOP@@@`B@|@GFDD[cUOLhgP?gT_BP{SgX`a``XAdSj~,99,61,57,1008
6,0.3,steyvers,5,50,0.7,0.0,stationary,8,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,179,6,6,:q_O?K?AA_?OOM?@@?oc?ECAooc?EDBO?OKGG`o?WSL??___eACDO?WSKJ_?o_aECAaps?GGDbg?OOJ``@pAKMGO?WYKFGcg?KIHFcWWSQRJo_goZ@@b@o}ECBo?ge?@@@W?GQXMp_xCfAEsAHOtB_Aq@[zJFcAxgvGJsQ`iUU__bSkmYa``XEUNLoO_WcRfCAaE?@Cp?yQIJ_?pXp`,-660.997494232,uinvite_irt_prior,124.0,-565.350639842,0:07:13.429333,:q`?GCE?@``?kMH?@?w_]?DBO?GKGECoPS?CBA``[KPD_@?g[OMa@`?mGEFCHpAEEFP?pIEDCAPxEEIFcAXUAKEo?Ww^@A@q[?QW_?OOuC\_@?o[[PefWOKKOIEj{cUNPPpW{sZPqHHClAGDgGGe\ddrQ]IECAqH_{d_ApxmACBSA`hAe_aQ[OMcaaxX[s[VKN,109,70,54,992
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,193,1,1,:q_O?K?AA_?OOM?@@?ocKJD``OsKKG`?o_a?AAAPSSN@DAw?CCIDoOWOII``Ooe?BAA`{?ADFcW?CECFCg_SYR``@?{`BACacSYSJRQsC\GDB`{KSNLPQHKl?@A`[Sa[`abSKGGFcWXCg_aa`xCeU_@AHWv@JeGOOUQPo`OkzGDBrSGGUOHXo{uf_baaI]YPo?g_jADCRYHNIHGtkCaQHdck_]ZNixO{w_V~,-772.020955126,uinvite_irt_prior,129.0,-669.689740471,0:07:20.405663,:q_OGCCD@AOo_UOEBoosGEEaAggWMH_ag?CCCDOOWSSJa@`KKQIFo?go]P__ogyECa@P@AABABQHGeSabQsskV_cwGOSMFpOogULFeiXWn?@AwWS_PHQB[OOPggGgc]RJEw?KaZ_bqxaCCDcAQMSJEeriI?GLOpXSk\NgCkgUMFes{CIMIGDKDFDCDW@Cu_RiYPhEl_`AHKkXQpPxk~[OJT~,123,70,59,973
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,176,2,2,:q_O?K?AA_?OOM?@@?oc?CBAoOWOL@Bo?GKN@@?o{GKFDO?GGEI`?okKIFEBWOiIHcAPSQ?@@aw_SMKFO?XMMHGO?oqIFEdGWSKO_@pGofBAcHXKtJLFIpcvBEcAcKK]fEB{CCJGoOW{b??__XA]b_?ogmEMNoOWgWS_AQh[sea@`PQCDPIG_S_e`@PWtHFCeiXpClb@pGglHJFn,-742.420696655,uinvite_irt_prior,120.0,-655.079545991,0:07:31.418626,:q_OG?E?@_?OWQF??`OsQB@@?o{]?@@?wOOIH`a@OuCIa``K_QIEo?c?AJFP?g[\CAbgwc`ECbAk[hCA`a{CMKHoo_S`JHehPgxZ`cBCOKIKfhp_~??_pOke[__`xEABBAq@[~@Fgw?KGDBawwo[^`a`_{gc_AQhhLBDPPyHP@AarYQULFDBALHHLOQYHZGCdcTW{o,112,64,56,993
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,199,3,3,:q_O?K?AA_?OOM?@@?ocCECAo?_YACBOOgWN?@@?sCCBBO?OOL@@@G_WMH```sCCE`@POuCBAaQK?ECFo?_WULGO?_Sb?@CW?WYS_?OWo_U_@?o_\BBdbCoeVKEW?WOLFDG?K]R_?P`gvBECB[CGPJo``Kw]aBQ`qCDGCasSMR`?ogWf@@`?o_`CEdcKWYVOP`pM?Ba@Qk?ADMiggc[OKoOW_YM_A@gwg`bDsCKG]U^,-766.311544132,uinvite_irt_prior,126.0,-654.769127877,0:05:29.440552,:q_OW_ICBAOOc?HCBOOgWNCA`gGM?AA@gOYKH`bgGICDDBWWSRA@ap{CUL_@P_s]PbRW?OWUbA@Oy?BB@qpaWVKEW_WOLJO?g{eX_?P`_tBECAXOv@DCQ{GOKHdBp}GLIFGOS_Qa`qPUCDFBq@Gj@A@`@AYUjgGGWMNHhG?KJRIgC{?CDDbriiQOJeWW_\?CBa@yKGJgCq`ZCAbrp|Sk,126,73,53,973
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,197,4,4,:q_O?K?AA_?OOM?@@?ocCCBAO__SL??`?k?GG_A@K?ADCag?GEDBo?OWMG__owuAAEo@GmIEEBWGGEDEO`hE?CECgG[d?@@P_}EKIDWOOMLGoO_Sp?@EW?[WLJPP`ClCBdRCCEFGp@hk|AA@qHa?AEO_gyADCoOOScbdBQ@mGJJPP?ckZOo?OKW]_A@GghLGcraACBBGccCcTMoOWTXCAdBAYCDKFg?_SKLIHPlJ,-757.928504907,uinvite_irt_prior,125.0,-663.546341431,0:07:29.118781,:q`??KEAA_`GC?CC_?OkOP?CAW?CEDCagOKIF_@_w_X@@`?o[PA@b@k?VDBBPpAABA@`@ECLGo?`IAEBbAS?OK`bA`UGDEcQ[MEX_@_wgYUabAHYMW__oo[aSKo__soZNO_W[QWLO?OSOKHP@sCOW__`hGo`Pq`pAUUaa@GgYUOgwOo_PcAPPQYPHfCD`HFIeBkCIGOJHhOoe`?ogW]WKfRsGOIEEdChJ,131,66,59,969
6,0.3,steyvers,5,50,0.7,0.0,stationary,9,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,182,5,5,:q_O?K?AA_?OOM?@@?oc?AA__g?GED_?o_aAA@`W?GIE_?p?eIGDOo_[V?@@PKKGGCbG?KHBCbwW_WO`ap{kh??__`ECBCdgWSVA@`?pY]Q`@`pSpBAAps?IQIEBcGKX_EwOKzBMqq`u?ECDrsWOVNOPO{u]OO@`DFBHrqp\@?CCwWko\aDbHyAUKiD[?CBBO?WOONJoAHWmk`cSq}abRKN,-753.078420201,uinvite_irt_prior,118.0,-654.886909202,0:08:23.054886,:q`?W?CD@@oW?E?@@OOkGECCOOOKJ?@@gO_RDDOo_[V?Aoo__XEBaX?c^GGQyc?ACGpggcV@BDiSGETKOO_kaSa`pPGoYa@bk?u\`?rl?g\iOA@[{`bBAxk|FDBrY@HHEGyXQkVOO@?ce_`aqPOoajEWhWqgTo?_SOb_?o_{eVPhyHWmkVQaIL^PPheF,111,71,47,996
6,0.3,steyvers,5,50,0.7,0.0,stationary,10,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,193,1,1,:q_O?K?AA_?OOM?@@?ocKJD``OsKKG`?o_a?AAAPSSN@DAw?CCIDoOWOII``Ooe?BAA`{?ADFcW?CECFCg_SYR``@?{`BACacSYSJRQsC\GDB`{KSNLPQHKl?@A`[Sa[`abSKGGFcWXCg_aa`xCeU_@AHWv@JeGOOUQPo`OkzGDBrSGGUOHXo{uf_baaI]YPo?g_jADCRYHNIHGtkCaQHdck_]ZNixO{w_V~,-857.207795032,uinvite_irt_prior,123.0,-753.891124267,0:07:26.285828,:q_OGCIAC``?k_KF```CGFCa`pCCT??___iABAa`[KR?@a`{?IKFcWGK\BAP?g_`BABQHGeSabQsKYV_oO_w^DBA`W{tRJDw?GVBAcQP]O\aAALD@DCbqXWv?@cQpmAVKO__k_QPo`OkY\PQBPtFBAAqps}_Qq`o{ueRoOgwg_SoS[SOT_APXCu^OGS|GsbUoO`CeUKhXxmsZMGD~,123,70,53,979
