max_converge,theta,numgraphs,edgestotweak,numkeep,maxlen,jeff,numperseed,beta,offset,numnodes,numlinks,probrewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irt,cost_noirt,time_irt,time_noirt,bestgraph_irt,bestgraph_noirt,disconnected_graph,hit_orig,miss_orig,fa_orig,cr_orig,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,96,3,1,96,28,26,24,01:26.3,00:36.9,1mo8yvipewy9rsqz7m9wsmq3mykqz26alepo0tge3dhc,1mo8yvipewvn9j43f7o25rjdqivfe8szhl24t98inw8w,0,16,14,14,61,12,18,8,67,13,17,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,97,3,1,97,24,18,19,01:21.9,00:42.6,1mr2bl9n3q7cp1q1jf4az9km439xlebk5vmxa74u55cw,1mr2axyhwu5a8ctm4masbp0te2glbmlepn1caa2rosao,0,20,10,14,61,19,11,7,68,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,98,3,1,98,22,22,24,00:58.8,00:38.4,3c0dfn5k817r8kges9p7p5ytj36w79jxbf19s945xc,3c0gcjax8aiueq2rtrtxzol0jfyzidmse9uhhkps00,0,19,11,11,64,15,15,7,68,15,15,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,99,3,1,99,17,14,15,01:10.1,00:43.6,17nmzxspkhyghnea4kts4sjrm8iolxa1fa42og44enwi,17nmzxspkhyghnea3wvl0izm0lli58bhgs8aj6q9pe2q,0,22,8,9,66,19,11,3,72,18,12,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,0,4,1,0,20,14,15,02:05.8,00:49.8,2fbwamvxi5vtx9rbbz8gwx66sx5h8oacpj4nxptja23a,2fs9nil9d1yk8pjz8szo21lfj9lbc63to3xo1kprqs5y,0,23,7,13,62,21,9,5,70,21,9,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,1,4,1,1,26,25,24,02:38.4,00:59.5,2mltgbj3q7ymo4zmpxsl7ejjus1pbxkjc1zz4bt4m97e,2mltgbj3q7ymo8q7423vwkys1v7ietsoujm226ftnqqa,0,22,8,18,57,16,14,11,64,16,14,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,2,4,1,2,17,12,12,02:25.0,01:15.2,140p7oafbdn1etkzh0977r2u3sb8f94n0oiitj4h1beu,140p7oafbdn1etkzh08yotvxejztwlmqoun04tn91amc,0,25,5,12,63,21,9,3,72,19,11,1,74
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,3,4,1,3,22,22,21,03:00.4,01:34.6,eo08otaezv00kpocosww3hjjtvjez1qwzn9dw42bvii,eo09c4flvx2h9m3rhmfb4zcptt0siagk4piqw39ivre,0,25,5,17,58,19,11,11,64,18,12,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,4,4,1,4,16,13,15,02:13.3,00:55.3,1pveph5c5q0sfs164lybqr7gujwdu494fxe0cybillvq,1pveph5c5q0sfoalqnmktn6d34rtnly7131dvubwidd2,0,26,4,12,63,21,9,4,71,20,10,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,5,4,1,5,24,21,25,02:46.7,01:32.4,1rwjqh3fp0jrrdt76yk4cy3rxqchfx934lp72qint8zm,1rwjqh3g3j777y46pw3pfrfvtq6vervvw6getcp5w02q,0,25,5,19,56,19,11,10,65,17,13,12,63
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,6,4,1,6,16,12,17,01:08.1,00:53.5,elp3iwq740dmez7a7pg07xpjldvruojjymfztkclr2c,elp7g77y2crsywpys0t9cgnvhfyumdbtlf9a054wklg,0,24,6,10,65,23,7,5,70,20,10,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,7,4,1,7,24,16,16,02:20.0,01:31.2,17o52omiz6fhyk9vpz2ha2lsau3rvfvo38f18ldor3tk,17o52omiz6fh7zcvbaq70d3uiddw3ombj16wwqu9pzco,0,22,8,16,59,19,11,5,70,18,12,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,8,4,1,8,27,19,17,02:10.9,01:14.7,11aojtnuhfj1kwb2uo7ehyu5fsftmes8kposkm0mh6a0,11aojtaqgreif0et5drg84m6v0w4wfq5oqz405jx1ibs,0,18,12,15,60,16,14,5,70,16,14,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,9,4,1,9,22,12,14,02:33.9,01:24.4,1m8els5qqdle5mdli6gdp4sygz5go1xoavgdc0y0tjii,s7auk7m8p7h0wi1h5y05qex4j4sjez8wgzrrnmmug,0,24,6,16,59,22,8,4,71,19,11,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,10,4,1,10,22,18,23,01:52.1,01:11.5,2iymt7vlul38t2mhlh4i5voxuq3urt1rrc51zxhwl536,2ffrae5w352d6ixroz9t04o8wgorestuiughq5cf2qde,0,22,8,14,61,18,12,6,69,15,15,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,11,4,1,11,13,9,10,01:45.3,00:51.5,1m7vol2dv76cac8btiqvhfclhxgryhos9ttayc80dwdk,1m7vol1kd3c1rc16evdn055lvlgsrwsc6cicb1lc4uug,0,25,5,8,67,23,7,2,73,22,8,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,12,4,1,12,19,14,14,02:11.0,01:00.4,11n1tdunsfssdv5naiy20662gcfctbu412zfzdcz11e,4wc1z6wyy6vb0qv11p0dvqqp5ibq2j3ibtdlhf3cas,0,24,6,13,62,21,9,5,70,21,9,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,13,4,1,13,23,17,17,01:26.0,01:00.6,t4jqc0kmgqnwjel0tn3q5bnvwo7yg56r2rt447n5ous,t4k007af53ke7khptc9nlds8hqxyxhuwt8uk1zwaqdg,0,22,8,15,60,19,11,6,69,18,12,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,14,4,1,14,21,16,20,02:36.0,01:04.9,suwbhjubnsomsjbv22tg6ahy5ak377fyp4y8hob9o,suwb31415ppokozasl40i1i3r8ymfpjbhoashi970,0,23,7,14,61,20,10,6,69,17,13,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,15,4,1,15,22,20,19,02:20.7,01:36.8,1b73o431vsxigub1ig3j0997zwd9l9c2mjoyky4ahg,1a1nrkx81o0kkmz0ksh9e9qwu2b77cm93tdquawdvo,0,24,6,16,59,17,13,7,68,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,16,4,1,16,27,15,16,02:59.3,01:12.9,j3m6ie68ud1iva7qa54a71i0hchej2uuowkrcci4wqs,j3m6ie68ud1iva7qa54a71i0hchf7oqp56u1nqwq18k,0,22,8,19,56,20,10,5,70,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,17,4,1,17,24,18,16,01:11.3,02:09.3,19xs7wb050xl9esfqpyyal94brngxl0k1pdixk8yk6is,19xs7vxw4csegxbe7x0zbloe5jagd7v8dd329k8ei0as,0,22,8,16,59,22,8,10,65,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,18,4,1,18,22,17,17,01:48.0,00:50.6,okisxphsrgxl9ve7wkf9kuzein4e6z3cjg1yxpxh58,okisxphsrgxl9ve7wkf9kuzein4e6z3cjg1yxpxh58,0,23,7,15,60,18,12,5,70,18,12,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,19,4,1,19,29,22,21,02:25.9,01:31.7,1m7vz4xsvn18vs4j1lmtjn2l0xudsx5yfwsay64xqy3c,1m7vorzhte459v0akvsx14m23ojvkdrp7v4whw2hwis8,0,20,10,19,56,16,14,8,67,16,14,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,20,4,1,20,29,17,20,03:19.7,01:08.7,1m7wcwzv3ncmon6tqe8kfd4w82h68k9n6obk6j9kpt90,1mbzp4x6lwmynh3fiua02g5xmkbcom270hsmwt2n15p0,0,22,8,21,54,22,8,9,66,21,9,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,21,4,1,21,22,19,20,02:16.9,00:59.7,1tmfpztcu5b2oq6oa503isiuhd72jkfqsrsx14rsej2i,1tmfpztclukd1j5r8oc7afqdkov2nyss2bi78t3v3kzy,0,23,7,15,60,19,11,8,67,18,12,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,22,4,1,22,25,16,16,03:06.8,01:27.8,1m9xuwlkb235fz6aysw4p8goibd89a3p7pc3tg1sa9s2,1m9xutovj7ggoo2gz30p2hbscpg5lzjrodwcyys1hq82,0,21,9,16,59,20,10,6,69,19,11,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,23,4,1,23,15,13,19,03:22.7,01:24.6,1m8x0rq51s8vd2r1j47gslp53fasrqave3ydpt1wute2,1m8x0un175858j929n9kn3fczpji0ld0husoinw7dy0a,0,27,3,12,63,20,10,3,72,18,12,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,24,4,1,24,26,15,17,02:15.1,01:14.3,1nn2020x3qb6iglrq8ipaq1h8a3au0tkvpy79x251ibm,1nn2020x3qb6igpz46ek09ai95ownc3kctgq091aboqq,0,22,8,18,57,20,10,5,70,19,11,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,25,4,1,25,21,20,18,02:38.8,01:38.4,17wv5nz7fhwp9ae7lafhxmng21z9tmipu9rren3c8l6q,tczkazalhwsvm8a0sh4obgm321uza9y32l627en07cy,0,24,6,15,60,19,11,9,66,18,12,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,26,4,1,26,25,18,22,02:01.9,01:36.7,1m85e8xmxchx1ggiwcal90yjvybtqp93ybecjgo99fyq,1m7mei1csufd86dax6ck3arcwe83lhwxjc4jca5wpd00,0,23,7,18,57,19,11,7,68,15,15,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,27,4,1,27,23,18,15,02:47.6,01:13.1,20zq99iafvurepc9mgo5f7litbxa4j571g77h2sqpuew,20zpojlob8rpocbomydvxioarroc2q2km7fe8a4o84e0,0,23,7,16,59,19,11,7,68,19,11,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,28,4,1,28,30,28,26,01:59.6,00:45.0,1u86ro6sa3itvf707bwcbujdf19pmxu83e9zthtv6i6o,1u86ro6sa3ii2qx7dbscvlh4kkidzz8659apa1qpyhzm,0,20,10,20,55,16,14,14,61,18,12,14,61
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,29,4,1,29,25,20,19,02:14.5,01:23.7,1mg2d2cpiy9nn8jwg26f50hxjf8exy1s7qtow5zsogbm,1mg2d2cpiy9nn8jwg26ixezetryb7rt1pkjydsutlhgi,0,21,9,16,59,17,13,7,68,18,12,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,30,4,1,30,24,20,19,02:20.6,01:02.0,1ticcsyo6c6oaidh0ttr05urpvspv3xw7514gqs5weuq,1tjd9g6l5wn1pd2dd0t3uw4zsdeowbzawkxsceyq3waa,0,24,6,18,57,20,10,10,65,21,9,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,31,4,1,31,26,16,19,02:14.9,01:27.2,x0z9fnw1g85ldjgpegp8b2kwrj7jxhr7n1m2wq88cow,x0za28t7015qb466t4i0hjsofa853q6gm90kvlmcif4,0,23,7,19,56,21,9,7,68,19,11,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,32,4,1,32,20,20,18,01:39.9,01:09.1,i9pc25iw7m7vqzrds2l2criwpxujw5si2sd1la5mock,i9orc838fxm1dnrnm0jgk8h9p0z2zkfaunjbep4qu9w,0,24,6,14,61,19,11,9,66,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,33,4,1,33,20,13,16,02:16.8,01:00.3,2frzvltz3g2lgamzzk8nfqmo35vqd6omzbje540a9s06,2frzvltzzlihlrjn7ngeso2gb7y4l0zp94lljoph8552,0,25,5,15,60,21,9,4,71,19,11,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,34,4,1,34,21,13,18,02:29.1,01:02.2,2fbek70ho2sy0ofqxqoqxsq0qewzhi08b8eccktixlok,2fbek70ho284j9w6tdhv5t2mz7s77al3dhhotlfmz8xw,0,24,6,15,60,21,9,4,71,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,35,4,1,35,18,17,12,02:22.2,00:52.1,1m84tt8yri46mbjygj3l2ztyp9uj75smik49l1dfs0eo,ekf0s5zy8txr5i0goggnlg3vtkqwmcmzw09h50p40eo,0,23,7,11,64,18,12,5,70,21,9,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,36,4,1,36,25,22,20,02:36.6,01:10.1,t8dtarvoia1j2j0umj3l2ka90j7j2ts8fxtccemcp36,t8dtarvg7kv9g9ydv0kbjemcojaf9cd93s9s1lq2fb6,0,22,8,17,58,15,15,7,68,16,14,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,37,4,1,37,19,12,14,02:15.2,00:44.6,8nb3n9fg5n2x3x688bideykwvpqruvqgb6w52lihp8m,8refy3r94itqrun2otclkh5xf0ciqw6j3m9s1n7ludi,0,24,6,13,62,22,8,4,71,23,7,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,38,4,1,38,24,18,19,02:27.4,01:37.4,u11gyu2jjmcyagpj401m8bg0ic93rwx828ecf6jkxai,u0hwhks9uy8541jps8dc2za6fim2kj2zifqwv04yhag,0,23,7,17,58,21,9,9,66,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,39,4,1,39,18,18,19,02:13.8,01:02.8,2278zcpchmjfc2lxo208mosyi31ptp1lew59p5q9hsk,2278zcpchmjfc2lxo216qb69vkztoh2mq40a09c3904,0,26,4,14,61,20,10,8,67,20,10,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,40,4,1,40,26,14,14,03:06.9,01:06.2,1thlfw4thg24kra377b3eygf3micukeqd5yyin2nwue,93fbj5es1cxuaqcjybvx92ocoutq36yugqunc50fd3a,0,22,8,18,57,21,9,5,70,21,9,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,41,4,1,41,21,14,23,03:06.8,01:15.1,emoqv2a32kqtqyfxrsph8u87nrxv8lugfzyo0vuaqrk,emfoj1e0gjivzk0ve715cpg9rgmkrdybg5bfm1hv6ki,0,24,6,15,60,20,10,4,71,15,15,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,42,4,1,42,29,19,23,01:34.4,01:22.6,2h5odii0dutgk6hpg6hti7xtb449zxqnju18yr0zex3a,2h5oet4armuyz7ur1gp0463tnwtz5qu5nxgllx7z8g06,0,21,9,20,55,20,10,9,66,18,12,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,43,4,1,43,25,13,17,02:11.8,01:14.1,t843esu85nch82e9b3fv1gfl1qqb69lx1ca07uchpr6,t843esu96zno2ombt7tuq5h0y1bqz55qsdd3xx5v7j4,0,21,9,16,59,20,10,3,72,19,11,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,44,4,1,44,23,16,13,01:46.9,01:13.7,20tuh3ryxh34mt9a4ciilp035ao3cnpmqq6bu3jjs7ba,20tuh3ryxh34mt9a3okbfaqghltpgsso5npy6rfwfe9y,0,22,8,15,60,20,10,6,69,21,9,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,45,4,1,45,26,16,19,01:56.2,01:11.8,1mebp6h9z0wrxub6z5tsba3x1jqsw95ldong8meldblw,1mebp6h2lij7e28vce61i79wixbtbsymy500kpy69pxc,0,21,9,17,58,20,10,6,69,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,46,4,1,46,30,27,27,01:53.3,01:11.9,bliae5cdnlmcvzq6e9it3z1rdaqqm18ia7pczdxzg2a,bli7swrm3dchrb15rgr96tof5psz16faow9aph3kljm,0,19,11,19,56,15,15,12,63,14,16,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,47,4,1,47,24,15,15,01:41.9,01:14.7,gdnyk3zsyatalvtn13qab6n8mlvukr4vtxoizx2v8xs,gdnyk3zsyatalvtn13qab6n8mlvukr4vtxoizx2v8xs,0,22,8,16,59,20,10,5,70,20,10,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,48,4,1,48,28,21,21,02:13.5,00:56.6,ucsbyx6c8qgux2e4qanopi6kokr5nc7n2v6b095alfo,ucsbyx6c8qgux2e4qanopi6kokr5nc7n2v6b095alfo,0,22,8,20,55,20,10,11,64,20,10,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,49,4,1,49,29,19,22,03:06.5,01:23.9,j440tqjv86qyhv6baiz7srur8v08nr6qasead90s6is,j440tqjv86qyhzdp9wspnhiv2m0hr8xikrdobxgv9j4,0,22,8,21,54,20,10,9,66,19,11,11,64
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,50,4,1,50,27,18,17,03:06.5,01:35.5,2fc52l8kcvsv9k4rql2qlnq4fob0rw3xnk1fzyk2nls2,2fc52l8kcvsv9jbc0zvrmwyx9j3n7pjkscco3xr9tgxu,0,23,7,20,55,18,12,6,69,18,12,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,51,4,1,51,23,20,22,03:03.7,01:16.3,10eg9dsokfmy67m2kui2lgpghv19h4vgpqrycfujzcbk,7apd0l0pvx76pp5i8v9j2ura3o9baocfoe2z08av1nk,0,22,8,15,60,17,13,7,68,16,14,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,52,4,1,52,23,19,24,02:24.7,01:27.8,1o5hj9rmy7vxrxlxd6l0pyjr18b8q00ia3eyxrpipfd0,1o2f13tk7ihbn1fwldmn2cemvzz04495dsy6asswmk9g,0,23,7,16,59,17,13,6,69,14,16,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,53,4,1,53,15,9,9,01:46.0,00:54.9,2fcx4qbqf6bceot6gpbywa14rfvxdpgcqbv87nwdh5og,2fcx4qbqf6bceot6gpbywa14rfvxdpgcqbv87nwdh5og,0,26,4,11,64,24,6,3,72,24,6,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,54,4,1,54,20,14,15,01:54.1,00:50.5,10e79whw23jn5i8lc6likifzuqmyrcsqk5d3lkb3c4fg,10e7b746hyc2nbjcvl6s9vpsi3svuq40sayjzopo2e7g,0,23,7,13,62,21,9,5,70,22,8,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,55,4,1,55,25,14,21,02:54.1,01:43.6,17qfn919sdi7kgbeey2kc1x1dy06fuf7jhr705je7ugy,fjfgq526afot0qu77w1s9lvvrgnrlfivnzxkpzin9xe,0,22,8,17,58,20,10,4,71,17,13,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,56,4,1,56,22,16,16,02:09.2,01:08.0,1m7xo57vm3r408euuc0tppk1nfzj2nkrahxydqq2ubk4,1m7xiyqq2zak3y8virflsyyyj9qvrosxtc3f3op6ocn8,0,22,8,14,61,20,10,6,69,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,57,4,1,57,27,17,19,02:56.8,01:18.1,j11vpof463bdveaelfwqvb86zjd3cx5vvmgxmpjc6,1jv3v1o4sceh3lshzwxkatqvt9907khqxkmv0m0jdy,0,20,10,17,58,17,13,4,71,16,14,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,58,4,1,58,24,18,19,02:46.6,01:01.2,17s87iopdbewxxgd1oz7s89koe8v4finpujbq2s4btwq,17s88tbt97dcejv55pqkgaeavvx33mkl8btcj7y4b9d6,0,24,6,18,57,19,11,7,68,20,10,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,59,4,1,59,22,18,16,02:14.9,00:48.7,1m8no2qya9z0f11h8r9qy2gj8f4ozblr89ybunzppwzq,1m8no2qya9z0f11hiqjj369e55l1ved6pm8l3hq9u2bq,0,22,8,14,61,19,11,7,68,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,60,4,1,60,24,20,21,01:59.6,01:00.6,tkdipq7g63hhwttyxbyg8h7nqzyxj8hcugv60bvk4xs,tkdnw7czakd0ug9mvxs7zybdix46s0zzgdrll4miuio,0,22,8,16,59,18,12,8,67,18,12,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,61,4,1,61,24,10,13,02:22.5,01:13.8,2j2gnjz9r9knlck8wj5wencvv3eazgdycit7ta8pfub8,1pypr6sfiz1qsi61nf23jm76wpyxp7tulcqyl7ac5g6u,0,24,6,18,57,21,9,1,74,22,8,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,62,4,1,62,22,17,19,02:07.4,01:01.3,1o35takqthpw6j7dfl8pvhms438x1eralgshim2neryc,20nl36a3o2486anwjqwh2urvfjtge07w5gxuzb3hl38,0,22,8,14,61,20,10,7,68,18,12,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,63,4,1,63,22,14,13,03:06.6,01:25.0,2fbdgf8kvpajfw77y3a3ndjqxwnl5jj0dgg2bh07so92,2fbdb8rfcktzq98yu9xta4tam5vrvxbl6vvhav7smlza,0,25,5,17,58,21,9,5,70,21,9,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,64,4,1,64,21,11,16,03:14.0,01:04.8,9eocbvy5to1qevdvbiswixupcs985n250svr4736p6s,96hnw0vhm7kpd69uq6at9kq46quiq9sncahpklowiz0,0,26,4,17,58,21,9,2,73,19,11,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,65,4,1,65,16,10,12,02:41.3,01:23.3,1mh3peumv817h47rk05214813o1znuqf9sxt8wqouwkm,1xeipkq7swqm0y17rbglccfoeetvrvq1t5jmvc2l9i06,0,28,2,14,61,24,6,4,71,25,5,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,66,4,1,66,20,13,13,03:36.6,01:20.4,1z4ljzdng4ufa61xtmqrv1u751w828dnvk0eyb3icqu,1y3ri01npvnzhnnthnhh4kt5uj0vqsxsa1sm2tkdts6,0,25,5,15,60,21,9,4,71,20,10,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,67,4,1,67,24,21,19,01:44.5,00:51.2,w8ub3qn69vee69h4v346294mxrzft4kvlx1a30bzuj0,v8092y891bd2ze0cz6bmtxdkavw7wvjrjlxoodw1n9o,0,22,8,16,59,18,12,9,66,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,68,4,1,68,22,20,19,02:12.4,01:25.4,tchqq3z1ayqbxe0i410jovv29kp7aukuglan5catg5g,t4b2a9b3llbuno5cfagmgg7l0kdqbxjgx5wilm5fdvo,0,23,7,15,60,17,13,7,68,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.9,50,0.9,2,15,4,0.4,30,69,4,1,69,21,15,18,03:17.5,00:48.4,2h9h2o7n29hwaul0xtr7dopso0zr9tochseq7glrdyx0,36q93zm7m7qfmepzgiagv7yfu97ok6qs76n4xz76hgqo,0,25,5,16,59,20,10,5,70,22,8,10,65
