subj,node1,node2,u-invite,rw
S7,jay,mockingbird,1,1
S7,ferret,moose,1,1
S7,fox,cheetah,1,1
S7,bat,guineapig,1,1
S7,parrot,mockingbird,1,1
S7,bear,mountainlion,1,1
S7,bird,squirrel,1,1
S7,hamster,guineapig,1,1
S7,sloth,koala,1,1
S7,boar,buffalo,1,1
S7,bat,penguin,1,1
S7,human,orangutang,1,1
S7,canary,hippo,1,1
S7,gopher,rat,1,1
S7,boar,bull,1,1
S7,horse,buffalo,1,1
S7,frog,rabbit,1,1
S7,elk,moose,1,1
S7,bird,jay,1,1
S7,elk,deer,1,1
S7,bear,cheetah,1,1
S7,horse,bull,1,1
S7,sloth,monkey,1,1
S7,dolphin,whale,1,1
S7,giraffe,cheetah,1,1
S7,chimp,gorilla,1,1
S7,fish,panda,1,1
S7,bird,whale,1,1
S7,parrot,jay,1,1
S7,seal,polarbear,1,1
S7,polarbear,penguin,1,1
S7,chimp,monkey,1,1
S7,mice,toad,1,1
S7,boar,horse,1,1
S7,zebra,deer,1,1
S7,manatee,whale,1,1
S7,pigeon,mockingbird,1,1
S7,mice,guineapig,1,1
S7,monkey,tiger,1,1
S7,sloth,whale,1,1
S7,hamster,squirrel,1,1
S7,seal,whale,1,1
S7,hippo,panda,1,1
S7,pigeon,canary,1,1
S7,fox,wolf,1,1
S7,pigeon,hawk,1,1
S7,human,chimp,1,1
S7,penguin,manatee,1,1
S7,sloth,manatee,1,1
S7,cheetah,leopard,1,1
S7,canary,pidgeon,1,1
S7,bear,rhino,1,1
S7,dolphin,pig,1,1
S7,pigeon,dov,1,1
S7,eagle,polarbear,1,1
S7,bat,bird,1,1
S7,gopher,elephant,1,1
S7,rhino,wolf,1,1
S7,penguin,whale,1,1
S7,pigeon,parrot,1,1
S7,bat,seal,1,1
S7,elk,squirrel,1,1
S7,cat,dog,1,1
S7,cat,rat,1,1
S7,eagle,jay,1,1
S7,monkey,gorilla,1,1
S7,canary,parrot,1,1
S7,cow,pig,1,1
S7,human,hamster,1,1
S7,seal,dolphin,1,1
S7,kangaroo,cow,1,1
S7,pigeon,gopher,1,1
S7,hamster,rat,1,1
S7,polarbear,manatee,1,1
S7,bear,polarbear,1,1
S7,leopard,dog,1,1
S7,canary,jay,1,1
S7,hippo,giraffe,1,1
S7,cow,dov,1,1
S7,hamster,mice,1,1
S7,bear,tiger,1,1
S7,wolf,penguin,1,1
S7,eagle,hawk,1,1
S7,falcon,cheetah,1,1
S7,falcon,jay,1,1
S7,seal,sealion,1,1
S7,giraffe,rhino,1,1
S7,wolf,buffalo,1,1
S7,cheetah,moose,1,1
S7,giraffe,zebra,1,1
S7,sealion,wolf,1,0
S7,sealion,chimp,1,0
S7,cheetah,dog,1,0
S7,bear,dog,1,0
S7,boar,pig,1,0
S7,fish,pidgeon,1,0
S7,rabbit,penguin,1,0
S7,fox,deer,0,1
S7,mountainlion,rhino,0,1
S7,rat,guineapig,0,1
S7,orangutang,chimp,0,1
S7,human,fish,0,1
S7,hippo,rhino,0,1
S7,rhino,sealion,0,1
S7,fox,leopard,0,1
S7,gopher,mice,0,1
S7,penguin,dolphin,0,1
S7,bird,guineapig,0,1
S7,bat,moose,0,1
S7,bat,lion,0,1
S7,chicken,boar,0,1
S7,elk,fox,0,1
S7,bear,leopard,0,1
S7,bull,buffalo,0,1
S7,lion,cheetah,0,1
S7,squirrel,rat,0,1
S8,rhino,salmon,1,1
S8,puma,elephant,1,1
S8,lemming,rat,1,1
S8,crab,cat,1,1
S8,shark,clownfish,1,1
S8,vole,gazelle,1,1
S8,squid,bunny,1,1
S8,wildebeest,bunny,1,1
S8,tuna,gerbil,1,1
S8,rhino,bunny,1,1
S8,goat,horse,1,1
S8,llama,otter,1,1
S8,parrot,orangutang,1,1
S8,orangutang,lemur,1,1
S8,llama,beaver,1,1
S8,penguin,leopard,1,1
S8,puma,yak,1,1
S8,crocadile,salmon,1,1
S8,polarbear,mole,1,1
S8,shark,whale,1,1
S8,fish,puma,1,1
S8,penguin,elephant,1,1
S8,octopu,barricuda,1,1
S8,polarbear,bear,1,1
S8,lemming,hippo,1,1
S8,zebra,lemur,1,1
S8,puma,rat,1,1
S8,chimpanzee,elephant,1,1
S8,frog,toad,1,1
S8,rhino,elephant,1,1
S8,octopus,antelope,1,1
S8,bunny,leopard,1,1
S8,polarbear,bunny,1,1
S8,mountainlion,ferret,1,1
S8,goat,ram,1,1
S8,mule,ram,1,1
S8,fox,otter,1,1
S8,emu,ostrich,1,1
S8,sealion,toad,1,1
S8,zebra,leopard,1,1
S8,crocadile,alligator,1,1
S8,wolf,bear,1,1
S8,flounder,seacucumber,1,1
S8,rhino,yak,1,1
S8,orangutang,monkey,1,1
S8,beaver,ferret,1,1
S8,cow,jellyfish,1,1
S8,eel,barricuda,1,1
S8,lemur,rat,1,1
S8,lobster,gazelle,1,1
S8,seastar,seacucumber,1,1
S8,donkey,horse,1,1
S8,horse,pig,1,1
S8,bird,ram,1,1
S8,gazelle,elephant,1,1
S8,rhino,sealioin,1,1
S8,snak,gerbil,1,1
S8,parrot,macaw,1,1
S8,bird,mouse,1,1
S8,seal,squirrel,1,1
S8,lemming,gerbil,1,1
S8,lion,bear,1,1
S8,ox,elephant,1,1
S8,weasel,otter,1,1
S8,stingray,bear,1,1
S8,lemming,kiwi,1,1
S8,horse,alligator,1,1
S8,antelope,frog,1,1
S8,seaurchin,whale,1,1
S8,barricuda,hyena,1,1
S8,wolf,dog,1,1
S8,seal,seagull,1,1
S8,ox,yak,1,1
S8,penguin,beaver,1,1
S8,fox,ostrich,1,1
S8,mule,pony,1,1
S8,lobster,cow,1,1
S8,fish,whale,1,1
S8,giraffe,lemur,1,1
S8,mantaray,stingray,1,1
S8,wolf,cat,1,1
S8,beaver,mouse,1,1
S8,flamingo,gerbil,1,1
S8,salmon,shark,1,1
S8,mule,donkey,1,1
S8,dolphin,squirrel,1,1
S8,fox,salmon,1,1
S8,emu,antelope,1,1
S8,bear,dog,1,1
S8,weasel,beaver,1,1
S8,lion,ostrich,1,1
S8,hamster,gerbil,1,1
S8,emu,cat,1,1
S8,mountainlion,hyena,1,1
S8,toad,whale,1,1
S8,ox,cheetah,1,1
S8,clownfish,jellyfish,1,1
S8,mule,ox,1,1
S8,vole,cheetah,1,1
S8,flamingo,ox,1,1
S8,gerbil,ferret,1,1
S8,goat,leopard,1,1
S8,sealion,mouse,1,1
S8,bird,dog,1,1
S8,lemming,wolf,1,1
S8,penguin,polarbear,1,1
S8,gerbil,frog,1,1
S8,monkey,ape,1,1
S8,seal,polarbear,1,1
S8,cow,ram,1,1
S8,sealion,penguin,1,1
S8,macaw,hyena,1,1
S8,puma,wolf,1,1
S8,seal,shark,1,1
S8,puma,alligator,1,1
S8,ox,squirrel,1,1
S8,antelope,hyena,1,1
S8,lion,ox,1,1
S8,crocadile,frog,1,1
S8,puma,cheetah,1,1
S8,wolf,shark,1,1
S8,vole,rat,1,1
S8,goat,sheep,1,1
S8,pony,dog,1,1
S8,lion,bunny,1,1
S8,zebra,hippo,1,1
S8,penguin,whale,1,1
S8,zebra,tiger,1,1
S8,fox,bunny,1,1
S8,lion,weasel,1,1
S8,vole,leopard,1,1
S8,snak,frog,1,1
S8,antelope,mouse,1,1
S8,fox,weasel,1,1
S8,lion,sheep,1,1
S8,hamster,mole,1,1
S8,parrot,ferret,1,1
S8,seaurchin,seacucumber,1,1
S8,lobster,crab,1,1
S8,seastar,seaurchin,1,1
S8,vole,mole,1,1
S8,parrot,kiwi,1,1
S8,cheetah,leopard,1,1
S8,rhino,hippo,1,1
S8,ox,bear,1,1
S8,cow,horse,1,1
S8,squid,jellyfish,1,1
S8,seal,sealioin,1,1
S8,mountainlion,bird,1,1
S8,fox,elephant,1,1
S8,tiger,bear,1,1
S8,donkey,pony,1,1
S8,octopu,dolphin,1,1
S8,lion,wildebeest,1,1
S8,otter,macaw,1,1
S8,rhino,sheep,1,1
S8,dolphin,whale,1,1
S8,snake,alligator,1,1
S8,puma,otter,1,1
S8,seal,penguin,1,1
S8,cat,dog,1,1
S8,lemur,hamster,1,1
S8,gazelle,rabbit,1,1
S8,cow,pig,1,1
S8,cat,pig,1,1
S8,gazelle,antelope,1,1
S8,vole,mouse,1,1
S8,lemur,gerbil,1,1
S8,ox,otter,1,1
S8,crab,macaw,1,1
S8,ape,chimpanzee,1,1
S8,eel,clownfish,1,1
S8,octopu,squid,1,1
S8,eel,hamster,1,1
S8,gazelle,hyena,1,1
S8,lemming,hamster,1,1
S8,llama,cow,1,1
S8,puma,hyena,1,1
S8,hamster,rat,1,1
S8,llama,sheep,1,1
S8,wolf,cheetah,1,1
S8,weasal,otter,1,1
S8,gazelle,leopard,1,1
S8,sheep,horse,1,1
S8,puma,hippo,1,1
S8,ferret,dog,1,1
S8,crab,dolphin,1,1
S8,gazelle,ape,1,1
S8,antelope,leopard,1,1
S8,otter,beaver,1,1
S8,bunny,hyena,1,1
S8,eel,cat,1,1
S8,seaurchin,starfish,1,1
S8,crocadile,bear,1,1
S8,mountainlion,wildebeest,1,1
S8,lobster,shark,1,1
S8,alligator,toad,1,1
S8,fox,weasal,1,1
S8,sheep,ram,1,1
S8,mantaray,seacucumber,1,1
S8,seal,sealion,1,1
S8,gerbil,cat,1,1
S8,octopus,bear,1,1
S8,fox,lemur,1,1
S8,goat,pig,1,1
S8,lion,dolphin,1,1
S8,rat,mouse,1,1
S8,liger,ferret,1,0
S8,flamingo,mule,1,0
S8,kiwi,clownfish,1,0
S8,mule,kiwi,1,0
S8,mule,ferret,1,0
S8,chimpanzee,bear,1,0
S8,puma,tuna,1,0
S8,octopus,otter,1,0
S8,horse,kiwi,1,0
S8,starfish,toad,1,0
S8,seaurchin,tuna,1,0
S8,liger,weasel,1,0
S8,weasal,whale,1,0
S8,giraffe,sheep,1,0
S8,mule,seagull,1,0
S8,giraffe,gazelle,1,0
S8,giraffe,puma,1,0
S8,wildebeest,sealioin,1,0
S8,rhino,chimpanzee,1,0
S8,lion,rabbit,1,0
S8,starfish,mouse,1,0
S8,emu,octopus,1,0
S8,flounder,antelope,1,0
S8,weasel,tiger,1,0
S8,mantaray,leopard,1,0
S8,octopus,cheetah,1,0
S8,mule,starfish,1,0
S8,parrot,tuna,1,0
S8,stingray,yak,1,0
S8,gazelle,chimpanzee,1,0
S8,antelope,chimpanzee,1,0
S8,seagull,weasel,1,0
S8,frog,starfish,1,0
S8,tuna,ferret,1,0
S8,llama,snake,1,0
S8,snake,barricuda,1,0
S8,rhino,flounder,1,0
S8,chimpanzee,hyena,1,0
S8,parrot,whale,1,0
S8,giraffe,otter,0,1
S8,liger,tiger,0,1
S8,seagull,starfish,0,1
S8,liger,mule,0,1
S8,flounder,salmon,0,1
S8,tuna,whale,0,1
S8,snake,beaver,0,1
S8,ram,pig,0,1
S8,ox,rabbit,0,1
S9,caterpillar,butterfly,1,1
S9,turtle,viper,1,1
S9,squirrel,squid,1,1
S9,zebra,yak,1,1
S9,bison,moose,1,1
S9,elephant,leopard,1,1
S9,otter,platypus,1,1
S9,bison,bluejay,1,1
S9,aardvark,anteater,1,1
S9,wombat,whale,1,1
S9,panther,wolf,1,1
S9,peacock,leopard,1,1
S9,fish,lion,1,1
S9,crocodile,snake,1,1
S9,jaguar,leopard,1,1
S9,lizard,mouse,1,1
S9,eel,platypus,1,1
S9,dinosaur,bird,1,1
S9,alligator,lizard,1,1
S9,wolverine,otter,1,1
S9,giraffe,monkey,1,1
S9,squirrel,rabbit,1,1
S9,caterpillar,robin,1,1
S9,hamster,cat,1,1
S9,turkey,tortoise,1,1
S9,yak,hedgehog,1,1
S9,aardvark,porcupine,1,1
S9,antelope,alligator,1,1
S9,sheep,rat,1,1
S9,lion,tiger,1,1
S9,fox,otter,1,1
S9,lion,otter,1,1
S9,kangaroo,koala,1,1
S9,swan,dog,1,1
S9,kangaroo,alligator,1,1
S9,squirrel,starfish,1,1
S9,wombat,viper,1,1
S9,flamingo,python,1,1
S9,wolverine,rabbit,1,1
S9,antelope,anteater,1,1
S9,tiger,bear,1,1
S9,horse,pig,1,1
S9,snake,turkey,1,1
S9,duck,cougar,1,1
S9,ostrich,otter,1,1
S9,elk,giraffe,1,1
S9,snake,squirrel,1,1
S9,meerkat,monkey,1,1
S9,scorpion,snake,1,1
S9,bat,cat,1,1
S9,fly,moth,1,1
S9,dinosaur,eel,1,1
S9,kangaroo,meerkat,1,1
S9,snake,whale,1,1
S9,parrot,cow,1,1
S9,ostrich,porcupine,1,1
S9,jaguar,horse,1,1
S9,peacock,kangaroo,1,1
S9,zebra,monkey,1,1
S9,fish,whale,1,1
S9,horse,monkey,1,1
S9,bird,ostrich,1,1
S9,scorpion,fox,1,1
S9,giraffe,squid,1,1
S9,cow,monkey,1,1
S9,flamingo,monkey,1,1
S9,yak,whale,1,1
S9,wolf,sheep,1,1
S9,bluejay,bengal,1,1
S9,lobster,mouse,1,1
S9,turtle,tortoise,1,1
S9,crab,squid,1,1
S9,bison,bear,1,1
S9,crane,cat,1,1
S9,ostrich,deer,1,1
S9,alligator,bear,1,1
S9,dinosaur,whale,1,1
S9,wolf,rat,1,1
S9,fish,goat,1,1
S9,bird,whale,1,1
S9,rabbit,deer,1,1
S9,rabbit,butterfly,1,1
S9,lobster,goat,1,1
S9,giraffe,cat,1,1
S9,rabbit,rat,1,1
S9,fox,cougar,1,1
S9,robin,quail,1,1
S9,aardvark,hedgehog,1,1
S9,cat,dog,1,1
S9,bird,meerkat,1,1
S9,bison,guineapig,1,1
S9,panda,porcupine,1,1
S9,rat,goat,1,1
S9,panda,quail,1,1
S9,fox,wolf,1,1
S9,rat,python,1,1
S9,bird,squid,1,1
S9,bat,bengal,1,1
S9,horse,koala,1,1
S9,panda,whale,1,1
S9,ostrich,chicken,1,1
S9,giraffe,goat,1,1
S9,lion,monkey,1,1
S9,eel,squid,1,1
S9,starfish,squid,1,1
S9,panda,koala,1,1
S9,dinosaur,dog,1,1
S9,cow,pig,1,1
S9,swan,duck,1,1
S9,giraffe,horse,1,1
S9,parrot,deer,1,1
S9,crane,dog,1,1
S9,lion,meerkat,1,1
S9,crocodile,fish,1,1
S9,crab,squirrel,1,1
S9,sheep,starfish,1,1
S9,bunny,deer,1,1
S9,dinosaur,deer,1,1
S9,horse,gorilla,1,1
S9,crocodile,alligator,1,1
S9,monkey,otter,1,1
S9,zebra,elephant,1,1
S9,jaguar,bear,1,1
S9,fish,cat,1,1
S9,koala,bear,1,1
S9,crocodile,moth,1,0
S9,bengal,dog,1,0
S9,aardvark,gorilla,1,0
S9,lion,chicken,1,0
S9,wombat,sheep,1,0
S9,crocodile,elephant,1,0
S9,zebra,viper,1,0
S9,eel,fly,1,0
S9,meerkat,elephant,1,0
S9,cat,hedgehog,1,0
S9,monkey,elephant,1,0
S9,wolverine,platypus,1,0
S9,moth,dog,1,0
S9,crocodile,lizard,1,0
S9,tortoise,rat,1,0
S9,fox,duck,1,0
S9,otter,python,1,0
S9,elephant,bear,1,0
S9,giraffe,anteater,1,0
S9,guineapig,whale,1,0
S9,bluejay,bear,1,0
S9,fly,cat,1,0
S9,dog,hedgehog,1,0
S9,bunny,python,1,0
S9,crocodile,swan,1,0
S9,kangaroo,python,1,0
S9,aardvark,goat,1,0
S9,hamster,tiger,1,0
S9,rat,mouse,1,0
S9,porcupine,hedgehog,1,0
S9,duck,dog,1,0
S9,anteater,dog,1,0
S9,lion,pig,1,0
S9,elk,dinosaur,1,0
S9,scorpion,lobster,1,0
S9,robin,butterfly,1,0
S9,turtle,monkey,1,0
S9,yak,porcupine,1,0
S9,crane,bengal,1,0
S9,wombat,rat,1,0
S9,dinosaur,cat,1,0
S9,zebra,turkey,1,0
S9,porcupine,moose,1,0
S9,tiger,porcupine,1,0
S9,tortoise,robin,1,0
S9,yak,moose,0,1
S9,fish,moth,0,1
S9,hamster,porcupine,0,1
S9,dinosaur,fly,0,1
S9,bunny,otter,0,1
S9,chicken,pig,0,1
S9,goat,gorilla,0,1
S9,elk,eel,0,1
