subj,node1,node2,u-invite,rw
S99,tiger,squid,1,1
S99,eel,mantaray,1,1
S99,jellyfish,squid,1,1
S99,parrot,hummingbird,1,1
S99,cow,ox,1,1
S99,mayfly,tadpole,1,1
S99,hippopotamus,turkey,1,1
S99,donkey,chicken,1,1
S99,ox,meerkat,1,1
S99,grasshopper,waterstrider,1,1
S99,rhinoceros,hippopotamus,1,1
S99,reindeer,pig,1,1
S99,rhinoceros,mountainlion,1,1
S99,seagull,geese,1,1
S99,grasshopper,spider,1,1
S99,elephant,goldfish,1,1
S99,tortoise,hare,1,1
S99,pigeon,gopher,1,1
S99,anteater,rhinoceros,1,1
S99,orca,bluewhale,1,1
S99,orangutan,chimpanzee,1,1
S99,flamingo,buffalo,1,1
S99,cow,eel,1,1
S99,worm,hippopotamus,1,1
S99,hummingbird,owl,1,1
S99,cheetah,panda,1,1
S99,goat,ram,1,1
S99,rhinoceros,yak,1,1
S99,sealion,toad,1,1
S99,monkey,crab,1,1
S99,robin,falcon,1,1
S99,zebra,dear,1,1
S99,tuna,goldfish,1,1
S99,anaconda,anteater,1,1
S99,dog,bluewhale,1,1
S99,pidgeon,hawk,1,1
S99,cheetah,panther,1,1
S99,beetle,bear,1,1
S99,jellyfish,zebra,1,1
S99,bloodhound,yorkie,1,1
S99,salamander,shark,1,1
S99,tarsier,orangutan,1,1
S99,bat,barnowl,1,1
S99,giraffe,jaguar,1,1
S99,opossum,piranha,1,1
S99,gazelle,monkey,1,1
S99,koala,hyena,1,1
S99,goldeneagle,redtailedhawk,1,1
S99,zebra,sealion,1,1
S99,turkey,rooster,1,1
S99,snake,bird,1,1
S99,monkey,rhesusmonkey,1,1
S99,elephant,zebra,1,1
S99,mountainlion,tiger,1,1
S99,antelope,emu,1,1
S99,cow,alligator,1,1
S99,giraffe,panda,1,1
S99,maggot,snail,1,1
S99,turtle,spider,1,1
S99,turtle,tortoise,1,1
S99,cheetah,wolf,1,1
S99,mountainlion,hyena,1,1
S99,whaleshark,hammerheadshark,1,1
S99,fish,orangutan,1,1
S99,whale,toad,1,1
S99,antelope,octopus,1,1
S99,monkey,ant,1,1
S99,ostrich,flamingo,1,1
S99,seaurchin,squid,1,1
S99,goat,leopard,1,1
S99,baboon,gorilla,1,1
S99,gerbil,chinchilla,1,1
S99,macaw,otter,1,1
S99,giraffe,meerkat,1,1
S99,polarbear,panther,1,1
S99,ferret,beaver,1,1
S99,horse,snowleopard,1,1
S99,puma,wolf,1,1
S99,dolphin,sloth,1,1
S99,spiritbear,bear,1,1
S99,dolphin,dinosaur,1,1
S99,rat,puma,1,1
S99,snake,donkey,1,1
S99,eagle,serpent,1,1
S99,giraffe,human,1,1
S99,calamari,turkey,1,1
S99,koala,panther,1,1
S99,lion,weasel,1,1
S99,lemur,koala,1,1
S99,parrot,ferret,1,1
S99,gibbon,monkey,1,1
S99,kingcobra,rattlesnake,1,1
S99,cow,elk,1,1
S99,molerat,gerbil,1,1
S99,polarbear,whale,1,1
S99,ewe,elk,1,1
S99,cat,jaguar,1,1
S99,ostrich,chimpanzee,1,1
S99,canary,bat,1,1
S99,rabbit,zebra,1,1
S99,whaleshark,bluewhale,1,1
S99,monkey,alpaca,1,1
S99,yak,whale,1,1
S99,liger,ant,1,1
S99,dog,leopard,1,1
S99,coyote,gazelle,1,1
S99,turkey,chikenrooster,1,1
S99,hummingbird,flamingo,1,1
S99,whale,gorilla,1,1
S99,eagle,jay,1,1
S99,kangaroo,polarbear,1,1
S99,bird,bunny,1,1
S99,scorpion,gecko,1,1
S99,cheetah,falcon,1,1
S99,elephant,clownfish,1,1
S99,goat,mountainlion,1,1
S99,zebra,bear,1,1
S99,bonobo,chimpanzeee,1,1
S99,opossum,tiger,1,1
S99,hedgehog,squirrel,1,1
S99,catfish,bat,1,1
S99,tortoise,chinchilla,1,1
S99,tuna,fox,1,1
S99,pony,butterfly,1,1
S99,siberianhusky,wolf,1,1
S99,eagle,ferret,1,1
S99,skunk,crocodile,1,1
S99,tibetanterrier,goldenretriever,1,1
S99,rabbit,platypus,1,1
S99,sealion,penguin,1,1
S99,wildebeest,polarbear,1,1
S99,hedgehog,flamingo,1,1
S99,peacock,leopard,1,1
S99,hedgehog,geese,1,1
S99,seakl,walrus,1,1
S99,giraffe,chimpanzee,1,1
S99,dingo,wolf,1,1
S99,lizard,gecko,1,1
S99,hyena,bear,1,1
S99,rhinoceros,echidna,1,1
S99,giraffe,owl,1,1
S99,fish,puma,1,1
S99,hamstergoldfich,vole,1,1
S99,seagull,parakeet,1,1
S99,blackbear,bear,1,1
S99,ostrich,koala,1,1
S99,ferret,gerbil,1,1
S99,moose,owl,1,1
S99,human,marmoset,1,1
S99,chipmunk,seagull,1,1
S99,terrier,siamesecat,1,1
S99,tuna,lobster,1,1
S99,bottlenoseddolphin,bluewhale,1,1
S99,macaw,hyena,1,1
S99,crow,robin,1,1
S99,anaconda,greatwhiteshark,1,1
S99,zebra,hummingbird,1,1
S99,hippopotamus,walrus,1,1
S99,dodobird,crocodile,1,1
S99,komododragon,anteater,1,1
S99,ape,gerbil,1,1
S99,bullshark,greatwhiteshark,1,1
S99,vulture,ba,1,1
S99,dragon,tiger,1,1
S99,rhinoceros,gorilla,1,1
S99,coyfish,clownfish,1,1
S99,lion,tiger,1,1
S99,sealion,walrus,1,1
S99,snake,scorpion,1,1
S99,emu,chimpanzee,1,1
S99,shark,greatwhiteshark,1,1
S99,ostrich,dog,1,1
S99,flamingo,penguin,1,1
S99,gopher,mouse,1,1
S99,ant,cat,1,1
S99,monkey,alligator,1,1
S99,bat,tiger,1,1
S99,snake,capybara,1,1
S99,moth,fly,1,1
S99,octopu,bird,1,1
S99,dingo,donkey,1,1
S99,elephant,leopard,1,1
S99,hamster,eel,1,1
S99,emu,lizard,1,1
S99,sealion,seal,1,1
S99,cat,chiwawa,1,1
S99,coyote,meerkat,1,1
S99,ray,marmoset,1,1
S99,rabbit,frog,1,1
S99,turtle,hare,1,1
S99,albatross,shark,1,1
S99,dinosaur,whale,1,1
S99,elephant,lion,1,1
S99,cat,eel,1,1
S99,rat,duck,1,1
S99,monkey,chipmunk,1,1
S99,catfish,shrimp,1,1
S99,giraffe,cat,1,1
S99,dog,frog,1,1
S99,anteater,ostrich,1,1
S99,giraffe,bear,1,1
S99,giraffe,bee,1,1
S99,hyena,chimpanzee,1,1
S99,lamb,pig,1,1
S99,pelican,tuna,1,1
S99,leech,moose,1,1
S99,horse,mare,1,1
S99,robin,quail,1,1
S99,dolphin,belugawhale,1,1
S99,goat,cow,1,1
S99,frog,gecko,1,1
S99,emu,alligator,1,1
S99,bat,human,1,1
S99,seal,seagull,1,1
S99,goat,hawk,1,1
S99,bird,buffalo,1,1
S99,goose,donkey,1,1
S99,wasp,rat,1,1
S99,possum,raccoon,1,1
S99,squirrel,whale,1,1
S99,bear,leopard,1,1
S99,hippopotamus,alpaca,1,1
S99,squirrel,vulture,1,1
S99,moose,elk,1,1
S99,ant,mosquito,1,1
S99,lion,meerkat,1,1
S99,jellyfish,ray,1,1
S99,goldfish,bullshark,1,1
S99,sabertoothedtiger,frog,1,1
S99,puffin,hummingbird,1,1
S99,koala,capybara,1,1
S99,bunny,deer,1,1
S99,whale,fly,1,1
S99,snake,frog,1,1
S99,cockatoo,parakeet,1,1
S99,minnow,oyster,1,1
S99,ant,otter,1,1
S99,cow,aardvark,1,1
S99,wildebeest,lion,1,1
S99,landiguana,marineiguana,1,1
