jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.9,1.1,15,4,0.3,30,82,3,0.7,82,16,16,16,04:05.1,00:44.1,1n4ep8260rmwk3s9cbkcnr0duj7anxx4hdk9tsv5jnr4,1n4ep8260rmwk3s9cbkcnr0duj7anxx4hdk9tsv5jnr4,1,17,13,3,72,17,13,3,72,18,12,4,71,-27.61478612,-25.90272762,-26.81501964
0.9,1.1,15,4,0.3,30,83,3,0.7,83,17,13,15,04:14.2,00:55.7,7c8lq3aqn798pho7me6u6zn00olgyl0o3z60h60sr28,7c8lq3aplugbhwvlu68q2cx5rl1gcfkvqeqpxzq0em8,0,19,11,2,73,16,14,1,74,19,11,6,69,-31.67731251,-25.95160015,-28.28967783
0.9,1.1,15,4,0.3,30,84,3,0.7,84,20,20,19,02:58.5,00:37.4,87jiqen7xpyua8nm8ocfapcudqpqrlxfhy2ayalm1u,87jiqen7xpyua8ng92o5mhqi5u9fdd262jrbw0hrdu,0,18,12,8,67,17,13,6,69,18,12,8,67,-32.07350327,-30.44743788,-31.11243116
0.9,1.1,15,4,0.3,30,85,3,0.7,85,17,18,18,02:50.8,00:33.3,wz5ngv8w1nibsg8i7jhesz9dni2tem9d3e6y2iw0nr6,wz5ngv8w1nibsg8fjqoxqpad5nmpya4l85wks8dgfnm,1,19,11,7,68,18,12,6,69,20,10,7,68,-33.12846861,-31.60899467,-32.18663511
0.9,1.1,15,4,0.3,30,86,3,0.7,86,18,17,16,03:04.3,00:42.3,1pw5po4d4rafnuhj8kv5li3obxc4r5fblybgzn192uiq,3ojb6t8gd9y2cc8ze4nzm6flkp96eadw3vwnbx2c70i,1,18,12,5,70,17,13,3,72,18,12,6,69,-31.24816978,-28.73290859,-29.46030303
0.9,1.1,15,4,0.3,30,87,3,0.7,87,21,22,23,04:01.2,00:46.4,2fdor79bqe8b3gzqh4c6pgs67jpl5lqpaj0ym15s7404,2fdor6w7pq3rxl3grtw8fmkjrrgkymc8ozr8gie245qc,1,14,16,6,69,13,17,6,69,17,13,8,67,-32.1887112,-29.46770848,-31.28865052
0.9,1.1,15,4,0.3,30,88,3,0.7,88,19,17,20,03:09.2,00:35.7,2fdezxhekw1fbybomszzu0fz0vjxiaxnfch95fj8c5qc,2fdo7fz8ktggwqq2dvfd11ipdkk3hdw7oz74tnaeisr8,0,20,10,7,68,19,11,9,66,20,10,9,66,-34.55493174,-32.71586666,-32.86417787
0.9,1.1,15,4,0.3,30,89,3,0.7,89,17,15,16,03:48.0,00:43.6,11zimws3rivlp0omb7xyuyag64mdq2am0utzp63a4u,11zimws3rivlq2j3s6mco7jo2j2pjk5vwhf263kbuw,1,19,11,4,71,18,12,4,71,19,11,6,69,-32.35601744,-29.50976256,-29.78817453
0.9,1.1,15,4,0.3,30,90,3,0.7,90,19,15,20,03:23.3,00:35.6,m1pn1hcf0rstq09e16mqzbbhz47964fwlu07igcll8,m1pn1hcf0rsn6ikofqad3cmlxhkidy07fqa3o4vhvs,0,19,11,4,71,16,14,6,69,18,12,7,68,-30.05481194,-26.43036847,-27.01481244
0.9,1.1,15,4,0.3,30,91,3,0.7,91,21,19,19,03:19.9,00:34.4,l30msrbvgbvqfjvdz1drf1otts5szvfjrp6tq4u8,lqbrzndxx18ze48bgqxo8jy0wkvulg53k2ah2hvk,1,16,14,5,70,16,14,5,70,17,13,8,67,-30.43193325,-29.1790333,-31.04769547
0.9,1.1,15,4,0.3,30,92,3,0.7,92,17,14,16,03:33.8,00:41.0,2twar6m9euarhfc1wsu9px1fk0r6zh0bthm74m4fbleq,2twar68bw2bxsj8msv12ysmthwi7lwpf4h1ibsq0zllu,0,19,11,3,72,17,13,3,72,19,11,6,69,-27.98822193,-24.81014616,-26.29043034
0.9,1.1,15,4,0.3,30,93,3,0.7,93,18,16,16,05:41.2,01:05.6,24ehaggoj7fq4m7phq2n3jguihnaeeo8ofisyx8r00zq,24ehaggoj7fq4m7phq2n3jguihnaeeo8ofisyx8r00zq,0,17,13,3,72,17,13,3,72,17,13,5,70,-24.55076526,-22.13539333,-23.64231222
0.9,1.1,15,4,0.3,30,94,3,0.7,94,19,18,18,02:52.4,00:33.1,1tyfwnhsziwwwvyg3ebexwyb6nyc10hxr7mr9ao12hvm,1tyfwnhsziwwwvyg3ebexwyb6nyc10hxr7mr9ao12hvm,0,19,11,7,68,19,11,7,68,19,11,8,67,-34.46479598,-31.81931227,-31.86980119
0.9,1.1,15,4,0.3,30,95,3,0.7,95,21,24,24,03:28.9,00:38.2,1m7w80cqrit1xey3rnxpmd9rcmg2q719o6d7ycii1m40,1m7w80cqrit1xey3rnxpmd728s2lxrjrz6kxw2vs54xc,1,14,16,8,67,14,16,8,67,17,13,8,67,-33.91084059,-29.86131494,-30.86539696
0.9,1.1,15,4,0.3,30,96,3,0.7,96,20,21,22,02:58.5,00:35.9,8775a2rlp8q6105ud6b9ksn9puco41wg37i3uorv0no,8775a2rlp8q6105ud6b9kn91lqeb24yk57wkt4brrpw,0,16,14,7,68,15,15,7,68,17,13,7,68,-31.08473351,-29.78580606,-30.20638566
0.9,1.1,15,4,0.3,30,97,3,0.7,97,20,20,20,02:47.4,00:33.7,f8opgzmv9jn6jg425crc1flzlsbywo97cdv5b1qg5xc,f8opgzmv9jn6jg425crc1flzlsbywo97cdv5b1qg5xc,0,16,14,6,69,16,14,6,69,16,14,6,69,-29.42143778,-27.9673287,-27.9673287
0.9,1.1,15,4,0.3,30,98,3,0.7,98,22,19,20,03:52.3,00:46.6,7apxd1fai6yhvui6xvc0cyg12ml6tjvf4hl2oyawqh0,7apxd1fai6yhvui6xvc0cyg133vdhepu17cgp62c8hw,0,15,15,4,71,15,15,5,70,17,13,9,66,-30.69987185,-28.60725755,-30.54076033
0.9,1.1,15,4,0.3,30,99,3,0.7,99,19,18,19,03:33.2,00:38.0,20s9rnwlwkkm7ddkun5dfkfrgarganb8q48dz6tontaa,20s9rnwlwkkm7ddkub69vfov4tyju5rdxj3szd59hb7m,0,17,13,5,70,16,14,5,70,18,12,7,68,-30.4663575,-26.86941578,-28.28682841
0.9,1.1,15,4,0.3,30,100,3,0.7,100,16,15,16,03:21.3,00:34.3,1n4w413c61hjc8qzyhv2xl99oxfbkr1loy3j77so40n8,1n4w413c61hv5jf6hb883kuxlmalwf7qir24iv9x4dvo,0,18,12,3,72,18,12,4,71,18,12,4,71,-29.77686356,-27.10705389,-27.10705389
0.9,1.1,15,4,0.3,30,101,3,0.7,101,15,14,13,03:07.4,00:37.7,1m8ntculs0sn903olvqiuvl4tsand60l65tsbzuw6q68,1m8nt9xpmnsdxwxizk6wo5w5bialtaswbotxyqummbk0,0,19,11,3,72,19,11,2,73,19,11,4,71,-29.23580136,-26.99990863,-27.46715097
0.9,1.1,15,4,0.3,30,102,3,0.7,102,21,20,20,03:47.7,00:42.9,4mcai22azshfeuq9q4z01t72c8iu64smbvb1o486ti,4mcai22azshfeuq9q4z01t72c8iu64smbvb1o486ti,0,17,13,7,68,17,13,7,68,17,13,8,67,-32.91782525,-31.55198862,-31.75688316
0.9,1.1,15,4,0.3,30,103,3,0.7,103,22,22,22,02:51.6,00:31.6,tdha6te4qohum2fuuswmaxyxodzyah77gfkam4uf75w,tdha6te4qohum2fuuswmaxyxodzyah77gfkam4uf75w,0,17,13,9,66,17,13,9,66,17,13,9,66,-33.0304305,-32.20583227,-32.20583227
0.9,1.1,15,4,0.3,30,104,3,0.7,104,15,13,14,03:04.3,00:37.2,t4k95swiohr018yq7w3u0gnhj5kgzthxumzpohuvf2a,t4k95swiohf6qks7eiyo0uzkuaa5bnd41oee10lv1tu,0,20,10,3,72,19,11,3,72,20,10,5,70,-30.79530429,-29.10851006,-30.32087509
0.9,1.1,15,4,0.3,30,105,3,0.7,105,20,17,20,03:32.0,00:36.0,10dps9vt076cb90l4xndxolulei3915711oe31p37nd8,10dps9vt076cb90kuhwtgals69dhh9wflj7ds5klp1xo,0,19,11,6,69,18,12,8,67,19,11,9,66,-33.29747803,-32.74484175,-33.06674228
0.9,1.1,15,4,0.3,30,106,3,0.7,106,20,19,19,03:07.7,00:38.0,yk76y157avwuj0u0z2mjg6h4w15we3owi45vydszkzk,yk76y157avwuj0u0z2mjg6h4w15we3owi45vydszkzk,0,15,15,4,71,15,15,4,71,16,14,6,69,-26.90163998,-22.33116619,-24.72462084
0.9,1.1,15,4,0.3,30,107,3,0.7,107,20,19,20,03:10.0,00:34.0,f10fm2xqsgetgfir2u2xnjanfqzolkfcy1k28oezegw,f10fm2xqsgetgfir2u2xnjanfqzolkhb0w44jegpiio,1,16,14,5,70,16,14,6,69,16,14,6,69,-29.76143941,-27.68680444,-27.68680444
0.9,1.1,15,4,0.3,30,108,3,0.7,108,18,17,18,03:16.8,00:41.7,tk49torj6omg8ejn5qppt0e1q83i1pc7z5yr9jv2beq,tk49torj6ojhwqi0geffb3z2k09x4r9lbe7l7wzg20y,0,19,11,6,69,18,12,6,69,19,11,7,68,-31.56259857,-30.61403702,-30.62278152
0.9,1.1,15,4,0.3,30,109,3,0.7,109,20,20,22,05:45.5,01:06.9,1exoouhy8vf2qw8ssudo953mn085h2i8pi2ecqztfr6,1nkrmkosn4ylmq1humbwu1o4tu124eiwytv1tmdg9a82,0,16,14,6,69,14,16,6,69,17,13,7,68,-29.42144971,-24.83946468,-26.42824949
0.9,1.1,15,4,0.3,30,110,3,0.7,110,18,19,21,06:55.0,01:04.1,2fbegmgswbq8h96res3lqyeyv4hgk0td36pujtihab5s,1m7nk9951rv8gynlewys92e6z226ap55z235sc5vgef4,0,17,13,6,69,14,16,5,70,19,11,7,68,-29.30356922,-25.54875135,-27.4831474
0.9,1.1,15,4,0.3,30,111,3,0.7,111,17,16,20,02:55.1,00:38.1,2h5eb5wod5pffj9z1ick8vq0my8hnnflpso8dd383hoi,1o1nesp0ilzog1d1ywpqxyyq34tgd06bd2kt26l5iate,0,19,11,5,70,15,15,5,70,19,11,6,69,-27.09812049,-24.83591183,-25.59430732
0.9,1.1,15,4,0.3,30,112,3,0.7,112,17,15,16,04:02.5,00:47.5,ekoiiw3hons4fs077acom7zeexze7jetbso58jmeqro,eko85xsffqoiinrqhgg63m291jism85r9b43m6oqyh0,0,18,12,3,72,16,14,2,73,19,11,6,69,-30.0952522,-26.4055506,-27.69717679
0.9,1.1,15,4,0.3,30,113,3,0.7,113,24,20,25,04:05.0,00:49.1,1u922c1rlqxp92q7xyfjc2xuzuf4ydaq4hcrra6wio6,rmjiq9yrstf89d6ejrvutaw7cpgsgimaeg8ph032c,1,15,15,5,70,13,17,8,67,16,14,10,65,-34.02180427,-29.42061106,-30.89755654
0.9,1.1,15,4,0.3,30,114,3,0.7,114,21,21,21,03:16.4,00:39.4,7z0r8mg7qzjpd7634ltcwzrjdu98sh4n5ai2pl3vsdc,7z0r8mg7qzjpd7634ltcwzrjdu98sh4n5ai2pl3vsdc,0,15,15,6,69,15,15,6,69,16,14,7,68,-30.02685198,-26.53447088,-27.00682077
0.9,1.1,15,4,0.3,30,115,3,0.7,115,19,19,18,02:55.5,00:35.9,1ne3mkq2n50rg3jihzrdo3ozxcikk645hnyv5nq9v2v0,1ne3mkq2n50rg3jihzrdo3ozxcikjzyoj1wau6tqfwnw,1,18,12,7,68,18,12,6,69,19,11,8,67,-37.57402847,-32.46228546,-33.01199686
0.9,1.1,15,4,0.3,30,116,3,0.7,116,18,16,16,03:01.8,00:35.6,18kxa3jrfmjjxh2c4sftur419yb1sgvzu1p5emi2ahac,18kxa3jrfmjjxh2c4sftur419yb1sgvzu1p5emi2ahac,0,18,12,4,71,18,12,4,71,18,12,6,69,-32.76136826,-28.65040739,-28.88661241
0.9,1.1,15,4,0.3,30,117,3,0.7,117,18,18,18,02:53.6,00:31.1,bdt0d3ory23wvio83gzpmquubjn27ixnfj0xadqvpjg,bdt0d3ory23wvio83gzpmquubjn27ixnfj0xadqvpjg,0,18,12,6,69,18,12,6,69,19,11,7,68,-30.40899954,-29.4208228,-29.77862109
0.9,1.1,15,4,0.3,30,118,3,0.7,118,22,21,22,02:54.1,01:02.8,kt71i9sm547fgh0bmhtzg3ou2oxg3954lkg1m4n4,kt6mr91gy88i753l5vo5un7e6duz6ttrldnjeku8,1,14,16,5,70,12,18,4,71,15,15,7,68,-27.4620375,-23.42360919,-25.8117129
0.9,1.1,15,4,0.3,30,119,3,0.7,119,22,22,21,04:11.6,01:07.3,1jurvkdyeua7uamoyjl28y52ufsw3tqc4y67x1ytye,1jurvkdye6nmhxl289931mbp3lflablg36kpfrabs6,1,13,17,5,70,13,17,4,71,15,15,7,68,-27.70476054,-23.92628444,-26.28094566
0.9,1.1,15,4,0.3,30,120,3,0.7,120,27,27,27,02:56.8,00:36.1,uzjcr5b08oj1aj3mxz4rb4kyj2vjwi7y4ijqyzi1bsw,t61x8c0fsi09lsg8hdwgjz9js9d92yc62rjqe4n5hq8,0,13,17,10,65,13,17,10,65,14,16,11,64,-32.58132694,-30.32172855,-30.42106029
0.9,1.1,15,4,0.3,30,121,3,0.7,121,19,17,18,02:57.3,00:39.2,krmryn4mmavy3b4pu2mgnqdi95p3fauy9am6oz5n9g,krmrxtmis0cxw5q2gu56gqr696iiiurgybyw2awlqc,0,19,11,6,69,18,12,6,69,18,12,7,68,-29.25897336,-26.85570848,-27.25110078
0.9,1.1,15,4,0.3,30,122,3,0.7,122,20,18,20,03:06.7,00:40.1,20s1f4puvb9rwmlotz2dy2olyk0ervf0hlbaux0qx7uu,20s1f4puvb9g3cebux8nuqznh7x18f8behlfis8dbyf8,0,17,13,5,70,16,14,6,69,17,13,7,68,-29.42949132,-26.92234218,-27.36200758
0.9,1.1,15,4,0.3,30,123,3,0.7,123,22,21,21,03:02.6,00:36.9,t49w57ddcv620aomb83xtq7damwkhzacwwzi2giw7ik,t49w57ddcv620aomb83xtq7damwkhzacwwzi2giw7ik,1,16,14,7,68,16,14,7,68,17,13,9,66,-32.62441688,-30.14413257,-31.28499054
0.9,1.1,15,4,0.3,30,124,3,0.7,124,17,16,17,03:14.4,00:34.1,2mmw0tvyflvpkuxbd05ngtti5y0epav7gxqfgc924j5w,2mmw0tvyflvpkuxbd05npcq3hsdw89js5nza6omemm84,1,20,10,6,69,20,10,7,68,20,10,7,68,-34.45368437,-32.74994167,-32.74994167
0.9,1.1,15,4,0.3,30,125,3,0.7,125,20,21,19,03:07.1,00:33.2,8p3vstvx4nankq6yp03zqn8uhrbo9olcbceqas2342,8polpg0jhls8ik5n6l4cd76m1rk38muc5seh8mmm9u,0,15,15,6,69,16,14,5,70,16,14,6,69,-26.13623895,-23.51261966,-23.72170437
0.9,1.1,15,4,0.3,30,126,3,0.7,126,17,14,15,03:25.2,00:43.8,1m7w9ay613uv45yv6806x8koe14uasmnx3du40zfpu6c,1m7w9ay613uv45yv3k7eg6apdn4nzkvfzqfr1tpl5khw,0,18,12,2,73,17,13,2,73,18,12,5,70,-29.37923142,-27.70703203,-29.02982359
0.9,1.1,15,4,0.3,30,127,3,0.7,127,21,15,15,04:24.2,00:53.3,t3rrjczyh1kfzej1jptijm8keeamvbqnsw9if94nqxe,t3rrjczyh1kfzej1jptijm8keeamvbqnsw9if94nqxe,0,18,12,3,72,18,12,3,72,18,12,9,66,-32.94422099,-31.95887636,-33.10869007
0.9,1.1,15,4,0.3,30,128,3,0.7,128,22,19,19,05:06.3,01:01.3,t41d7gvpkqbe2bvmbkvwo39f2kt44fwt5u3esdkqtj8,t41d7gvpkqbe2bvmbknuspjdmunfz8qwundmffrjz7o,1,14,16,3,72,13,17,2,73,16,14,8,67,-29.63748224,-26.59194782,-29.79881113
0.9,1.1,15,4,0.3,30,129,3,0.7,129,19,16,16,03:17.1,00:36.5,2avsad4r79f66biqpjywofvp3u425172zh1knc4vf8,2avsad4r79f66biqpjywofvp3u425172zh1knc4vf8,0,17,13,3,72,17,13,3,72,17,13,6,69,-27.67117748,-25.35265214,-26.34841024
0.9,1.1,15,4,0.3,30,130,3,0.7,130,27,25,27,03:11.0,00:34.6,2fdfjorlmzlq86fodwjijckbsl9cjdg6ffro5tm1slds,2fdfjorlmzlq86foe8im3hcknxbuejfbzm8qxe46nfi8,0,15,15,10,65,15,15,12,63,15,15,12,63,-33.51435096,-32.01761923,-32.01761923
0.9,1.1,15,4,0.3,30,131,3,0.7,131,14,12,14,03:15.0,00:36.6,3n9t1lalfte18smm5a2u61qfr29ldxbtfqnvrei3l6s,3n98booxepj25m17xvwg6kjbpn1lzoeym46fkypnkec,0,20,10,2,73,19,11,3,72,20,10,4,71,-29.22885115,-25.94548501,-26.63393898
0.9,1.1,15,4,0.3,30,132,3,0.7,132,19,17,19,03:31.7,00:41.0,2fc6nju8embvwhf91vh86e2xe7u9tp4qqtcc8o6ev210,2fbo8iukerhsqhm33pmq23rrn4c6sip7hfbqxn7gcoas,0,17,13,4,71,15,15,4,71,18,12,7,68,-30.01075351,-24.71831379,-27.44641107
0.9,1.1,15,4,0.3,30,133,3,0.7,133,23,20,22,03:08.4,00:34.1,1mb7wpttc5xhjfjg3t1fh7x6kx9c4bm8m7ejgnqlh4zm,1md9ki4wq58sxeaaey1lpo95f4gmgzouf6y7b5di84ua,0,17,13,7,68,16,14,8,67,16,14,9,66,-31.8089861,-30.37609758,-30.39290199
0.9,1.1,15,4,0.3,30,134,3,0.7,134,20,20,21,03:05.4,00:38.3,2fbwalf386p220mh24g726id75ikkq5sisr93tf3oide,1m85e87fdmzb2b8f7a51ueou8imgpjtsttskr0mlzrb6,0,17,13,7,68,15,15,6,69,18,12,8,67,-33.60609992,-29.39489568,-30.18508896
0.9,1.1,15,4,0.3,30,135,3,0.7,135,25,22,24,03:33.4,00:39.2,1pumzp4f1gci0y11005kybtrrcwl1o40tl1iag5nb6ec,1pumzp4f1ghr1i8fyzphcw9knzp1q1f5f0a7b216p1xg,0,15,15,7,68,14,16,8,67,15,15,10,65,-33.03638046,-30.81550973,-31.11520523
0.9,1.1,15,4,0.3,30,136,3,0.7,136,22,20,21,02:53.5,00:34.2,i96cdfxptdnsi91axbj95i0nfgegy0scd4xj6413fbe,i96cdfxrw1ycwtax4762jafmixnxk268ocbhp5sbf4a,0,17,13,7,68,17,13,8,67,17,13,9,66,-31.70696568,-30.81890361,-31.17198619
0.9,1.1,15,4,0.3,30,137,3,0.7,137,21,22,23,03:33.3,00:41.5,1u1l46zg8ewp71v9yvi4ke0s42nv0i6mitey6lukspg,1u10eadblwp6vd53k1qd9v47t618huht5hvgias2m38,0,15,15,7,68,14,16,7,68,16,14,7,68,-29.75501381,-26.33387039,-26.6003433
0.9,1.1,15,4,0.3,30,138,3,0.7,138,17,16,16,03:20.7,00:39.4,8ydkyogn6xvt7r57w5vusr4lr20tuzscfouh1r8ttw,8ydkyogn6xvt7r57w5vusr4lr20tuzscfouh1r8ttw,1,17,13,3,72,17,13,3,72,19,11,6,69,-30.14666745,-27.59011096,-29.46578887
0.9,1.1,15,4,0.3,30,139,3,0.7,139,16,15,15,03:01.8,00:36.3,if10w900j03ociuodfdivb8jb8awovxtpzc1sa7t0,if10w900j03ociuodfdivb8jb8awovxtpzc1sa7t0,1,17,13,2,73,17,13,2,73,18,12,4,71,-25.99731122,-23.28210527,-24.45407848
0.9,1.1,15,4,0.3,30,140,3,0.7,140,12,12,12,02:56.3,00:34.8,1exu58dik6fa89mi6hscqdsiu034fria4lh5gxjvlssk,1exu58dik6fa89mi6hscqdsiu034fria4lh5gxjvlssk,0,22,8,4,71,22,8,4,71,22,8,4,71,-32.07114011,-31.28627193,-31.28627193
0.9,1.1,15,4,0.3,30,141,3,0.7,141,15,13,13,02:55.6,00:31.2,t4j6arnmwsmdfpnuhfoabf3hc2wucpwphlzowri9bes,t4j6arnmwsmdfpnuhfoabf3hc2wucpwphlzowri9bes,0,20,10,3,72,20,10,3,72,20,10,5,70,-31.35874982,-30.74069389,-31.00220262
0.9,1.1,15,4,0.3,30,142,3,0.7,142,22,21,23,03:14.4,00:32.9,10dyzhs70ldgo4eelxl9sx2grhh07oo45dnedc6pbhtu,10dz3dn25xpvgclwdc4br7pk6as5mo00i9psr671olj6,1,15,15,6,69,15,15,8,67,16,14,8,67,-30.62482998,-28.74964534,-28.76806915
0.9,1.1,15,4,0.3,30,143,3,0.7,143,18,18,17,03:12.3,00:38.8,1m8y6j8zvkx55n7ja0jpz8klth9aomyx4lil7jvkyxw4,1m7xch9nvv8yuhhsvsyehl0ndtn0yzupk0gw74t313pw,0,17,13,5,70,17,13,4,71,18,12,6,69,-29.13402205,-28.65950153,-29.3631039
0.9,1.1,15,4,0.3,30,144,3,0.7,144,19,19,22,02:50.9,00:51.7,1m7xc5n3xpx924ti9971usoxfhq3s41orceeupokf2x2,1m7wrfqht3f1jt4rxirsxqweiog8nuztjs0uyi4rsww2,0,19,11,8,67,16,14,8,67,19,11,8,67,-34.07916793,-32.85596654,-33.05700243
0.9,1.1,15,4,0.3,30,145,3,0.7,145,12,10,12,03:28.5,00:52.4,20ucarkp3x79u1s7ibnj09sar8vop6dti7221v1gnv9e,20ucar7l392qo5vxtborvhy7f6xvz3ud1tkrarn5gete,1,22,8,2,73,19,11,1,74,22,8,4,71,-30.89885937,-28.06443228,-30.90561865
0.9,1.1,15,4,0.3,30,146,3,0.7,146,18,18,18,02:57.1,01:18.0,4ck4znntuvul6ifdffbs33wpcgnq5du2959noss7wi,43cjkxijfkypkx7hzh9ni4sifuog5n3fzx7fck26te,0,17,13,5,70,16,14,4,71,17,13,5,70,-27.26725365,-24.43750067,-25.6834689
0.9,1.1,15,4,0.3,30,147,3,0.7,147,18,18,18,05:16.2,01:03.8,1tqr0451emva9ndeo976ge041ynsidie0y47a3nn680,1tqr0451ecd8rx3jj7l9prm6d7hw7xlhu3ahqkqtt1c,0,18,12,6,69,17,13,5,70,19,11,7,68,-31.56762921,-29.40099469,-30.15074534
0.9,1.1,15,4,0.3,30,148,3,0.7,148,20,21,22,03:15.8,00:37.1,t63i5ha8qehkp2lo8uuuc1huq8xwjrw2gebvphj1l38,t63i5ha8qehkp2lo8uuubysqvvh2r2mojqg65cj3z7o,0,16,14,7,68,15,15,7,68,18,12,8,67,-29.1829921,-26.42971805,-27.30080405
0.9,1.1,15,4,0.3,30,149,3,0.7,149,22,19,19,04:49.9,00:52.2,1m8ebdrr91qq6l82pqvqkyxwf1nm4mmgpkfnl5drkabo,1mchnlp37wflbvf3jzxl4kyk40kc7uhvz3yj05s8coqs,0,15,15,4,71,16,14,5,70,17,13,9,66,-30.98982026,-29.27201533,-30.53336689
0.9,1.1,15,4,0.3,30,150,3,0.7,150,15,13,13,03:25.9,00:38.3,1m97dq3aw4mj5u7jxz7q1c6pdo9cos1hjys57avqyzwm,1m97dq3aw4mj5u7jxz7q1c6pdo9cos1hjys57avqyzwm,1,20,10,3,72,20,10,3,72,20,10,5,70,-30.82592039,-30.57590241,-30.91883278
0.9,1.1,15,4,0.3,30,151,3,0.7,151,21,20,22,02:54.4,00:33.7,1tidhxjdwtrowpjb6d3p3amah9963ori9x5llduq6nsw,7ar3g89cl3sg0ik6234gdg5yuuw23xi4hshg3keyigw,0,17,13,7,68,16,14,8,67,17,13,8,67,-32.91452124,-29.34351238,-29.51096938
0.9,1.1,15,4,0.3,30,152,3,0.7,152,21,20,20,02:51.8,00:32.9,10dxv3ra0rh6zyzun0z9r70o783ndtyrxz603vib79qo,10dxv3ra0rh6zyzun0z9r70o783ndtyrxz603vib79qo,0,15,15,5,70,15,15,5,70,15,15,6,69,-23.19066052,-19.99507345,-20.41564822
0.9,1.1,15,4,0.3,30,153,3,0.7,153,19,17,17,03:08.3,00:36.2,t4je10xuwxyq8arp4aq89rjyy3v0v7ttiw6g3pdp400,t4je10xuwxyq8arp4aq89rjyy3v0v7ttiw6g3pdp400,0,15,15,2,73,15,15,2,73,17,13,6,69,-26.52778866,-22.07280848,-25.52063327
0.9,1.1,15,4,0.3,30,154,3,0.7,154,18,17,18,02:57.4,00:31.7,2tl1imm3kj8njrmjmzniwwvhlga3868q0vevs3320w,2tl1imm3kj8njrmjmzniwwvhlga3868q29axmw54w0,0,17,13,4,71,17,13,5,70,17,13,5,70,-31.38178067,-27.13449794,-27.13449794
0.9,1.1,15,4,0.3,30,155,3,0.7,155,21,21,23,03:40.1,00:34.6,u2u7wwdn99xnqsiukdyoqm4l4pad67uquodtj41x9mo,u2l0eejnbke1gv85r7qbnlt36ehvuyx3ft8o8d5l728,0,18,12,9,66,15,15,8,67,18,12,9,66,-34.86639717,-31.53399036,-31.87446197
0.9,1.1,15,4,0.3,30,156,3,0.7,156,20,20,21,03:57.0,00:46.6,1pxp2bmsnnbmrhv40639kz5rsg51s93uiclukk6cn5z4,1maza9bzc2drf175yv2mad9n0b2h3mq3q6e0rzwmmm80,1,15,15,5,70,14,16,5,70,18,12,8,67,-32.25826566,-29.7129365,-32.49319595
0.9,1.1,15,4,0.3,30,157,3,0.7,157,19,19,19,02:47.1,00:32.1,10e7sqa887k2h515x0802z0vbi9wc4f2up28zifhoide,10e7sqa887k2h515x0802z0vbi9wc4f2up28zifhoide,0,18,12,7,68,18,12,7,68,18,12,7,68,-34.9112683,-31.82380938,-31.82380938
0.9,1.1,15,4,0.3,30,158,3,0.7,158,21,22,22,03:11.4,00:35.2,26kiq89tt8tqrrtx5cvvmfvh16muaruw482563oxv6a,26kiq89tt8tqrrtx5cvvmfvh16muaruw482563oxv6a,0,15,15,7,68,15,15,7,68,18,12,9,66,-31.77756467,-28.44805611,-30.44369965
0.9,1.1,15,4,0.3,30,159,3,0.7,159,25,21,20,03:01.4,00:39.1,xo0md2kihci7vfe81m2t7rug9r7kd2qm6fgyar6rthc,4k959yajb38gv50qg3fxatd65mkx4qkghskyxi95yps,1,14,16,5,70,13,17,3,72,13,17,8,67,-29.23241678,-25.86082697,-26.63244848
0.9,1.1,15,4,0.3,30,160,3,0.7,160,23,22,21,02:48.3,00:32.6,tke3f9qgaau69spwgsq8zd8836uc04o9jwsnhxdpgqo,tke3f9qc4y91go6o31gm7se9w8bes1wfu33a59xgr28,0,16,14,8,67,16,14,7,68,16,14,9,66,-31.94185799,-29.13753149,-29.53789978
0.9,1.1,15,4,0.3,30,161,3,0.7,161,21,20,22,03:02.6,00:40.5,9skf8ffulwapj94elcjkcfi35591cn1vkzl2p7ghw,9skf8ffulwapj94elcjey7dz6s74ct11fe8s7e3ic,0,17,13,7,68,15,15,7,68,17,13,8,67,-33.25614381,-28.97177441,-29.92117121
0.9,1.1,15,4,0.3,30,162,3,0.7,162,18,18,18,03:09.5,00:36.5,10dyeovevdmyvzhar8wpxh44q1cb6i8mfqd908qbedqc,10dyeovevdmyvzhar8wpxh44q1cb6i8mfqd908qbedqc,1,16,14,4,71,16,14,4,71,17,13,5,70,-26.15426674,-22.78687476,-24.08430475
0.9,1.1,15,4,0.3,30,163,3,0.7,163,25,24,23,03:05.6,00:37.4,t41g4qcgrn26lf000mmls2qtyk4d9it8pta4f5bboqo,t41g4qcgrn26lf000mmls1ea1de9avgxsx8f7ka04jk,1,15,15,9,66,15,15,8,67,15,15,10,65,-32.28617206,-30.66707948,-30.90836531
0.9,1.1,15,4,0.3,30,164,3,0.7,164,19,18,19,03:15.4,00:33.2,ekno3ldzfcf5yunnjoaea5faa4rv83qwwjpgushxmrk,ekno389yr7w02ydy98c4g372lifumrdsejtgddgifeo,0,18,12,6,69,17,13,6,69,18,12,7,68,-32.02035215,-30.64276471,-30.98659256
