jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.9,1.1,55,4,0.3,110,247,3,0.7,247,81,77,81,0:17:34.695547,0:07:33.630562,12i37r86b0pj5mjev29t2td39k5bg5z187oqimiz8gp2poddx8dkx5ae5bzlx6bvzwgho2an7uyqfsbnad2fdnpd9mvx8jrk95ts55hihjo9sa4wup6rppylwvsupt0ybyo1r3m6sf1vv79ztuqzj4aw3q974gfk4e1qz26ueebef7ho7e29sr394jvwrpfy5x0g7igqw56ybewkh0vfzk09fyixb1sbbamladkxc041m6rsqdvv3mzftladfgk72860ycoj2x7z1rkvpkepr4wq3lv62vcvnynyzg7k3g56nv3wzmakbujvzvqju2yd5491894u5rhicr505fk2tgdqz3rtgbwkepsc38aatnlqkvool3bkpvdo6ht48agv13qdtrknmqqhbfmel1c021rhg2fa3vtomz3vp8jzvtx3nim1hxvg6f20ic8mxf2o2uxoo6m9e74zxidryxgnogzw15n84ibvvklao6quocup1iorofah2858ggrni056br96w31zlieiq6j862oi4muakqteuxig3tat86ul83nzqgusma9n9mco34aknbshz22m718g0,12i37r86b0pj5mjev29t2td39k5bg5z187oqimiz8gp2poddx8dkx5ae5bzlx6bvzwgho2an7uyqfsbnad2fdnpd9mvx8jrk95ts55hihjo9sa4wup6rppylwwfeadnmqi33iaet0em786b7hht0vpp1kimk8v0rpkwd3xn5ydr41saofgqw7ncdj12cydbebiy1ummzgufgm2fn5ljdeaykgzk4f6ao2oy3qxvyuy5kd0ydm0rcgijpdbkva592e9dl5fqlb8bpqom6535dpf7y80xk6tdacqgqlmclc2acb4fpdtgrzot9iqpl6kyw4lj9l6efk8yybl7iab9y2d0jwjaybgssoj3imnfdmroq5ozdxswulc22b1igl2c9mwghj1yciva1c7bv5l1fhdjbtjouzux8nzc57291bq7t7qulpvvcrj3qrkdl91s1hnx4zgag54c4thflh5ezh7u3v3tjr952p5mp3948y51uh2a9k3yi06rm3cweu8m3xkb22hxbwu7lle609n9ni0uj3pgayind2xmagk26iitigvb98cjkoinxm4xi866kugsa8nm68,1,62,48,29,1346,62,48,33,1342,63,47,34,1341,-131.968852352,-122.766506425,-123.055881894
0.9,1.1,55,4,0.3,110,248,3,0.7,248,82,80,83,0:26:07.985472,0:06:59.821671,588tcnb664lphkap3bu0qssa7tbevfhjp559uvksozrlysnddqhuga5mdjtgbk9r1tqkndnwdr9kh3hb4xqyrbk17ws76svnfnc03eeiy42fy9330hd3espebfklqtdio6qakj0lh5qevwygdge3hbn7nm426xtm7gp0m7wlcxgvnp0l47xndsps4zgdyou2dta92efa5c7j5u0nck1untvbdi9av95b4d2vp9rar2kj52lm9d0vz638b7dywrl77vxrjpx1l1i07ki0blbdohbhmxl1se6diq9f880fnvie8nxcqw1p3cfkq66zr331egvyutb20dl5ezexdnjh0au0fcfaxuptn9a76w5g3e4pxtw906bmub5jucd2ryb4oeezp3imx7ld6xuqj1ym2qfbyca1fm2t3if32ybrggshnakks05udigvug0v6gyquszr5vertozsnkz1k0174ec3spx96l0estk4sfxeif0ivkmec9v3cdd05v9nzqule7t5bnq7dj2zpzoiyw9l3ouokz83ovzn1ju0frnow3wkfdsuwwddodhnxzyqg22q,588tcnb664lphkap3bu0qssa7tbevfhjp512mz9guxyuven7pej3dh1k4fwf606r8tw2eouh0ojwrg2ae069m60hjqqx7xc9ls0tb45h8s7psadlbi908mjpolykf61qpwq5ucx17x13k0r86sg248gf7uy1clp4th1b2luunib51xiuk24m2w82l47emvitt14a9l2sj424rqrm0ipdj6htemzcejun9o09zy2ci85nxfniby49cxbgrxl10bfqtaleuo7vytgtx9i9hs68ltz1kxlg8plq37gfgtg2zijgb61jud4twgzlowzncp1ot00entc6w3s99pxyfyw58w42h4blwwsdh5tq61e2m8260b14arnorkxp4ogesn5oyyveo7w3lk23p98ut1560ofjw7bpowobwhfzykwuc79w70g3z4081b6dd5cp1r49sd2tfkz048p5fh67g2r6v4aqagzgwl6sey9fzjpbpa6asv9g3nr2afnun1wvkj4tfaqmcdcasl73pjplsyx77lilsts2yeq8vdmxy9rirpyqiya1ncrn4ogh9v09tpqa,1,65,45,35,1340,64,46,37,1338,65,45,37,1338,-138.77496571,-126.224620119,-126.478602296
0.9,1.1,55,4,0.3,110,249,3,0.7,249,95,92,92,0:24:19.178123,0:11:22.047083,avnfi929dyd4bl1zpqid4ji71umkh302x9nplxpygk9ivdl8uc6tndei9za2flapx423rs2x99bbvk2b1fhgb18dqg86aygs24q9h478f97x5212gtn7is4ecmr37zbsjjpmv5mpfbtwcv905em1jbrv8p3w09yab7830vj9jaunpfndf8qzezj7qpi4uew64vooa5q8barn0vdpyjvp7jb2cxxqw1gsmt08fz3ynas8huq75bms9h73nxzfjtwnutotlpy10dvztm6xi6li9x9haajynzmqb5m2kkx4wmb84f25qe8xm9t72ns0904nivjq6lpqxef498pbf73wtaw4vlr6r9x2clkg0nd1rug0nwxz0xtrpm1l56ia2uvrbs8bk76vv3flkhopt6ir26y9lqg4e0ojr7ivquozo6q822d81zo16psibp9hs70fzmoi1ynsze8z4znpved97k5xjc3aeoud9roa11kyw3trvafd76kso32amdvnutfdia8iw58j9zllhm4jx409g9ywn8bxou7d6dfvpgb1ozp0gebai6zvym66stnez0pweo2di,avnfi929dyd4bl1zpqid4ji71umkh302x9nplxpygk9ivdl8uc6tndeia0dfvigmmx8vgyz2yst5bl4t16j0coi053pber95qmmkwbudu9w2ccehyzrjwta6f73d6wudem2ou03uvn4dis6s7b6250d3d6k3k1vjy0mf23vdx0zq90db1orxk5zftirkmrfll2igzdihongvmadkkgcc45n4t8tgulyz6hb1s8lq2smtv63e23pcx7kjmwjmat4zb5q4sh95pd1ofoz7lcz5gf0xtn9ppkm85bhr5oza3j10snn37a1c7e9ssd02sw7w7qf8frh361jp05w6f3vmlgg7ho50kik2z6eh4tam7sr3gnijbbojbpaydd2ox9yko72wcur58vlze0hkbpu4v7f6eyzurzky8arnxbfxtdm9bvbii0o5781tqhcuj00m1fxh5ubljrbzay1r3vg6r80zmbjio6x2k9fn8pa3xu26uz613d0mrq6zx9sv1uns9ipbb1ido6xps5xq3fsbougfh96bn1b4ql86nxa4zqsstnna5e7s1ey68tmvzu7c63nk6,1,56,54,38,1337,56,54,38,1337,56,54,41,1334,-138.175126671,-127.497909821,-127.76423786
0.9,1.1,55,4,0.3,110,250,3,0.7,250,96,93,95,0:20:21.505926,0:05:51.964966,25d2lz78u7804yqzpf9n3hj4sif2lwwzcrnf7b749sixcf00h0ujs3fnz6od0sf6kr574epycm2ncxvad5y9789yiimnfqh9q4ais92fjukx8v61c2gic8r2cro68rndq5hg2rurp3ce8ts25bp8m60mkdhmeq5z5ncruxjzr76h7rqo97d841dxmpufkhqcsj8efz407fqro6vvafbpobfi6wlcaxbphakvb2vg2u8jym5cnym19brv01xrwdmkwsty8xefb2gv2tce6qnvitwznr270i0lcgfuwcruwwg77xoy2jbzr8k96msnl6tr1jp9ip5b70xxd576m9844bboe93cmtdauv5hr5azeov319t2ibdxhkvruzggjx73a4xjq6cim4frvycqymni0d8i2aqnvmmov95i4e2ximjfa0vohkfh04od1ldvwyj18e1b6idtpe5e4gzhco0qosde4rwqlwtk0gyil6mt6zf9spsj4egdi3nw78tpgzoznnnyj5syxfjp6ctjipchv3gyv3z03v65zdf6b4i87jpqg6sii9xmky0o5qmrl56x6mcxcei,25d2lz78u7804yqzpf9n3hj4sif2lwwzcrnf7b749sixcf00h0ujs3fnz6od0sf6kr7ox5yr7xauhspb4820z4cbsmpooufxq8opddbxd1th0da4y4itulgjqkahpn036xur7he1aovo8q1e4zib6tc6fdw7ty4je3zvd1s038xow3r4rs8yka3js4uwrf1phu48slb66rt8hs9ouv3vwjdolodjb8ljrvnz39t41zn0zb6v14tcmrp910al5b6nzoy8kbzzi6m584kxnpxthg6d9yj21ylmky7ln7bhq9fcdkz2p4y7pgm6gfj2lcjhhdsyj02pnybn3y4lzd9ohevxpju89ryybca0f17lwu5gbepyosgwbhp1ien9g692g0qu09ulh1n6d9egrhiebr9pz6yv6kbmfd1mpbu6v8r4555f8bfkeydkj9dw32r7h2nv19k2tt0xtx4l4zzu6isjsf686069vrhyu7tae3bjx2h4xh6i9y6gwafvxkv1kucltpwqf5n1tyjooztememqmsazhctlid9f67hk3qo87i9kirrrqan6a5bxb5pwdue1n2i,1,53,57,36,1339,54,56,39,1336,54,56,40,1335,-145.709776625,-122.674428879,-122.959789539
0.9,1.1,55,4,0.3,110,251,3,0.7,251,94,93,91,0:22:44.024254,0:09:44.720961,dl0epuaecd3un95iahd2nvgsnm0pb75opx621gnqnw5gmegikk136ws3wqhblqo25ju7b0lpwz13e55t3uoz5pgtb7r2jtf630la3x5as0vpu3k4nl8lfa1klm1fk3kjj6z8jswuiojq3kxkkly7r2b786vepd7w86tqcojox4sj34t5ctwxhf2smjjc74srqstm2nzgwtscpa489531bdnf95wrgxedy37k4xywxbe1t405f1j7q13iuntx4vp13qgjcuqaj2xx90i8vk43rryh9aibf8ruqqvo2mi60e5snxdpxmkzijlkynknkckblhcq4l2jax6jaks801h76epu0s262xq1ilwybjycc15dxtrgk6sx8gomo1beabto7yujozx8y9oid8izamkmpuwb19xv48owz0jvwmnyb69bxpajryva5p99q5a3h5o7849o04ho365wrkow1wheyraqlejasky74szguk8zi6n7ver5vuk2cdkr06wfbwjzlnj9jh0tfh4fjnkapk0bg9u1f4w18iffy92k70xbcspbbwsxeez986q4flpp0d9551spdgmpy,dl0epuaecd3un95iahd2nvgsnm0pb75opx621gnqnw5gmegikk136ws3wqhblqo25ju7b0lpwz13e55t3uoz5pgtb7r2jtf630la3x5d6lub2in2giq808ouqf1p959qczx8ve0px4i46vk216j3b997xyog9k7aoz848k58colfag2ovpr0mi451fyp5iob4xujm3ev3ne1zs2b0745bfsp4lest20i53cjna73wp8gvfu4q4acvxcv8w0ltsmnbamqmeiul73l2me0qeoyti27hr9kqsc0yj13msvn6dkgzmcahnyxzx7cijkivt14cxa4oxa8h64ot2n7hb86bvyqaezygcdrob5yz0kd7we5069lngi0wzr5a7l8bcgess2rl1hv3vts3odrxozi33c42pcb7qfh4one4c2mwil8qymj3drn1oqtoq62pjl1twj505xjp3478cjcx67kb9sajexak8z9fu7dw4gnjidfepw0ll2p13iy173rpgnt98zknd15ks7fv4hk8f9meuq7ohddcwd2tzbm8hwiuh0paq4am70p25z67trc94uo2urx14bgm,1,51,59,34,1341,52,58,33,1342,52,58,36,1339,-129.215582711,-113.439884326,-113.624270336
0.9,1.1,55,4,0.3,110,252,3,0.7,252,91,89,91,0:30:21.962921,0:06:36.480215,h6wkvkwbcm682c2r5domqd0ljh1f4x3li5iy34f915nbfrm8l0vluxzq0za0u5vj9q6in4z6rtg3scyb6d1zt73xclzghqfv27ojwzmk39jyu4s2jorof0hks1wv8fbqi4u619257gykak9qto2joqktr0r0rqxvzair1lpobp14o4capn8r4rbybsdxolxtfil2cqdhdjvo59v7ctpydunvv5e0zf92126a52f921yp55qsgx58xj4ntdk3rb1k2xrtk9fufzvu0lnqj54dm21nkm5l6fnfyq8jgqkkxvuqfgzekx92els2m1plghf4ws95gmggnk3ah10bp2id4798u21lvpmabfrt8xubzgez35r4e3md404cxi5q3giq9wdioikiihzw57n4oaqepluw6emckxdpniwghxpgd1whufqquphh4x9siun28karpiwgcexe0n4y6derietfghnbsoiqzmsp74mqclfwvsqk1rxwg7w0w1p5m56g58mq7518eewgdlgruaxga1d5z2ft2lvrl1lx5m5xcd5f96n4an21mh552559jjab9kbrqqaascs,h6wkvkwaqk6n25ymnyorbo8oqni5vbcwty5zrckk90yybylu4p7jl5v0tepc9gg5y7ax64ysnrmkwyuvxuql0x9lnbzq9k8jp9t7jn0e07wa74bfz801p093oi8uu09uoymf99t41qxah0blwns3xpsk7kaulfytcqiipvrovoknp2s2jf8fhsfw39pxyqaoffirz3u2ujb8m8gyqecsefup2nro0ns8pg5z141e277k18ovzgasdemskizn4cwchz11h5nwzl4oi8sdesq83bavuuv6om2ilvdxcmrca5hlfmvzhi9q3ei25j136st74cnb7zpwkeqc7hm57ktqr39g4sfdblyot0svfjahe75ka5y2ftt3skqsi6xhgrogplsahg25zo9kvzenr5g7fkspdupd7dp5v9ml36t1t0mz0onfceuapimpvcgfz1hbmewaax1cmm4uqls1kkszx2pa6b1snk8ci85jpm1om5stvppiq00jgr5y0deibt2t1pq8v52doffjma3vujcjd5neubdq8yyy4bk23i3aa82f720feoiwoh6fd1nhheupf9cn6dg,1,58,52,37,1338,56,54,37,1338,58,52,39,1336,-142.523181668,-124.321673861,-124.734177082
0.9,1.1,55,4,0.3,110,253,3,0.7,253,71,69,71,0:22:23.147334,0:09:26.367152,kdivqw9ca1vmqdvrpob7e804bl3znmwyx8cvffyitdybnx5feq68ivdcs1xgmql29d32o0q7xsuq7cplp8v82zyik43pehyqg173xhi0kr76r6ikw03b8o31eikao5topqqxzk79wuvrdf7tzkfk12ucby61zrv9yppgjshxom1a1qacxeggc6shhimtbow17nvnu4x2k472qkto1m2guogl20d9ixg89h95dzsf33s79h9hefooharjglekbj634j9lb5och544zk12l2oxby4t3wi8j7upndwdalvo8zgmhzkffq7si44eaykundt776ddbsqm062qkxlwkfzf27yrfn3lu4ij05zdqhvhcgjcl2rixmr0qcmwd2eirosyn5btqtfs6jffolmgz3vrhcrlp9aob25g8y3wlk941uomdunb57eqyjpf89aedwu2j1lctiihid8yrjuvgf83lpgqvf1j0dcfh0qejbsda8hdezdyrlepie0hvk1omexlobpxmdzfd8jx97jzkyakjhmq9xcrim6q2vd1gldgwqly1s0gto7dsv4v5z749wuzi29gf4m4i,kdivqw9ca1vmqdvrpob7e804bl3znmwyx8cvfg36nc9axa9sdmnzoxza8y88sovnluj0qhleprxsgcfyt6ab66vdlwdqalx8qy6rv3km0v6ybt503nexbql11ng4myxykemibxceydqpt60habmwp36i6q1visbtlgszs27x9e73vbmvk5olrbx6ybszvy23yxd4y8m5xf56w2t5qflrg2vfnd2wx7qy1h6qpz4g93mf4lxoonc8vn0rt8pf8b9l0yio40lz1jt4wmgswak1o5stz4job0i74k2hecvvw5oan7lpyzbjisv865ck2w1afcbv78vmeko2elwf8d55orlqt7zl6o62h4rhmruqobage7b92grhnxrg9kv83dl2afbqsq6804gfc51xcvb3qaadguncioiilqfbjc1wdg9vo10u6h92ejfj8b7647ml6s4s3c899z1mkgjljg8erbwr4mlby42ebdo7wgowvtyvhfwxtrfhkbncnckoha9m1rr81sy689ad8og3ni2b11r5og3tehm4g86chpco1ybvfl2qxvu3mv5xi17l82ovpkpw9ehaa,1,63,47,22,1353,64,46,25,1350,65,45,26,1349,-125.979561866,-114.957170901,-115.639811458
0.9,1.1,55,4,0.3,110,254,3,0.7,254,87,81,81,0:27:18.969509,0:17:10.898532,kdim2rflije7p7uxjm8kt5hb4k4cykyvngeaakpvp8aqxqizwlf0ofqeiy4tf0wz68qc8egntvel4n7109ife39y75v279fkz3ef863ity1glgny2imdmjkyptwotx1chdhp8v5hmboivb0s5ypim9r0b5n8e2ywnewm6kt0fdu49xnntm0m79lbj8idus3y671ntfxwhj6ulmri95nnrwez1vhoo9c2j2fqdce67txih64pqojwbjk8dy9o0mp3t1qs9ntvps4at5a21vosolkguwjljqglssbuv9ib0jbpy97gknwks8drzf7ab6c3qq8re1mlmbadk9gfekuvscx1mziqhlvx5btib5dv2j1dlhyw766bvr1at5kzrjqg54d00u89r8oca9s3uf3htpoubw5xzc313j00ixi425z6w98qxd52yzvwn9170unh35thd9lazjsxm0ku5ag48haobt54r6q43c5m6gydimue9adcwp4qw5nh9exmg58xwlbixkmcx0er02ak1zy2n94qq3kjq3mjj1ymwfk79ex7tlysz5wby10zuvkf9xjl0skiozaio,kdim2rflije7p7uxjm8kt5hb4k4cykyvngeaakpvp8aqxqizwlf0ofqeiy4tf0wz68qc8egntvel4n7109ife39y75v279fkz3ef863ity1glgny2imdmjkyptwotx1chdhp8v5hmboivb0s5ypim9r0b5n8e2ywnewm6kt0fdu49vf65pywregmyxj6aydyjtitmaeg0ecaz5hdjv7h4soo7qrlgcb0yb5f3c6pjvasy1mkhercm3p9vhmbm09vw2topv91snfe8tqocksivf4r8ujs764jz3ck37yuoat02eayppqsejm7hy7sloxfctyhnrcgar7e6axqakr8e127r0t1kb1bt0n7m0dk52p3ax65ffgnu0674p6te15jyv5chry75aboha0cpqcomepiy1v43bepgx4454w3qii7xgkxh4ym8ebr99f5z54kkicufhklh0r2n4ppsfb8ynjnnitlbkaz3w2ku4rsfcxx3sohlyekpa0i8g8gsb293pszjfjhz7n6v8suk7bdn4c08nmjhby0273gg7imhpmttgnlw44xjb9c4dytj4hsipvtuoe80,1,58,52,29,1346,57,53,28,1347,58,52,35,1340,-126.038243432,-118.244530269,-119.619233759
0.9,1.1,55,4,0.3,110,255,3,0.7,255,74,73,75,0:25:54.892166,0:11:08.482624,6tgl6338t1yhio2nz0jnjfsq78x8496skezdhcdsw3c4dhmznsga1zedrbn4n89proo117pipd78r4id7imk2qi9cpv7oesivqvl74pwbbw5g5orqbxt4yzhp9uh78orkc0ya3d8dd4a7kl38y7mnhwv8m03m8s78g83ig3kig9y9f6vxvatjp3youg979xs5qy3mla23hlowkj8almpbjnlk7wibsmlun0vvflbcr719hrc0onvrww1pknupszqmf613m39zz24ihadzofe2x52dnvwi2e03bmmupzqlmok52na0jt2lhqmvjrhswsbztg4rv8xfj20zmn1ujcdtswyepvrpxm0lcvwp6aj7bow25izw0zzf15q7xpzyfb0xvsnkqkvldb0bk5neck7y0khr23p0xc5ds26ajdmr7dq56rj4y3foslqb3t8f36s4pc8jhulccu6uj3erwjfvipgab4je0tk71zufhjtzbcdeam7mo18459tbwpskb9wf5nj4cttro5s0536yiu6evkz1vtjz85suaarlujiiprhdyifkqa1hffly9b40zn6biv182nm6,6tgl6338t1yhio2nz0jnjfsq78x8496skezdhcdsw3c4dhmznsga1zedrbn4n89proo117pipd78r4id7imk2qi9cpv7oesivqvl74pwbbw5g5orqrk4ol4nnwsp0or0lfin56p08mq0wusymv1uu0qhzxsp5u7ar76aa3zdigq3p0ij5g3z2y2w2xmt1vq8tinhhi3z5ylnqupwt66bpnbw2iurbdbdl1l8xpt0hxffo8ulg1gcwkif4l62i8l1fzjqgmtj6hl7g9ja8kh97ni6yic8i7l2l0wjts2cl8znca23m1skmmg01k3xe1jbu3s7hjlafmvwr8f6tdntytrkwpgdmc5wg34bg6jir22mc60ewva8vc4m5lqqtkdgnjt8d59okb8m7azx513hntvpx13791x40d3svczj2r01xq8i3o940ipr4zr352tui69cwugrn5iktrj8xzq8hba6u5gucjenfjv765p2qur40zmbuo2o15megdr4jnlg4wcd8pzjjd1xzjihdkl8yyu4fem06e040ghcuse1v4s2sef4coekdwua69qwda5r5lwxapqfi,1,64,46,27,1348,63,47,28,1347,66,44,30,1345,-136.319603405,-120.476056752,-121.243688808
0.9,1.1,55,4,0.3,110,256,3,0.7,256,72,68,71,0:25:59.066238,0:11:01.767751,12ojaz20z6sqed8qamxyn2e8genm9o9yw0q0pt68k3dxzcvnmlkitgedo1angr8cao4lvi055raxpqm4w8wdg14yin86x3ehvk91pz64iowncbjrhgryga3mhrt6jgs2comgp6kivwmc2x63wspkafk5s28dbt2b5zlpqqa1tzk7sxs08n6hzt9f8cqm1u5fw00alc5cv24050ev9kmxlnqcdc8613uiz44h740a2iaend48tmh4vdnt4s6ceburef5bnw4lem9q3lrnbpaqlkzci6htkwaymalu1y8qyjahsm6odbqmtrdgsuxjzq33jukpslq222mf480q75ilc3il9mdhv8m5cuadetkzge9fti74ivc4um874p6s7mvtnrcf0bz9vgwt1zvhe3y40i6h5ex9lz6epp7wakhbkkzsnb8f6t8qlpdk87xl4vol7m5ukvhxkml3cqriofuvzum6977y6veb8cud2sizl01mlbuav7c723d48ed1xj8iu0p0y9nt1dfqgrxbb99q2wjmu4eqabusad2h1arb8ayegs16hunixsqkv5clsnstj3ou9ky,12ojaz20z6sqed8qamxyn2e8genm9o9yw0q0pt68k3dxzcvnmlkitgedo1angr8cao4lvi055raxpqm4w8wdg14yin86x3ehvk91pz64iowncbjrhqnstjc3fklcrzgh1qvhe3g1xk2532rws25asd8prveokbh98my5youhfh0jwelhdsakkun17ehpdlyqyeov7njv2fpzk4zq1bv6puoc5893fzr5hdgrtubb8xlzskc0d0hnzoz38rwr98wn8cckzm2mtxfaeci84t61z0cleou7vvrzfq5r7d4pr5aoknrpfvhaqq12kbqm3v8cibfpqclbo3pu7acl44sg992ciw2ts16zzbj2om2mmmxv3ue97kcacemc3yrptzsf4zsimedox9zlde04a02vykli9ujsbvyvqb8ng8nufkycfv3bosinqqz79j5qgm4p0yvu0bkq27r5d6jku2rhp5829yxnu2az3g2lay2wfwiv3r5iv44h65wdzqhisa57y429mwz3j3tfjgq2cc4ntorw65jw7qdoz94b434xnfq42d9xg41u8llx90de0fvto1898n6,1,68,42,26,1349,67,43,28,1347,68,42,30,1345,-141.158160164,-127.71651139,-128.251291758
0.9,1.1,55,4,0.3,110,257,3,0.7,257,75,73,74,0:17:15.395851,0:07:22.699423,3lw65qnlw8spvl4opdu55apyes2u3hinh6pc604y9ao2zt5bky9sw669c66646524p28zexjf1nkcjiqhhf5xd657mhcjraidsx8owzn7dvs3ixllbt3hsafx8ktowojq4s61fk6z89i49rg7jnh7hotcs1kxxoekcyrhia3rdu90ct3wv1dqsfk2s33vpgfalc3m9mohy06rzzho4xb7s7kr2iqikk450466jpohhe9fqy75n95a7nzziaasnpqclvbe5jo9cx11ld4l9i1crydj1carkb9iigjsjpha7qjhz2zllirwfemtatmmgmwy16vaul0disrex5rfu22vn6ve4d5hm905g1aal0v0op8fo2iq5hl3qxpz17w7d7r9sohnwukv4wd7odafqbh9jt1jfx81ujiu7166loft7lcst2w59ufckxow13wwppvvr03yrmzk4q84qx1ukw0ig6i6yd0khqijlki9ix2kff9wdfb9ot2mnska4qijs7d77xyr62y67kskwqpxbb233tclxkdpnbgpgphonbn243adbjza786ekqgure9qozkavkqj4rno,3lw65qnlw8spvl4opdu55apyes2u3hinh6pc604y9ao2zt5bky9sw669c66646524p28zexjf1nkcjiqhhf5xd657mhcjraidsx8owzn7dvs3ixllbt3hsafx8ktowojq4s61fk6z89i49rg7jnh7hotcs1kxxoekcyrhia3rdu90ct3wv1dqsfk2s33vpgfalc3m9mohy06rzzho4xb7s7kr2iqikk450466jpohhe9fqy75n95a7nzziaasnpqclvbe5jo9juozdpath03hngrmm46ax23okznx4t0bi3my7j7vcrkjzln2kv23utxfwb1ymtt1yotcjdqolg6m1h39vfumo240ortuhsjqjkfq282nfbrzaqhrok97955w8dyx55iivtncqvk02972zzel0zshc3ai5sbl32740f3r6l9s73gbg1xtlsuqez6nbadtq09l4exyp78oj2el2wvrjqlhjj2du0id9i3nz1i5zjmul2nr7dzmpqnkvzqwww9lpibocskze039tadr6jruuuj4ffdu4eic7n6q0p0rfgej3i7cl33u5pnz6eq6fr3okflw,1,64,46,27,1348,64,46,28,1347,64,46,29,1346,-131.278117659,-123.0186683,-123.330153818
0.9,1.1,55,4,0.3,110,258,3,0.7,258,79,78,78,0:11:46.010108,0:05:03.236230,kdim44e0y4ads87rocve9izqbdm4k4zrk4v6sb5fuug8brusjmuh1p6qcsdjts99fmguqrbm8bjywx577s0cxea041sdzwt6y7asa4je6uafozinln3r9cyphps0t5quxf58fklq5afup4znija96ww8pojhiq1y3hyw6zwnb07lo1lo7oueq9imcu05lq95fbak96439uyldnfn2kjk3yjuz45o2c5mxgrhd3h8ur6fvjd8zlm2h6zf73btw2uehzacj4t3i4nynt4m9c5exnwkptkgyx35sopbsmo4dtjd2skcde3yge6piwybgc24zc2noif91dqgpsqlkyor054xc7fxldrrymoirs4t24tx8c3k72my8onyt2k8jq55cqssxmb23yjeda4p0ynkbmuch65tilx27ohxe97xtucwah4w3kgeappzuun5v9s8uhl85sm0up3gav0lhly1zkphimpsais8xtbiebgdjwgxsneje29ef7o1wqvrq8h4tdc4w4pv25v6ayxyvza0i8rhyy7ms4tma14cp2czgdsp40bpr81vmcxo47o36cu4zw0eocjya,kdim44e0y4ads87rocve9izqbdm4k4zrk4v6sb5fuug8brusjmuh1p6qcsdjts99fmguqrbm8bjywx577s0cxea041sdzwt6y7asa4je6uafozinln3r9cyphps0t5quxf58fklq5afup4znija96ww8pojhiq1y3hyw6zwnb07lo1lo7oueq9imcu05lq95fbak96439uyldnfn2kjk3yjuz45o2c5mxgrhd3h8ur6fvjd8zlm2h6zf73btw2uehzacj4t3i4nynt4m9c5exnwkptkgyx35sopbsmo4dtjd2skcde3yge6piwybgc24zc2noif91dqgpsqlkyor054xc7fxldrrymoirs4t24tx8c3k72my8onyt2k8jq55cqssxmb23yjeda4p0ynkbmuch65tilx27ohxe97xtucwah4w3kgeappzuun5v9s8uhl85sm0up3gav0lhly1zkphimpsais8xtbiebgdjwgxsneje29ef7o1wqvrq8h4tdc4w4pv25v6ayxyvza0i8rhyy7ms4tma14cp2czgdsp40bpr81vmcxo47o36cu4zw0eocjya,1,66,44,34,1341,66,44,34,1341,66,44,35,1340,-145.146381114,-129.36960331,-129.377981708
0.9,1.1,55,4,0.3,110,259,3,0.7,259,83,78,83,0:29:40.273402,0:12:41.771237,uzabu1alna5aputcwrx6rivnk49u4b60wbkp6h21dzgp0bchn49i17l56x9jwms7mrk49ds7sv0zivs1911cqjiv7y8wwxwnp2005dqp2gyr03uc413utnza28t7tmeqxydj90jgdg1a48pj4521x6qe5rz2xr0lvl7pm47o78jn1fo9lvxmhinquknngimcmw1ihqxq57kjly6fnbc808g9ebrns00a6gg2vw5l3f9fjaa2ts6q07nokaz433uhhhh91mz3wfo06h4zmsoqdnyud5p4rjvgn2v17e4vrx2wj633xjfr3xc2pdx40rdlx0io8jg1whvheq7s7v8r7jkcd8puc66f8ffpqgi0cuswy76zrj7bcftz4jehlng6ikhbrz798h4fnsd2i3ij10hveiuxjju1qg6au7edrlyq9kjjb5ustzc9png499umrj9xo8gkyfup6s99ez0sgyztrh45wlrtuz69f4quw3bwx7kf79vjqmy2ldtv6cqufboqkttfbdl0k64jzszplkkgp0k7bkrtdzveibahroyn65aaqx3besijpz7pqmbh65ts,uzabu1alna5aputcwrx6rivnk49u4b60wbkp6h21dzgp0bchn49i17l56x9jwms7mrk49ds7sv0zivs1911cqjiv7y8wwxwnp2005dqp2gyr03uc413utpe03j7lvox1nwfiswl7xwv8ks7iwe6z53x9154w9rjokqxzii9ny4rtaz7hoq4hu5x14xhlai9whda1xc6n25ex88ehf28oocp2qjizarkee66qmb02s1ql97jsrp6t9k13v7orrc6789xc0qcs31colzsd5xv1ijx53sc9b0xom6vofwirpmgtjiweujd6auglghclntlzle69rxzrpfe6bwn8qh4odm2fza2ncqp94mq44p30o7yhnx2md0gnxq6evmczibuki3sr3eiwibkjvwsq49kljp66jcqdophlet4ggi1pkrrczcg7l8kqc5bdwhm6n096b9f36j0zbmwl2ddjet3eye8tvegjxbtct24qpd00tessdzt5jdldmyvfkegmzjcjjq81jept2feb9bkyewrj8f4swych7zwqu7vcgofzlcrirok8x7vpc41bia2o2updybk0,0,60,50,28,1347,59,51,32,1343,61,49,34,1341,-127.825688202,-114.372396962,-114.9996657
